song_id,song_name,artist_name,streams,playlist_adds,chart_position,collection_date
am_rosé_&_bruno_mars_apt.,APT.,ROSÉ & Bruno Mars,20272,0,1,2025-01-08
am_lady_gaga_&_bruno_mars_die_with_a_smile,Die With A Smile,Lady Gaga & Bruno Mars,19754,0,2,2025-01-08
am_billie_eilish_birds_of_a_feather,BIRDS OF A FEATHER,Billie Eilish,18459,0,3,2025-01-08
am_gracie_abrams_that’s_so_true,That’s So True,Gracie Abrams,14478,0,4,2025-01-08
am_lola_young_messy,Messy,Lola Young,13412,0,5,2025-01-08
am_the_weeknd_&_playboi_carti_timeless,Timeless,The Weeknd & Playboi Carti,12275,0,6,2025-01-08
am_sabrina_carpenter_espresso,Espresso,Sabrina Carpenter,12201,0,7,2025-01-08
am_kendrick_lamar_&_sza_luther,luther,Kendrick Lamar & SZA,11104,0,8,2025-01-08
am_billie_eilish_wildflower,WILDFLOWER,Billie Eilish,10848,0,9,2025-01-08
"am_chappell_roan_good_luck,_babe","Good Luck, Babe",Chappell Roan,8843,0,10,2025-01-08
am_teddy_swims_lose_control,Lose Control,Teddy Swims,8819,0,11,2025-01-08
am_benson_boone_beautiful_things,Beautiful Things,Benson Boone,8637,0,12,2025-01-08
am_shaboozey_a_bar_song,A Bar Song,Shaboozey,8459,0,13,2025-01-08
am_sabrina_carpenter_taste,Taste,Sabrina Carpenter,8053,0,14,2025-01-08
am_hozier_too_sweet,Too Sweet,Hozier,7857,0,15,2025-01-08
am_gigi_perez_sailor_song,Sailor Song,Gigi Perez,7530,0,16,2025-01-08
am_sza_30_for_30,30 For 30,SZA,6593,0,17,2025-01-08
am_sabrina_carpenter_please_please_please,Please Please Please,Sabrina Carpenter,6511,0,18,2025-01-08
am_billie_eilish_chihiro,CHIHIRO,Billie Eilish,6149,0,19,2025-01-08
am_myles_smith_stargazing,Stargazing,Myles Smith,5877,0,20,2025-01-08
"am_lil_baby,_young_thug_&_future_dum,_dumb,_and_dumber","Dum, Dumb, and Dumber","Lil Baby, Young Thug & Future",5845,0,21,2025-01-08
am_bad_bunny_nuevayol,NUEVAYoL,Bad Bunny,5832,0,22,2025-01-08
am_kendrick_lamar_tv_off,tv off,Kendrick Lamar,5791,0,23,2025-01-08
am_bad_bunny_baile_inolvidable,BAILE INoLVIDABLE,Bad Bunny,5745,0,24,2025-01-08
am_teddy_swims_bad_dreams,Bad Dreams,Teddy Swims,5653,0,25,2025-01-08
am_post_malone_i_had_some_help,I Had Some Help,Post Malone,5626,0,26,2025-01-08
am_bad_bunny_voy_a_llevarte_pa_pr,VOY A LLeVARTE PA PR,Bad Bunny,5075,0,27,2025-01-08
am_taylor_swift_cruel_summer,Cruel Summer,Taylor Swift,5061,0,28,2025-01-08
am_sza_good_days,Good Days,SZA,4650,0,29,2025-01-08
am_aespa_whiplash,Whiplash,aespa,4603,0,30,2025-01-08
am_sza_bmf,BMF,SZA,4500,0,31,2025-01-08
am_kendrick_lamar_not_like_us,Not Like Us,Kendrick Lamar,4498,0,32,2025-01-08
