song_id,song_name,artist_name,streams,playlist_adds,chart_position,collection_date
am_lady_gaga_&_bruno_mars_die_with_a_smile,Die With A Smile,Lady Gaga & Bruno Mars,19245,0,1,2024-11-13
am_billie_eilish_birds_of_a_feather,BIRDS OF A FEATHER,Billie Eilish,18989,0,2,2024-11-13
am_rosé_&_bruno_mars_apt.,APT.,ROSÉ & Bruno Mars,18315,0,3,2024-11-13
am_gracie_abrams_that’s_so_true,That’s So True,Gracie Abrams,13670,0,4,2024-11-13
am_sabrina_carpenter_espresso,Espresso,Sabrina Carpenter,13275,0,5,2024-11-13
am_billie_eilish_wildflower,WILDFLOWER,Billie Eilish,12716,0,6,2024-11-13
am_the_weeknd_&_playboi_carti_timeless,Timeless,The Weeknd & Playboi Carti,12032,0,7,2024-11-13
am_sabrina_carpenter_taste,Taste,Sabrina Carpenter,10299,0,8,2024-11-13
"am_chappell_roan_good_luck,_babe","Good Luck, Babe",Chappell Roan,9227,0,9,2024-11-13
am_shaboozey_a_bar_song,A Bar Song,Shaboozey,8903,0,10,2024-11-13
am_benson_boone_beautiful_things,Beautiful Things,Benson Boone,8679,0,11,2024-11-13
am_gigi_perez_sailor_song,Sailor Song,Gigi Perez,8648,0,12,2024-11-13
am_teddy_swims_lose_control,Lose Control,Teddy Swims,8045,0,13,2024-11-13
am_sabrina_carpenter_please_please_please,Please Please Please,Sabrina Carpenter,7987,0,14,2024-11-13
am_the_weeknd_&_anitta_são_paulo,São Paulo,The Weeknd & Anitta,7287,0,15,2024-11-13
am_hozier_too_sweet,Too Sweet,Hozier,7220,0,16,2024-11-13
"am_gracie_abrams_i_love_you,_i'm_sorry","I Love You, I'm Sorry",Gracie Abrams,6568,0,17,2024-11-13
am_billie_eilish_chihiro,CHIHIRO,Billie Eilish,6453,0,18,2024-11-13
am_post_malone_i_had_some_help,I Had Some Help,Post Malone,6174,0,19,2024-11-13
am_myles_smith_stargazing,Stargazing,Myles Smith,5766,0,20,2024-11-13
am_sabrina_carpenter_bed_chem,Bed Chem,Sabrina Carpenter,5664,0,21,2024-11-13
am_the_weeknd_dancing_in_the_flames,Dancing In The Flames,The Weeknd,5536,0,22,2024-11-13
am_aespa_whiplash,Whiplash,aespa,5244,0,23,2024-11-13
am_taylor_swift_cruel_summer,Cruel Summer,Taylor Swift,5003,0,24,2024-11-13
am_mariah_carey_all_i_want_for_christmas_is_you,All I Want For Christmas Is You,Mariah Carey,4836,0,25,2024-11-13
am_linkin_park_the_emptiness_machine,The Emptiness Machine,LINKIN PARK,4674,0,26,2024-11-13
am_teddy_swims_bad_dreams,Bad Dreams,Teddy Swims,4582,0,27,2024-11-13
am_babymonster_drip,DRIP,BABYMONSTER,4576,0,28,2024-11-13
am_karol_g_si_antes_te_hubiera_conocido,Si Antes Te Hubiera Conocido,KAROL G,4513,0,29,2024-11-13
am_travis_scott_fen,FEN,Travis Scott,4470,0,30,2024-11-13
am_kendrick_lamar_not_like_us,Not Like Us,Kendrick Lamar,4453,0,31,2024-11-13
am_coldplay_viva_la_vida,Viva La Vida,Coldplay,4355,0,32,2024-11-13
am_lady_gaga_disease,Disease,Lady Gaga,4177,0,33,2024-11-13
am_floyymenor_&_cris_mj_gata_only,Gata Only,floyymenor & Cris Mj,3902,0,34,2024-11-13
am_coldplay_a_sky_full_of_stars,A Sky Full of Stars,Coldplay,3867,0,35,2024-11-13
am_billie_eilish_lunch,LUNCH,Billie Eilish,3834,0,36,2024-11-13
am_morgan_wallen_love_somebody,Love Somebody,Morgan Wallen,3770,0,37,2024-11-13
am_jennie_mantra,Mantra,JENNIE,3743,0,38,2024-11-13
am_teddy_swims_the_door,The Door,Teddy Swims,3646,0,39,2024-11-13
am_sabrina_carpenter_juno,Juno,Sabrina Carpenter,3411,0,40,2024-11-13
"am_tyler,_the_creator_st._chroma",St. Chroma,"Tyler, The Creator",3293,0,41,2024-11-13
"am_tyler,_the_creator_sticky",Sticky,"Tyler, The Creator",3289,0,42,2024-11-13
"am_adam_port,_stryv_&_malachiii_move",Move,"Adam Port, Stryv & Malachiii",3287,0,43,2024-11-13
am_wham!_last_christmas,Last Christmas,Wham!,3258,0,44,2024-11-13
am_dasha_austin,Austin,Dasha,3255,0,45,2024-11-13
am_noah_kahan_stick_season,Stick Season,Noah Kahan,3141,0,46,2024-11-13
am_óscar_maydon_&_fuerza_regida_tu_boda,Tu Boda,Óscar Maydon & Fuerza Regida,3103,0,47,2024-11-13
am_sza_snooze,Snooze,SZA,3091,0,48,2024-11-13
am_jimin_who,Who,Jimin,3017,0,49,2024-11-13
am_aespa_up,UP,aespa,2889,0,50,2024-11-13
am_the_weeknd_blinding_lights,Blinding Lights,The Weeknd,2796,0,51,2024-11-13
"am_karol_g,_feid_&_dfzm_+57",+57,"KAROL G, Feid & DFZM",2711,0,52,2024-11-13
am_illit_cherish,Cherish,ILLIT,2618,0,53,2024-11-13
am_linkin_park_heavy_is_the_crown,Heavy Is the Crown,LINKIN PARK,2605,0,54,2024-11-13
am_myles_smith_nice_to_meet_you,Nice To Meet You,Myles Smith,2560,0,55,2024-11-13
"am_coldplay,_little_simz,_burna_boy,_elyanna_&_tini_we_pray",WE PRAY,"Coldplay, Little Simz, Burna Boy, Elyanna & TINI",2536,0,56,2024-11-13
am_ariana_grande_we_can't_be_friends,we can't be friends,Ariana Grande,2529,0,57,2024-11-13
"am_hugel,_topic_&_arash_i_adore_you",I Adore You,"HUGEL, Topic & Arash",2492,0,58,2024-11-13
am_chappell_roan_hot_to_go,HOT TO GO,Chappell Roan,2476,0,59,2024-11-13
am_zach_bryan_high_road,High Road,Zach Bryan,2472,0,60,2024-11-13
am_chappell_roan_pink_pony_club,Pink Pony Club,Chappell Roan,2390,0,61,2024-11-13
am_eminem_mockingbird,Mockingbird,Eminem,2382,0,62,2024-11-13
am_zach_bryan_pink_skies,Pink Skies,Zach Bryan,2368,0,63,2024-11-13
am_coldplay_yellow,Yellow,Coldplay,2355,0,64,2024-11-13
am_adele_someone_like_you,Someone Like You,Adele,2329,0,65,2024-11-13
