song_id,song_name,artist_name,streams,playlist_adds,chart_position,collection_date
am_lady_gaga_&_bruno_mars_die_with_a_smile,Die With A Smile,Lady Gaga & Bruno Mars,19366,0,1,2024-10-24
am_billie_eilish_birds_of_a_feather,BIRDS OF A FEATHER,Billie Eilish,19344,0,2,2024-10-24
am_rosé_&_bruno_mars_apt.,APT.,ROSÉ & Bruno Mars,18371,0,3,2024-10-24
am_sabrina_carpenter_espresso,Espresso,Sabrina Carpenter,14901,0,4,2024-10-24
am_the_weeknd_&_playboi_carti_timeless,Timeless,The Weeknd & Playboi Carti,12369,0,5,2024-10-24
am_billie_eilish_wildflower,WILDFLOWER,Billie Eilish,12192,0,6,2024-10-24
am_sabrina_carpenter_taste,Taste,Sabrina Carpenter,11825,0,7,2024-10-24
am_sabrina_carpenter_please_please_please,Please Please Please,Sabrina Carpenter,9681,0,8,2024-10-24
"am_chappell_roan_good_luck,_babe","Good Luck, Babe",Chappell Roan,9596,0,9,2024-10-24
am_benson_boone_beautiful_things,Beautiful Things,Benson Boone,9214,0,10,2024-10-24
am_shaboozey_a_bar_song,A Bar Song,Shaboozey,9022,0,11,2024-10-24
am_teddy_swims_lose_control,Lose Control,Teddy Swims,8314,0,12,2024-10-24
am_hozier_too_sweet,Too Sweet,Hozier,8088,0,13,2024-10-24
am_gigi_perez_sailor_song,Sailor Song,Gigi Perez,7426,0,14,2024-10-24
"am_gracie_abrams_i_love_you,_i'm_sorry","I Love You, I'm Sorry",Gracie Abrams,6872,0,15,2024-10-24
am_gracie_abrams_that’s_so_true,That’s So True,Gracie Abrams,6763,0,16,2024-10-24
am_post_malone_i_had_some_help,I Had Some Help,Post Malone,6542,0,17,2024-10-24
am_the_weeknd_dancing_in_the_flames,Dancing In The Flames,The Weeknd,6291,0,18,2024-10-24
am_sabrina_carpenter_bed_chem,Bed Chem,Sabrina Carpenter,6288,0,19,2024-10-24
am_travis_scott_fen,FEN,Travis Scott,6197,0,20,2024-10-24
am_myles_smith_stargazing,Stargazing,Myles Smith,6111,0,21,2024-10-24
am_jennie_mantra,Mantra,JENNIE,6087,0,22,2024-10-24
am_aespa_whiplash,Whiplash,aespa,5839,0,23,2024-10-24
am_taylor_swift_cruel_summer,Cruel Summer,Taylor Swift,5710,0,24,2024-10-24
am_billie_eilish_chihiro,CHIHIRO,Billie Eilish,5629,0,25,2024-10-24
am_kendrick_lamar_not_like_us,Not Like Us,Kendrick Lamar,5518,0,26,2024-10-24
am_morgan_wallen_love_somebody,Love Somebody,Morgan Wallen,4997,0,27,2024-10-24
am_karol_g_si_antes_te_hubiera_conocido,Si Antes Te Hubiera Conocido,KAROL G,4932,0,28,2024-10-24
am_linkin_park_the_emptiness_machine,The Emptiness Machine,LINKIN PARK,4684,0,29,2024-10-24
"am_tyler,_the_creator_noid",Noid,"Tyler, The Creator",4671,0,30,2024-10-24
"am_adam_port,_stryv_&_malachiii_move",Move,"Adam Port, Stryv & Malachiii",4537,0,31,2024-10-24
am_floyymenor_&_cris_mj_gata_only,Gata Only,floyymenor & Cris Mj,4522,0,32,2024-10-24
am_billie_eilish_lunch,LUNCH,Billie Eilish,4461,0,33,2024-10-24
am_aespa_up,UP,aespa,4329,0,34,2024-10-24
am_one_direction_story_of_my_life,Story of My Life,One Direction,4140,0,35,2024-10-24
am_one_direction_night_changes,Night Changes,One Direction,4072,0,36,2024-10-24
am_sabrina_carpenter_juno,Juno,Sabrina Carpenter,4004,0,37,2024-10-24
am_coldplay_viva_la_vida,Viva La Vida,Coldplay,3983,0,38,2024-10-24
am_dasha_austin,Austin,Dasha,3851,0,39,2024-10-24
am_david_guetta_&_sia_titanium,Titanium,David Guetta & Sia,3802,0,40,2024-10-24
am_teddy_swims_the_door,The Door,Teddy Swims,3707,0,41,2024-10-24
am_jimin_who,Who,Jimin,3556,0,42,2024-10-24
am_teddy_swims_bad_dreams,Bad Dreams,Teddy Swims,3500,0,43,2024-10-24
"am_coldplay,_little_simz,_burna_boy,_elyanna_&_tini_we_pray",WE PRAY,"Coldplay, Little Simz, Burna Boy, Elyanna & TINI",3443,0,44,2024-10-24
am_charli_xcx_&_billie_eilish_guess,Guess,Charli xcx & Billie Eilish,3417,0,45,2024-10-24
am_illit_cherish,Cherish,ILLIT,3368,0,46,2024-10-24
am_noah_kahan_stick_season,Stick Season,Noah Kahan,3243,0,47,2024-10-24
am_eminem_houdini,Houdini,Eminem,3116,0,48,2024-10-24
am_tate_mcrae_it's_ok_i'm_ok,It's ok I'm ok,Tate McRae,3052,0,49,2024-10-24
am_óscar_maydon_&_fuerza_regida_tu_boda,Tu Boda,Óscar Maydon & Fuerza Regida,2963,0,50,2024-10-24
am_the_weeknd_blinding_lights,Blinding Lights,The Weeknd,2960,0,51,2024-10-24
am_chappell_roan_hot_to_go,HOT TO GO,Chappell Roan,2879,0,52,2024-10-24
am_eminem_mockingbird,Mockingbird,Eminem,2865,0,53,2024-10-24
am_charli_xcx_&_ariana_grande_sympathy_is_a_knife,Sympathy is a knife,Charli xcx & Ariana Grande,2858,0,54,2024-10-24
am_dua_lipa_new_rules,New Rules,Dua Lipa,2819,0,55,2024-10-24
"am_hugel,_topic_&_arash_i_adore_you",I Adore You,"HUGEL, Topic & Arash",2763,0,56,2024-10-24
am_sza_snooze,Snooze,SZA,2714,0,57,2024-10-24
am_coldplay_feelslikeimfallinginlove,feelslikeimfallinginlove,Coldplay,2697,0,58,2024-10-24
am_eminem_without_me,Without Me,Eminem,2676,0,59,2024-10-24
am_addison_rae_diet_pepsi,Diet Pepsi,Addison Rae,2632,0,60,2024-10-24
am_linkin_park_heavy_is_the_crown,Heavy Is the Crown,LINKIN PARK,2585,0,61,2024-10-24
am_taylor_swift_fortnight,Fortnight,Taylor Swift,2574,0,62,2024-10-24
"am_seventeen_love,_money,_fame","LOVE, MONEY, FAME",SEVENTEEN,2558,0,63,2024-10-24
am_mark_ambor_belong_together,Belong Together,Mark Ambor,2506,0,64,2024-10-24
am_lisa_moonlit_floor,Moonlit Floor,LISA,2490,0,65,2024-10-24
am_artemas_i_like_the_way_you_kiss_me,i like the way you kiss me,Artemas,2487,0,66,2024-10-24
am_omar_courtz_&_de_la_rose_q_u_e_v_a_s_h_a_c_e_r_h_o_y,Q U E V A S H A C E R H O Y,Omar Courtz & De La Rose,2336,0,67,2024-10-24
am_zach_bryan_pink_skies,Pink Skies,Zach Bryan,2317,0,68,2024-10-24
am_travis_scott_highest_in_the_room,HIGHEST IN THE ROOM,Travis Scott,2309,0,69,2024-10-24
am_chappell_roan_pink_pony_club,Pink Pony Club,Chappell Roan,2306,0,70,2024-10-24
am_aespa_supernova,Supernova,aespa,2285,0,71,2024-10-24
am_tate_mcrae_greedy,greedy,Tate McRae,2253,0,72,2024-10-24
am_ariana_grande_we_can't_be_friends,we can't be friends,Ariana Grande,2250,0,73,2024-10-24
"am_sevdaliza,_pabllo_vittar_&_yseult_alibi",Alibi,"Sevdaliza, Pabllo Vittar & Yseult",2207,0,74,2024-10-24
am_the_goo_goo_dolls_iris,Iris,The Goo Goo Dolls,2186,0,75,2024-10-24
am_sdm_cartier_santos,CARTIER SANTOS,SDM,2044,0,76,2024-10-24
am_sdm_pour_elle,POUR ELLE,SDM,2026,0,77,2024-10-24
am_zach_bryan_28,28,Zach Bryan,2007,0,78,2024-10-24
am_illit_magnetic,Magnetic,ILLIT,1989,0,79,2024-10-24
am_travis_scott_goosebumps,goosebumps,Travis Scott,1987,0,80,2024-10-24
am_aespa_armageddon,Armageddon,aespa,1973,0,81,2024-10-24
am_adele_someone_like_you,Someone Like You,Adele,1970,0,82,2024-10-24
am_tom_odell_another_love,Another Love,Tom Odell,1969,0,83,2024-10-24
am_taylor_swift_lover,Lover,Taylor Swift,1907,0,84,2024-10-24
am_morgan_wallen_lies_lies_lies,Lies Lies Lies,Morgan Wallen,1857,0,85,2024-10-24
am_tito_double_p_&_peso_pluma_dos_días,DOS DÍAS,Tito Double P & Peso Pluma,1831,0,86,2024-10-24
am_shirin_david_bauch_beine_po,Bauch Beine Po,Shirin David,1818,0,87,2024-10-24
am_le_sserafim_crazy,CRAZY,LE SSERAFIM,1801,0,88,2024-10-24
am_zach_bryan_i_remember_everything,I Remember Everything,Zach Bryan,1797,0,89,2024-10-24
am_rod_wave_25,25,Rod Wave,1796,0,90,2024-10-24
am_lacazette_hdl,HDL,LACAZETTE,1791,0,91,2024-10-24
am_aespa_kill_it,Kill It,aespa,1782,0,92,2024-10-24
am_gims_&_dystinct_spider,SPIDER,GIMS & DYSTINCT,1780,0,93,2024-10-24
am_billie_eilish_the_greatest,THE GREATEST,Billie Eilish,1777,0,94,2024-10-24
"am_sonny_fodera,_jazzy_&_d.o.d_somedays",Somedays,"Sonny Fodera, Jazzy & D.O.D",1767,0,95,2024-10-24
