song_id,song_name,artist_name,streams,playlist_adds,chart_position,collection_date
am_lady_gaga_&_bruno_mars_die_with_a_smile,Die With A Smile,Lady Gaga & Bruno Mars,18563,0,1,2024-10-29
am_billie_eilish_birds_of_a_feather,BIRDS OF A FEATHER,Billie Eilish,18488,0,2,2024-10-29
am_rosé_&_bruno_mars_apt.,APT.,ROSÉ & Bruno Mars,17598,0,3,2024-10-29
"am_tyler,_the_creator_st._chroma",St. Chroma,"Tyler, The Creator",14897,0,4,2024-10-29
am_sabrina_carpenter_espresso,Espresso,Sabrina Carpenter,13569,0,5,2024-10-29
"am_tyler,_the_creator_darling,_i","Darling, I","Tyler, The Creator",12797,0,6,2024-10-29
"am_tyler,_the_creator_rah_tah_tah",Rah Tah Tah,"Tyler, The Creator",12691,0,7,2024-10-29
am_the_weeknd_&_playboi_carti_timeless,Timeless,The Weeknd & Playboi Carti,10681,0,8,2024-10-29
am_sabrina_carpenter_taste,Taste,Sabrina Carpenter,10637,0,9,2024-10-29
"am_tyler,_the_creator_noid",Noid,"Tyler, The Creator",10604,0,10,2024-10-29
am_billie_eilish_wildflower,WILDFLOWER,Billie Eilish,10387,0,11,2024-10-29
am_lady_gaga_disease,Disease,Lady Gaga,10216,0,12,2024-10-29
"am_tyler,_the_creator_hey_jane",Hey Jane,"Tyler, The Creator",9802,0,13,2024-10-29
"am_tyler,_the_creator_sticky",Sticky,"Tyler, The Creator",9625,0,14,2024-10-29
"am_tyler,_the_creator_i_killed_you",I Killed You,"Tyler, The Creator",8495,0,15,2024-10-29
"am_chappell_roan_good_luck,_babe","Good Luck, Babe",Chappell Roan,8455,0,16,2024-10-29
"am_tyler,_the_creator_judge_judy",Judge Judy,"Tyler, The Creator",8341,0,17,2024-10-29
am_sabrina_carpenter_please_please_please,Please Please Please,Sabrina Carpenter,8155,0,18,2024-10-29
am_benson_boone_beautiful_things,Beautiful Things,Benson Boone,8093,0,19,2024-10-29
am_shaboozey_a_bar_song,A Bar Song,Shaboozey,8051,0,20,2024-10-29
am_gracie_abrams_that’s_so_true,That’s So True,Gracie Abrams,7834,0,21,2024-10-29
"am_tyler,_the_creator_thought_i_was_dead",Thought I Was Dead,"Tyler, The Creator",7818,0,22,2024-10-29
"am_tyler,_the_creator_take_your_mask_off",Take Your Mask Off,"Tyler, The Creator",7663,0,23,2024-10-29
am_teddy_swims_lose_control,Lose Control,Teddy Swims,7179,0,24,2024-10-29
am_gigi_perez_sailor_song,Sailor Song,Gigi Perez,7009,0,25,2024-10-29
am_hozier_too_sweet,Too Sweet,Hozier,6770,0,26,2024-10-29
"am_tyler,_the_creator_tomorrow",Tomorrow,"Tyler, The Creator",6665,0,27,2024-10-29
"am_tyler,_the_creator_like_him",Like Him,"Tyler, The Creator",6419,0,28,2024-10-29
am_aespa_whiplash,Whiplash,aespa,5805,0,29,2024-10-29
am_post_malone_i_had_some_help,I Had Some Help,Post Malone,5496,0,30,2024-10-29
"am_gracie_abrams_i_love_you,_i'm_sorry","I Love You, I'm Sorry",Gracie Abrams,5426,0,31,2024-10-29
am_travis_scott_fen,FEN,Travis Scott,5312,0,32,2024-10-29
"am_tyler,_the_creator_balloon",Balloon,"Tyler, The Creator",5210,0,33,2024-10-29
am_jennie_mantra,Mantra,JENNIE,5157,0,34,2024-10-29
am_sabrina_carpenter_bed_chem,Bed Chem,Sabrina Carpenter,5000,0,35,2024-10-29
am_taylor_swift_cruel_summer,Cruel Summer,Taylor Swift,4971,0,36,2024-10-29
am_myles_smith_stargazing,Stargazing,Myles Smith,4932,0,37,2024-10-29
am_the_weeknd_dancing_in_the_flames,Dancing In The Flames,The Weeknd,4721,0,38,2024-10-29
am_karol_g_si_antes_te_hubiera_conocido,Si Antes Te Hubiera Conocido,KAROL G,4687,0,39,2024-10-29
