song_id,song_name,artist_name,streams,playlist_adds,chart_position,collection_date
"am_huntr/x,_ejae,_audrey_nuna,_rei_ami_&_kpop_demon_hunters_cast_golden",Golden,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",19071,0,1,2025-09-04
am_sabrina_carpenter_tears,Tears,Sabrina Carpenter,16036,0,2,2025-09-04
am_sabrina_carpenter_manchild,Manchild,Sabrina Carpenter,14382,0,3,2025-09-04
am_alex_warren_ordinary,Ordinary,Alex Warren,13277,0,4,2025-09-04
"am_saja_boys,_andrew_choi,_neckwav,_danny_chung,_kevin_woo,_samuil_lee_&_kpop_demon_hunters_cast_sod",Soda Pop,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, Kevin Woo, samUIL Lee & KPop Demon Hunters Cast",12063,0,5,2025-09-04
"am_huntr/x,_ejae,_audrey_nuna,_rei_ami_&_kpop_demon_hunters_cast_how_it’s_done",How It’s Done,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",10109,0,6,2025-09-04
"am_saja_boys,_andrew_choi,_neckwav,_danny_chung,_kevin_woo,_samuil_lee_&_kpop_demon_hunters_cast_you",Your Idol,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, Kevin Woo, samUIL Lee & KPop Demon Hunters Cast",9638,0,7,2025-09-04
am_justin_bieber_daisies,DAISIES,Justin Bieber,9263,0,8,2025-09-04
"am_huntr/x,_ejae,_audrey_nuna,_rei_ami_&_kpop_demon_hunters_cast_what_it_sounds_like",What It Sounds Like,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",8697,0,9,2025-09-04
am_blackpink_jump,JUMP,BLACKPINK,8473,0,10,2025-09-04
am_sabrina_carpenter_my_man_on_willpower,My Man on Willpower,Sabrina Carpenter,8324,0,11,2025-09-04
am_sabrina_carpenter_when_did_you_get_hot,When Did You Get Hot,Sabrina Carpenter,8175,0,12,2025-09-04
am_tate_mcrae_just_keep_watching,Just Keep Watching,Tate McRae,8117,0,13,2025-09-04
am_sabrina_carpenter_nobody’s_son,Nobody’s Son,Sabrina Carpenter,7952,0,14,2025-09-04
am_sombr_back_to_friends,back to friends,sombr,7731,0,15,2025-09-04
"am_huntr/x,_ejae,_audrey_nuna,_rei_ami_&_kpop_demon_hunters_cast_takedown",Takedown,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",7620,0,16,2025-09-04
am_billie_eilish_wildflower,WILDFLOWER,Billie Eilish,7547,0,17,2025-09-04
am_lady_gaga_&_bruno_mars_die_with_a_smile,Die With A Smile,Lady Gaga & Bruno Mars,7475,0,18,2025-09-04
am_sabrina_carpenter_house_tour,House Tour,Sabrina Carpenter,7290,0,19,2025-09-04
am_sabrina_carpenter_goodbye,Goodbye,Sabrina Carpenter,7091,0,20,2025-09-04
am_sabrina_carpenter_go_go_juice,Go Go Juice,Sabrina Carpenter,6977,0,21,2025-09-04
am_sabrina_carpenter_sugar_talking,Sugar Talking,Sabrina Carpenter,6836,0,22,2025-09-04
"am_rumi,_jinu,_ejae,_andrew_choi_&_kpop_demon_hunters_cast_free",Free,"Rumi, JINU, EJAE, Andrew Choi & KPop Demon Hunters Cast",6616,0,23,2025-09-04
am_rosé_&_bruno_mars_apt.,APT.,ROSÉ & Bruno Mars,6297,0,24,2025-09-04
am_disco_lines_&_tinashe_no_broke_boys,No Broke Boys,Disco Lines & Tinashe,6263,0,25,2025-09-04
am_benson_boone_beautiful_things,Beautiful Things,Benson Boone,5964,0,26,2025-09-04
am_sabrina_carpenter_never_getting_laid,Never Getting Laid,Sabrina Carpenter,5900,0,27,2025-09-04
am_billie_eilish_birds_of_a_feather,BIRDS OF A FEATHER,Billie Eilish,5887,0,28,2025-09-04
am_sabrina_carpenter_we_almost_broke_up_again_last_night,We Almost Broke Up Again Last Night,Sabrina Carpenter,5851,0,29,2025-09-04
am_olivia_dean_man_i_need,Man I Need,Olivia Dean,5339,0,30,2025-09-04
am_gracie_abrams_that’s_so_true,That’s So True,Gracie Abrams,5145,0,31,2025-09-04
am_shaboozey_a_bar_song,A Bar Song,Shaboozey,4778,0,32,2025-09-04
am_sombr_12_to_12,12 to 12,sombr,4743,0,33,2025-09-04
am_sabrina_carpenter_don’t_worry_i’ll_make_you_worry,Don’t Worry I’ll Make You Worry,Sabrina Carpenter,4575,0,34,2025-09-04
am_justin_bieber_yukon,YUKON,Justin Bieber,4371,0,35,2025-09-04
am_ravyn_lenae_love_me_not,Love Me Not,Ravyn Lenae,3927,0,36,2025-09-04
am_billie_eilish_chihiro,CHIHIRO,Billie Eilish,3924,0,37,2025-09-04
am_teddy_swims_lose_control,Lose Control,Teddy Swims,3862,0,38,2025-09-04
am_ed_sheeran_sapphire,Sapphire,Ed Sheeran,3767,0,39,2025-09-04
am_lola_young_messy,Messy,Lola Young,3545,0,40,2025-09-04
am_gunna_wgft,wgft,Gunna,3468,0,41,2025-09-04
