song_id,song_name,artist_name,streams,playlist_adds,chart_position,collection_date
am_lady_gaga_&_bruno_mars_die_with_a_smile,Die With A Smile,Lady Gaga & Bruno Mars,20507,0,1,2025-02-07
am_rosé_&_bruno_mars_apt.,APT.,ROSÉ & Bruno Mars,19424,0,2,2025-02-07
am_lady_gaga_abracadabra,Abracadabra,Lady Gaga,17912,0,3,2025-02-07
am_the_weeknd_cry_for_me,Cry For Me,The Weeknd,16888,0,4,2025-02-07
am_billie_eilish_birds_of_a_feather,BIRDS OF A FEATHER,Billie Eilish,16722,0,5,2025-02-07
am_the_weeknd_&_playboi_carti_timeless,Timeless,The Weeknd & Playboi Carti,15068,0,6,2025-02-07
am_lola_young_messy,Messy,Lola Young,13708,0,7,2025-02-07
am_kendrick_lamar_not_like_us,Not Like Us,Kendrick Lamar,13586,0,8,2025-02-07
am_billie_eilish_wildflower,WILDFLOWER,Billie Eilish,13240,0,9,2025-02-07
am_gracie_abrams_that’s_so_true,That’s So True,Gracie Abrams,12890,0,10,2025-02-07
am_the_weeknd_são_paulo,São Paulo,The Weeknd,12388,0,11,2025-02-07
am_bad_bunny_dtmf,DtMF,Bad Bunny,11179,0,12,2025-02-07
am_benson_boone_beautiful_things,Beautiful Things,Benson Boone,10598,0,13,2025-02-07
am_sabrina_carpenter_espresso,Espresso,Sabrina Carpenter,10530,0,14,2025-02-07
am_kendrick_lamar_&_sza_luther,luther,Kendrick Lamar & SZA,9803,0,15,2025-02-07
am_the_weeknd_baptized_in_fear,Baptized In Fear,The Weeknd,9150,0,16,2025-02-07
am_the_weeknd_open_hearts,Open Hearts,The Weeknd,9003,0,17,2025-02-07
"am_chappell_roan_good_luck,_babe","Good Luck, Babe",Chappell Roan,8719,0,18,2025-02-07
am_the_weeknd_wake_me_up,Wake Me Up,The Weeknd,8499,0,19,2025-02-07
am_billie_eilish_chihiro,CHIHIRO,Billie Eilish,8039,0,20,2025-02-07
"am_the_weeknd,_travis_scott_&_florence_+_the_machine_reflections_laughing",Reflections Laughing,"The Weeknd, Travis Scott & Florence + the Machine",8010,0,21,2025-02-07
am_chappell_roan_pink_pony_club,Pink Pony Club,Chappell Roan,7854,0,22,2025-02-07
am_shaboozey_a_bar_song,A Bar Song,Shaboozey,7640,0,23,2025-02-07
am_teddy_swims_lose_control,Lose Control,Teddy Swims,7415,0,24,2025-02-07
am_bad_bunny_nuevayol,NUEVAYoL,Bad Bunny,7264,0,25,2025-02-07
am_sza_30_for_30,30 For 30,SZA,6880,0,26,2025-02-07
am_tate_mcrae_sports_car,Sports car,Tate McRae,6605,0,27,2025-02-07
am_bad_bunny_baile_inolvidable,BAILE INoLVIDABLE,Bad Bunny,6532,0,28,2025-02-07
am_sabrina_carpenter_taste,Taste,Sabrina Carpenter,6132,0,29,2025-02-07
am_kendrick_lamar_tv_off,tv off,Kendrick Lamar,5998,0,30,2025-02-07
am_doechii_denial_is_a_river,DENIAL IS A RIVER,Doechii,5994,0,31,2025-02-07
am_teddy_swims_bad_dreams,Bad Dreams,Teddy Swims,5673,0,32,2025-02-07
am_sabrina_carpenter_please_please_please,Please Please Please,Sabrina Carpenter,5221,0,33,2025-02-07
am_the_weeknd_niagara_falls,Niagara Falls,The Weeknd,5185,0,34,2025-02-07
am_the_weeknd_i_can't_fucking_sing,I Can't Fucking Sing,The Weeknd,5090,0,35,2025-02-07
am_billie_eilish_the_greatest,THE GREATEST,Billie Eilish,5089,0,36,2025-02-07
am_the_weeknd_&_lana_del_rey_the_abyss,The Abyss,The Weeknd & Lana Del Rey,5070,0,37,2025-02-07
am_post_malone_i_had_some_help,I Had Some Help,Post Malone,4983,0,38,2025-02-07
am_bad_bunny_voy_a_llevarte_pa_pr,VOY A LLeVARTE PA PR,Bad Bunny,4919,0,39,2025-02-07
am_gigi_perez_sailor_song,Sailor Song,Gigi Perez,4856,0,40,2025-02-07
am_the_weeknd_enjoy_the_show,Enjoy The Show,The Weeknd,4825,0,41,2025-02-07
am_hozier_too_sweet,Too Sweet,Hozier,4776,0,42,2025-02-07
am_chrystal_&_notion_the_days,The Days,CHRYSTAL & NOTION,4237,0,43,2025-02-07
am_aespa_whiplash,Whiplash,aespa,4012,0,44,2025-02-07
am_taylor_swift_cruel_summer,Cruel Summer,Taylor Swift,3754,0,45,2025-02-07
am_morgan_wallen_i'm_the_problem,I'm The Problem,Morgan Wallen,3735,0,46,2025-02-07
am_myles_smith_stargazing,Stargazing,Myles Smith,3564,0,47,2025-02-07
am_babymonster_drip,DRIP,BABYMONSTER,3458,0,48,2025-02-07
am_the_weeknd_given_up_on_me,Given Up On Me,The Weeknd,3354,0,49,2025-02-07
am_bad_bunny_eoo,EoO,Bad Bunny,3068,0,50,2025-02-07
"am_bad_bunny,_omar_courtz_&_dei_v_veldá",VeLDÁ,"Bad Bunny, Omar Courtz & Dei V",3029,0,51,2025-02-07
am_jennie_&_dominic_fike_love_hangover,Love Hangover,JENNIE & Dominic Fike,2989,0,52,2025-02-07
am_lisa_born_again,Born Again,LISA,2979,0,53,2025-02-07
am_karol_g_si_antes_te_hubiera_conocido,Si Antes Te Hubiera Conocido,KAROL G,2946,0,54,2025-02-07
am_sabrina_carpenter_bed_chem,Bed Chem,Sabrina Carpenter,2925,0,55,2025-02-07
am_rosé_toxic_till_the_end,toxic till the end,ROSÉ,2867,0,56,2025-02-07
am_coldplay_viva_la_vida,Viva La Vida,Coldplay,2860,0,57,2025-02-07
am_kendrick_lamar_squabble_up,squabble up,Kendrick Lamar,2858,0,58,2025-02-07
am_sza_snooze,Snooze,SZA,2809,0,59,2025-02-07
am_the_weeknd_opening_night,Opening Night,The Weeknd,2767,0,60,2025-02-07
"am_gracie_abrams_i_love_you,_i'm_sorry","I Love You, I'm Sorry",Gracie Abrams,2745,0,61,2025-02-07
am_sexyy_red_&_bruno_mars_fat_juicy_&_wet,Fat Juicy & Wet,Sexyy Red & Bruno Mars,2731,0,62,2025-02-07
am_dasha_austin,Austin,Dasha,2618,0,63,2025-02-07
am_linkin_park_the_emptiness_machine,The Emptiness Machine,LINKIN PARK,2579,0,64,2025-02-07
am_central_cee_&_21_savage_gbp,GBP,Central Cee & 21 Savage,2531,0,65,2025-02-07
am_bad_bunny_&_chuwi_weltita,WELTiTA,Bad Bunny & Chuwi,2495,0,66,2025-02-07
am_the_weeknd_take_me_back_to_la,Take Me Back To LA,The Weeknd,2388,0,67,2025-02-07
am_teddy_swims_the_door,The Door,Teddy Swims,2374,0,68,2025-02-07
am_noah_kahan_stick_season,Stick Season,Noah Kahan,2356,0,69,2025-02-07
am_morgan_wallen_love_somebody,Love Somebody,Morgan Wallen,2310,0,70,2025-02-07
am_fetty_wap_again,Again,Fetty Wap,2295,0,71,2025-02-07
am_bad_bunny_el_clúb,EL CLúB,Bad Bunny,2280,0,72,2025-02-07
