song_id,song_name,artist_name,streams,playlist_adds,chart_position,collection_date
am_taylor_swift_the_fate_of_ophelia,The Fate of Ophelia,Taylor Swift,23115,0,1,2025-10-10
am_taylor_swift_opalite,Opalite,Taylor Swift,20387,0,2,2025-10-10
am_taylor_swift_elizabeth_taylor,Elizabeth Taylor,Taylor Swift,18311,0,3,2025-10-10
am_taylor_swift_father_figure,Father Figure,Taylor Swift,17032,0,4,2025-10-10
"am_huntr/x,_ejae,_audrey_nuna,_rei_ami_&_kpop_demon_hunters_cast_golden",Golden,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",16549,0,5,2025-10-10
am_taylor_swift_cancelled,CANCELLED,Taylor Swift,14838,0,6,2025-10-10
am_taylor_swift_the_life_of_a_showgirl,The Life of a Showgirl,Taylor Swift,14792,0,7,2025-10-10
am_taylor_swift_wood,Wood,Taylor Swift,14786,0,8,2025-10-10
am_taylor_swift_wi$h_li$t,Wi$h Li$t,Taylor Swift,14763,0,9,2025-10-10
am_taylor_swift_eldest_daughter,Eldest Daughter,Taylor Swift,14365,0,10,2025-10-10
am_taylor_swift_actually_romantic,Actually Romantic,Taylor Swift,14171,0,11,2025-10-10
am_taylor_swift_ruin_the_friendship,Ruin The Friendship,Taylor Swift,13646,0,12,2025-10-10
am_taylor_swift_honey,Honey,Taylor Swift,12022,0,13,2025-10-10
am_alex_warren_ordinary,Ordinary,Alex Warren,10218,0,14,2025-10-10
"am_saja_boys,_andrew_choi,_neckwav,_danny_chung,_kevin_woo,_samuil_lee_&_kpop_demon_hunters_cast_sod",Soda Pop,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, Kevin Woo, samUIL Lee & KPop Demon Hunters Cast",8679,0,15,2025-10-10
am_olivia_dean_man_i_need,Man I Need,Olivia Dean,8536,0,16,2025-10-10
"am_huntr/x,_ejae,_audrey_nuna,_rei_ami_&_kpop_demon_hunters_cast_how_it’s_done",How It’s Done,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",7148,0,17,2025-10-10
am_tate_mcrae_tit_for_tat,TIT FOR TAT,Tate McRae,7059,0,18,2025-10-10
"am_saja_boys,_andrew_choi,_neckwav,_danny_chung,_kevin_woo,_samuil_lee_&_kpop_demon_hunters_cast_you",Your Idol,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, Kevin Woo, samUIL Lee & KPop Demon Hunters Cast",6738,0,19,2025-10-10
"am_huntr/x,_ejae,_audrey_nuna,_rei_ami_&_kpop_demon_hunters_cast_what_it_sounds_like",What It Sounds Like,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",6066,0,20,2025-10-10
am_tate_mcrae_just_keep_watching,Just Keep Watching,Tate McRae,5959,0,21,2025-10-10
am_sombr_back_to_friends,back to friends,sombr,5952,0,22,2025-10-10
am_sabrina_carpenter_tears,Tears,Sabrina Carpenter,5877,0,23,2025-10-10
am_sabrina_carpenter_manchild,Manchild,Sabrina Carpenter,5876,0,24,2025-10-10
am_billie_eilish_wildflower,WILDFLOWER,Billie Eilish,5821,0,25,2025-10-10
am_lady_gaga_&_bruno_mars_die_with_a_smile,Die With A Smile,Lady Gaga & Bruno Mars,5785,0,26,2025-10-10
"am_huntr/x,_ejae,_audrey_nuna,_rei_ami_&_kpop_demon_hunters_cast_takedown",Takedown,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",5379,0,27,2025-10-10
am_sombr_12_to_12,12 to 12,sombr,5352,0,28,2025-10-10
am_disco_lines_&_tinashe_no_broke_boys,No Broke Boys,Disco Lines & Tinashe,5175,0,29,2025-10-10
am_raye_where_is_my_husband,WHERE IS MY HUSBAND,RAYE,5149,0,30,2025-10-10
am_benson_boone_beautiful_things,Beautiful Things,Benson Boone,5031,0,31,2025-10-10
am_blackpink_jump,JUMP,BLACKPINK,4783,0,32,2025-10-10
am_rosé_&_bruno_mars_apt.,APT.,ROSÉ & Bruno Mars,4721,0,33,2025-10-10
am_justin_bieber_daisies,DAISIES,Justin Bieber,4353,0,34,2025-10-10
am_billie_eilish_birds_of_a_feather,BIRDS OF A FEATHER,Billie Eilish,4282,0,35,2025-10-10
am_gracie_abrams_that’s_so_true,That’s So True,Gracie Abrams,4176,0,36,2025-10-10
"am_rumi,_jinu,_ejae,_andrew_choi_&_kpop_demon_hunters_cast_free",Free,"Rumi, JINU, EJAE, Andrew Choi & KPop Demon Hunters Cast",3989,0,37,2025-10-10
am_bad_bunny_dtmf,DtMF,Bad Bunny,3858,0,38,2025-10-10
am_kehlani_folded,Folded,Kehlani,3726,0,39,2025-10-10
am_tate_mcrae_sports_car,Sports car,Tate McRae,3665,0,40,2025-10-10
am_teddy_swims_lose_control,Lose Control,Teddy Swims,3505,0,41,2025-10-10
am_kenshi_yonezu_iris_out,IRIS OUT,Kenshi Yonezu,3373,0,42,2025-10-10
am_kenshi_yonezu_&_hikaru_utada_jane_doe,JANE DOE,Kenshi Yonezu & Hikaru Utada,3298,0,43,2025-10-10
am_shaboozey_a_bar_song,A Bar Song,Shaboozey,3257,0,44,2025-10-10
am_olivia_dean_so_easy,So Easy,Olivia Dean,3064,0,45,2025-10-10
am_bad_bunny_tití_me_preguntó,Tití Me Preguntó,Bad Bunny,3050,0,46,2025-10-10
am_the_goo_goo_dolls_iris,Iris,The Goo Goo Dolls,2906,0,47,2025-10-10
am_ed_sheeran_perfect,Perfect,Ed Sheeran,2903,0,48,2025-10-10
am_lady_gaga_the_dead_dance,The Dead Dance,Lady Gaga,2880,0,49,2025-10-10
am_olivia_dean_nice_to_each_other,Nice To Each Other,Olivia Dean,2858,0,50,2025-10-10
am_sabrina_carpenter_when_did_you_get_hot,When Did You Get Hot,Sabrina Carpenter,2805,0,51,2025-10-10
am_sabrina_carpenter_espresso,Espresso,Sabrina Carpenter,2736,0,52,2025-10-10
am_cortis_go,GO,CORTIS,2702,0,53,2025-10-10
am_bad_bunny_baile_inolvidable,BAILE INoLVIDABLE,Bad Bunny,2694,0,54,2025-10-10
am_cortis_fashion,FaSHioN,CORTIS,2681,0,55,2025-10-10
am_billie_eilish_chihiro,CHIHIRO,Billie Eilish,2664,0,56,2025-10-10
am_the_weeknd_&_playboi_carti_timeless,Timeless,The Weeknd & Playboi Carti,2640,0,57,2025-10-10
am_ed_sheeran_sapphire,Sapphire,Ed Sheeran,2581,0,58,2025-10-10
am_gunna_wgft,wgft,Gunna,2571,0,59,2025-10-10
am_ed_sheeran_shape_of_you,Shape of You,Ed Sheeran,2852,0,60,2025-10-10
am_tkandz_&_cxsper_now_or_never,Now or Never,Tkandz & CXSPER,2521,0,61,2025-10-10
am_post_malone_i_had_some_help,I Had Some Help,Post Malone,2518,0,62,2025-10-10
am_sombr_undressed,undressed,sombr,2460,0,63,2025-10-10
am_chappell_roan_pink_pony_club,Pink Pony Club,Chappell Roan,2424,0,64,2025-10-10
am_kendrick_lamar_not_like_us,Not Like Us,Kendrick Lamar,2320,0,65,2025-10-10
am_teddy_swims_bad_dreams,Bad Dreams,Teddy Swims,2220,0,66,2025-10-10
am_bad_bunny_moscow_mule,Moscow Mule,Bad Bunny,2198,0,67,2025-10-10
am_morgan_wallen_&_tate_mcrae_what_i_want,What I Want,Morgan Wallen & Tate McRae,2186,0,68,2025-10-10
am_justin_bieber_yukon,YUKON,Justin Bieber,2142,0,69,2025-10-10
am_the_weeknd_blinding_lights,Blinding Lights,The Weeknd,2141,0,70,2025-10-10
am_lola_young_messy,Messy,Lola Young,2137,0,71,2025-10-10
am_ravyn_lenae_love_me_not,Love Me Not,Ravyn Lenae,2033,0,72,2025-10-10
"am_w_sound,_beéle_&_ovy_on_the_drums_la_plena",La Plena,"W Sound, Beéle & Ovy On the Drums",2009,0,73,2025-10-10
am_fleetwood_mac_dreams,Dreams,Fleetwood Mac,2004,0,74,2025-10-10
am_gims_&_la_mano_1.9_parisienne,PARISIENNE,GIMS & La Mano 1.9,1971,0,75,2025-10-10
"am_gp_explorer,_gims,_la_mano_1.9_&_sch_un_monde_à_l'autre",Un monde à l'autre,"GP Explorer, GIMS, La Mano 1.9 & SCH",1959,0,76,2025-10-10
am_jisoo_&_zayn_eyes_closed,EYES CLOSED,JISOO & ZAYN,1958,0,77,2025-10-10
am_morgan_wallen_i'm_the_problem,I'm The Problem,Morgan Wallen,1919,0,78,2025-10-10
am_dua_lipa_new_rules,New Rules,Dua Lipa,1904,0,79,2025-10-10
am_the_killers_mr._brightside,Mr. Brightside,The Killers,1851,0,80,2025-10-10
am_aespa_rich_man,Rich Man,aespa,1849,0,81,2025-10-10
am_kenshi_yonezu_kick_back,KICK BACK,Kenshi Yonezu,1844,0,82,2025-10-10
am_disiz_&_theodora_melodrama,melodrama,disiz & Theodora,1766,0,83,2025-10-10
am_aespa_whiplash,Whiplash,aespa,1731,0,84,2025-10-10
am_oasis_wonderwall,Wonderwall,Oasis,1722,0,85,2025-10-10
am_bad_bunny_vete,Vete,Bad Bunny,1716,0,86,2025-10-10
"am_gp_explorer,_adèle_castillon_&_zamdane_en_boucle",En boucle,"GP Explorer, Adèle Castillon & Zamdane",1688,0,87,2025-10-10
am_don_toliver_lose_my_mind,Lose My Mind,Don Toliver,1687,0,88,2025-10-10
am_morgan_wallen_just_in_case,Just In Case,Morgan Wallen,1653,0,89,2025-10-10
am_beéle_no_tiene_sentido,no tiene sentido,Beéle,1626,0,90,2025-10-10
am_rk_&_ninho_sale_état,Sale état,RK & Ninho,1611,0,91,2025-10-10
am_twice_takedown,TAKEDOWN,TWICE,1607,0,92,2025-10-10
am_ed_sheeran_azizam,Azizam,Ed Sheeran,1606,0,93,2025-10-10
am_olivia_dean_baby_steps,Baby Steps,Olivia Dean,1587,0,94,2025-10-10
am_radiohead_creep,Creep,Radiohead,1546,0,95,2025-10-10
am_morgan_wallen_i_got_better,I Got Better,Morgan Wallen,1538,0,96,2025-10-10
am_olivia_dean_let_alone_the_one_you_love,Let Alone The One You Love,Olivia Dean,1464,0,97,2025-10-10
"am_tyler,_the_creator_sugar_on_my_tongue",Sugar On My Tongue,"Tyler, The Creator",1450,0,98,2025-10-10
am_morgan_wallen_last_night,Last Night,Morgan Wallen,1449,0,99,2025-10-10
am_hana_blue_jeans,Blue Jeans,HANA,1442,0,100,2025-10-10
am_olivia_dean_lady_lady,Lady Lady,Olivia Dean,1438,0,101,2025-10-10
am_bruno_mars_just_the_way_you_are,Just the Way You Are,Bruno Mars,1430,0,102,2025-10-10
am_mrs._green_apple_ライラック,ライラック,Mrs. GREEN APPLE,1414,0,103,2025-10-10
am_icegergert_&_sky_rae_наследство,Наследство,Icegergert & SKY RAE,1409,0,104,2025-10-10
am_rk_&_genezio_viano,Viano,RK & Genezio,1394,0,105,2025-10-10
am_coldplay_viva_la_vida,Viva La Vida,Coldplay,1393,0,106,2025-10-10
am_cortis_what_you_want,What You Want,CORTIS,1388,0,107,2025-10-10
am_fuerza_regida_marlboro_rojo,Marlboro Rojo,Fuerza Regida,1388,0,108,2025-10-10
am_aina_the_end_on_the_way,On The Way,Aina The End,1388,0,109,2025-10-10
am_mrs._green_apple_good_day,GOOD DAY,Mrs. GREEN APPLE,1386,0,110,2025-10-10
am_tate_mcrae_greedy,greedy,Tate McRae,1382,0,111,2025-10-10
am_fuerza_regida_tu_sancho,TU SANCHO,Fuerza Regida,1371,0,112,2025-10-10
am_sza_snooze,Snooze,SZA,1362,0,113,2025-10-10
am_hana_bad_love,BAD LOVE,HANA,1360,0,114,2025-10-10
am_ваня_дмитриенко_шёлк,Шёлк,Ваня Дмитриенко,1351,0,115,2025-10-10
am_drake_one_dance,One Dance,Drake,1349,0,116,2025-10-10
am_luke_combs_fast_car,Fast Car,Luke Combs,1334,0,117,2025-10-10
am_hana_rose,ROSE,HANA,1333,0,118,2025-10-10
am_benson_boone_mystical_magical,Mystical Magical,Benson Boone,1331,0,119,2025-10-10
am_kendrick_lamar_&_sza_luther,luther,Kendrick Lamar & SZA,1318,0,120,2025-10-10
am_jennie_like_jennie,like JENNIE,JENNIE,1318,0,121,2025-10-10
am_niska_adriano,Adriano,Niska,1304,0,122,2025-10-10
am_bleu_soleil_&_luiza_soleil_bleu,Soleil Bleu,Bleu Soleil & LUIZA,1299,0,123,2025-10-10
am_pashanim_erstersommerohnedich,erstersommerohnedich,PASHANIM,1298,0,124,2025-10-10
am_linkin_park_the_emptiness_machine,The Emptiness Machine,LINKIN PARK,1296,0,125,2025-10-10
am_taylor_swift_cruel_summer,Cruel Summer,Taylor Swift,1290,0,126,2025-10-10
am_mrs._green_apple_soranji,Soranji,Mrs. GREEN APPLE,1282,0,127,2025-10-10
am_twice_strategy,Strategy,TWICE,1281,0,128,2025-10-10
am_alex_warren_eternity,Eternity,Alex Warren,1277,0,129,2025-10-10
am_bouss_biff_pas_d'love,Biff pas d'love,Bouss,1268,0,130,2025-10-10
am_guy2bezbar_big_mama,Big mama,Guy2Bezbar,1265,0,131,2025-10-10
am_lil_baby_freestyle,Freestyle,Lil Baby,1262,0,132,2025-10-10
am_vaundy_怪獣の花唄,怪獣の花唄,Vaundy,1257,0,133,2025-10-10
am_jazeek_akon,AKON,Jazeek,1247,0,134,2025-10-10
am_kenshi_yonezu_lemon,Lemon,Kenshi Yonezu,1246,0,135,2025-10-10
am_mrs._green_apple_ケセラセラ,ケセラセラ,Mrs. GREEN APPLE,1233,0,136,2025-10-10
am_r2_jamais_toi,JAMAIS TOI,R2,1226,0,137,2025-10-10
am_bad_bunny_nuevayol,NUEVAYoL,Bad Bunny,1214,0,138,2025-10-10
am_katseye_gabriela,Gabriela,KATSEYE,1212,0,139,2025-10-10
am_hana_tiger,Tiger,HANA,1209,0,140,2025-10-10
am_calvin_harris_&_clementine_douglas_blessings,Blessings,Calvin Harris & Clementine Douglas,1197,0,141,2025-10-10
am_lewis_capaldi_something_in_the_heavens,Something In The Heavens,Lewis Capaldi,1193,0,142,2025-10-10
am_gp_explorer_&_anyme023_toute_la_nuit,Toute la nuit,GP Explorer & Anyme023,1192,0,143,2025-10-10
am_rauw_alejandro_&_bad_bunny_qué_pasaría...,Qué Pasaría...,Rauw Alejandro & Bad Bunny,1189,0,144,2025-10-10
am_mrs._green_apple_クスシキ,クスシキ,Mrs. GREEN APPLE,1186,0,145,2025-10-10
am_partynextdoor_&_drake_somebody_loves_me,SOMEBODY LOVES ME,PARTYNEXTDOOR & Drake,1179,0,146,2025-10-10
am_endshpil_10,10,Endshpil,1177,0,147,2025-10-10
am_r2_ruinart,RUINART,R2,1171,0,148,2025-10-10
am_hana_burning_flower,Burning Flower,HANA,1163,0,149,2025-10-10
am_rihanna_breakin'_dishes,Breakin' Dishes,Rihanna,1159,0,150,2025-10-10
am_bad_bunny_yonaguni,Yonaguni,Bad Bunny,1157,0,151,2025-10-10
am_sdm_cartier_santos,CARTIER SANTOS,SDM,1157,0,152,2025-10-10
"am_blessd,_anuel_aa,_kris_r._&_luar_la_l_yogurcito_remix",YOGURCITO REMIX,"Blessd, Anuel AA, Kris R. & Luar La L",1150,0,153,2025-10-10
am_gims_ciel,CIEL,GIMS,1150,0,154,2025-10-10
am_youngboy_never_broke_again_shot_callin,Shot Callin,YoungBoy Never Broke Again,1141,0,155,2025-10-10
am_elman_с_неба,С неба,ELMAN,1139,0,156,2025-10-10
am_tate_mcrae_revolving_door,Revolving door,Tate McRae,1137,0,157,2025-10-10
am_sabrina_carpenter_nobody’s_son,Nobody’s Son,Sabrina Carpenter,1134,0,158,2025-10-10
am_ed_sheeran_castle_on_the_hill,Castle on the Hill,Ed Sheeran,1133,0,159,2025-10-10
am_myles_smith_stargazing,Stargazing,Myles Smith,1129,0,160,2025-10-10
am_nirvana_smells_like_teen_spirit,Smells Like Teen Spirit,Nirvana,1128,0,161,2025-10-10
am_billie_eilish_ocean_eyes,ocean eyes,Billie Eilish,1126,0,162,2025-10-10
am_bad_bunny_voy_a_llevarte_pa_pr,VOY A LLeVARTE PA PR,Bad Bunny,1125,0,163,2025-10-10
am_kontra_k_&_santos_bring_mich_nach_haus,Bring mich nach Haus,Kontra K & SANTOS,1125,0,164,2025-10-10
am_ariana_grande_no_tears_left_to_cry,No Tears Left to Cry,Ariana Grande,1124,0,165,2025-10-10
am_mrs._green_apple_青と夏,青と夏,Mrs. GREEN APPLE,1119,0,166,2025-10-10
am_lewis_capaldi_someone_you_loved,Someone You Loved,Lewis Capaldi,1921,0,167,2025-10-10
am_zartmann_tau_mich_auf,tau mich auf,Zartmann,1097,0,168,2025-10-10
am_mrs._green_apple_ダーリン,ダーリン,Mrs. GREEN APPLE,1097,0,169,2025-10-10
"am_bad_bunny,_omar_courtz_&_dei_v_veldá",VeLDÁ,"Bad Bunny, Omar Courtz & Dei V",1095,0,170,2025-10-10
am_mariah_the_scientist_burning_blue,Burning Blue,Mariah the Scientist,1091,0,171,2025-10-10
am_mrs._green_apple_点描の唄,点描の唄,Mrs. GREEN APPLE,1076,0,172,2025-10-10
am_ваня_дмитриенко_настоящая,Настоящая,Ваня Дмитриенко,1074,0,173,2025-10-10
am_ваня_дмитриенко_&_аня_пересильд_силуэт,Силуэт,Ваня Дмитриенко & Аня Пересильд,1065,0,174,2025-10-10
am_fuerza_regida_ansiedad,ANSIEDAD,Fuerza Regida,1064,0,175,2025-10-10
am_sam_fender_&_olivia_dean_rein_me_in,Rein Me In,Sam Fender & Olivia Dean,1058,0,176,2025-10-10
am_sabrina_carpenter_house_tour,House Tour,Sabrina Carpenter,1054,0,177,2025-10-10
am_v_$_x_v_prince_&_bollo_пусто,Пусто,V $ X V PRiNCE & Bollo,1053,0,178,2025-10-10
am_nina_chuba_wenn_das_liebe_ist,Wenn das Liebe ist,Nina Chuba,1049,0,179,2025-10-10
am_peso_pluma_&_estevan_plazola_hollywood,HOLLYWOOD,Peso Pluma & Estevan Plazola,1046,0,180,2025-10-10
am_luciano_memories,Memories,Luciano,1040,0,181,2025-10-10
am_miyagi_&_эндшпиль_i_got_love,I Got Love,MiyaGi & Эндшпиль,1038,0,182,2025-10-10
am_linkin_park_in_the_end,In the End,LINKIN PARK,1035,0,183,2025-10-10
am_hana_drop,Drop,HANA,1035,0,184,2025-10-10
am_hamza_kyky2bondy,KYKY2BONDY,Hamza,1033,0,185,2025-10-10
am_noah_kahan_stick_season,Stick Season,Noah Kahan,1027,0,186,2025-10-10
"am_ovy_on_the_drums,_quevedo_&_beéle_yo_y_tú",YO y TÚ,"Ovy On the Drums, Quevedo & Beéle",1022,0,187,2025-10-10
am_ねぐせ。_織姫とbaby,織姫とBABY,ねぐせ。,1015,0,188,2025-10-10
am_sabi_&_mia_boyka_базовый_минимум,Базовый минимум,SABI & MIA BOYKA,1013,0,189,2025-10-10
am_rauw_alejandro_dile_a_el,Dile a El,Rauw Alejandro,1010,0,190,2025-10-10
am_junior_h_piénsalo,PIÉNSALO,Junior H,1009,0,191,2025-10-10
am_tom_odell_another_love,Another Love,Tom Odell,1391,0,192,2025-10-10
am_damso_impardonnable,Impardonnable,Damso,1008,0,193,2025-10-10
"am_chappell_roan_good_luck,_babe","Good Luck, Babe",Chappell Roan,1008,0,194,2025-10-10
am_mariah_the_scientist_&_kali_uchis_is_it_a_crime,Is It a Crime,Mariah the Scientist & Kali Uchis,1002,0,195,2025-10-10
am_olly_&_juli_questa_domenica,Questa domenica,Olly & Juli,1000,0,196,2025-10-10
am_victor_mendivil_orula,Orula,Victor Mendivil,1000,0,197,2025-10-10
am_soolking_tour_du_monde,Tour du monde,Soolking,999,0,198,2025-10-10
am_back_number_花束,花束,back number,995,0,199,2025-10-10
am_drake_&_central_cee_which_one,Which One,Drake & Central Cee,992,0,200,2025-10-10
