song_id,song_name,artist_name,streams,playlist_adds,chart_position,collection_date
am_rosé_&_bruno_mars_apt.,APT.,ROSÉ & Bruno Mars,20259,0,1,2025-01-31
am_lady_gaga_&_bruno_mars_die_with_a_smile,Die With A Smile,Lady Gaga & Bruno Mars,19883,0,2,2025-01-31
am_lola_young_messy,Messy,Lola Young,15226,0,3,2025-01-31
am_billie_eilish_birds_of_a_feather,BIRDS OF A FEATHER,Billie Eilish,14075,0,4,2025-01-31
am_gracie_abrams_that’s_so_true,That’s So True,Gracie Abrams,13624,0,5,2025-01-31
am_bad_bunny_dtmf,DtMF,Bad Bunny,12956,0,6,2025-01-31
am_the_weeknd_timeless,Timeless,The Weeknd,12321,0,7,2025-01-31
am_the_weeknd_cry_for_me,Cry For Me,The Weeknd,10165,0,8,2025-01-31
am_the_weeknd_wake_me_up,Wake Me Up,The Weeknd,10049,0,9,2025-01-31
am_kendrick_lamar_&_sza_luther,luther,Kendrick Lamar & SZA,9276,0,10,2025-01-31
am_sabrina_carpenter_espresso,Espresso,Sabrina Carpenter,9165,0,11,2025-01-31
am_bad_bunny_nuevayol,NUEVAYoL,Bad Bunny,9110,0,12,2025-01-31
am_tate_mcrae_sports_car,Sports car,Tate McRae,8300,0,13,2025-01-31
am_bad_bunny_baile_inolvidable,BAILE INoLVIDABLE,Bad Bunny,8257,0,14,2025-01-31
am_billie_eilish_wildflower,WILDFLOWER,Billie Eilish,7930,0,15,2025-01-31
am_teddy_swims_lose_control,Lose Control,Teddy Swims,7868,0,16,2025-01-31
am_shaboozey_a_bar_song,A Bar Song,Shaboozey,7692,0,17,2025-01-31
am_benson_boone_beautiful_things,Beautiful Things,Benson Boone,6932,0,18,2025-01-31
am_teddy_swims_bad_dreams,Bad Dreams,Teddy Swims,6711,0,19,2025-01-31
am_the_weeknd_i_can't_fucking_sing,I Can't Fucking Sing,The Weeknd,6602,0,20,2025-01-31
"am_chappell_roan_good_luck,_babe","Good Luck, Babe",Chappell Roan,6450,0,21,2025-01-31
am_sza_30_for_30,30 For 30,SZA,6408,0,22,2025-01-31
am_sexyy_red_&_bruno_mars_fat_juicy_&_wet,Fat Juicy & Wet,Sexyy Red & Bruno Mars,6272,0,23,2025-01-31
am_central_cee_&_21_savage_gbp,GBP,Central Cee & 21 Savage,6251,0,24,2025-01-31
am_bad_bunny_voy_a_llevarte_pa_pr,VOY A LLeVARTE PA PR,Bad Bunny,6199,0,25,2025-01-31
am_gigi_perez_sailor_song,Sailor Song,Gigi Perez,6117,0,26,2025-01-31
am_sabrina_carpenter_taste,Taste,Sabrina Carpenter,6074,0,27,2025-01-31
am_hozier_too_sweet,Too Sweet,Hozier,5623,0,28,2025-01-31
am_travis_scott_4x4,4X4,Travis Scott,5498,0,29,2025-01-31
am_the_weeknd_baptized_in_fear,Baptized In Fear,The Weeknd,5493,0,30,2025-01-31
am_central_cee_&_lil_durk_truth_in_the_lies,Truth In The Lies,Central Cee & Lil Durk,5375,0,31,2025-01-31
am_post_malone_i_had_some_help,I Had Some Help,Post Malone,5289,0,32,2025-01-31
am_the_weeknd_são_paulo,São Paulo,The Weeknd,4928,0,33,2025-01-31
am_the_weeknd_open_hearts,Open Hearts,The Weeknd,4725,0,34,2025-01-31
am_chrystal_&_notion_the_days,The Days,CHRYSTAL & NOTION,4693,0,35,2025-01-31
am_sabrina_carpenter_please_please_please,Please Please Please,Sabrina Carpenter,4522,0,36,2025-01-31
am_kendrick_lamar_not_like_us,Not Like Us,Kendrick Lamar,4426,0,37,2025-01-31
am_central_cee_&_dave_crg,CRG,Central Cee & Dave,4415,0,38,2025-01-31
am_kendrick_lamar_tv_off,tv off,Kendrick Lamar,4366,0,39,2025-01-31
am_myles_smith_stargazing,Stargazing,Myles Smith,4255,0,40,2025-01-31
am_aespa_whiplash,Whiplash,aespa,4114,0,41,2025-01-31
"am_bad_bunny,_omar_courtz_&_dei_v_veldá",VeLDÁ,"Bad Bunny, Omar Courtz & Dei V",3983,0,42,2025-01-31
am_the_weeknd_reflections_laughing,Reflections Laughing,The Weeknd,3848,0,43,2025-01-31
am_babymonster_drip,DRIP,BABYMONSTER,3786,0,44,2025-01-31
am_bad_bunny_eoo,EoO,Bad Bunny,3763,0,45,2025-01-31
am_taylor_swift_cruel_summer,Cruel Summer,Taylor Swift,3726,0,46,2025-01-31
