song_id,song_name,artist_name,streams,playlist_adds,chart_position,collection_date
am_lady_gaga_&_bruno_mars_die_with_a_smile,Die With A Smile,Lady Gaga & Bruno Mars,18781,0,1,2024-10-26
am_billie_eilish_birds_of_a_feather,BIRDS OF A FEATHER,Billie Eilish,18585,0,2,2024-10-26
am_rosé_&_bruno_mars_apt.,APT.,ROSÉ & Bruno Mars,17836,0,3,2024-10-26
am_sabrina_carpenter_espresso,Espresso,Sabrina Carpenter,14320,0,4,2024-10-26
am_lady_gaga_disease,Disease,Lady Gaga,12973,0,5,2024-10-26
am_the_weeknd_&_playboi_carti_timeless,Timeless,The Weeknd & Playboi Carti,11669,0,6,2024-10-26
am_sabrina_carpenter_taste,Taste,Sabrina Carpenter,11508,0,7,2024-10-26
am_billie_eilish_wildflower,WILDFLOWER,Billie Eilish,10953,0,8,2024-10-26
am_sabrina_carpenter_please_please_please,Please Please Please,Sabrina Carpenter,9138,0,9,2024-10-26
am_shaboozey_a_bar_song,A Bar Song,Shaboozey,9072,0,10,2024-10-26
"am_chappell_roan_good_luck,_babe","Good Luck, Babe",Chappell Roan,8988,0,11,2024-10-26
am_benson_boone_beautiful_things,Beautiful Things,Benson Boone,8968,0,12,2024-10-26
am_teddy_swims_lose_control,Lose Control,Teddy Swims,8159,0,13,2024-10-26
am_hozier_too_sweet,Too Sweet,Hozier,7684,0,14,2024-10-26
am_gigi_perez_sailor_song,Sailor Song,Gigi Perez,6907,0,15,2024-10-26
am_gracie_abrams_that’s_so_true,That’s So True,Gracie Abrams,6632,0,16,2024-10-26
am_travis_scott_fen,FEN,Travis Scott,6374,0,17,2024-10-26
am_post_malone_i_had_some_help,I Had Some Help,Post Malone,6347,0,18,2024-10-26
am_aespa_whiplash,Whiplash,aespa,5838,0,19,2024-10-26
am_sabrina_carpenter_bed_chem,Bed Chem,Sabrina Carpenter,5741,0,20,2024-10-26
am_taylor_swift_cruel_summer,Cruel Summer,Taylor Swift,5731,0,21,2024-10-26
am_the_weeknd_dancing_in_the_flames,Dancing In The Flames,The Weeknd,5628,0,22,2024-10-26
"am_gracie_abrams_i_love_you,_i'm_sorry","I Love You, I'm Sorry",Gracie Abrams,5608,0,23,2024-10-26
am_myles_smith_stargazing,Stargazing,Myles Smith,5581,0,24,2024-10-26
am_linkin_park_the_emptiness_machine,The Emptiness Machine,LINKIN PARK,5438,0,25,2024-10-26
am_jennie_mantra,Mantra,JENNIE,5396,0,26,2024-10-26
am_kendrick_lamar_not_like_us,Not Like Us,Kendrick Lamar,4843,0,27,2024-10-26
