song_name,artist_name,digital_sales,physical_sales,total_sales,collection_date
Killin' It Girl,j-hope & GloRilla,5,0,5,2025-06-17
Ordinary,Alex Warren,131,0,131,2025-06-17
Sapphire,Ed Sheeran,12,0,12,2025-06-17
Killin' It Girl,j-hope,5,0,5,2025-06-17
Die With A Smile,Lady Gaga & Bruno Mars,306,0,306,2025-06-17
Azizam,Ed Sheeran,75,0,75,2025-06-17
APT.,ROSÉ & Bruno Mars,243,0,243,2025-06-17
Messy,Lola Young,210,0,210,2025-06-17
Abracadabra,Lady Gaga,135,0,135,2025-06-17
Anxiety,Doechii,105,0,105,2025-06-17
Manchild,Sabrina Carpenter,12,0,12,2025-06-17
Same Questions,Max McNown,12,0,12,2025-06-17
Bad Dreams,Teddy Swims,278,0,278,2025-06-17
Shake It To The Max,"MOLIY, Silent Addy, Skillibeng & Shenseea",60,0,60,2025-06-17
Pink Pony Club,Chappell Roan,331,0,331,2025-06-17
End of the World,Miley Cyrus,75,0,75,2025-06-17
Beautiful Things,Benson Boone,516,0,516,2025-06-17
The Glen,Levi Heron,39,0,39,2025-06-17
A Bar Song,Shaboozey,432,0,432,2025-06-17
The Door,Teddy Swims,515,0,515,2025-06-17
Lose Control,Teddy Swims,709,0,709,2025-06-17
BIRDS OF A FEATHER,Billie Eilish,397,0,397,2025-06-17
NOKIA,Drake,123,0,123,2025-06-17
The Sound of Silence,Disturbed,1757,0,1757,2025-06-17
God Only Knows,The Beach Boys,6,0,6,2025-06-17
Espresso Macchiato,Tommy Cash,46,0,46,2025-06-17
Mystical Magical,Benson Boone,54,0,54,2025-06-17
Old Phone,Ed Sheeran,47,0,47,2025-06-17
Beautiful People,David Guetta & Sia,103,0,103,2025-06-17
Sorry I'm Here For Someone Else,Benson Boone,110,0,110,2025-06-17
Always Remember Us This Way,Lady Gaga,2105,0,2105,2025-06-17
Blessings,Calvin Harris & Clementine Douglas,40,0,40,2025-06-17
Holy Blindfold,Chris Brown,5,0,5,2025-06-17
Pretty Little Baby,Connie Francis,39,0,39,2025-06-17
かくれんぼ,PLAVE,2,0,2,2025-06-17
Scornful Woman,Oliver Anthony Music,13,0,13,2025-06-17
Si Antes Te Hubiera Conocido,KAROL G,362,0,362,2025-06-17
Lemon Drop,ATEEZ,5,0,5,2025-06-17
How Do I Say Goodbye,Dean Lewis,652,0,652,2025-06-17
Starburster,Fontaines D.C.,77,0,77,2025-06-17
Good Vibrations,The Beach Boys,13,0,13,2025-06-17
Espresso,Sabrina Carpenter,430,0,430,2025-06-17
Zombie,YUNGBLUD,19,0,19,2025-06-17
Paint A Picture,The Hives,1,0,1,2025-06-17
Stargazing,Myles Smith,404,0,404,2025-06-17
Better Me For You,Max McNown,111,0,111,2025-06-17
Billyeoon Goyangi,ILLIT,2,0,2,2025-06-17
The Power Of Love,Blasterjaxx,16,0,16,2025-06-17
Her Nerdeysen,Ati242,50,0,50,2025-06-17
Bloodline,Alex Warren & Jelly Roll,7,0,7,2025-06-17
I Adore You,"HUGEL, Topic & Arash",315,0,315,2025-06-17
There She Goes,"CYRIL, MOONLGHT & The La's",33,0,33,2025-06-17
Be Mine,KAMRAD,33,0,33,2025-06-17
Show Me Love,WizTheMc & bees & honey,87,0,87,2025-06-17
Good News,Shaboozey,215,0,215,2025-06-17
Regen,SOPHIA,5,0,5,2025-06-17
The New Thing Dies,Ray Bull,10,0,10,2025-06-17
La felicità - So nah wie noch nie,Pupo & Nockis,4,0,4,2025-06-17
God Went Crazy,Teddy Swims,12,0,12,2025-06-17
Suzanne,Mark Ronson & RAYE,5,0,5,2025-06-17
ჩუბინა,East Duo,124,0,124,2025-06-17
Eye of the Tiger,Survivor,163,0,163,2025-06-17
YOUR WAY'S BETTER,Forrest Frank,69,0,69,2025-06-17
What I Want,Morgan Wallen & Tate McRae,32,0,32,2025-06-17
Hachikō,藤井風,1,0,1,2025-06-17
Just Keep Watching,Tate McRae,19,0,19,2025-06-17
undressed,sombr,36,0,36,2025-06-17
Thunderstruck,Ac/Dc,751,0,751,2025-06-17
Nice To Meet You,Myles Smith,222,0,222,2025-06-17
Hollow,Stray Kids,7,0,7,2025-06-17
Als du gingst,Contec & Lina Maly,42,0,42,2025-06-17
Outro,M83,5,0,5,2025-06-17
luther,Kendrick Lamar & SZA,191,0,191,2025-06-17
Episode,KANGDANIEL,2,0,2,2025-06-17
I'm The Problem,Morgan Wallen,138,0,138,2025-06-17
Wouldn't It Be Nice,The Beach Boys,6,0,6,2025-06-17
Sarà perché ti amo,Ricchi & Poveri,492,0,492,2025-06-17
Next Summer,Damiano David,109,0,109,2025-06-17
Unstoppable,Sia,1764,0,1764,2025-06-17
Type Dangerous,Mariah Carey,12,0,12,2025-06-17
Wackelkontakt,Oimara,152,0,152,2025-06-17
A Thousand Years,Christina Perri,2428,0,2428,2025-06-17
Jumping Machine,LBI,90,0,90,2025-06-17
クスシキ,Mrs. GREEN APPLE,5,0,5,2025-06-17
Not Like Us,Kendrick Lamar,372,0,372,2025-06-17
Easy Lover,Miley Cyrus,18,0,18,2025-06-17
Everything I Own,Bread,35,0,35,2025-06-17
Worst Way,Riley Green,97,0,97,2025-06-17
Forever Young,Alphaville,244,0,244,2025-06-17
DtMF,Bad Bunny,122,0,122,2025-06-17
Up From the Bottom,LINKIN PARK,79,0,79,2025-06-17
Vaitimbora,Trinix & Mariana Froes,13,0,13,2025-06-17
All The Way,BigXthaPlug & Bailey Zimmerman,75,0,75,2025-06-17
Blink Twice,Shaboozey & Myles Smith,65,0,65,2025-06-17
One Thing,Lola Young,31,0,31,2025-06-17
The Emptiness Machine,LINKIN PARK,280,0,280,2025-06-17
cliché,mgk,26,0,26,2025-06-17
Maschio,Annalisa,13,0,13,2025-06-17
Plazma,Kenshi Yonezu,128,0,128,2025-06-17
Just In Case,Morgan Wallen,88,0,88,2025-06-17
Lose Yourself,Eminem,472,0,472,2025-06-17
breakfast,Mrs. GREEN APPLE,14,0,14,2025-06-17
That’s So True,Gracie Abrams,236,0,236,2025-06-17
ICY BBY,Moon Byul,1,0,1,2025-06-17
Shall We Dance,YUGYEOM,1,0,1,2025-06-17
Blue Amber,back number,50,0,50,2025-06-17
Still Waiting at the Door,Agtverse,1,0,1,2025-06-17
怪獣,サカナクション,27,0,27,2025-06-17
I Am Not Okay,Jelly Roll,359,0,359,2025-06-17
Blue Strips,Jessie Murph,60,0,60,2025-06-17
Carry You Home,Alex Warren,328,0,328,2025-06-17
I Had Some Help,Post Malone,403,0,403,2025-06-17
Burning Flower,HANA,10,0,10,2025-06-17
Lilac,Mrs. Green Apple,410,0,410,2025-06-17
Sloop John B,The Beach Boys,6,0,6,2025-06-17
I Get Around,The Beach Boys,6,0,6,2025-06-17
Bara Bada Bastu,KAJ,45,0,45,2025-06-17
Don't Worry Baby,The Beach Boys,6,0,6,2025-06-17
Ride the Lightning,Warren Zeiders,50,0,50,2025-06-17
Bella Napoli,Roy Bianco & Die Abbrunzati Boys,10,0,10,2025-06-17
Pain Give Form,ZUTOMAYO,4,0,4,2025-06-17
Hard Fought Hallelujah,Brandon Lake & Jelly Roll,92,0,92,2025-06-17
People Watching,Sam Fender,156,0,156,2025-06-17
Don't Stop Believin',Journey,518,0,518,2025-06-17
Shape of My Heart,Sting,7,0,7,2025-06-17
Gianna,Pietro Basile,76,0,76,2025-06-17
mimosa,浜崎あゆみ,1,0,1,2025-06-17
Movie Star,KANGDANIEL,2,0,2,2025-06-17
Dein ist mein ganzes Herz,Heinz Rudolf Kunze & Annett Louisan,12,0,12,2025-06-17
A Lot More Free,Max McNown,254,0,254,2025-06-17
Liar,Jelly Roll,271,0,271,2025-06-17
I don't care,Hoshimachi Suisei,63,0,63,2025-06-17
Somebody That I Used to Know,Gotye,1672,0,1672,2025-06-17
大展鴻圖,SKAI isyourgod & AR劉夫陽,2,0,2,2025-06-17
Sto bene al mare,Marco Mengoni,5,0,5,2025-06-17
Lotje,Roeland Beelen & Lil Kleine,4,0,4,2025-06-17
Love Game,KANGDANIEL,2,0,2,2025-06-17
Come Undone,Duran Duran,7,0,7,2025-06-17
Burn My Flag,Forgiato Blow,1,0,1,2025-06-17
Stand By Me,Stephen Wilson Jr.,14,0,14,2025-06-17
One Call Away,KANGDANIEL,2,0,2,2025-06-17
Better Days,Dermot Kennedy,160,0,160,2025-06-17
Dior,MK,2,0,2,2025-06-17
Little Bit Lost,KANGDANIEL,2,0,2,2025-06-17
You'll Be in My Heart,NIKI,50,0,50,2025-06-17
El vino de tu boca,Alejandro Sanz,17,0,17,2025-06-17
Location,ZERB & Wiz Khalifa,110,0,110,2025-06-17
Geboren um zu leben,Kontra K & NESS,27,0,27,2025-06-17
Backup Plan,Bailey Zimmerman & Luke Combs,46,0,46,2025-06-17
Penso A Te,Pupo,28,0,28,2025-06-17
Viva la Vida,Coldplay,1769,0,1769,2025-06-17
Amen,Shaboozey & Jelly Roll,51,0,51,2025-06-17
DIFFERENT,LE SSERAFIM,9,0,9,2025-06-17
Born With a Broken Heart,Damiano David,229,0,229,2025-06-17
看着我的眼睛说,Xiaotang Yao & Zhang Yuan,3,0,3,2025-06-17
Gold,Myles Smith,11,0,11,2025-06-17
FICKA,Sarah Connor,63,0,63,2025-06-17
Sweet Child o' Mine,Guns N' Roses,163,0,163,2025-06-17
Surfin' U.S.A.,The Beach Boys,6,0,6,2025-06-17
Flowers,Miley Cyrus,874,0,874,2025-06-17
Interlunar,YUGYEOM,1,0,1,2025-06-17
Vidrado Em Você,DJ Guuga & MC Livinho,54,0,54,2025-06-17
a me mi piace,Alfa & Manu Chao,11,0,11,2025-06-17
PHOENIX RISING-IN THE MOONLIGHT-(1),宝塚歌劇団・鳳月 杏、天紫珠李、風間柚乃、礼華はる、彩海せら、彩みちる、ほか,2,0,2,2025-06-17
The First Time,Damiano David,7,0,7,2025-06-17
Too Sweet,Hozier,447,0,447,2025-06-17
