song_name,artist_name,digital_sales,physical_sales,total_sales,collection_date
Ordinary,Alex Warren,154,0,154,2025-07-10
Golden,"HUNTRX, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",20,0,20,2025-07-10
Sapphire,Ed Sheeran,35,0,35,2025-07-10
Azizam,Ed Sheeran,98,0,98,2025-07-10
Soda Pop,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, Kevin Woo, samUIL Lee & KPop Demon Hunters Cast",20,0,20,2025-07-10
Messy,Lola Young,233,0,233,2025-07-10
Die With A Smile,Lady Gaga & Bruno Mars,329,0,329,2025-07-10
What Did I Miss,Drake,6,0,6,2025-07-10
APT.,ROSÉ & Bruno Mars,266,0,266,2025-07-10
Survive,Lewis Capaldi,14,0,14,2025-07-10
What It Sounds Like,"HUNTRX, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",20,0,20,2025-07-10
Your Idol,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, Kevin Woo, samUIL Lee & KPop Demon Hunters Cast",19,0,19,2025-07-10
Shook,Sugababes,2,0,2,2025-07-10
How It’s Done,"HUNTRX, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",20,0,20,2025-07-10
Free,"Rumi, JINU, EJAE, Andrew Choi & KPop Demon Hunters Cast",20,0,20,2025-07-10
Slide Away,Oasis,1,0,1,2025-07-10
End of the World,Miley Cyrus,98,0,98,2025-07-10
Summer Uptown,d4vd & jasontheween,1,0,1,2025-07-10
Pink Pony Club,Chappell Roan,354,0,354,2025-07-10
Beautiful Things,Benson Boone,539,0,539,2025-07-10
Shake It To The Max,"MOLIY, Silent Addy, Skillibeng & Shenseea",83,0,83,2025-07-10
Abracadabra,Lady Gaga,158,0,158,2025-07-10
Mystical Magical,Benson Boone,77,0,77,2025-07-10
The Glen,Levi Heron,62,0,62,2025-07-10
Anxiety,Doechii,128,0,128,2025-07-10
The Sound of Silence,Disturbed,1780,0,1780,2025-07-10
Zombie,YUNGBLUD,39,0,39,2025-07-10
Lose Control,Teddy Swims,732,0,732,2025-07-10
Manchild,Sabrina Carpenter,35,0,35,2025-07-10
Beautiful People,David Guetta & Sia,126,0,126,2025-07-10
Bad Dreams,Teddy Swims,301,0,301,2025-07-10
Together,"David Guetta, Hypaton & Bonnie Tyler",7,0,7,2025-07-10
Dior,MK,25,0,25,2025-07-10
Strategy,TWICE,17,0,17,2025-07-10
