song_name,artist_name,digital_sales,physical_sales,total_sales,collection_date
Golden,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",71,0,71,2025-10-09
Ordinary,Alex Warren,245,0,245,2025-10-09
Soda Pop,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, Kevin Woo, samUIL Lee & KPop Demon Hunters Cast",111,0,111,2025-10-09
Man I Need,Olivia Dean,55,0,55,2025-10-09
The Dead Dance,Lady Gaga,37,0,37,2025-10-09
WHERE IS MY HUSBAND,RAYE,21,0,21,2025-10-09
The Manifesto,Gorillaz,1,0,1,2025-10-09
No Broke Boys,Disco Lines & Tinashe,111,0,111,2025-10-09
What It Sounds Like,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",77,0,77,2025-10-09
Sapphire,Ed Sheeran,126,0,126,2025-10-09
Lady Killers II,G-Eazy,32,0,32,2025-10-09
Die With A Smile,Lady Gaga & Bruno Mars,420,0,420,2025-10-09
APT.,ROSÉ & Bruno Mars,357,0,357,2025-10-09
Lose Control,Teddy Swims,823,0,823,2025-10-09
Bad Dreams,Teddy Swims,392,0,392,2025-10-09
Messy,Lola Young,324,0,324,2025-10-09
How It’s Done,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",77,0,77,2025-10-09
Beautiful Things,Benson Boone,630,0,630,2025-10-09
Takedown,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",76,0,76,2025-10-09
12 to 12,sombr,60,0,60,2025-10-09
Sleigh Ride,Vindaloo Singh,3,0,3,2025-10-09
Something In The Heavens,Lewis Capaldi,21,0,21,2025-10-09
The Laugh Track,ICE NINE KILLS,1,0,1,2025-10-09
Free,"Rumi, JINU, EJAE, Andrew Choi & KPop Demon Hunters Cast",111,0,111,2025-10-09
Your Idol,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, Kevin Woo, samUIL Lee & KPop Demon Hunters Cast",110,0,110,2025-10-09
DAISIES,Justin Bieber,91,0,91,2025-10-09
My Kinda Saturday Night,Luke Combs,7,0,7,2025-10-09
Pink Pony Club,Chappell Roan,445,0,445,2025-10-09
The Door,Teddy Swims,629,0,629,2025-10-09
Azizam,Ed Sheeran,189,0,189,2025-10-09
What Lies Within,Alter Bridge,2,0,2,2025-10-09
A Bar Song,Shaboozey,546,0,546,2025-10-09
Through My Soul,Enlly Blue,34,0,34,2025-10-09
Soleil Bleu,Bleu Soleil & LUIZA,97,0,97,2025-10-09
Abracadabra,Lady Gaga,249,0,249,2025-10-09
Eternity,Alex Warren,84,0,84,2025-10-09
TIT FOR TAT,Tate McRae,14,0,14,2025-10-09
End of the World,Miley Cyrus,189,0,189,2025-10-09
Survive,Lewis Capaldi,105,0,105,2025-10-09
BIRDS OF A FEATHER,Billie Eilish,511,0,511,2025-10-09
undressed,sombr,150,0,150,2025-10-09
Golden,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast & David Guetta",71,0,71,2025-10-09
Your New Morning Alarm,Marc Rebillet,112,0,112,2025-10-09
JUMP,BLACKPINK,91,0,91,2025-10-09
Camera,Ed Sheeran,28,0,28,2025-10-09
Mystical Magical,Benson Boone,168,0,168,2025-10-09
IRIS OUT,Kenshi Yonezu,25,0,25,2025-10-09
How Do I Say Goodbye,Dean Lewis,713,0,713,2025-10-09
Sugar on My Tongue,"Tyler, The Creator",14,0,14,2025-10-09
The Sound of Silence,Disturbed,1871,0,1871,2025-10-09
Days Like These,Luke Combs,6,0,6,2025-10-09
It's Raining,Ziggy in tha House,5,0,5,2025-10-09
Vibrato,TENBLANK & OVER CHROME,2,0,2,2025-10-09
Left It In The River,Jamie MacDonald,17,0,17,2025-10-09
QUE CE SOIT CLAIR,Paul Kalkbrenner & Stromae,39,0,39,2025-10-09
Be Mine,KAMRAD,147,0,147,2025-10-09
The Subway,Chappell Roan,70,0,70,2025-10-09
Manchild,Sabrina Carpenter,126,0,126,2025-10-09
JANE DOE,Kenshi Yonezu & Hikaru Utada,18,0,18,2025-10-09
Starburster,Fontaines D.C.,139,0,139,2025-10-09
Nice To Each Other,Olivia Dean,84,0,84,2025-10-09
Killin' It Girl,j-hope & GloRilla,46,0,46,2025-10-09
Always Remember Us This Way,Lady Gaga,2219,0,2219,2025-10-09
back to friends,sombr,76,0,76,2025-10-09
"VISIONS Theme Song of ""KAMEN RIDER ZEZTZ""",NAQT VANE,1,0,1,2025-10-09
GHOST,Hey! Say! JUMP,3,0,3,2025-10-09
Gabriela,KATSEYE,48,0,48,2025-10-09
When my spirit is weak,World hive,9,0,9,2025-10-09
Someone You Loved,Lewis Capaldi,1454,0,1454,2025-10-09
Secrets,Miley Cyrus,21,0,21,2025-10-09
ยืนหนึ่ง,Orm Kornnaphat,1,0,1,2025-10-09
Beez In the Trap,Nicki Minaj,2,0,2,2025-10-09
Shake It To The Max,"MOLIY, Silent Addy, Skillibeng & Shenseea",173,0,173,2025-10-09
DEPRESSED,Anne-Marie,21,0,21,2025-10-09
Iris,The Goo Goo Dolls,306,0,306,2025-10-09
What I Want,Morgan Wallen & Tate McRae,145,0,145,2025-10-09
A War With Time,Brandi Carlile,3,0,3,2025-10-09
Fade Into You,Mazzy Star,32,0,32,2025-10-09
Fire Starter,Sons of Legion,34,0,34,2025-10-09
Gekijyo,YOASOBI,8,0,8,2025-10-09
Sarà perché ti amo,Ricchi & Poveri,584,0,584,2025-10-09
Blessings,Calvin Harris & Clementine Douglas,153,0,153,2025-10-09
Just Keep Watching,Tate McRae,130,0,130,2025-10-09
Zombie,The Cranberries,315,0,315,2025-10-09
My Only Angel,Aerosmith & YUNGBLUD,21,0,21,2025-10-09
Tears,Sabrina Carpenter,42,0,42,2025-10-09
Wunderschön,Unheilig,28,0,28,2025-10-09
A Thousand Years,Christina Perri,2534,0,2534,2025-10-09
Killin' It Girl,j-hope,31,0,31,2025-10-09
岁岁年年,Xiao Zhan,4,0,4,2025-10-09
Moonlight,XXXTENTACION,173,0,173,2025-10-09
Wimpernschlag,Max Giesinger & Johannes Oerding,23,0,23,2025-10-09
Stargazing,Myles Smith,517,0,517,2025-10-09
Unstoppable,Sia,1859,0,1859,2025-10-09
Don't Stop Believin',Journey,623,0,623,2025-10-09
Talk to Me,"Damiano David, Tyla & Nile Rodgers",22,0,22,2025-10-09
Home,Glockenbach & Tom Walker,18,0,18,2025-10-09
Perfect,Ed Sheeran,2970,0,2970,2025-10-09
I Am Not Okay,Jelly Roll,452,0,452,2025-10-09
PARISIENNE,GIMS & La Mano 1.9,28,0,28,2025-10-09
Thunderstruck,Ac/Dc,864,0,864,2025-10-09
On The Way,Aina The End,80,0,80,2025-10-09
Stay,Myles Smith,14,0,14,2025-10-09
Beautiful People,David Guetta & Sia,217,0,217,2025-10-09
Better Me For You,Max McNown,198,0,198,2025-10-09
Thriller,Michael Jackson,110,0,110,2025-10-09
Zombie,YUNGBLUD,112,0,112,2025-10-09
Stare In Wonder,BE:FIRST,4,0,4,2025-10-09
Happy Birthday,Stevie Wonder,464,0,464,2025-10-09
The One,Michael Patrick Kelly,32,0,32,2025-10-09
F1,Hans Zimmer,81,0,81,2025-10-09
Камин,EMIN & JONY,1,0,1,2025-10-09
Good News,Shaboozey,329,0,329,2025-10-09
Find My Way,Ricci G & N.Jay,9,0,9,2025-10-09
盛れミ・アモーレ,Juice=Juice,2,0,2,2025-10-09
Kumbaya,JERUB,7,0,7,2025-10-09
Protect the Light,Spitz,4,0,4,2025-10-09
DtMF,Bad Bunny,152,0,152,2025-10-09
四の五の言わず颯(さっ)と別れてあげた,Juice=Juice,2,0,2,2025-10-09
Chubina,East Duo,60,0,60,2025-10-09
Remember When,Alan Jackson,7,0,7,2025-10-09
Sweet Child o' Mine,Guns N' Roses,194,0,194,2025-10-09
Wonderful Life '25,Hurts & Purple Disco Machine,71,0,71,2025-10-09
"Sally, When The Wine Runs Out",ROLE MODEL,18,0,18,2025-10-09
Don't Stop Believin',Teddy Swims,75,0,75,2025-10-09
Hard Fought Hallelujah,Brandon Lake & Jelly Roll,147,0,147,2025-10-09
GOOD DAY,Mrs. GREEN APPLE,12,0,12,2025-10-09
YOUR WAY'S BETTER,Forrest Frank,143,0,143,2025-10-09
I Got Better,Morgan Wallen,12,0,12,2025-10-09
I find you,DOYOUNG,23,0,23,2025-10-09
Show Me Love,WizTheMc & bees & honey,197,0,197,2025-10-09
TRUE LOVE,Snow Man,5,0,5,2025-10-09
DREAMING ON,Paul Kalkbrenner & Depeche Mode,14,0,14,2025-10-09
Glide,NEIKED & Portugal. The Man,54,0,54,2025-10-09
Bella Napoli,Roy Bianco & Die Abbrunzati Boys,95,0,95,2025-10-09
Smiles and Stumbles,Humbert Humbert,9,0,9,2025-10-09
Herzensmensch,Montez,7,0,7,2025-10-09
Bottle Rockets,Scotty McCreery,99,0,99,2025-10-09
JESUS IS COMING BACK SOON,Forrest Frank & Josiah Queen,6,0,6,2025-10-09
NOKIA,Drake,236,0,236,2025-10-09
Barbie Girl,Aqua,67,0,67,2025-10-09
Espresso,Sabrina Carpenter,486,0,486,2025-10-09
It's,bow & ENSEMBLE STARS!!,1,0,1,2025-10-09
Stay with Me,Huh Gak,17,0,17,2025-10-09
Unsterblich sein,Kraftklub & Domiziana,14,0,14,2025-10-09
Spurt Syndromer,10-FEET,2,0,2,2025-10-09
Octopus,Mountain Crew,19,0,19,2025-10-09
Gratitude,Brandon Lake,31,0,31,2025-10-09
Liar,Jelly Roll,332,0,332,2025-10-09
Angel,Sarah McLachlan,33,0,33,2025-10-09
A Little More,Ed Sheeran,58,0,58,2025-10-09
Amaitoikiwo Furuwasete,Kazuya Yoshii,2,0,2,2025-10-09
