song_name,artist_name,digital_sales,physical_sales,total_sales,collection_date
Ordinary,Alex Warren,105,0,105,2025-05-22
APT.,ROSÉ & Bruno Mars,217,0,217,2025-05-22
Don’t Say You Love Me,Jin,7,0,7,2025-05-22
Die With A Smile,Lady Gaga & Bruno Mars,280,0,280,2025-05-22
Azizam,Ed Sheeran,49,0,49,2025-05-22
Messy,Lola Young,184,0,184,2025-05-22
Abracadabra,Lady Gaga,109,0,109,2025-05-22
Anxiety,Doechii,79,0,79,2025-05-22
Espresso Macchiato,Tommy Cash,20,0,20,2025-05-22
God Is a Weapon,Falling In Reverse,2,0,2,2025-05-22
Bad Dreams,Teddy Swims,252,0,252,2025-05-22
End of the World,Miley Cyrus,49,0,49,2025-05-22
Wasted Love,JJ,10,0,10,2025-05-22
Bara Bada Bastu,KAJ,24,0,24,2025-05-22
BIRDS OF A FEATHER,Billie Eilish,371,0,371,2025-05-22
Lose Control,Teddy Swims,683,0,683,2025-05-22
The Sound of Silence,Disturbed,1731,0,1731,2025-05-22
Beautiful Things,Benson Boone,490,0,490,2025-05-22
Pink Pony Club,Chappell Roan,305,0,305,2025-05-22
The Door,Teddy Swims,489,0,489,2025-05-22
New Day Will Rise,Yuval Raphael,15,0,15,2025-05-22
NOKIA,Drake,97,0,97,2025-05-22
Baller,Abor & Tynna,23,0,23,2025-05-22
Pretty Little Baby,Connie Francis,13,0,13,2025-05-22
Rocket,Robbie Williams,2,0,2,2025-05-22
A Bar Song,Shaboozey,406,0,406,2025-05-22
Beautiful People,David Guetta & Sia,77,0,77,2025-05-22
Always Remember Us This Way,Lady Gaga,2079,0,2079,2025-05-22
Old Phone,Ed Sheeran,21,0,21,2025-05-22
Her Nerdeysen,DJ Unzensiert,16,0,16,2025-05-22
Blessings,Calvin Harris & Clementine Douglas,14,0,14,2025-05-22
Volevo essere un duro,Lucio Corsi,34,0,34,2025-05-22
Mystical Magical,Benson Boone,28,0,28,2025-05-22
Don't Say You Love Me,Jin,3,0,3,2025-05-22
Nothing Without Your Love,Jin,7,0,7,2025-05-22
Liar,Jelly Roll,245,0,245,2025-05-22
The Glen,Levi Heron,13,0,13,2025-05-22
Hallucination,Sissal,7,0,7,2025-05-22
Stargazing,Myles Smith,378,0,378,2025-05-22
I'm The Problem,Morgan Wallen,112,0,112,2025-05-22
C'est La Vie,Claude,21,0,21,2025-05-22
Background,Jin,7,0,7,2025-05-22
Sorry I'm Here For Someone Else,Benson Boone,84,0,84,2025-05-22
Nice To Meet You,Myles Smith,196,0,196,2025-05-22
Rope It,Jin,7,0,7,2025-05-22
Shake It To The Max,"MOLIY, Silent Addy, Skillibeng & Shenseea",34,0,34,2025-05-22
Starburster,Fontaines D.C.,51,0,51,2025-05-22
Maman,Louane,18,0,18,2025-05-22
Lose Yourself,Eminem,450,0,450,2025-05-22
Let You Fade,LINKIN PARK,7,0,7,2025-05-22
There She Goes,"CYRIL, MOONLGHT & The La's",7,0,7,2025-05-22
Her Nerdeysen,Ati242,24,0,24,2025-05-22
Next Summer,Damiano David,84,0,84,2025-05-22
Carry You Home,Alex Warren,302,0,302,2025-05-22
Esa Diva,Melody,18,0,18,2025-05-22
With the Clouds,Jin,7,0,7,2025-05-22
Reverberotic,Alison Goldfrapp,2,0,2,2025-05-22
Show Me Love,WizTheMc & bees & honey,61,0,61,2025-05-22
YOUR WAY'S BETTER,Forrest Frank,43,0,43,2025-05-22
That’s So True,Gracie Abrams,211,0,211,2025-05-22
Leave Me Alone,Reneé Rapp,1,0,1,2025-05-22
luther,Kendrick Lamar & SZA,165,0,165,2025-05-22
Heart By Heart,Joe Jonas,7,0,7,2025-05-22
Si Antes Te Hubiera Conocido,KAROL G,336,0,336,2025-05-22
RÓA,VÆB,7,0,7,2025-05-22
Espresso,Sabrina Carpenter,404,0,404,2025-05-22
Good News,Shaboozey,189,0,189,2025-05-22
Where Have You Been,Kelly Clarkson,10,0,10,2025-05-22
"To Me, Today",Jin,7,0,7,2025-05-22
Wackelkontakt,Oimara,126,0,126,2025-05-22
Born With a Broken Heart,Damiano David,209,0,209,2025-05-22
