song_name,artist_name,digital_sales,physical_sales,total_sales,collection_date
Ordinary,Alex Warren,108,0,108,2025-05-25
APT.,ROSÉ & Bruno Mars,220,0,220,2025-05-25
Die With A Smile,Lady Gaga & Bruno Mars,283,0,283,2025-05-25
Messy,Lola Young,187,0,187,2025-05-25
Azizam,Ed Sheeran,52,0,52,2025-05-25
Abracadabra,Lady Gaga,112,0,112,2025-05-25
Anxiety,Doechii,82,0,82,2025-05-25
Poet Artist,SHINee,1,0,1,2025-05-25
Espresso Macchiato,Tommy Cash,23,0,23,2025-05-25
cliché,mgk,3,0,3,2025-05-25
Beautiful Things,Benson Boone,493,0,493,2025-05-25
Bad Dreams,Teddy Swims,255,0,255,2025-05-25
Momma Song,Benson Boone,3,0,3,2025-05-25
Pink Pony Club,Chappell Roan,308,0,308,2025-05-25
The Sound of Silence,Disturbed,1734,0,1734,2025-05-25
End of the World,Miley Cyrus,52,0,52,2025-05-25
BIRDS OF A FEATHER,Billie Eilish,374,0,374,2025-05-25
Bloodline,Alex Warren,3,0,3,2025-05-25
Always Remember Us This Way,Lady Gaga,2082,0,2082,2025-05-25
A Bar Song,Shaboozey,409,0,409,2025-05-25
Lose Control,Teddy Swims,686,0,686,2025-05-25
Pretty Little Baby,Connie Francis,16,0,16,2025-05-25
NOKIA,Drake,100,0,100,2025-05-25
Bara Bada Bastu,KAJ,27,0,27,2025-05-25
God Is a Weapon,Falling In Reverse,5,0,5,2025-05-25
The Glen,Levi Heron,16,0,16,2025-05-25
Blessings,Calvin Harris & Clementine Douglas,17,0,17,2025-05-25
The Door,Teddy Swims,492,0,492,2025-05-25
Her Nerdeysen,DJ Unzensiert,19,0,19,2025-05-25
Sorry I'm Here For Someone Else,Benson Boone,87,0,87,2025-05-25
Die For You,Calum Scott,3,0,3,2025-05-25
Don’t Say You Love Me,Jin,10,0,10,2025-05-25
Beautiful People,David Guetta & Sia,80,0,80,2025-05-25
Old Phone,Ed Sheeran,24,0,24,2025-05-25
Mystical Magical,Benson Boone,31,0,31,2025-05-25
Her Nerdeysen,Ati242,27,0,27,2025-05-25
Wasted Love,JJ,13,0,13,2025-05-25
Starburster,Fontaines D.C.,54,0,54,2025-05-25
Shake It To The Max,"MOLIY, Silent Addy, Skillibeng & Shenseea",37,0,37,2025-05-25
LATINA FOREVA,KAROL G,3,0,3,2025-05-25
WHY,Jon Bellion & Luke Combs,3,0,3,2025-05-25
Baller,Abor & Tynna,26,0,26,2025-05-25
Show Me Love,WizTheMc & bees & honey,64,0,64,2025-05-25
Liar,Jelly Roll,248,0,248,2025-05-25
I'm The Problem,Morgan Wallen,115,0,115,2025-05-25
Volevo essere un duro,Lucio Corsi,37,0,37,2025-05-25
Carry You Home,Alex Warren,305,0,305,2025-05-25
Messy,ROSÉ,17,0,17,2025-05-25
Wackelkontakt,Oimara,129,0,129,2025-05-25
Good News,Shaboozey,192,0,192,2025-05-25
Next Summer,Damiano David,87,0,87,2025-05-25
Hawaiian Roller Coaster Ride,"Iam Tongi, Kamehameha Schools Children's Chorus & Disney",4,0,4,2025-05-25
Somewhere Over Laredo,Lainey Wilson,3,0,3,2025-05-25
Bad As I Used To Be,Chris Stapleton,3,0,3,2025-05-25
Thunderstruck,Ac/Dc,728,0,728,2025-05-25
Rocket,Robbie Williams,5,0,5,2025-05-25
I Had Some Help,Post Malone,380,0,380,2025-05-25
Blink Twice,Shaboozey & Myles Smith,45,0,45,2025-05-25
