song_name,artist_name,digital_sales,physical_sales,total_sales,collection_date
Ordinary,Alex Warren,142,0,142,2025-06-28
Survive,Lewis Capaldi,2,0,2,2025-06-28
APT.,ROSÉ & Bruno Mars,254,0,254,2025-06-28
On My Mind,Alex Warren & ROSÉ,2,0,2,2025-06-28
Sapphire,Ed Sheeran,23,0,23,2025-06-28
WU,Zhang Zhe Han,1,0,1,2025-06-28
Messy,Lola Young,221,0,221,2025-06-28
Azizam,Ed Sheeran,86,0,86,2025-06-28
Die With A Smile,Lady Gaga & Bruno Mars,317,0,317,2025-06-28
Golden,"HUNTRX, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",8,0,8,2025-06-28
Pink Pony Club,Chappell Roan,342,0,342,2025-06-28
End of the World,Miley Cyrus,86,0,86,2025-06-28
Dirty Work,aespa,2,0,2,2025-06-28
Abracadabra,Lady Gaga,146,0,146,2025-06-28
Someone You Loved,Lewis Capaldi,1360,0,1360,2025-06-28
BIRDS OF A FEATHER,Billie Eilish,408,0,408,2025-06-28
Bad Dreams,Teddy Swims,289,0,289,2025-06-28
Beautiful Things,Benson Boone,527,0,527,2025-06-28
Mystical Magical,Benson Boone,65,0,65,2025-06-28
Lose Control,Teddy Swims,720,0,720,2025-06-28
Anxiety,Doechii,116,0,116,2025-06-28
The Sound of Silence,Disturbed,1768,0,1768,2025-06-28
Soda Pop,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, Kevin Woo, samUIL Lee & KPop Demon Hunters Cast",8,0,8,2025-06-28
Shake It To The Max,"MOLIY, Silent Addy, Skillibeng & Shenseea",71,0,71,2025-06-28
Espresso Macchiato,Tommy Cash,57,0,57,2025-06-28
The Glen,Levi Heron,50,0,50,2025-06-28
What It Sounds Like,"HUNTRX, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",8,0,8,2025-06-28
A Bar Song,Shaboozey,443,0,443,2025-06-28
Your Idol,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, Kevin Woo, samUIL Lee & KPop Demon Hunters Cast",7,0,7,2025-06-28
How It’s Done,"HUNTRX, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",8,0,8,2025-06-28
The Door,Teddy Swims,526,0,526,2025-06-28
THE ONE.,Kesha,2,0,2,2025-06-28
Drive,Ed Sheeran,9,0,9,2025-06-28
Beautiful People,David Guetta & Sia,114,0,114,2025-06-28
Free,"Rumi, JINU, EJAE, Andrew Choi & KPop Demon Hunters Cast",8,0,8,2025-06-28
Remember My Name,Sons of Legion,10,0,10,2025-06-28
Blessings,Calvin Harris & Clementine Douglas,51,0,51,2025-06-28
Dame Un Grrr,Fantomel & KATE LINN,8,0,8,2025-06-28
Manchild,Sabrina Carpenter,23,0,23,2025-06-28
"One Heart, One Voice",Barbra Streisand,2,0,2,2025-06-28
Always Love,d4vd & Hyunjin,2,0,2,2025-06-28
Old Phone,Ed Sheeran,58,0,58,2025-06-28
NOKIA,Drake,134,0,134,2025-06-28
Before You Go,Lewis Capaldi,570,0,570,2025-06-28
Victory Lap,"Fred again.., Skepta & PlaqueBoyMax",11,0,11,2025-06-28
Amen,Shaboozey & Jelly Roll,55,0,55,2025-06-28
Power,Sons of Legion,12,0,12,2025-06-28
Papasito,KAROL G,9,0,9,2025-06-28
Killin' It Girl,j-hope & GloRilla,16,0,16,2025-06-28
Fire Starter,Sons of Legion,11,0,11,2025-06-28
Sorry I'm Here For Someone Else,Benson Boone,121,0,121,2025-06-28
Just Keep Watching,Tate McRae,30,0,30,2025-06-28
Wackelkontakt,Oimara,163,0,163,2025-06-28
Si Antes Te Hubiera Conocido,KAROL G,373,0,373,2025-06-28
Last One To Know,Gavin Adcock,1,0,1,2025-06-28
Berlin,Kool Savas,2,0,2,2025-06-28
Lose My Mind,Don Toliver,4,0,4,2025-06-28
Thunderstruck,Ac/Dc,762,0,762,2025-06-28
MAPA,SB19 & Aruma,2,0,2,2025-06-28
Be Mine,KAMRAD,44,0,44,2025-06-28
Same Questions,Max McNown,23,0,23,2025-06-28
Au Revoir,Beatrice Egli,2,0,2,2025-06-28
Bloodline,Alex Warren & Jelly Roll,18,0,18,2025-06-28
A Thousand Years,Christina Perri,2439,0,2439,2025-06-28
Outside,Cardi B,9,0,9,2025-06-28
Good News,Shaboozey,226,0,226,2025-06-28
Worst Way,Riley Green,108,0,108,2025-06-28
Always Remember Us This Way,Lady Gaga,2116,0,2116,2025-06-28
blue,yung kai,201,0,201,2025-06-28
Walking On The Edge,Sons of Legion,10,0,10,2025-06-28
All Night,Maroon 5,3,0,3,2025-06-28
undressed,sombr,47,0,47,2025-06-28
Hard Fought Hallelujah,Brandon Lake & Jelly Roll,101,0,101,2025-06-28
Takedown,"HUNTRX, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",7,0,7,2025-06-28
I Never Lie,Zach Top,190,0,190,2025-06-28
I'm The Problem,Morgan Wallen,149,0,149,2025-06-28
In the Air Tonight,Sons of Legion,10,0,10,2025-06-28
That’s So True,Gracie Abrams,245,0,245,2025-06-28
The Power Of Love,Blasterjaxx,23,0,23,2025-06-28
All The Way,BigXthaPlug & Bailey Zimmerman,86,0,86,2025-06-28
Plazma,Kenshi Yonezu,137,0,137,2025-06-28
Billyeoon Goyangi,ILLIT,13,0,13,2025-06-28
Blink Twice,Shaboozey & Myles Smith,76,0,76,2025-06-28
Gianna,Die Draufgänger & Pietro Basile,24,0,24,2025-06-28
ჩუბინა,East Duo,135,0,135,2025-06-28
Stargazing,Myles Smith,415,0,415,2025-06-28
Her Nerdeysen,Xaviorthemachine,11,0,11,2025-06-28
Demons,Imagine Dragons,770,0,770,2025-06-28
Never Met Anyone Like You,Ella Langley & HARDY,1,0,1,2025-06-28
There She Goes,"CYRIL, MOONLGHT & The La's",43,0,43,2025-06-28
Show Me Love,WizTheMc & bees & honey,98,0,98,2025-06-28
TAKEDOWN,TWICE,9,0,9,2025-06-28
I Adore You,"HUGEL, Topic & Arash",326,0,326,2025-06-28
No Broke Boys,Disco Lines & Tinashe,8,0,8,2025-06-28
a me mi piace,Alfa & Manu Chao,16,0,16,2025-06-28
Muchu,BE:FIRST,57,0,57,2025-06-28
Far Beyond the Stars,照井順政 & Shania Yan,3,0,3,2025-06-28
Killin' It Girl,j-hope,16,0,16,2025-06-28
Starburster,Fontaines D.C.,88,0,88,2025-06-28
Muchu -Piano ver.-,BE:FIRST,2,0,2,2025-06-28
Baila de Gasolina,Effe Serieus,15,0,15,2025-06-28
About You,The 1975,2,0,2,2025-06-28
KUSUSHIKI,Mrs. GREEN APPLE,79,0,79,2025-06-28
Just In Case,Morgan Wallen,99,0,99,2025-06-28
Arabella,Nathan Evans & SAINT PHNX,2,0,2,2025-06-28
Take A Sexy Picture Of Me,CMAT,4,0,4,2025-06-28
Wolkälos,Beatrice Egli,2,0,2,2025-06-28
BEYOND THE TIME,TM NETWORK,11,0,11,2025-06-28
DIFFERENT,LE SSERAFIM,18,0,18,2025-06-28
Man or the Song,Old Dominion,2,0,2,2025-06-28
Bella Napoli,Roy Bianco & Die Abbrunzati Boys,18,0,18,2025-06-28
Nice To Meet You,Myles Smith,233,0,233,2025-06-28
Reincarnation,Yuuri,1,0,1,2025-06-28
Love Me Not,Ravyn Lenae,34,0,34,2025-06-28
breakfast,Mrs. GREEN APPLE,25,0,25,2025-06-28
weren't for the wind,Ella Langley,17,0,17,2025-06-28
Tennessee Whiskey,Chris Stapleton,1117,0,1117,2025-06-28
Lotje,Roeland Beelen & Lil Kleine,6,0,6,2025-06-28
Lichtje Branden,Suzan & Freek,14,0,14,2025-06-28
水槽の街から,照井順政 & Maria MIki,8,0,8,2025-06-28
The Fall,Cody Johnson,3,0,3,2025-06-28
ZAAZAA,Frenna,11,0,11,2025-06-28
Langsam,Wincent Weiss,2,0,2,2025-06-28
mimosa,Ayumi Hamasaki,54,0,54,2025-06-28
Bag Of Bones,Lord Huron,2,0,2,2025-06-28
Echte Liefde Is Te Koop,Samuel Welten,78,0,78,2025-06-28
HURENSOHN,Rumbombe,5,0,5,2025-06-28
I don't care,Hoshimachi Suisei,72,0,72,2025-06-28
Jumping Machine,LBI,101,0,101,2025-06-28
Forget Me,Lewis Capaldi,290,0,290,2025-06-28
Thank U,Alanis Morissette,1,0,1,2025-06-28
Dior,MK,13,0,13,2025-06-28
Iris,The Goo Goo Dolls,225,0,225,2025-06-28
Lilac,Mrs. Green Apple,421,0,421,2025-06-28
Bruises,Lewis Capaldi,197,0,197,2025-06-28
Yakuza,"Elodie, Sfera Ebbasta & Rvssian",1,0,1,2025-06-28
大展鴻圖,SKAI isyourgod & AR劉夫陽,3,0,3,2025-06-28
Nice To Each Other,Olivia Dean,3,0,3,2025-06-28
Carry You Home,Alex Warren,338,0,338,2025-06-28
One Thing,Lola Young,39,0,39,2025-06-28
I Had Some Help,Post Malone,413,0,413,2025-06-28
Kaiju,sakanaction,101,0,101,2025-06-28
Unravelling,Muse,8,0,8,2025-06-28
Rein Me In,Sam Fender & Olivia Dean,9,0,9,2025-06-28
Blue Amber,back number,61,0,61,2025-06-28
Next Summer,Damiano David,120,0,120,2025-06-28
遺失的日子,周深,1,0,1,2025-06-28
Chocolate,The 1975,1,0,1,2025-06-28
Her Nerdeysen,Ati242,61,0,61,2025-06-28
Hold Me While You Wait,Lewis Capaldi,294,0,294,2025-06-28
Ekke Nekkepenn,Santiano,2,0,2,2025-06-28
Shujinko,SUPER BEAVER,7,0,7,2025-06-28
The Sound,The 1975,19,0,19,2025-06-28
Mr Electric Blue,Benson Boone,9,0,9,2025-06-28
Five More Minutes,Scotty McCreery,17,0,17,2025-06-28
People Watching,Sam Fender,164,0,164,2025-06-28
RAGE GIRL,Nina Chuba,1,0,1,2025-06-28
El vino de tu boca,Alejandro Sanz,18,0,18,2025-06-28
capaz,Alleh & Yorghaki,11,0,11,2025-06-28
Forever Young,Alphaville,249,0,249,2025-06-28
Stumblin' In,Cyril,576,0,576,2025-06-28
Somebody Else,The 1975,13,0,13,2025-06-28
LATINA FOREVA,KAROL G,16,0,16,2025-06-28
Highway to Hell,AC/DC,158,0,158,2025-06-28
Dein ist mein ganzes Herz,Heinz Rudolf Kunze & Annett Louisan,20,0,20,2025-06-28
Lost and Found,Tatsuya Kitani,2,0,2,2025-06-28
The Others,Cody Jinks,2,0,2,2025-06-28
Easy Lover,Miley Cyrus,26,0,26,2025-06-28
Freed from Desire,Gala,166,0,166,2025-06-28
Old Friend,Robin Schulz,1,0,1,2025-06-28
Bad As I Used To Be,Chris Stapleton,8,0,8,2025-06-28
Believer,Imagine Dragons,2358,0,2358,2025-06-28
