song_name,artist_name,digital_sales,physical_sales,total_sales,collection_date
Golden,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",82,0,82,2025-10-20
The Fate of Ophelia,Taylor Swift,11,0,11,2025-10-20
Ordinary,Alex Warren,256,0,256,2025-10-20
Soda Pop,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, Kevin Woo, samUIL Lee & KPop Demon Hunters Cast",122,0,122,2025-10-20
Man I Need,Olivia Dean,66,0,66,2025-10-20
Die With A Smile,Lady Gaga & Bruno Mars,431,0,431,2025-10-20
The Dead Dance,Lady Gaga,48,0,48,2025-10-20
WHERE IS MY HUSBAND,RAYE,32,0,32,2025-10-20
Gone Gone Gone,"David Guetta, Teddy Swims & Tones And I",11,0,11,2025-10-20
No Broke Boys,Disco Lines & Tinashe,122,0,122,2025-10-20
What It Sounds Like,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",88,0,88,2025-10-20
Sapphire,Ed Sheeran,137,0,137,2025-10-20
How It’s Done,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",88,0,88,2025-10-20
Free,"Rumi, JINU, EJAE, Andrew Choi & KPop Demon Hunters Cast",122,0,122,2025-10-20
APT.,ROSÉ & Bruno Mars,368,0,368,2025-10-20
Pink Pony Club,Chappell Roan,456,0,456,2025-10-20
Messy,Lola Young,335,0,335,2025-10-20
You Are the Reason,Calum Scott,704,0,704,2025-10-20
Sweat,Melanie C,4,0,4,2025-10-20
12 to 12,sombr,71,0,71,2025-10-20
Lose Control,Teddy Swims,834,0,834,2025-10-20
Beautiful Things,Benson Boone,641,0,641,2025-10-20
Takedown,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",87,0,87,2025-10-20
Scary,Britney Spears,4,0,4,2025-10-20
Schutzengel,Florian Silbereisen & Marco Schuitmaker,2,0,2,2025-10-20
Paid to Exist,brux XTN,14,0,14,2025-10-20
Choosin' Texas,Ella Langley,4,0,4,2025-10-20
Your Idol,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, Kevin Woo, samUIL Lee & KPop Demon Hunters Cast",121,0,121,2025-10-20
The Door,Teddy Swims,640,0,640,2025-10-20
Something In The Heavens,Lewis Capaldi,32,0,32,2025-10-20
Woke World,Tom MacDonald,3,0,3,2025-10-20
undressed,sombr,161,0,161,2025-10-20
Abracadabra,Lady Gaga,260,0,260,2025-10-20
Bad Dreams,Teddy Swims,403,0,403,2025-10-20
What's Up,4 Non Blondes,86,0,86,2025-10-20
Quiero Decirte,Abraham Mateo & Ana Mena,5,0,5,2025-10-20
Der Morgen danach,Maite Kelly,4,0,4,2025-10-20
Can't Stop,TOMORROW X TOGETHER,1,0,1,2025-10-20
Wunderschön,Unheilig,37,0,37,2025-10-20
Azizam,Ed Sheeran,200,0,200,2025-10-20
Manchild,Sabrina Carpenter,137,0,137,2025-10-20
Iris,The Goo Goo Dolls,317,0,317,2025-10-20
EYES CLOSED,JISOO & ZAYN,11,0,11,2025-10-20
Viva la Vida,Coldplay,1871,0,1871,2025-10-20
End of the World,Miley Cyrus,200,0,200,2025-10-20
DAISIES,Justin Bieber,102,0,102,2025-10-20
A Bar Song,Shaboozey,557,0,557,2025-10-20
Mystical Magical,Benson Boone,179,0,179,2025-10-20
The Crown,Kip Moore,4,0,4,2025-10-20
Confession,KIM CHAEWON & Dalpalan,3,0,3,2025-10-20
You Never Can Tell,Chuck Berry,14,0,14,2025-10-20
It's Raining,Ziggy in tha House,16,0,16,2025-10-20
JANE DOE,Kenshi Yonezu & Hikaru Utada,29,0,29,2025-10-20
JUMP,BLACKPINK,102,0,102,2025-10-20
Thunderstruck,Ac/Dc,875,0,875,2025-10-20
Dein ist mein ganzes Herz,Heinz Rudolf Kunze & Annett Louisan,32,0,32,2025-10-20
I Was Made for Lovin' You,KISS,30,0,30,2025-10-20
Tears,Sabrina Carpenter,52,0,52,2025-10-20
Hollywood Action,BOYNEXTDOOR,1,0,1,2025-10-20
It Depends,Chris Brown,42,0,42,2025-10-20
Wer liebt dich jetzt,SANTOS & Shirin David,7,0,7,2025-10-20
The Sound of Silence,Disturbed,1882,0,1882,2025-10-20
Soleil Bleu,Bleu Soleil & LUIZA,108,0,108,2025-10-20
IRIS OUT,米津玄師,2,0,2,2025-10-20
Survive,Lewis Capaldi,116,0,116,2025-10-20
Nicht verboten sein,Anna-Maria Zimmermann,6,0,6,2025-10-20
Folded,Kehlani,37,0,37,2025-10-20
WE GO UP,BABYMONSTER,11,0,11,2025-10-20
Herz zu und durch,Ben Zucker,2,0,2,2025-10-20
BIRDS OF A FEATHER,Billie Eilish,522,0,522,2025-10-20
Milarrochy Bay,Nathan Evans & SAINT PHNX,4,0,4,2025-10-20
My Only Angel,Aerosmith & YUNGBLUD,32,0,32,2025-10-20
Tanzen wie die Teufel,Santiano,4,0,4,2025-10-20
Nice To Each Other,Olivia Dean,95,0,95,2025-10-20
Graveyard Whistling,Morgan Wallen,4,0,4,2025-10-20
Don't Stop Believin',Journey,634,0,634,2025-10-20
A Million Dreams,P!nk,248,0,248,2025-10-20
Creep,Radiohead,214,0,214,2025-10-20
Talk to You,Sam Fender & Elton John,4,0,4,2025-10-20
Back To December,Dan + Shay,3,0,3,2025-10-20
We Made It Look Easy,Bon Jovi & Robbie Williams,4,0,4,2025-10-20
Beautiful People,David Guetta & Sia,226,0,226,2025-10-20
Unstoppable,Sia,1869,0,1869,2025-10-20
Stay,Myles Smith,25,0,25,2025-10-20
back to friends,sombr,87,0,87,2025-10-20
革命道中 - On The Way,アイナ・ジ・エンド,23,0,23,2025-10-20
Golden,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast & David Guetta",82,0,82,2025-10-20
Livin’ on Borrowed Time,Breaking Rust,3,0,3,2025-10-20
Be Mine,KAMRAD,158,0,158,2025-10-20
Anatawokazoete,BoA & TVXQ!,1,0,1,2025-10-20
Si Antes Te Hubiera Conocido,KAROL G,464,0,464,2025-10-20
Gute Laune,GroßstadtEngel,9,0,9,2025-10-20
Thriller,Michael Jackson,121,0,121,2025-10-20
Briarwood Bloodline,Polk County Pagan Market,2,0,2,2025-10-20
My Old Ways,Tame Impala,2,0,2,2025-10-20
Did You See The Rainbow,LEE JUNHO,2,0,2,2025-10-20
The Older I Get,Bryan Andrews,9,0,9,2025-10-20
NOKIA,Drake,247,0,247,2025-10-20
