song_name,artist_name,digital_sales,physical_sales,total_sales,collection_date
Golden,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",25,0,25,2025-08-24
21st Century Girl,BTS,2,0,2,2025-08-24
Ordinary,Alex Warren,199,0,199,2025-08-24
Soda Pop,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, Kevin Woo, samUIL Lee & KPop Demon Hunters Cast",65,0,65,2025-08-24
CEREMONY,Stray Kids,3,0,3,2025-08-24
JUMP,BLACKPINK,45,0,45,2025-08-24
Sapphire,Ed Sheeran,80,0,80,2025-08-24
What It Sounds Like,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",31,0,31,2025-08-24
Die With A Smile,Lady Gaga & Bruno Mars,374,0,374,2025-08-24
Jealous Type,Doja Cat,3,0,3,2025-08-24
Azizam,Ed Sheeran,143,0,143,2025-08-24
No Broke Boys,Disco Lines & Tinashe,65,0,65,2025-08-24
Messy,Lola Young,278,0,278,2025-08-24
APT.,ROSÉ & Bruno Mars,311,0,311,2025-08-24
How It’s Done,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",31,0,31,2025-08-24
DAISIES,Justin Bieber,45,0,45,2025-08-24
Your Idol,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, Kevin Woo, samUIL Lee & KPop Demon Hunters Cast",64,0,64,2025-08-24
Free,"Rumi, JINU, EJAE, Andrew Choi & KPop Demon Hunters Cast",65,0,65,2025-08-24
Il mio giorno preferito,Eros Ramazzotti,3,0,3,2025-08-24
Beautiful Things,Benson Boone,584,0,584,2025-08-24
Lonely Night In The Park,Bruce Springsteen,3,0,3,2025-08-24
Takedown,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",30,0,30,2025-08-24
Pink Pony Club,Chappell Roan,399,0,399,2025-08-24
Better Me For You,Max McNown,152,0,152,2025-08-24
Survive,Lewis Capaldi,59,0,59,2025-08-24
The Subway,Chappell Roan,24,0,24,2025-08-24
Bad Dreams,Teddy Swims,346,0,346,2025-08-24
Lose Control,Teddy Swims,777,0,777,2025-08-24
Everybody Scream,Florence + the Machine,4,0,4,2025-08-24
Sarà perché ti amo,Ricchi & Poveri,552,0,552,2025-08-24
BIRDS OF A FEATHER,Billie Eilish,465,0,465,2025-08-24
Manchild,Sabrina Carpenter,80,0,80,2025-08-24
Mystical Magical,Benson Boone,122,0,122,2025-08-24
End of the World,Miley Cyrus,143,0,143,2025-08-24
If He Wanted To He Would,Perrie,3,0,3,2025-08-24
The Sound of Silence,Disturbed,1825,0,1825,2025-08-24
Abracadabra,Lady Gaga,203,0,203,2025-08-24
Your New Morning Alarm,Marc Rebillet,90,0,90,2025-08-24
Blessings,Calvin Harris & Clementine Douglas,108,0,108,2025-08-24
A Bar Song,Shaboozey,500,0,500,2025-08-24
Show Me Love,WizTheMc & bees & honey,155,0,155,2025-08-24
Always Remember Us This Way,Lady Gaga,2173,0,2173,2025-08-24
Beautiful People,David Guetta & Sia,171,0,171,2025-08-24
undressed,sombr,104,0,104,2025-08-24
Viva la Vida,Coldplay,1824,0,1824,2025-08-24
Nice To Each Other,Olivia Dean,38,0,38,2025-08-24
The Door,Teddy Swims,583,0,583,2025-08-24
Ordinary,Alex Warren & Luke Combs,16,0,16,2025-08-24
Thunderstruck,Ac/Dc,819,0,819,2025-08-24
A Little More,Ed Sheeran,17,0,17,2025-08-24
Shine in the Cruel Night,LiSA,36,0,36,2025-08-24
Still Waiting,Electric Callboy & FRANK ZUMMO,3,0,3,2025-08-24
