song_name,artist_name,digital_sales,physical_sales,total_sales,collection_date
Golden,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",123,0,123,2025-11-30
The Fate of Ophelia,Taylor Swift,52,0,52,2025-11-30
All I Want for Christmas Is You,Mariah Carey,807,0,807,2025-11-30
Ordinary,Alex Warren,297,0,297,2025-11-30
WHERE IS MY HUSBAND,RAYE,73,0,73,2025-11-30
Running Up That Hill,Kate Bush,234,0,234,2025-11-30
Good Goodbye,HWASA,17,0,17,2025-11-30
Man I Need,Olivia Dean,107,0,107,2025-11-30
Last Christmas,Wham!,614,0,614,2025-11-30
Opalite,Taylor Swift,38,0,38,2025-11-30
Zoo,Shakira,4,0,4,2025-11-30
It's Beginning to Look a Lot Like Christmas,Michael Bublé,329,0,329,2025-11-30
So Easy,Olivia Dean,53,0,53,2025-11-30
Gone Gone Gone,"David Guetta, Teddy Swims & Tones And I",52,0,52,2025-11-30
Pink Pony Club,Chappell Roan,497,0,497,2025-11-30
For Good,Cynthia Erivo & Ariana Grande,10,0,10,2025-11-30
Soda Pop,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, Kevin Woo, samUIL Lee & KPop Demon Hunters Cast",163,0,163,2025-11-30
Die With A Smile,Lady Gaga & Bruno Mars,472,0,472,2025-11-30
Merry Christmas,Ed Sheeran & Elton John,176,0,176,2025-11-30
12 to 12,sombr,112,0,112,2025-11-30
Berghain,"ROSALÍA, Björk & Yves Tumor",34,0,34,2025-11-30
Snowman,Sia,286,0,286,2025-11-30
End of Beginning,Djo,176,0,176,2025-11-30
Underneath the Tree,Kelly Clarkson,210,0,210,2025-11-30
Feliz Navidad,José Feliciano,255,0,255,2025-11-30
No Broke Boys,Disco Lines & Tinashe,163,0,163,2025-11-30
Choosin' Texas,Ella Langley,45,0,45,2025-11-30
Stranger Things,Kyle Dixon & Michael Stein,7,0,7,2025-11-30
APT.,ROSÉ & Bruno Mars,409,0,409,2025-11-30
The Dead Dance,Lady Gaga,89,0,89,2025-11-30
Messy,Lola Young,376,0,376,2025-11-30
Zoo,Disney & Shakira,5,0,5,2025-11-30
Do They Know It's Christmas,Band Aid,293,0,293,2025-11-30
I Run,HAVEN. & Kaitlin Aragon,6,0,6,2025-11-30
Sapphire,Ed Sheeran,178,0,178,2025-11-30
Driving Home for Christmas,Chris Rea,395,0,395,2025-11-30
Mystical Magical,Benson Boone,220,0,220,2025-11-30
Stand By Me,Stephen Wilson Jr.,27,0,27,2025-11-30
Beautiful Things,Benson Boone,682,0,682,2025-11-30
What It Sounds Like,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",129,0,129,2025-11-30
Something In The Heavens,Lewis Capaldi,72,0,72,2025-11-30
Do It,Stray Kids,10,0,10,2025-11-30
Lose Control,Teddy Swims,875,0,875,2025-11-30
Soleil Bleu,Bleu Soleil & LUIZA,149,0,149,2025-11-30
I Don't Care,Cain Walker,17,0,17,2025-11-30
What's Up,4 Non Blondes,127,0,127,2025-11-30
A Bar Song,Shaboozey,598,0,598,2025-11-30
Abracadabra,Lady Gaga,301,0,301,2025-11-30
Merry Christmas Everyone,Shakin' Stevens,220,0,220,2025-11-30
CHANEL,Tyla,21,0,21,2025-11-30
Euphoria: Sieben Nächte,Schiller & FRIDA GOLD,3,0,3,2025-11-30
La Perla,ROSALÍA & Yahritza Y Su Esencia,24,0,24,2025-11-30
NOT CUTE ANYMORE,ILLIT,7,0,7,2025-11-30
The Door,Teddy Swims,681,0,681,2025-11-30
Fairytale of New York,The Pogues,227,0,227,2025-11-30
Silver Springs,Fleetwood Mac,4,0,4,2025-11-30
Home,Glockenbach & Tom Walker,68,0,68,2025-11-30
BIRDS OF A FEATHER,Billie Eilish,563,0,563,2025-11-30
Don't Stop Believin',Journey,674,0,674,2025-11-30
Insomnia,Faithless,23,0,23,2025-11-30
Thunderstruck,Ac/Dc,916,0,916,2025-11-30
Don't Tread On Me,Cain Walker,36,0,36,2025-11-30
I'LL NEVER KNOW WHY,Jessie J,5,0,5,2025-11-30
Seven Nation Army,The White Stripes,12,0,12,2025-11-30
SUGAR,JUNGWOO,3,0,3,2025-11-30
Think About Us,"Sonny Fodera, D.O.D & Poppy Baskcomb",23,0,23,2025-11-30
Dann sind alle da,Andrea Berg,1,0,1,2025-11-30
I Think We're Alone Now,Tiffany,13,0,13,2025-11-30
Sleigh Ride,Vindaloo Singh,25,0,25,2025-11-30
Mein Löwe,Unheilig,10,0,10,2025-11-30
End of the World,Miley Cyrus,240,0,240,2025-11-30
September,"Earth, Wind & Fire",148,0,148,2025-11-30
Sterne hoch,Unheilig,1,0,1,2025-11-30
Unstoppable,Sia,1905,0,1905,2025-11-30
Loud & Wild,ItaloBrothers,10,0,10,2025-11-30
Your Idol,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, Kevin Woo, samUIL Lee & KPop Demon Hunters Cast",158,0,158,2025-11-30
My Only Angel,Aerosmith & YUNGBLUD,73,0,73,2025-11-30
you look like you love me,Ella Langley & Riley Green,305,0,305,2025-11-30
back to friends,sombr,121,0,121,2025-11-30
No Good Deed,Cynthia Erivo,10,0,10,2025-11-30
DAISIES,Justin Bieber,143,0,143,2025-11-30
In the Air Tonight,Phil Collins,164,0,164,2025-11-30
Wonderful Dream,Melanie Thornton,172,0,172,2025-11-30
Defying Gravity,Cynthia Erivo,103,0,103,2025-11-30
JUMP,BLACKPINK,141,0,141,2025-11-30
Kids,Kyle Dixon & Michael Stein,4,0,4,2025-11-30
IRIS OUT,米津玄師,15,0,15,2025-11-30
Carol of the Bells,John Williams,37,0,37,2025-11-30
VERLIEBT IN MICH,FAYAN & Dalton,60,0,60,2025-11-30
The Fate of Ophelia,Taylor Swift & The Chainsmokers,3,0,3,2025-11-30
Santa Tell Me,Ariana Grande,277,0,277,2025-11-30
Turn the Lights Off,Kato,1,0,1,2025-11-30
Try Everything,Shakira,183,0,183,2025-11-30
Perfect,Ed Sheeran,2996,0,2996,2025-11-30
Dancing2,Keli Holiday,104,0,104,2025-11-30
The Sound of Silence,Disturbed,1923,0,1923,2025-11-30
