song_name,artist_name,digital_sales,physical_sales,total_sales,collection_date
Golden,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",81,0,81,2025-10-19
The Fate of Ophelia,Taylor Swift,10,0,10,2025-10-19
Ordinary,Alex Warren,255,0,255,2025-10-19
Soda Pop,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, Kevin Woo, samUIL Lee & KPop Demon Hunters Cast",121,0,121,2025-10-19
Man I Need,Olivia Dean,65,0,65,2025-10-19
WHERE IS MY HUSBAND,RAYE,31,0,31,2025-10-19
The Dead Dance,Lady Gaga,47,0,47,2025-10-19
Die With A Smile,Lady Gaga & Bruno Mars,430,0,430,2025-10-19
Sapphire,Ed Sheeran,136,0,136,2025-10-19
Gone Gone Gone,"David Guetta, Teddy Swims & Tones And I",10,0,10,2025-10-19
What It Sounds Like,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",87,0,87,2025-10-19
Sweat,Melanie C,3,0,3,2025-10-19
No Broke Boys,Disco Lines & Tinashe,121,0,121,2025-10-19
Scary,Britney Spears,3,0,3,2025-10-19
How It’s Done,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",87,0,87,2025-10-19
You Are the Reason,Calum Scott,703,0,703,2025-10-19
Lose Control,Teddy Swims,833,0,833,2025-10-19
Pink Pony Club,Chappell Roan,455,0,455,2025-10-19
Beautiful Things,Benson Boone,640,0,640,2025-10-19
Takedown,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",86,0,86,2025-10-19
Your Idol,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, Kevin Woo, samUIL Lee & KPop Demon Hunters Cast",120,0,120,2025-10-19
Choosin' Texas,Ella Langley,3,0,3,2025-10-19
Messy,Lola Young,334,0,334,2025-10-19
APT.,ROSÉ & Bruno Mars,367,0,367,2025-10-19
I Was Made for Lovin' You,KISS,29,0,29,2025-10-19
Schutzengel,Florian Silbereisen & Marco Schuitmaker,1,0,1,2025-10-19
Bad Dreams,Teddy Swims,402,0,402,2025-10-19
Something In The Heavens,Lewis Capaldi,31,0,31,2025-10-19
The Door,Teddy Swims,639,0,639,2025-10-19
Der Morgen danach,Maite Kelly,3,0,3,2025-10-19
Golden,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast & David Guetta",81,0,81,2025-10-19
Woke World,Tom MacDonald,2,0,2,2025-10-19
undressed,sombr,160,0,160,2025-10-19
Manchild,Sabrina Carpenter,136,0,136,2025-10-19
The Sound of Silence,Disturbed,1881,0,1881,2025-10-19
The Crown,Kip Moore,3,0,3,2025-10-19
Paid to Exist,brux XTN,13,0,13,2025-10-19
Thunderstruck,Ac/Dc,874,0,874,2025-10-19
12 to 12,sombr,70,0,70,2025-10-19
Free,"Rumi, JINU, EJAE, Andrew Choi & KPop Demon Hunters Cast",121,0,121,2025-10-19
EYES CLOSED,JISOO & ZAYN,10,0,10,2025-10-19
We Made It Look Easy,Bon Jovi & Robbie Williams,3,0,3,2025-10-19
Abracadabra,Lady Gaga,259,0,259,2025-10-19
Wunderschön,Unheilig,36,0,36,2025-10-19
Mystical Magical,Benson Boone,178,0,178,2025-10-19
A Bar Song,Shaboozey,556,0,556,2025-10-19
Wer liebt dich jetzt,SANTOS & Shirin David,6,0,6,2025-10-19
back to friends,sombr,86,0,86,2025-10-19
Dracula,Tame Impala,13,0,13,2025-10-19
Survive,Lewis Capaldi,115,0,115,2025-10-19
Dein ist mein ganzes Herz,Heinz Rudolf Kunze & Annett Louisan,31,0,31,2025-10-19
It Depends,Chris Brown,41,0,41,2025-10-19
End of the World,Miley Cyrus,199,0,199,2025-10-19
BIRDS OF A FEATHER,Billie Eilish,521,0,521,2025-10-19
Azizam,Ed Sheeran,199,0,199,2025-10-19
Confession,KIM CHAEWON & Dalpalan,2,0,2,2025-10-19
Don't Stop Believin',Journey,633,0,633,2025-10-19
Milarrochy Bay,Nathan Evans & SAINT PHNX,3,0,3,2025-10-19
New York Groove,Ace Frehley,3,0,3,2025-10-19
Soleil Bleu,Bleu Soleil & LUIZA,107,0,107,2025-10-19
Iris,The Goo Goo Dolls,316,0,316,2025-10-19
Viva la Vida,Coldplay,1870,0,1870,2025-10-19
Thriller,Michael Jackson,120,0,120,2025-10-19
WE GO UP,BABYMONSTER,10,0,10,2025-10-19
What's Up,4 Non Blondes,85,0,85,2025-10-19
Graveyard Whistling,Morgan Wallen,3,0,3,2025-10-19
Quiero Decirte,Abraham Mateo & Ana Mena,4,0,4,2025-10-19
Did You See The Rainbow,LEE JUNHO,1,0,1,2025-10-19
It's Raining,Ziggy in tha House,15,0,15,2025-10-19
Herz zu und durch,Ben Zucker,1,0,1,2025-10-19
Nicht verboten sein,Anna-Maria Zimmermann,5,0,5,2025-10-19
Auf den Dächern der Welt,Roland Kaiser,1,0,1,2025-10-19
Livin’ on Borrowed Time,Breaking Rust,2,0,2,2025-10-19
My Only Angel,Aerosmith & YUNGBLUD,31,0,31,2025-10-19
Talk to You,Sam Fender & Elton John,3,0,3,2025-10-19
IRIS OUT,Kenshi Yonezu,34,0,34,2025-10-19
Folded,Kehlani,36,0,36,2025-10-19
JUMP,BLACKPINK,101,0,101,2025-10-19
Koa Bergbauernbua,Oimara & Melissa Naschenweng,5,0,5,2025-10-19
JANE DOE,Kenshi Yonezu & Hikaru Utada,28,0,28,2025-10-19
Perfect,Ed Sheeran,2976,0,2976,2025-10-19
NOKIA,Drake,246,0,246,2025-10-19
Wackelkontakt,Oimara,270,0,270,2025-10-19
Sweet Caroline,Neil Diamond,181,0,181,2025-10-19
Gabriela,KATSEYE,56,0,56,2025-10-19
DAISIES,Justin Bieber,101,0,101,2025-10-19
Church & State,Brandi Carlile,3,0,3,2025-10-19
Tanzen wie die Teufel,Santiano,3,0,3,2025-10-19
Nice To Each Other,Olivia Dean,94,0,94,2025-10-19
