song_name,artist_name,digital_sales,physical_sales,total_sales,collection_date
A Little More,Ed Sheeran,1,0,1,2025-08-08
Golden,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",12,0,12,2025-08-08
Ordinary,Alex Warren,183,0,183,2025-08-08
milk of the madonna,Deftones,1,0,1,2025-08-08
Your New Morning Alarm,Marc Rebillet,74,0,74,2025-08-08
Soda Pop,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, Kevin Woo, samUIL Lee & KPop Demon Hunters Cast",49,0,49,2025-08-08
Sapphire,Ed Sheeran,64,0,64,2025-08-08
Azizam,Ed Sheeran,127,0,127,2025-08-08
Die With A Smile,Lady Gaga & Bruno Mars,358,0,358,2025-08-08
What It Sounds Like,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",15,0,15,2025-08-08
JUMP,BLACKPINK,29,0,29,2025-08-08
APT.,ROSÉ & Bruno Mars,295,0,295,2025-08-08
Messy,Lola Young,262,0,262,2025-08-08
The Subway,Chappell Roan,8,0,8,2025-08-08
Beautiful Things,Benson Boone,568,0,568,2025-08-08
Your Idol,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, Kevin Woo, samUIL Lee & KPop Demon Hunters Cast",48,0,48,2025-08-08
How It’s Done,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",15,0,15,2025-08-08
DAISIES,Justin Bieber,29,0,29,2025-08-08
Free,"Rumi, JINU, EJAE, Andrew Choi & KPop Demon Hunters Cast",49,0,49,2025-08-08
Lose Control,Teddy Swims,761,0,761,2025-08-08
Better Me For You,Max McNown,136,0,136,2025-08-08
"Mama, I'm Coming Home",Ozzy Osbourne,27,0,27,2025-08-08
Survive,Lewis Capaldi,43,0,43,2025-08-08
Pink Pony Club,Chappell Roan,383,0,383,2025-08-08
Mystical Magical,Benson Boone,106,0,106,2025-08-08
No Broke Boys,Disco Lines & Tinashe,49,0,49,2025-08-08
BIRDS OF A FEATHER,Billie Eilish,449,0,449,2025-08-08
End of the World,Miley Cyrus,127,0,127,2025-08-08
Bad Dreams,Teddy Swims,330,0,330,2025-08-08
Same Questions,Max McNown,43,0,43,2025-08-08
Picture Perfect,Rob Thomas,1,0,1,2025-08-08
Takedown,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",14,0,14,2025-08-08
A Bar Song,Shaboozey,484,0,484,2025-08-08
Dreamer,Ozzy Osbourne,20,0,20,2025-08-08
YUKON,Justin Bieber,7,0,7,2025-08-08
The Door,Teddy Swims,567,0,567,2025-08-08
Abracadabra,Lady Gaga,187,0,187,2025-08-08
Show Me Love,WizTheMc & bees & honey,139,0,139,2025-08-08
Jasmine,KUN,1,0,1,2025-08-08
Not Your Man,Teddy Swims,4,0,4,2025-08-08
Manchild,Sabrina Carpenter,64,0,64,2025-08-08
Blessings,Calvin Harris & Clementine Douglas,92,0,92,2025-08-08
Crazy Train,Ozzy Osbourne,22,0,22,2025-08-08
The Glen,Levi Heron,91,0,91,2025-08-08
Old Phone,Ed Sheeran,99,0,99,2025-08-08
All My Women,Falling In Reverse & HARDY,1,0,1,2025-08-08
undressed,sombr,88,0,88,2025-08-08
Paranoid,Black Sabbath,29,0,29,2025-08-08
Luv U More,"Scooter, Paul Elstak & Joost",1,0,1,2025-08-08
Shake It To The Max,"MOLIY, Silent Addy, Skillibeng & Shenseea",112,0,112,2025-08-08
NOKIA,Drake,175,0,175,2025-08-08
Ordinary,Alex Warren & Luke Combs,1,0,1,2025-08-08
Always Remember Us This Way,Lady Gaga,2157,0,2157,2025-08-08
Dame Un Grrr,Fantomel & KATE LINN,49,0,49,2025-08-08
Espresso Macchiato,Tommy Cash,98,0,98,2025-08-08
Eternity,Alex Warren,22,0,22,2025-08-08
Si Antes Te Hubiera Conocido,KAROL G,413,0,413,2025-08-08
No More Tears,Ozzy Osbourne,22,0,22,2025-08-08
Soleil Bleu,Bleu Soleil & LUIZA,35,0,35,2025-08-08
Good News,Shaboozey,267,0,267,2025-08-08
Snow White,Laufey,1,0,1,2025-08-08
The Sound of Silence,Disturbed,1809,0,1809,2025-08-08
Dancing Shadow,Amorphis,1,0,1,2025-08-08
Bowery,Zach Bryan,1,0,1,2025-08-08
I'll Fly Away,Josiah Queen & Benjamin William Hastings,1,0,1,2025-08-08
Turn Down The Lights,Gavin Adcock,1,0,1,2025-08-08
Beautiful People,David Guetta & Sia,155,0,155,2025-08-08
YOUR WAY'S BETTER,Forrest Frank,99,0,99,2025-08-08
Zombie,YUNGBLUD,68,0,68,2025-08-08
TAKEDOWN,TWICE,43,0,43,2025-08-08
