song_name,artist_name,digital_sales,physical_sales,total_sales,collection_date
Ordinary,Alex Warren,112,0,112,2025-05-29
Man Of The Year,Lorde,1,0,1,2025-05-29
APT.,ROSÉ & Bruno Mars,224,0,224,2025-05-29
Die With A Smile,Lady Gaga & Bruno Mars,287,0,287,2025-05-29
Messy,Lola Young,191,0,191,2025-05-29
Anxiety,Doechii,86,0,86,2025-05-29
Azizam,Ed Sheeran,56,0,56,2025-05-29
Abracadabra,Lady Gaga,116,0,116,2025-05-29
BIRDS OF A FEATHER,Billie Eilish,378,0,378,2025-05-29
End of the World,Miley Cyrus,56,0,56,2025-05-29
Beautiful Things,Benson Boone,497,0,497,2025-05-29
Bad Dreams,Teddy Swims,259,0,259,2025-05-29
THUNDER,SEVENTEEN,4,0,4,2025-05-29
Lose Control,Teddy Swims,690,0,690,2025-05-29
Espresso Macchiato,Tommy Cash,27,0,27,2025-05-29
The Sound of Silence,Disturbed,1738,0,1738,2025-05-29
Song 3,BABYMETAL & Slaughter to Prevail,1,0,1,2025-05-29
Pink Pony Club,Chappell Roan,312,0,312,2025-05-29
Pretty Little Baby,Connie Francis,20,0,20,2025-05-29
cliché,mgk,7,0,7,2025-05-29
I Got A New One,Elizabeth Nichols,1,0,1,2025-05-29
A Bar Song,Shaboozey,413,0,413,2025-05-29
The Glen,Levi Heron,20,0,20,2025-05-29
NOKIA,Drake,104,0,104,2025-05-29
Always Remember Us This Way,Lady Gaga,2086,0,2086,2025-05-29
Beautiful People,David Guetta & Sia,84,0,84,2025-05-29
The Door,Teddy Swims,496,0,496,2025-05-29
Mystical Magical,Benson Boone,35,0,35,2025-05-29
Blessings,Calvin Harris & Clementine Douglas,21,0,21,2025-05-29
Sorry I'm Here For Someone Else,Benson Boone,91,0,91,2025-05-29
Bloodline,Alex Warren,7,0,7,2025-05-29
Starburster,Fontaines D.C.,58,0,58,2025-05-29
Shake It To The Max,"MOLIY, Silent Addy, Skillibeng & Shenseea",41,0,41,2025-05-29
Old Phone,Ed Sheeran,28,0,28,2025-05-29
Don’t Say You Love Me,Jin,14,0,14,2025-05-29
Bara Bada Bastu,KAJ,31,0,31,2025-05-29
Stumblin' In,Cyril,557,0,557,2025-05-29
Momma Song,Benson Boone,7,0,7,2025-05-29
Good News,Shaboozey,196,0,196,2025-05-29
Her Nerdeysen,DJ Unzensiert,23,0,23,2025-05-29
A Thousand Years,Christina Perri,2410,0,2410,2025-05-29
Stargazing,Myles Smith,385,0,385,2025-05-29
That’s So True,Gracie Abrams,218,0,218,2025-05-29
Nice To Meet You,Myles Smith,203,0,203,2025-05-29
Wasted Love,JJ,17,0,17,2025-05-29
I'm The Problem,Morgan Wallen,119,0,119,2025-05-29
WE PRAY,"Coldplay, Little Simz, Burna Boy, Elyanna & TINI",276,0,276,2025-05-29
Deadman,KUN,2,0,2,2025-05-29
FICKA,Sarah Connor,47,0,47,2025-05-29
Carry You Home,Alex Warren,309,0,309,2025-05-29
Her Nerdeysen,Ati242,31,0,31,2025-05-29
Wackelkontakt,Oimara,133,0,133,2025-05-29
CHAMPION,SUNG HAN BIN,3,0,3,2025-05-29
Liar,Jelly Roll,252,0,252,2025-05-29
Show Me Love,WizTheMc & bees & honey,68,0,68,2025-05-29
God Is a Weapon,Falling In Reverse,9,0,9,2025-05-29
WHY,Jon Bellion & Luke Combs,7,0,7,2025-05-29
