song_name,artist_name,digital_sales,physical_sales,total_sales,collection_date
Golden,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",59,0,59,2025-09-27
Ordinary,Alex Warren,233,0,233,2025-09-27
The Dead Dance,Lady Gaga,25,0,25,2025-09-27
Soda Pop,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, Kevin Woo, samUIL Lee & KPop Demon Hunters Cast",99,0,99,2025-09-27
Man I Need,Olivia Dean,43,0,43,2025-09-27
Sapphire,Ed Sheeran,114,0,114,2025-09-27
No Broke Boys,Disco Lines & Tinashe,99,0,99,2025-09-27
APT.,ROSÉ & Bruno Mars,345,0,345,2025-09-27
WHERE IS MY HUSBAND,RAYE,9,0,9,2025-09-27
What It Sounds Like,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",65,0,65,2025-09-27
Die With A Smile,Lady Gaga & Bruno Mars,408,0,408,2025-09-27
War Pigs,Judas Priest & Ozzy Osbourne,2,0,2,2025-09-27
Messy,Lola Young,312,0,312,2025-09-27
TIT FOR TAT,Tate McRae,2,0,2,2025-09-27
How It’s Done,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",65,0,65,2025-09-27
Your Idol,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, Kevin Woo, samUIL Lee & KPop Demon Hunters Cast",98,0,98,2025-09-27
Something In The Heavens,Lewis Capaldi,9,0,9,2025-09-27
JUMP,BLACKPINK,79,0,79,2025-09-27
Refresh,ZHANG HAO,2,0,2,2025-09-27
Stay,Myles Smith,2,0,2,2025-09-27
Lose Control,Teddy Swims,811,0,811,2025-09-27
My Only Angel,Aerosmith & YUNGBLUD,9,0,9,2025-09-27
Beautiful Things,Benson Boone,618,0,618,2025-09-27
Dracula,Tame Impala,2,0,2,2025-09-27
Free,"Rumi, JINU, EJAE, Andrew Choi & KPop Demon Hunters Cast",99,0,99,2025-09-27
DAISIES,Justin Bieber,79,0,79,2025-09-27
12 to 12,sombr,48,0,48,2025-09-27
Octopus,Mountain Crew,8,0,8,2025-09-27
DREAMING ON,Paul Kalkbrenner & Depeche Mode,2,0,2,2025-09-27
Takedown,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",64,0,64,2025-09-27
Pink Pony Club,Chappell Roan,433,0,433,2025-09-27
