song_name,artist_name,digital_sales,physical_sales,total_sales,collection_date
Sugar Sweet,"Mariah Carey, Shenseea & Kehlani",2,0,2,2025-07-26
Golden,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",1,0,1,2025-07-26
"Mama, I'm Coming Home",Ozzy Osbourne,14,0,14,2025-07-26
Ordinary,Alex Warren,170,0,170,2025-07-26
Paranoid,Black Sabbath,16,0,16,2025-07-26
Dreamer,Ozzy Osbourne,7,0,7,2025-07-26
Crazy Train,Ozzy Osbourne,9,0,9,2025-07-26
Sapphire,Ed Sheeran,51,0,51,2025-07-26
Changes,"YUNGBLUD, Nuno Bettencourt & Frank Bello",8,0,8,2025-07-26
JUMP,BLACKPINK,16,0,16,2025-07-26
Soda Pop,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, Kevin Woo, samUIL Lee & KPop Demon Hunters Cast",36,0,36,2025-07-26
Changes,Black Sabbath,8,0,8,2025-07-26
DAISIES,Justin Bieber,16,0,16,2025-07-26
Azizam,Ed Sheeran,114,0,114,2025-07-26
APT.,ROSÉ & Bruno Mars,282,0,282,2025-07-26
Messy,Lola Young,249,0,249,2025-07-26
Die With A Smile,Lady Gaga & Bruno Mars,345,0,345,2025-07-26
No More Tears,Ozzy Osbourne,9,0,9,2025-07-26
Iron Man,Black Sabbath,8,0,8,2025-07-26
War Pigs,Black Sabbath,7,0,7,2025-07-26
Ring Ring Ring,"Tyler, The Creator",5,0,5,2025-07-26
What It Sounds Like,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",2,0,2,2025-07-26
A New Day,Sebastian Ingrosso,1,0,1,2025-07-26
It Depends,Chris Brown,2,0,2,2025-07-26
Beautiful Things,Benson Boone,555,0,555,2025-07-26
Your Idol,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, Kevin Woo, samUIL Lee & KPop Demon Hunters Cast",35,0,35,2025-07-26
Survive,Lewis Capaldi,30,0,30,2025-07-26
Back in the Saddle,Luke Combs,2,0,2,2025-07-26
End of the World,Miley Cyrus,114,0,114,2025-07-26
Which One,Drake & Central Cee,2,0,2,2025-07-26
Pink Pony Club,Chappell Roan,370,0,370,2025-07-26
Always Remember Us This Way,Lady Gaga,2144,0,2144,2025-07-26
Bad Dreams,Teddy Swims,317,0,317,2025-07-26
Free,"Rumi, JINU, EJAE, Andrew Choi & KPop Demon Hunters Cast",36,0,36,2025-07-26
Zombie,YUNGBLUD,55,0,55,2025-07-26
Mr. Crowley,Ozzy Osbourne,7,0,7,2025-07-26
How It’s Done,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",2,0,2,2025-07-26
Abracadabra,Lady Gaga,174,0,174,2025-07-26
Show Me Love,WizTheMc & bees & honey,126,0,126,2025-07-26
Lose Control,Teddy Swims,748,0,748,2025-07-26
Manchild,Sabrina Carpenter,51,0,51,2025-07-26
Changes,Kelly Osbourne & Ozzy Osbourne,4,0,4,2025-07-26
BIRDS OF A FEATHER,Billie Eilish,436,0,436,2025-07-26
Blessings,Calvin Harris & Clementine Douglas,79,0,79,2025-07-26
Beautiful People,David Guetta & Sia,142,0,142,2025-07-26
miss sunshine,mgk,2,0,2,2025-07-26
