song_name,artist_name,digital_sales,physical_sales,total_sales,collection_date
The Dead Dance,Lady Gaga,1,0,1,2025-09-03
Golden,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",35,0,35,2025-09-03
Ordinary,Alex Warren,209,0,209,2025-09-03
Soda Pop,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, Kevin Woo, samUIL Lee & KPop Demon Hunters Cast",75,0,75,2025-09-03
Sapphire,Ed Sheeran,90,0,90,2025-09-03
What It Sounds Like,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",41,0,41,2025-09-03
Die With A Smile,Lady Gaga & Bruno Mars,384,0,384,2025-09-03
Azizam,Ed Sheeran,153,0,153,2025-09-03
Messy,Lola Young,288,0,288,2025-09-03
No Broke Boys,Disco Lines & Tinashe,75,0,75,2025-09-03
JUMP,BLACKPINK,55,0,55,2025-09-03
Tears,Sabrina Carpenter,6,0,6,2025-09-03
Nerve,Orbit Culture,1,0,1,2025-09-03
Free,"Rumi, JINU, EJAE, Andrew Choi & KPop Demon Hunters Cast",75,0,75,2025-09-03
BIRDS OF A FEATHER,Billie Eilish,475,0,475,2025-09-03
How It’s Done,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",41,0,41,2025-09-03
Your Idol,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, Kevin Woo, samUIL Lee & KPop Demon Hunters Cast",74,0,74,2025-09-03
Beautiful Things,Benson Boone,594,0,594,2025-09-03
Pink Pony Club,Chappell Roan,409,0,409,2025-09-03
The Subway,Chappell Roan,34,0,34,2025-09-03
The Door,Teddy Swims,593,0,593,2025-09-03
Manchild,Sabrina Carpenter,90,0,90,2025-09-03
Your New Morning Alarm,Marc Rebillet,100,0,100,2025-09-03
Lose Control,Teddy Swims,787,0,787,2025-09-03
Takedown,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",40,0,40,2025-09-03
The Sound of Silence,Disturbed,1835,0,1835,2025-09-03
APT.,ROSÉ & Bruno Mars,321,0,321,2025-09-03
Man I Need,Olivia Dean,19,0,19,2025-09-03
A Bar Song,Shaboozey,510,0,510,2025-09-03
DAISIES,Justin Bieber,55,0,55,2025-09-03
Bad Dreams,Teddy Swims,356,0,356,2025-09-03
Mystical Magical,Benson Boone,132,0,132,2025-09-03
Oh Very Young,Cat Stevens,6,0,6,2025-09-03
A Little More,Ed Sheeran,27,0,27,2025-09-03
Survive,Lewis Capaldi,69,0,69,2025-09-03
End of the World,Miley Cyrus,153,0,153,2025-09-03
Show Me Love,WizTheMc & bees & honey,165,0,165,2025-09-03
Shake It To The Max,"MOLIY, Silent Addy, Skillibeng & Shenseea",138,0,138,2025-09-03
Always Remember Us This Way,Lady Gaga,2183,0,2183,2025-09-03
Blessings,Calvin Harris & Clementine Douglas,118,0,118,2025-09-03
Silent Divide,Alter Bridge,1,0,1,2025-09-03
QUE CE SOIT CLAIR,Paul Kalkbrenner & Stromae,6,0,6,2025-09-03
Abracadabra,Lady Gaga,213,0,213,2025-09-03
Soleil Bleu,Bleu Soleil & LUIZA,61,0,61,2025-09-03
undressed,sombr,114,0,114,2025-09-03
September,"Earth, Wind & Fire",97,0,97,2025-09-03
Born Slippy,Underworld,5,0,5,2025-09-03
Brand New Me,Saint Etienne,1,0,1,2025-09-03
I Am Not Okay,Jelly Roll,421,0,421,2025-09-03
Be Mine,KAMRAD,111,0,111,2025-09-03
Good News,Shaboozey,293,0,293,2025-09-03
Eternity,Alex Warren,48,0,48,2025-09-03
Ordinary,Alex Warren & Luke Combs,26,0,26,2025-09-03
Machine,Rob Thomas,2,0,2,2025-09-03
NOKIA,Drake,201,0,201,2025-09-03
TAKEDOWN,TWICE,69,0,69,2025-09-03
PARADISE,TREASURE,3,0,3,2025-09-03
A Thousand Years,Christina Perri,2501,0,2501,2025-09-03
Fade Into You,Mazzy Star,3,0,3,2025-09-03
Beautiful People,David Guetta & Sia,181,0,181,2025-09-03
Nice To Each Other,Olivia Dean,48,0,48,2025-09-03
Thunderstruck,Ac/Dc,829,0,829,2025-09-03
Amarsi Un Po',Till Brönner,2,0,2,2025-09-03
How Do I Say Goodbye,Dean Lewis,684,0,684,2025-09-03
Flieg,Herbert Grönemeyer & Suena,6,0,6,2025-09-03
Stargazing,Myles Smith,482,0,482,2025-09-03
Lose My Mind,Don Toliver,68,0,68,2025-09-03
"Red, White and Jersey",Bon Jovi,6,0,6,2025-09-03
NO DAY,KANGDANIEL,1,0,1,2025-09-03
On The Way,Aina The End,53,0,53,2025-09-03
Old Phone,Ed Sheeran,123,0,123,2025-09-03
Shine in the Cruel Night,LiSA,45,0,45,2025-09-03
12 to 12,sombr,24,0,24,2025-09-03
Better Me For You,Max McNown,162,0,162,2025-09-03
Fucked Up,Nina Chuba & makko,11,0,11,2025-09-03
Viva la Vida,Coldplay,1834,0,1834,2025-09-03
N the Front,MONSTA X,2,0,2,2025-09-03
Si Antes Te Hubiera Conocido,KAROL G,438,0,438,2025-09-03
She Loves the Rain,Teddy Swims,7,0,7,2025-09-03
Golden,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast & David Guetta",36,0,36,2025-09-03
Love Me Not,Ravyn Lenae,98,0,98,2025-09-03
Bloodline,Alex Warren & Jelly Roll,85,0,85,2025-09-03
Flowers,Miley Cyrus,921,0,921,2025-09-03
Somebody That I Used to Know,Gotye,1693,0,1693,2025-09-03
Jealous Type,Doja Cat,13,0,13,2025-09-03
A World Where the Sun Never Rises,Aimer,41,0,41,2025-09-03
The beginning of the world,Koichi Domoto,3,0,3,2025-09-03
Just Keep Watching,Tate McRae,97,0,97,2025-09-03
CHARISMAX,Snow Man,9,0,9,2025-09-03
back to friends,sombr,43,0,43,2025-09-03
Iris,The Goo Goo Dolls,274,0,274,2025-09-03
Via Con Me,Till Brönner & Mario Biondi,2,0,2,2025-09-03
Wackelkontakt,Oimara,229,0,229,2025-09-03
Hollow Man,Bon Jovi & Bruce Springsteen,6,0,6,2025-09-03
Earth,Mogli,2,0,2,2025-09-03
Viva La Felicità,Till Brönner,2,0,2,2025-09-03
Espresso Macchiato,Tommy Cash,124,0,124,2025-09-03
I Ain't a Bitch,Alaura Lynne,19,0,19,2025-09-03
Gianna,Pietro Basile,125,0,125,2025-09-03
Make Me Feel,oskar med k,30,0,30,2025-09-03
Carry You Home,Alex Warren,392,0,392,2025-09-03
I Got U,Katie Price,5,0,5,2025-09-03
Action,Tokyo Ska Paradise Orchestra & Kohshi Inaba,1,0,1,2025-09-03
Anxiety,Doechii,183,0,183,2025-09-03
XOXZ,IVE,10,0,10,2025-09-03
The First Time,Damiano David,34,0,34,2025-09-03
Il mio giorno preferito,Eros Ramazzotti,13,0,13,2025-09-03
Espresso,Sabrina Carpenter,474,0,474,2025-09-03
Summer Shadow,Mrs. GREEN APPLE,24,0,24,2025-09-03
What I Want,Morgan Wallen & Tate McRae,109,0,109,2025-09-03
Dreams,Fleetwood Mac,298,0,298,2025-09-03
Charger,TRIANGLE DES BERMUDES,41,0,41,2025-09-03
Breakin' Dishes,Rihanna,9,0,9,2025-09-03
Your Love,The Outfield,61,0,61,2025-09-03
The Devil Is A Democrat,Tom MacDonald,18,0,18,2025-09-03
Everybody Scream,Florence + the Machine,14,0,14,2025-09-03
BETTER THAN ME,TREASURE,3,0,3,2025-09-03
The Blue Nowhere,Between the Buried and Me,1,0,1,2025-09-03
The Glen,Levi Heron,117,0,117,2025-09-03
INTO THE SUN,TEAM H,1,0,1,2025-09-03
Zombie,The Cranberries,294,0,294,2025-09-03
Back in the Saddle,Luke Combs,26,0,26,2025-09-03
Sarà perché ti amo,Ricchi & Poveri,562,0,562,2025-09-03
YOUR WAY'S BETTER,Forrest Frank,121,0,121,2025-09-03
Blue Jeans,HANA,53,0,53,2025-09-03
Dancing2,Keli Holiday,19,0,19,2025-09-03
Secret Garden,BE:FIRST,10,0,10,2025-09-03
If He Wanted To He Would,Perrie,13,0,13,2025-09-03
I'm Not in Love,10cc,4,0,4,2025-09-03
Baila de Gasolina,Effe Serieus,80,0,80,2025-09-03
Period,Erika Ikuta,1,0,1,2025-09-03
a me mi piace,Alfa & Manu Chao,71,0,71,2025-09-03
(M)EiNE GESCHiCHTE,Whorensohn,15,0,15,2025-09-03
Lose Yourself,Eminem,505,0,505,2025-09-03
Sandstorm,Darude,18,0,18,2025-09-03
Unstoppable,Sia,1831,0,1831,2025-09-03
Someone You Loved,Lewis Capaldi,1420,0,1420,2025-09-03
NOW FOREVER,TREASURE,3,0,3,2025-09-03
Nice To Meet You,Myles Smith,292,0,292,2025-09-03
WE PRAY,"Coldplay, Little Simz, Burna Boy, Elyanna & TINI",316,0,316,2025-09-03
Eye of the Tiger,Survivor,190,0,190,2025-09-03
Lilac,Mrs. Green Apple,481,0,481,2025-09-03
Don't Stop Believin',Journey,588,0,588,2025-09-03
GRAND CHAMP,BMSG ALLSTARS,3,0,3,2025-09-03
EVERYTHING,TREASURE,3,0,3,2025-09-03
Hunting Soul,Toshiro (CV.Kisho Taniyama),19,0,19,2025-09-03
Bella Napoli,Roy Bianco & Die Abbrunzati Boys,65,0,65,2025-09-03
Amen,Shaboozey & Jelly Roll,93,0,93,2025-09-03
Together,"David Guetta, Hypaton & Bonnie Tyler",51,0,51,2025-09-03
Super Suki Shuki Rush,"Curren Chan (CV: Yu Sasahara), Still in Love (CV: Saki Miyashita), Fusaichi Pandora (CV: Moe Kahara), Admire Groove (CV: Hina Suzuki), Lucky Lilac (CV: Yuki Nakashima), Loves Only You (CV: Miyu Kubota) & Stay Gold (CV: Satsumi Matsuda)",5,0,5,2025-09-03
Dior,MK,80,0,80,2025-09-03
ROSE,HANA,133,0,133,2025-09-03
yellowstone,Matt Hansen,17,0,17,2025-09-03
Viajando Por El Mundo,KAROL G & Manu Chao,12,0,12,2025-09-03
らしさ,Official髭男dism,3,0,3,2025-09-03
Liar,Jelly Roll,321,0,321,2025-09-03
Somethin' 'Bout A Woman,Thomas Rhett,58,0,58,2025-09-03
ICONIK,ZEROBASEONE,3,0,3,2025-09-03
Holy Water,Marshmello & Jelly Roll,16,0,16,2025-09-03
Stumblin' In,Cyril,599,0,599,2025-09-03
Everybody’s Looking At Me,Eminem,9,0,9,2025-09-03
Carmine,Ellegarden,22,0,22,2025-09-03
Saitei Kaiwai,tuki.,6,0,6,2025-09-03
