song_name,artist_name,digital_sales,physical_sales,total_sales,collection_date
Golden,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",80,0,80,2025-10-18
The Fate of Ophelia,Taylor Swift,9,0,9,2025-10-18
Ordinary,Alex Warren,254,0,254,2025-10-18
Soda Pop,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, Kevin Woo, samUIL Lee & KPop Demon Hunters Cast",120,0,120,2025-10-18
Scary,Britney Spears,2,0,2,2025-10-18
WHERE IS MY HUSBAND,RAYE,30,0,30,2025-10-18
Man I Need,Olivia Dean,64,0,64,2025-10-18
The Dead Dance,Lady Gaga,46,0,46,2025-10-18
Die With A Smile,Lady Gaga & Bruno Mars,429,0,429,2025-10-18
Sweat,Melanie C,2,0,2,2025-10-18
No Broke Boys,Disco Lines & Tinashe,120,0,120,2025-10-18
Gone Gone Gone,"David Guetta, Teddy Swims & Tones And I",9,0,9,2025-10-18
Sapphire,Ed Sheeran,135,0,135,2025-10-18
We Made It Look Easy,Bon Jovi & Robbie Williams,2,0,2,2025-10-18
I Was Made for Lovin' You,KISS,28,0,28,2025-10-18
What It Sounds Like,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",86,0,86,2025-10-18
Lose Control,Teddy Swims,832,0,832,2025-10-18
Messy,Lola Young,333,0,333,2025-10-18
APT.,ROSÉ & Bruno Mars,366,0,366,2025-10-18
Choosin' Texas,Ella Langley,2,0,2,2025-10-18
You Are the Reason,Calum Scott,702,0,702,2025-10-18
Beautiful Things,Benson Boone,639,0,639,2025-10-18
12 to 12,sombr,69,0,69,2025-10-18
Your Idol,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, Kevin Woo, samUIL Lee & KPop Demon Hunters Cast",119,0,119,2025-10-18
How It’s Done,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",86,0,86,2025-10-18
Pink Pony Club,Chappell Roan,454,0,454,2025-10-18
The Crown,Kip Moore,2,0,2,2025-10-18
Bad Dreams,Teddy Swims,401,0,401,2025-10-18
EYES CLOSED,JISOO & ZAYN,9,0,9,2025-10-18
The Door,Teddy Swims,638,0,638,2025-10-18
JUMP,BLACKPINK,100,0,100,2025-10-18
Milarrochy Bay,Nathan Evans & SAINT PHNX,2,0,2,2025-10-18
New York Groove,Ace Frehley,2,0,2,2025-10-18
undressed,sombr,159,0,159,2025-10-18
Free,"Rumi, JINU, EJAE, Andrew Choi & KPop Demon Hunters Cast",120,0,120,2025-10-18
