song_name,artist_name,digital_sales,physical_sales,total_sales,collection_date
Golden,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",48,0,48,2025-09-16
Ordinary,Alex Warren,222,0,222,2025-09-16
The Dead Dance,Lady Gaga,14,0,14,2025-09-16
Soda Pop,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, Kevin Woo, samUIL Lee & KPop Demon Hunters Cast",88,0,88,2025-09-16
What It Sounds Like,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",54,0,54,2025-09-16
Sapphire,Ed Sheeran,103,0,103,2025-09-16
Man I Need,Olivia Dean,32,0,32,2025-09-16
Die With A Smile,Lady Gaga & Bruno Mars,397,0,397,2025-09-16
No Broke Boys,Disco Lines & Tinashe,88,0,88,2025-09-16
CHARLIE,Tom MacDonald,5,0,5,2025-09-16
Messy,Lola Young,301,0,301,2025-09-16
JUMP,BLACKPINK,68,0,68,2025-09-16
APT.,ROSÉ & Bruno Mars,334,0,334,2025-09-16
Camera,Ed Sheeran,5,0,5,2025-09-16
Azizam,Ed Sheeran,166,0,166,2025-09-16
I Wanna Dance With Somebody,Calum Scott & Whitney Houston,6,0,6,2025-09-16
DAISIES,Justin Bieber,68,0,68,2025-09-16
Lose Control,Teddy Swims,800,0,800,2025-09-16
How Dare They,DIESEL,1,0,1,2025-09-16
How It’s Done,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",54,0,54,2025-09-16
Abracadabra,Lady Gaga,226,0,226,2025-09-16
Here All Night,Demi Lovato,5,0,5,2025-09-16
Free,"Rumi, JINU, EJAE, Andrew Choi & KPop Demon Hunters Cast",88,0,88,2025-09-16
The Door,Teddy Swims,606,0,606,2025-09-16
A Bar Song,Shaboozey,523,0,523,2025-09-16
Pink Pony Club,Chappell Roan,422,0,422,2025-09-16
TAKE A SHOT,HOSHI,1,0,1,2025-09-16
Bad Dreams,Teddy Swims,369,0,369,2025-09-16
Your Idol,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, Kevin Woo, samUIL Lee & KPop Demon Hunters Cast",87,0,87,2025-09-16
Beautiful Things,Benson Boone,607,0,607,2025-09-16
Takedown,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",53,0,53,2025-09-16
undressed,sombr,127,0,127,2025-09-16
BIRDS OF A FEATHER,Billie Eilish,488,0,488,2025-09-16
DUMB,D.O.,1,0,1,2025-09-16
IRIS OUT,Kenshi Yonezu,2,0,2,2025-09-16
Survive,Lewis Capaldi,82,0,82,2025-09-16
Better Me For You,Max McNown,175,0,175,2025-09-16
Tears,Sabrina Carpenter,19,0,19,2025-09-16
12 to 12,sombr,37,0,37,2025-09-16
Wunderschön,Unheilig,5,0,5,2025-09-16
숨바꼭질,PLAVE,2,0,2,2025-09-16
End of the World,Miley Cyrus,166,0,166,2025-09-16
Blessings,Calvin Harris & Clementine Douglas,131,0,131,2025-09-16
