song_name,artist_name,digital_sales,physical_sales,total_sales,collection_date
Don’t Say You Love Me,Jin,6,0,6,2025-05-21
Ordinary,Alex Warren,104,0,104,2025-05-21
APT.,ROSÉ & Bruno Mars,216,0,216,2025-05-21
Die With A Smile,Lady Gaga & Bruno Mars,279,0,279,2025-05-21
Messy,Lola Young,183,0,183,2025-05-21
Espresso Macchiato,Tommy Cash,19,0,19,2025-05-21
Azizam,Ed Sheeran,48,0,48,2025-05-21
Anxiety,Doechii,78,0,78,2025-05-21
God Is a Weapon,Falling In Reverse,1,0,1,2025-05-21
Wasted Love,JJ,9,0,9,2025-05-21
Bad Dreams,Teddy Swims,251,0,251,2025-05-21
Bara Bada Bastu,KAJ,23,0,23,2025-05-21
Abracadabra,Lady Gaga,108,0,108,2025-05-21
BIRDS OF A FEATHER,Billie Eilish,370,0,370,2025-05-21
Baller,Abor & Tynna,22,0,22,2025-05-21
End of the World,Miley Cyrus,48,0,48,2025-05-21
Pink Pony Club,Chappell Roan,304,0,304,2025-05-21
New Day Will Rise,Yuval Raphael,14,0,14,2025-05-21
Beautiful Things,Benson Boone,489,0,489,2025-05-21
Lose Control,Teddy Swims,682,0,682,2025-05-21
Pretty Little Baby,Connie Francis,12,0,12,2025-05-21
NOKIA,Drake,96,0,96,2025-05-21
A Bar Song,Shaboozey,405,0,405,2025-05-21
The Door,Teddy Swims,488,0,488,2025-05-21
Blessings,Calvin Harris & Clementine Douglas,13,0,13,2025-05-21
Volevo essere un duro,Lucio Corsi,33,0,33,2025-05-21
Let You Fade,LINKIN PARK,6,0,6,2025-05-21
Beautiful People,David Guetta & Sia,76,0,76,2025-05-21
Don't Say You Love Me,Jin,2,0,2,2025-05-21
Background,Jin,6,0,6,2025-05-21
Always Remember Us This Way,Lady Gaga,2078,0,2078,2025-05-21
The Sound of Silence,Disturbed,1730,0,1730,2025-05-21
Her Nerdeysen,DJ Unzensiert,15,0,15,2025-05-21
With the Clouds,Jin,6,0,6,2025-05-21
Hallucination,Sissal,6,0,6,2025-05-21
Mystical Magical,Benson Boone,27,0,27,2025-05-21
Old Phone,Ed Sheeran,20,0,20,2025-05-21
Nothing Without Your Love,Jin,6,0,6,2025-05-21
Rope It,Jin,6,0,6,2025-05-21
LOOK OUT FOR ME,Turnstile,1,0,1,2025-05-21
"To Me, Today",Jin,6,0,6,2025-05-21
Liar,Jelly Roll,244,0,244,2025-05-21
Her Nerdeysen,Ati242,23,0,23,2025-05-21
Loser,Jin,6,0,6,2025-05-21
Starburster,Fontaines D.C.,50,0,50,2025-05-21
C'est La Vie,Claude,20,0,20,2025-05-21
#eurodab,Käärijä & Baby Lasagna,4,0,4,2025-05-21
Carry You Home,Alex Warren,301,0,301,2025-05-21
Reverberotic,Alison Goldfrapp,1,0,1,2025-05-21
I'm The Problem,Morgan Wallen,111,0,111,2025-05-21
Stargazing,Myles Smith,377,0,377,2025-05-21
The Glen,Levi Heron,12,0,12,2025-05-21
Heal,Jamal Roberts,4,0,4,2025-05-21
Maman,Louane,17,0,17,2025-05-21
La poupée monte le son,Laura Thorn,6,0,6,2025-05-21
