song_name,artist_name,digital_sales,physical_sales,total_sales,collection_date
Golden,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",9,0,9,2025-08-03
Ordinary,Alex Warren,178,0,178,2025-08-03
The Subway,Chappell Roan,3,0,3,2025-08-03
Soda Pop,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, Kevin Woo, samUIL Lee & KPop Demon Hunters Cast",44,0,44,2025-08-03
Sapphire,Ed Sheeran,59,0,59,2025-08-03
Dreamer,Ozzy Osbourne,15,0,15,2025-08-03
Azizam,Ed Sheeran,122,0,122,2025-08-03
JUMP,BLACKPINK,24,0,24,2025-08-03
Paranoid,Black Sabbath,24,0,24,2025-08-03
APT.,ROSÉ & Bruno Mars,290,0,290,2025-08-03
Messy,Lola Young,257,0,257,2025-08-03
"Mama, I'm Coming Home",Ozzy Osbourne,22,0,22,2025-08-03
Die With A Smile,Lady Gaga & Bruno Mars,353,0,353,2025-08-03
DAISIES,Justin Bieber,24,0,24,2025-08-03
What It Sounds Like,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",10,0,10,2025-08-03
Beautiful Things,Benson Boone,563,0,563,2025-08-03
Fast,Demi Lovato,3,0,3,2025-08-03
Crazy Train,Ozzy Osbourne,17,0,17,2025-08-03
Pink Pony Club,Chappell Roan,378,0,378,2025-08-03
No More Tears,Ozzy Osbourne,17,0,17,2025-08-03
Your Idol,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, Kevin Woo, samUIL Lee & KPop Demon Hunters Cast",43,0,43,2025-08-03
Free,"Rumi, JINU, EJAE, Andrew Choi & KPop Demon Hunters Cast",44,0,44,2025-08-03
Ring Ring Ring,"Tyler, The Creator",13,0,13,2025-08-03
Lose Control,Teddy Swims,756,0,756,2025-08-03
How It’s Done,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",10,0,10,2025-08-03
Bad Dreams,Teddy Swims,325,0,325,2025-08-03
Survive,Lewis Capaldi,38,0,38,2025-08-03
Changes,Black Sabbath,16,0,16,2025-08-03
Better Me For You,Max McNown,131,0,131,2025-08-03
End of the World,Miley Cyrus,122,0,122,2025-08-03
The Sound of Silence,Disturbed,1804,0,1804,2025-08-03
The Door,Teddy Swims,562,0,562,2025-08-03
Blessings,Calvin Harris & Clementine Douglas,87,0,87,2025-08-03
BIRDS OF A FEATHER,Billie Eilish,444,0,444,2025-08-03
Mystical Magical,Benson Boone,101,0,101,2025-08-03
Anxiety,Doechii,152,0,152,2025-08-03
Takedown,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",9,0,9,2025-08-03
Manchild,Sabrina Carpenter,59,0,59,2025-08-03
Shake It To The Max,"MOLIY, Silent Addy, Skillibeng & Shenseea",107,0,107,2025-08-03
Abracadabra,Lady Gaga,182,0,182,2025-08-03
No Broke Boys,Disco Lines & Tinashe,44,0,44,2025-08-03
Eternity,Alex Warren,17,0,17,2025-08-03
The Glen,Levi Heron,86,0,86,2025-08-03
A Bar Song,Shaboozey,479,0,479,2025-08-03
Beautiful People,David Guetta & Sia,150,0,150,2025-08-03
NOKIA,Drake,170,0,170,2025-08-03
LEMONADE,Forrest Frank & The Figs,3,0,3,2025-08-03
Show Me Love,WizTheMc & bees & honey,134,0,134,2025-08-03
Espresso Macchiato,Tommy Cash,93,0,93,2025-08-03
Dame Un Grrr,Fantomel & KATE LINN,44,0,44,2025-08-03
Love Me Not,Ravyn Lenae,68,0,68,2025-08-03
Zombie,YUNGBLUD,63,0,63,2025-08-03
Changes,"YUNGBLUD, Nuno Bettencourt & Frank Bello",16,0,16,2025-08-03
Always Remember Us This Way,Lady Gaga,2152,0,2152,2025-08-03
Iron Man,Black Sabbath,16,0,16,2025-08-03
Waste No Time,XngHan&Xoul,4,0,4,2025-08-03
Dress You Up,Madonna,3,0,3,2025-08-03
It Depends,Chris Brown,10,0,10,2025-08-03
Love Like This,Fujii Kaze,3,0,3,2025-08-03
Be Mine,KAMRAD,80,0,80,2025-08-03
Thunderstruck,Ac/Dc,798,0,798,2025-08-03
The New Thing Dies,Ray Bull,15,0,15,2025-08-03
F1,Hans Zimmer,36,0,36,2025-08-03
undressed,sombr,83,0,83,2025-08-03
Old Phone,Ed Sheeran,94,0,94,2025-08-03
Si Antes Te Hubiera Conocido,KAROL G,409,0,409,2025-08-03
War Pigs,Black Sabbath,15,0,15,2025-08-03
Together,"David Guetta, Hypaton & Bonnie Tyler",29,0,29,2025-08-03
A New Day,Sebastian Ingrosso,4,0,4,2025-08-03
I Adore You,"HUGEL, Topic & Arash",361,0,361,2025-08-03
A Thousand Years,Christina Perri,2471,0,2471,2025-08-03
Love Me Back,Max McNown,83,0,83,2025-08-03
Dior,MK,49,0,49,2025-08-03
Changes,Kelly Osbourne & Ozzy Osbourne,12,0,12,2025-08-03
New Heart,Crash Adams,16,0,16,2025-08-03
Bloodline,Alex Warren & Jelly Roll,54,0,54,2025-08-03
Just Keep Watching,Tate McRae,66,0,66,2025-08-03
Euphoria: Der Traum,Schiller,3,0,3,2025-08-03
Stargazing,Myles Smith,451,0,451,2025-08-03
Gianna,Pietro Basile,103,0,103,2025-08-03
Soleil Bleu,Bleu Soleil & LUIZA,30,0,30,2025-08-03
Lose My Mind,Don Toliver,40,0,40,2025-08-03
Jumping Machine,LBI,134,0,134,2025-08-03
Heaven On Their Minds,Andrew Lloyd Webber & Adam Lambert,2,0,2,2025-08-03
Hausparty,RIAN,29,0,29,2025-08-03
Demons,Imagine Dragons,794,0,794,2025-08-03
Shine in the Cruel Night,LiSA,16,0,16,2025-08-03
Wackelkontakt,Oimara,199,0,199,2025-08-03
True Believer,Hayley Williams,3,0,3,2025-08-03
Nice To Meet You,Myles Smith,269,0,269,2025-08-03
TAKEDOWN,TWICE,38,0,38,2025-08-03
Perfect,Ed Sheeran,2933,0,2933,2025-08-03
SERIOUS,Snow Man,3,0,3,2025-08-03
YUKON,Justin Bieber,2,0,2,2025-08-03
Sorry I'm Here For Someone Else,Benson Boone,157,0,157,2025-08-03
Don't Stop Believin',Journey,557,0,557,2025-08-03
Bottomland,HARDY,3,0,3,2025-08-03
Good News,Shaboozey,262,0,262,2025-08-03
The Unveiling,back number,2,0,2,2025-08-03
Her Nerdeysen,Xaviorthemachine,47,0,47,2025-08-03
Back in the Saddle,Luke Combs,10,0,10,2025-08-03
Vaitimbora,Trinix & Mariana Froes,41,0,41,2025-08-03
Charger,TRIANGLE DES BERMUDES,13,0,13,2025-08-03
A World Where the Sun Never Rises,Aimer,12,0,12,2025-08-03
Unstoppable,Sia,1802,0,1802,2025-08-03
King Rodeo,Tim McGraw,2,0,2,2025-08-03
Forever Young,Alphaville,264,0,264,2025-08-03
Golden,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast & David Guetta",5,0,5,2025-08-03
Als du gingst,Contec & Lina Maly,76,0,76,2025-08-03
Someone You Loved,Lewis Capaldi,1396,0,1396,2025-08-03
Glide,NEIKED & Portugal. The Man,26,0,26,2025-08-03
I Know,King & Prince,3,0,3,2025-08-03
