song_name,artist_name,digital_sales,physical_sales,total_sales,collection_date
SPAGHETTI,LE SSERAFIM & j-hope,1,0,1,2025-10-24
Golden,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",86,0,86,2025-10-24
The Fate of Ophelia,Taylor Swift,15,0,15,2025-10-24
Ordinary,Alex Warren,260,0,260,2025-10-24
Human Nature,Madonna,1,0,1,2025-10-24
In The Dark,Selena Gomez,2,0,2,2025-10-24
Man I Need,Olivia Dean,70,0,70,2025-10-24
SPAGHETTI,LE SSERAFIM,1,0,1,2025-10-24
Soda Pop,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, Kevin Woo, samUIL Lee & KPop Demon Hunters Cast",126,0,126,2025-10-24
In The End,Depeche Mode,1,0,1,2025-10-24
Opalite,Taylor Swift,1,0,1,2025-10-24
Asking For A Friend,Foo Fighters,1,0,1,2025-10-24
WHERE IS MY HUSBAND,RAYE,36,0,36,2025-10-24
Dying To Love,Bad Omens,2,0,2,2025-10-24
Gone Gone Gone,"David Guetta, Teddy Swims & Tones And I",15,0,15,2025-10-24
The Dead Dance,Lady Gaga,52,0,52,2025-10-24
Sapphire,Ed Sheeran,141,0,141,2025-10-24
Chariot,Westlife,1,0,1,2025-10-24
In Another World,EJAE,1,0,1,2025-10-24
Die With A Smile,Lady Gaga & Bruno Mars,435,0,435,2025-10-24
No Broke Boys,Disco Lines & Tinashe,126,0,126,2025-10-24
Almost,Lewis Capaldi,1,0,1,2025-10-24
SHADOWS ON YOUR SIDE,Duran Duran,2,0,2,2025-10-24
Lose Control,Teddy Swims,838,0,838,2025-10-24
What It Sounds Like,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",92,0,92,2025-10-24
Rubber Band Man,Mumford & Sons & Hozier,1,0,1,2025-10-24
Tainted Love,Soft Cell,1,0,1,2025-10-24
Beautiful Things,Benson Boone,645,0,645,2025-10-24
Livin’ on Borrowed Time,Breaking Rust,7,0,7,2025-10-24
You Are the Reason,Calum Scott,708,0,708,2025-10-24
