song_name,artist_name,digital_sales,physical_sales,total_sales,collection_date
Golden,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",73,0,73,2025-10-11
The Fate of Ophelia,Taylor Swift,2,0,2,2025-10-11
EYES CLOSED,JISOO & ZAYN,2,0,2,2025-10-11
Ordinary,Alex Warren,247,0,247,2025-10-11
Soda Pop,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, Kevin Woo, samUIL Lee & KPop Demon Hunters Cast",113,0,113,2025-10-11
Gone Gone Gone,"David Guetta, Teddy Swims & Tones And I",2,0,2,2025-10-11
The Dead Dance,Lady Gaga,39,0,39,2025-10-11
Sapphire,Ed Sheeran,128,0,128,2025-10-11
WHERE IS MY HUSBAND,RAYE,23,0,23,2025-10-11
Right On Time,Madonna,2,0,2,2025-10-11
Man I Need,Olivia Dean,57,0,57,2025-10-11
No Broke Boys,Disco Lines & Tinashe,113,0,113,2025-10-11
Kiss,Demi Lovato,2,0,2,2025-10-11
What It Sounds Like,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",79,0,79,2025-10-11
APT.,ROSÉ & Bruno Mars,359,0,359,2025-10-11
Gravity,"Jessica Vosk, Alex Brightman, Sam Haft & Andrew Underberg",1,0,1,2025-10-11
Die With A Smile,Lady Gaga & Bruno Mars,422,0,422,2025-10-11
How It’s Done,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",79,0,79,2025-10-11
Wish You Were Here,David Gilmour,2,0,2,2025-10-11
Lose Control,Teddy Swims,825,0,825,2025-10-11
Your Idol,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, Kevin Woo, samUIL Lee & KPop Demon Hunters Cast",112,0,112,2025-10-11
Messy,Lola Young,326,0,326,2025-10-11
Oh Lord,Foxy Shazam,4,0,4,2025-10-11
Lady Killers II,G-Eazy,34,0,34,2025-10-11
Takedown,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",78,0,78,2025-10-11
Free,"Rumi, JINU, EJAE, Andrew Choi & KPop Demon Hunters Cast",113,0,113,2025-10-11
Beautiful Things,Benson Boone,632,0,632,2025-10-11
Pink Pony Club,Chappell Roan,447,0,447,2025-10-11
Bad Dreams,Teddy Swims,394,0,394,2025-10-11
Pretty Face,Robbie Williams,2,0,2,2025-10-11
12 to 12,sombr,62,0,62,2025-10-11
The Door,Teddy Swims,631,0,631,2025-10-11
Something In The Heavens,Lewis Capaldi,23,0,23,2025-10-11
ME + YOU,TWICE,2,0,2,2025-10-11
The Sound of Silence,Disturbed,1873,0,1873,2025-10-11
Survive,Lewis Capaldi,107,0,107,2025-10-11
My Kinda Saturday Night,Luke Combs,9,0,9,2025-10-11
The Laugh Track,ICE NINE KILLS,3,0,3,2025-10-11
DAISIES,Justin Bieber,93,0,93,2025-10-11
JUMP,BLACKPINK,93,0,93,2025-10-11
Zoo,Disney & Shakira,2,0,2,2025-10-11
Soleil Bleu,Bleu Soleil & LUIZA,99,0,99,2025-10-11
TIT FOR TAT,Tate McRae,16,0,16,2025-10-11
WE GO UP,BABYMONSTER,2,0,2,2025-10-11
Bring mich nach Haus,Kontra K & SANTOS,2,0,2,2025-10-11
A Bar Song,Shaboozey,548,0,548,2025-10-11
undressed,sombr,152,0,152,2025-10-11
Fruit Bat,Of Monsters and Men,2,0,2,2025-10-11
IRIS OUT,Kenshi Yonezu,27,0,27,2025-10-11
My Only Angel,Aerosmith & YUNGBLUD,23,0,23,2025-10-11
Always Remember Us This Way,Lady Gaga,2221,0,2221,2025-10-11
bittersweet,Madison Beer,2,0,2,2025-10-11
Sugar on My Tongue,"Tyler, The Creator",16,0,16,2025-10-11
Abracadabra,Lady Gaga,251,0,251,2025-10-11
Sleigh Ride,Vindaloo Singh,5,0,5,2025-10-11
Down For You,"Mobb Deep, Nas & Jorja Smith",2,0,2,2025-10-11
Eternity,Alex Warren,86,0,86,2025-10-11
JANE DOE,Kenshi Yonezu & Hikaru Utada,20,0,20,2025-10-11
Azizam,Ed Sheeran,191,0,191,2025-10-11
Golden,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast & David Guetta",73,0,73,2025-10-11
I Wanna Dance With Somebody,Calum Scott & Whitney Houston,26,0,26,2025-10-11
Someone You Loved,Lewis Capaldi,1456,0,1456,2025-10-11
Sarà perché ti amo,Ricchi & Poveri,586,0,586,2025-10-11
I Still Believe,No Angels,2,0,2,2025-10-11
Mystical Magical,Benson Boone,170,0,170,2025-10-11
Good Boy,Samu Haber,2,0,2,2025-10-11
Camera,Ed Sheeran,30,0,30,2025-10-11
It's Raining,Ziggy in tha House,7,0,7,2025-10-11
Days Like These,Luke Combs,8,0,8,2025-10-11
Flugzeuge im Bauch,Herbert Grönemeyer & Rundfunkchor Berlin,2,0,2,2025-10-11
Octopus,Mountain Crew,21,0,21,2025-10-11
Punks And Demons,Rob Zombie,1,0,1,2025-10-11
Loin de toi,Helena,2,0,2,2025-10-11
Just Keep Watching,Tate McRae,131,0,131,2025-10-11
BIRDS OF A FEATHER,Billie Eilish,513,0,513,2025-10-11
Iris,The Goo Goo Dolls,308,0,308,2025-10-11
Tears,Sabrina Carpenter,44,0,44,2025-10-11
The Subway,Chappell Roan,72,0,72,2025-10-11
Folded,Kehlani,28,0,28,2025-10-11
Gekijyo,YOASOBI,10,0,10,2025-10-11
Hard Fought Hallelujah,Brandon Lake & Jelly Roll,149,0,149,2025-10-11
QUE CE SOIT CLAIR,Paul Kalkbrenner & Stromae,41,0,41,2025-10-11
When my spirit is weak,World hive,11,0,11,2025-10-11
Vibrato,TENBLANK & OVER CHROME,4,0,4,2025-10-11
Nice To Each Other,Olivia Dean,86,0,86,2025-10-11
Actor,Lilas,1,0,1,2025-10-11
Stumblin' In,Cyril,610,0,610,2025-10-11
How Do I Say Goodbye,Dean Lewis,715,0,715,2025-10-11
Left It In The River,Jamie MacDonald,19,0,19,2025-10-11
"VISIONS Theme Song of ""KAMEN RIDER ZEZTZ""",NAQT VANE,2,0,2,2025-10-11
Better Me For You,Max McNown,200,0,200,2025-10-11
Maman s'inquiète,Helena,2,0,2,2025-10-11
Waterfalls,James Hype,12,0,12,2025-10-11
GHOST,Hey! Say! JUMP,5,0,5,2025-10-11
Vois sur ton chemin,BENNETT,391,0,391,2025-10-11
Capuche,Helena,2,0,2,2025-10-11
Through My Soul,Enlly Blue,36,0,36,2025-10-11
DEPRESSED,Anne-Marie,23,0,23,2025-10-11
The First Time,Damiano David,65,0,65,2025-10-11
Wuthering Heights,Kate Bush,46,0,46,2025-10-11
As Alive As You Need Me To Be,Nine Inch Nails,10,0,10,2025-10-11
Shake It To The Max,"MOLIY, Silent Addy, Skillibeng & Shenseea",175,0,175,2025-10-11
On The Way,Aina The End,82,0,82,2025-10-11
Nuage,Helena,2,0,2,2025-10-11
Secrets,Miley Cyrus,23,0,23,2025-10-11
Piscine,Helena,2,0,2,2025-10-11
Starburster,Fontaines D.C.,141,0,141,2025-10-11
Gabriela,KATSEYE,50,0,50,2025-10-11
Stay,Myles Smith,16,0,16,2025-10-11
Stare In Wonder,BE:FIRST,6,0,6,2025-10-11
PARISIENNE,GIMS & La Mano 1.9,29,0,29,2025-10-11
Find My Way,Ricci G & N.Jay,11,0,11,2025-10-11
Protect the Light,Spitz,6,0,6,2025-10-11
TAKEDOWN,TWICE,96,0,96,2025-10-11
Thriller,Michael Jackson,112,0,112,2025-10-11
NOKIA,Drake,238,0,238,2025-10-11
TRUE LOVE,Snow Man,7,0,7,2025-10-11
Flowers,Miley Cyrus,934,0,934,2025-10-11
F1,Hans Zimmer,83,0,83,2025-10-11
Wieder genauso,Udo Lindenberg,26,0,26,2025-10-11
DREAMING ON,Paul Kalkbrenner & Depeche Mode,16,0,16,2025-10-11
GOOD DAY,Mrs. GREEN APPLE,14,0,14,2025-10-11
Beautiful People,David Guetta & Sia,218,0,218,2025-10-11
Shine in the Cruel Night,LiSA,75,0,75,2025-10-11
Unwritten,Natasha Bedingfield,312,0,312,2025-10-11
Kumbaya,JERUB,9,0,9,2025-10-11
Be Mine,KAMRAD,149,0,149,2025-10-11
Waarom Kan Het Leven Zo Gemeen Zijn,Frans Bauer,2,0,2,2025-10-11
Wunderschön,Unheilig,29,0,29,2025-10-11
盛れミ・アモーレ,Juice=Juice,4,0,4,2025-10-11
Blessings,Calvin Harris & Clementine Douglas,154,0,154,2025-10-11
I Am Not Okay,Jelly Roll,454,0,454,2025-10-11
Time Will Tell,Celeste,2,0,2,2025-10-11
Creep,Radiohead,207,0,207,2025-10-11
End of the World,Miley Cyrus,191,0,191,2025-10-11
Don't Stop Believin',Journey,625,0,625,2025-10-11
Manchild,Sabrina Carpenter,128,0,128,2025-10-11
WONDERING,BamBam,1,0,1,2025-10-11
Fade Into You,Mazzy Star,33,0,33,2025-10-11
Running Up That Hill,Kate Bush,219,0,219,2025-10-11
Wackelkontakt,Oimara,264,0,264,2025-10-11
"Sally, When The Wine Runs Out",ROLE MODEL,20,0,20,2025-10-11
Where Are You Christmas,The Pretty Reckless,1,0,1,2025-10-11
Oblivion,SYML,1,0,1,2025-10-11
Stateside,PinkPantheress,2,0,2,2025-10-11
โชคดีที่มีเธอ,ENGFA WARAHA & CHARLOTTE AUSTIN,2,0,2,2025-10-11
Killin' It Girl,j-hope & GloRilla,48,0,48,2025-10-11
Smiles and Stumbles,Humbert Humbert,11,0,11,2025-10-11
カリスマックス,Snow Man,3,0,3,2025-10-11
Wimpernschlag,Max Giesinger & Johannes Oerding,25,0,25,2025-10-11
Dancing2,Keli Holiday,57,0,57,2025-10-11
TABOLA BALE,"Silet Open Up, Jacson Seran, Juan Reza & Diva Aurel",54,0,54,2025-10-11
I Got Better,Morgan Wallen,14,0,14,2025-10-11
DECAFFEINATED,TWICE,1,0,1,2025-10-11
Ocean,Calvin Harris & Jessie Reyez,31,0,31,2025-10-11
Your Nonsense Makes Sense,The 502s,3,0,3,2025-10-11
Zombie,YUNGBLUD,114,0,114,2025-10-11
Perfect,Ed Sheeran,2971,0,2971,2025-10-11
Tití Me Preguntó,Bad Bunny,234,0,234,2025-10-11
Homay,AY YOLA,60,0,60,2025-10-11
四の五の言わず颯(さっ)と別れてあげた,Juice=Juice,4,0,4,2025-10-11
Thunderstruck,Ac/Dc,866,0,866,2025-10-11
Tennessee Whiskey,Chris Stapleton,1138,0,1138,2025-10-11
Dancing Queen,ABBA,93,0,93,2025-10-11
Carry You Home,Alex Warren,404,0,404,2025-10-11
THE REVO,Porno Graffitti,5,0,5,2025-10-11
Never Be The Same,LAVINIA,1,0,1,2025-10-11
Everybody Wants to Rule the World,Tears for Fears,168,0,168,2025-10-11
Hazbin Guarantee,"Amir Talai, Sam Haft, Andrew Underberg, Erika Henningsen, Christian Borle, Joel Perez, Lilli Cooper, Stephanie Beatriz, Kevin Del Aguila, Krystina Alabado, Keith David & Kimiko Glenn",1,0,1,2025-10-11
Blue Jeans,HANA,91,0,91,2025-10-11
Varaha Roopam Daiva Va Rishtam,B. Ajaneesh Loknath & Sai Vignesh,2,0,2,2025-10-11
back to friends,sombr,78,0,78,2025-10-11
The Glen,Levi Heron,149,0,149,2025-10-11
Home,Glockenbach & Tom Walker,20,0,20,2025-10-11
Liar,Jelly Roll,333,0,333,2025-10-11
Bouquet final,Vanessa Paradis,8,0,8,2025-10-11
Baila de Gasolina,Effe Serieus,116,0,116,2025-10-11
i love you,Chanmina,2,0,2,2025-10-11
Gratitude,Brandon Lake,32,0,32,2025-10-11
Ojitos Mexicanos,Thalia,2,0,2,2025-10-11
Lilac,Mrs. Green Apple,519,0,519,2025-10-11
Charger,TRIANGLE DES BERMUDES,65,0,65,2025-10-11
Si Antes Te Hubiera Conocido,KAROL G,460,0,460,2025-10-11
Nothing's Gonna Stop Us Now,Starship,100,0,100,2025-10-11
Bottle Rockets,Scotty McCreery,100,0,100,2025-10-11
ยืนหนึ่ง,Orm Kornnaphat,3,0,3,2025-10-11
