song_name,artist_name,digital_sales,physical_sales,total_sales,collection_date
Golden,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",106,0,106,2025-11-13
The Fate of Ophelia,Taylor Swift,35,0,35,2025-11-13
Ordinary,Alex Warren,280,0,280,2025-11-13
Opalite,Taylor Swift,21,0,21,2025-11-13
Dopamine,Robyn,1,0,1,2025-11-13
VOX POPULI,"Jeremy Jordan, Christian Borle, Sam Haft & Andrew Underberg",2,0,2,2025-11-13
Berghain,"ROSALÍA, Björk & Yves Tumor",17,0,17,2025-11-13
Man I Need,Olivia Dean,90,0,90,2025-11-13
VOX DEI,"Christian Borle, Sam Haft & Andrew Underberg",2,0,2,2025-11-13
Love In A Bottle,"Keith David, Lilli Cooper, Kimiko Glenn, Krystina Alabado, Sam Haft & Andrew Underberg",2,0,2,2025-11-13
Bad With Us,"Andrew Underberg, Christian Borle, Alex Newell, James Monroe Iglehart, Andrew Durand, Patrick Stump, Lilli Cooper, Joel Perez, Daphne Rubin-Vega & Sam Haft",2,0,2,2025-11-13
WHERE IS MY HUSBAND,RAYE,56,0,56,2025-11-13
Gone Gone Gone,"David Guetta, Teddy Swims & Tones And I",35,0,35,2025-11-13
So Easy,Olivia Dean,36,0,36,2025-11-13
Sapphire,Ed Sheeran,161,0,161,2025-11-13
Soda Pop,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, Kevin Woo, samUIL Lee & KPop Demon Hunters Cast",146,0,146,2025-11-13
Don't Tread On Me,Cain Walker,19,0,19,2025-11-13
Die With A Smile,Lady Gaga & Bruno Mars,455,0,455,2025-11-13
Mistletoe,ENHYPEN,3,0,3,2025-11-13
Lose Control,Teddy Swims,858,0,858,2025-11-13
All I Want for Christmas Is You,Mariah Carey,790,0,790,2025-11-13
Beautiful Things,Benson Boone,665,0,665,2025-11-13
No Broke Boys,Disco Lines & Tinashe,146,0,146,2025-11-13
The Great Pumpkin Waltz,Vince Guaraldi,7,0,7,2025-11-13
