song_name,artist_name,digital_sales,physical_sales,total_sales,collection_date
Ordinary,Alex Warren,160,0,160,2025-07-16
JUMP,BLACKPINK,6,0,6,2025-07-16
Golden,"HUNTRX, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",26,0,26,2025-07-16
Sapphire,Ed Sheeran,41,0,41,2025-07-16
Die With A Smile,Lady Gaga & Bruno Mars,335,0,335,2025-07-16
APT.,ROSÉ & Bruno Mars,272,0,272,2025-07-16
Azizam,Ed Sheeran,104,0,104,2025-07-16
DAISIES,Justin Bieber,6,0,6,2025-07-16
Survive,Lewis Capaldi,20,0,20,2025-07-16
Beautiful Things,Benson Boone,545,0,545,2025-07-16
Messy,Lola Young,239,0,239,2025-07-16
Soda Pop,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, Kevin Woo, samUIL Lee & KPop Demon Hunters Cast",26,0,26,2025-07-16
A Little More Understanding,Bryan Adams,1,0,1,2025-07-16
Your Idol,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, Kevin Woo, samUIL Lee & KPop Demon Hunters Cast",25,0,25,2025-07-16
What It Sounds Like,"HUNTRX, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",26,0,26,2025-07-16
Mystical Magical,Benson Boone,83,0,83,2025-07-16
I Can’t Lose,Jonas Brothers,1,0,1,2025-07-16
Up All Night,Alice Cooper,1,0,1,2025-07-16
NOKIA,Drake,152,0,152,2025-07-16
Free,"Rumi, JINU, EJAE, Andrew Choi & KPop Demon Hunters Cast",26,0,26,2025-07-16
Anxiety,Doechii,134,0,134,2025-07-16
Punkrocker,Teddybears,5,0,5,2025-07-16
Bad Dreams,Teddy Swims,307,0,307,2025-07-16
Pink Pony Club,Chappell Roan,360,0,360,2025-07-16
BIRDS OF A FEATHER,Billie Eilish,426,0,426,2025-07-16
Abracadabra,Lady Gaga,164,0,164,2025-07-16
Lose Control,Teddy Swims,738,0,738,2025-07-16
End of the World,Miley Cyrus,104,0,104,2025-07-16
Blessings,Calvin Harris & Clementine Douglas,69,0,69,2025-07-16
Shake It To The Max,"MOLIY, Silent Addy, Skillibeng & Shenseea",89,0,89,2025-07-16
Beautiful People,David Guetta & Sia,132,0,132,2025-07-16
How It’s Done,"HUNTRX, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",26,0,26,2025-07-16
Lose My Mind,Don Toliver,22,0,22,2025-07-16
The Door,Teddy Swims,544,0,544,2025-07-16
Just Keep Watching,Tate McRae,48,0,48,2025-07-16
The Glen,Levi Heron,68,0,68,2025-07-16
Manchild,Sabrina Carpenter,41,0,41,2025-07-16
Espresso Macchiato,Tommy Cash,75,0,75,2025-07-16
Sorry I'm Here For Someone Else,Benson Boone,139,0,139,2025-07-16
A Bar Song,Shaboozey,461,0,461,2025-07-16
Stargazing,Myles Smith,433,0,433,2025-07-16
Zombie,YUNGBLUD,45,0,45,2025-07-16
Carry You Home,Alex Warren,354,0,354,2025-07-16
Takedown,"HUNTRX, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",25,0,25,2025-07-16
Killing Fields,Shinedown,1,0,1,2025-07-16
Dark Arts,aespa,2,0,2,2025-07-16
my mind is a mountain,Deftones,6,0,6,2025-07-16
Gianna,Pietro Basile,85,0,85,2025-07-16
Someone You Loved,Lewis Capaldi,1378,0,1378,2025-07-16
Good News,Shaboozey,244,0,244,2025-07-16
The Sound of Silence,Disturbed,1786,0,1786,2025-07-16
No Broke Boys,Disco Lines & Tinashe,26,0,26,2025-07-16
Suzanne,Mark Ronson & RAYE,29,0,29,2025-07-16
F1,Hans Zimmer,18,0,18,2025-07-16
Always Remember Us This Way,Lady Gaga,2134,0,2134,2025-07-16
Bloodline,Alex Warren & Jelly Roll,36,0,36,2025-07-16
Dame Un Grrr,Fantomel & KATE LINN,26,0,26,2025-07-16
undressed,sombr,65,0,65,2025-07-16
Iris,The Goo Goo Dolls,238,0,238,2025-07-16
Together,"David Guetta, Hypaton & Bonnie Tyler",13,0,13,2025-07-16
Unstoppable,Sia,1788,0,1788,2025-07-16
On My Mind,Alex Warren & ROSÉ,16,0,16,2025-07-16
Loosen Up,HUGEL & Dawty,12,0,12,2025-07-16
Show Me Love,WizTheMc & bees & honey,116,0,116,2025-07-16
Chubina,East Duo,28,0,28,2025-07-16
CHILLER,NCT DREAM,3,0,3,2025-07-16
THIS IS FOR,TWICE,6,0,6,2025-07-16
Be Mine,KAMRAD,62,0,62,2025-07-16
vampire diaries,mgk,6,0,6,2025-07-16
Dior,MK,31,0,31,2025-07-16
What I Want,Morgan Wallen & Tate McRae,60,0,60,2025-07-16
Perfect,Ed Sheeran,2918,0,2918,2025-07-16
Starburster,Fontaines D.C.,103,0,103,2025-07-16
Moonlight,หลิงหลิง คอง,3,0,3,2025-07-16
Old Phone,Ed Sheeran,76,0,76,2025-07-16
Optimist,Crash Adams,1,0,1,2025-07-16
Pretty Little Baby,Connie Francis,65,0,65,2025-07-16
yellowstone,Matt Hansen,7,0,7,2025-07-16
Her Nerdeysen,Xaviorthemachine,29,0,29,2025-07-16
Love Me Not,Ravyn Lenae,51,0,51,2025-07-16
Our Night,ZEE PRUK,1,0,1,2025-07-16
Gianna,Die Draufgänger & Pietro Basile,31,0,31,2025-07-16
New Heart,Crash Adams,2,0,2,2025-07-16
Soleil Bleu,Bleu Soleil & LUIZA,13,0,13,2025-07-16
Wonderwall,Oasis,46,0,46,2025-07-16
Young Black & Rich,Melly Mike,3,0,3,2025-07-16
Stumblin' In,Cyril,588,0,588,2025-07-16
Remember My Name,Sons of Legion,28,0,28,2025-07-16
Express Mode,SUPER JUNIOR,9,0,9,2025-07-16
back to friends,sombr,8,0,8,2025-07-16
Si Antes Te Hubiera Conocido,KAROL G,391,0,391,2025-07-16
I Was Made For Lovin’ You,YUNGBLUD,26,0,26,2025-07-16
I Want It That Way,Backstreet Boys,31,0,31,2025-07-16
I Adore You,"HUGEL, Topic & Arash",344,0,344,2025-07-16
大展鴻圖,SKAI isyourgod & AR劉夫陽,7,0,7,2025-07-16
Too Sweet,Hozier,458,0,458,2025-07-16
Blink Twice,Shaboozey & Myles Smith,93,0,93,2025-07-16
Victory Lap,"Fred again.., Skepta & PlaqueBoyMax",29,0,29,2025-07-16
Killin' It Girl,j-hope & GloRilla,34,0,34,2025-07-16
Sarà perché ti amo,Ricchi & Poveri,515,0,515,2025-07-16
Demons,Imagine Dragons,785,0,785,2025-07-16
100 Shots,Young Dolph,4,0,4,2025-07-16
Never Coming Home,Hilltop Hoods & SIX60,6,0,6,2025-07-16
I Am Not Okay,Jelly Roll,377,0,377,2025-07-16
BTTF,NCT DREAM,3,0,3,2025-07-16
再会,Vaundy,2,0,2,2025-07-16
Next Summer,Damiano David,135,0,135,2025-07-16
Nice To Each Other,Olivia Dean,13,0,13,2025-07-16
Blue Jeans,HANA,4,0,4,2025-07-16
The Chain,Fleetwood Mac,46,0,46,2025-07-16
Vaitimbora,Trinix & Mariana Froes,24,0,24,2025-07-16
Zukan,SEKAI NO OWARI,1,0,1,2025-07-16
Glide,NEIKED & Portugal. The Man,12,0,12,2025-07-16
I Had Some Help,Post Malone,426,0,426,2025-07-16
TAKEDOWN,TWICE,25,0,25,2025-07-16
What An Awesome God,Phil Wickham,50,0,50,2025-07-16
Wackelkontakt,Oimara,181,0,181,2025-07-16
Power,Sons of Legion,20,0,20,2025-07-16
Nonfictions,Da-iCE,1,0,1,2025-07-16
Rein Me In,Sam Fender & Olivia Dean,24,0,24,2025-07-16
Thunderstruck,Ac/Dc,780,0,780,2025-07-16
A Thousand Years,Christina Perri,2457,0,2457,2025-07-16
Under the same sky,BE:FIRST,9,0,9,2025-07-16
Nice To Meet You,Myles Smith,251,0,251,2025-07-16
Killin' It Girl,j-hope,30,0,30,2025-07-16
Her Nerdeysen,Ati242,79,0,79,2025-07-16
Sonríele,DY,5,0,5,2025-07-16
Wish I Didn't Know Now,Ella Langley,9,0,9,2025-07-16
On The Way,Aina The End,14,0,14,2025-07-16
La Plena,"W Sound, Beéle & Ovy On the Drums",59,0,59,2025-07-16
Up From the Bottom,LINKIN PARK,95,0,95,2025-07-16
In the Air Tonight,Sons of Legion,15,0,15,2025-07-16
Seeds of Delight,Mrs. GREEN APPLE,8,0,8,2025-07-16
SERENATA,Serena Brancale & Alessandra Amoroso,24,0,24,2025-07-16
Jumping Machine,LBI,116,0,116,2025-07-16
Halt Dein Maul,"Bob Daisy, Evelyn Weigert & Tom Beck",11,0,11,2025-07-16
Don't Look Back In Anger,Oasis,40,0,40,2025-07-16
no tiene sentido,Beéle,17,0,17,2025-07-16
Worst Way,Riley Green,126,0,126,2025-07-16
In Your Fantasy,ATEEZ,6,0,6,2025-07-16
I Love This Bitch,Kevin Gates,1,0,1,2025-07-16
愛が通り過ぎた跡,SEVENTEEN,1,0,1,2025-07-16
Burning Flower,HANA,27,0,27,2025-07-16
a me mi piace,Alfa & Manu Chao,32,0,32,2025-07-16
Amen,Shaboozey & Jelly Roll,72,0,72,2025-07-16
WALKING AWAY,Justin Bieber,5,0,5,2025-07-16
ROSE,HANA,88,0,88,2025-07-16
Atlas,Pommelien Thijs,40,0,40,2025-07-16
Messy,ROSÉ,54,0,54,2025-07-16
Bitter Sweet Symphony,The Verve,62,0,62,2025-07-16
Just In Case,Morgan Wallen,117,0,117,2025-07-16
Una Stupida Scusa,Boomdabash & Loredana Bertè,16,0,16,2025-07-16
Lilac,Mrs. Green Apple,435,0,435,2025-07-16
The Emptiness Machine,LINKIN PARK,306,0,306,2025-07-16
What Did I Miss,Drake,12,0,12,2025-07-16
Moonlight,XXXTENTACION,110,0,110,2025-07-16
Lover,Richard Ashcroft,11,0,11,2025-07-16
Drive,Ed Sheeran,27,0,27,2025-07-16
KUSUSHIKI,Mrs. GREEN APPLE,97,0,97,2025-07-16
There She Goes,"CYRIL, MOONLGHT & The La's",60,0,60,2025-07-16
Ao To Natsu,Mrs. Green Apple,205,0,205,2025-07-16
Plazma,Kenshi Yonezu,150,0,150,2025-07-16
Papasito,KAROL G,23,0,23,2025-07-16
Bottle Rockets,Scotty McCreery,27,0,27,2025-07-16
I'm The Problem,Morgan Wallen,166,0,166,2025-07-16
Hausparty,RIAN,13,0,13,2025-07-16
Mr Electric Blue,Benson Boone,12,0,12,2025-07-16
Walk that Walk,Anthony Q.,2,0,2,2025-07-16
Heroes,Moby,16,0,16,2025-07-16
流星雨,F4,5,0,5,2025-07-16
Never ends,Uru,6,0,6,2025-07-16
Gianna,"Pietro Basile, Harris & Ford & BIG TIM",28,0,28,2025-07-16
