song_name,artist_name,digital_sales,physical_sales,total_sales,collection_date
Golden,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",78,0,78,2025-10-16
The Fate of Ophelia,Taylor Swift,7,0,7,2025-10-16
Ordinary,Alex Warren,252,0,252,2025-10-16
Soda Pop,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, Kevin Woo, samUIL Lee & KPop Demon Hunters Cast",118,0,118,2025-10-16
Man I Need,Olivia Dean,62,0,62,2025-10-16
Sapphire,Ed Sheeran,133,0,133,2025-10-16
The Dead Dance,Lady Gaga,44,0,44,2025-10-16
WHERE IS MY HUSBAND,RAYE,28,0,28,2025-10-16
Die With A Smile,Lady Gaga & Bruno Mars,427,0,427,2025-10-16
No Broke Boys,Disco Lines & Tinashe,118,0,118,2025-10-16
Gone Gone Gone,"David Guetta, Teddy Swims & Tones And I",7,0,7,2025-10-16
What It Sounds Like,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",84,0,84,2025-10-16
Lose Control,Teddy Swims,830,0,830,2025-10-16
Untitled,D'Angelo,2,0,2,2025-10-16
APT.,ROSÉ & Bruno Mars,364,0,364,2025-10-16
EYES CLOSED,JISOO & ZAYN,7,0,7,2025-10-16
Bad Dreams,Teddy Swims,399,0,399,2025-10-16
How It’s Done,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",84,0,84,2025-10-16
Beautiful Things,Benson Boone,637,0,637,2025-10-16
Brown Sugar,D'Angelo,2,0,2,2025-10-16
Pink Pony Club,Chappell Roan,452,0,452,2025-10-16
12 to 12,sombr,67,0,67,2025-10-16
Your Idol,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, Kevin Woo, samUIL Lee & KPop Demon Hunters Cast",117,0,117,2025-10-16
Something In The Heavens,Lewis Capaldi,28,0,28,2025-10-16
Free,"Rumi, JINU, EJAE, Andrew Choi & KPop Demon Hunters Cast",118,0,118,2025-10-16
JUMP,BLACKPINK,98,0,98,2025-10-16
Messy,Lola Young,331,0,331,2025-10-16
Takedown,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",83,0,83,2025-10-16
Lady,D'Angelo,2,0,2,2025-10-16
A Bar Song,Shaboozey,553,0,553,2025-10-16
Survive,Lewis Capaldi,112,0,112,2025-10-16
Paid to Exist,brux XTN,10,0,10,2025-10-16
Someone You Loved,Lewis Capaldi,1461,0,1461,2025-10-16
Oh Lord,Foxy Shazam,9,0,9,2025-10-16
Soleil Bleu,Bleu Soleil & LUIZA,104,0,104,2025-10-16
BIRDS OF A FEATHER,Billie Eilish,518,0,518,2025-10-16
The Door,Teddy Swims,636,0,636,2025-10-16
undressed,sombr,157,0,157,2025-10-16
It's Raining,Ziggy in tha House,12,0,12,2025-10-16
Abracadabra,Lady Gaga,256,0,256,2025-10-16
My Kinda Saturday Night,Luke Combs,14,0,14,2025-10-16
My Only Angel,Aerosmith & YUNGBLUD,28,0,28,2025-10-16
mistaken for a while,The Gardener & The Tree,3,0,3,2025-10-16
The Sound of Silence,Disturbed,1878,0,1878,2025-10-16
Cruisin',D'Angelo,2,0,2,2025-10-16
Mystical Magical,Benson Boone,175,0,175,2025-10-16
Azizam,Ed Sheeran,196,0,196,2025-10-16
End of the World,Miley Cyrus,196,0,196,2025-10-16
Sugar on My Tongue,"Tyler, The Creator",21,0,21,2025-10-16
DAISIES,Justin Bieber,98,0,98,2025-10-16
Your New Morning Alarm,Marc Rebillet,116,0,116,2025-10-16
Don't Stop Believin',Journey,630,0,630,2025-10-16
You'll Be In My Heart,Phil Collins,23,0,23,2025-10-16
Eternity,Alex Warren,91,0,91,2025-10-16
First Christmas,Diane Keaton,5,0,5,2025-10-16
IRIS OUT,Kenshi Yonezu,32,0,32,2025-10-16
Thunderstruck,Ac/Dc,871,0,871,2025-10-16
Iris,The Goo Goo Dolls,313,0,313,2025-10-16
WE GO UP,BABYMONSTER,7,0,7,2025-10-16
Tears,Sabrina Carpenter,49,0,49,2025-10-16
Nice To Each Other,Olivia Dean,91,0,91,2025-10-16
Manchild,Sabrina Carpenter,133,0,133,2025-10-16
I Wanna Dance With Somebody,Calum Scott & Whitney Houston,31,0,31,2025-10-16
Send It On,D'Angelo,2,0,2,2025-10-16
Golden,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast & David Guetta",78,0,78,2025-10-16
Unstoppable,Sia,1865,0,1865,2025-10-16
JANE DOE,Kenshi Yonezu & Hikaru Utada,25,0,25,2025-10-16
So Easy,Olivia Dean,9,0,9,2025-10-16
Lady Killers II,G-Eazy,39,0,39,2025-10-16
Talk to Me,"Damiano David, Tyla & Nile Rodgers",28,0,28,2025-10-16
The Fall,Cody Johnson,6,0,6,2025-10-16
BURNING UP,MEOVV,3,0,3,2025-10-16
1991,Kenshi Yonezu,4,0,4,2025-10-16
Gute Laune,GroßstadtEngel,5,0,5,2025-10-16
Wunderschön,Unheilig,34,0,34,2025-10-16
Good Goodbye,HWASA,2,0,2,2025-10-16
Camera,Ed Sheeran,35,0,35,2025-10-16
Secrets,Miley Cyrus,28,0,28,2025-10-16
I Adore You,"HUGEL, Topic & Arash",413,0,413,2025-10-16
Zombie,YUNGBLUD,119,0,119,2025-10-16
Always Remember Us This Way,Lady Gaga,2226,0,2226,2025-10-16
"Let Go,Let God",Xania Monet,8,0,8,2025-10-16
50 ans déjà,Christophe Maé,1,0,1,2025-10-16
I Am Not Okay,Jelly Roll,458,0,458,2025-10-16
Ivonny Bonita,KAROL G,2,0,2,2025-10-16
"Sally, When The Wine Runs Out",ROLE MODEL,25,0,25,2025-10-16
A Sky Full of Stars,Coldplay,2610,0,2610,2025-10-16
Barstool Warrior,Dream Theater,1,0,1,2025-10-16
Demo,Herbert Grönemeyer & LEA,7,0,7,2025-10-16
back to friends,sombr,83,0,83,2025-10-16
You Are the Reason,Calum Scott,700,0,700,2025-10-16
Dracula,Tame Impala,10,0,10,2025-10-16
The First Time,Damiano David,70,0,70,2025-10-16
Gekijyo,YOASOBI,15,0,15,2025-10-16
What I Want,Morgan Wallen & Tate McRae,149,0,149,2025-10-16
If It Was Up To Me,Ben Fuller & Carrie Underwood,3,0,3,2025-10-16
At This Moment,Billy Vera & The Beaters,2,0,2,2025-10-16
Days Like These,Luke Combs,13,0,13,2025-10-16
Eye of the Tiger,Survivor,209,0,209,2025-10-16
A Thousand Years,Christina Perri,2540,0,2540,2025-10-16
I Found My Smile Again,D'Angelo,2,0,2,2025-10-16
Beautiful People,David Guetta & Sia,223,0,223,2025-10-16
I,BUMP OF CHICKEN,3,0,3,2025-10-16
Stay,Myles Smith,21,0,21,2025-10-16
PIXELATED KISSES,Joji,3,0,3,2025-10-16
NOKIA,Drake,243,0,243,2025-10-16
Thriller,Michael Jackson,117,0,117,2025-10-16
Lumière,Lenie,1,0,1,2025-10-16
Wackelkontakt,Oimara,268,0,268,2025-10-16
Quiero Decirte,Abraham Mateo & Ana Mena,1,0,1,2025-10-16
Succession,Nicholas Britell,65,0,65,2025-10-16
Earth,Mogli,24,0,24,2025-10-16
Home,Glockenbach & Tom Walker,25,0,25,2025-10-16
BOOST,Snow Man,4,0,4,2025-10-16
Flieg,Herbert Grönemeyer & Suena,19,0,19,2025-10-16
Gravity,"Jessica Vosk, Alex Brightman, Sam Haft & Andrew Underberg",6,0,6,2025-10-16
Be Mine,KAMRAD,154,0,154,2025-10-16
Somebody That I Used to Know,Gotye,1695,0,1695,2025-10-16
The Subway,Chappell Roan,77,0,77,2025-10-16
Make Heaven Crowded,Cole Swindell,8,0,8,2025-10-16
My Body,HANA,5,0,5,2025-10-16
Starburster,Fontaines D.C.,145,0,145,2025-10-16
Sweet Caroline,Neil Diamond,179,0,179,2025-10-16
BAILE INoLVIDABLE,Bad Bunny,65,0,65,2025-10-16
Shake It To The Max,"MOLIY, Silent Addy, Skillibeng & Shenseea",180,0,180,2025-10-16
Sarà perché ti amo,Ricchi & Poveri,590,0,590,2025-10-16
The Older I Get,Bryan Andrews,5,0,5,2025-10-16
Bring mich nach Haus,Kontra K & SANTOS,7,0,7,2025-10-16
Sweet Child o' Mine,Guns N' Roses,197,0,197,2025-10-16
Find My Way,Ricci G & N.Jay,15,0,15,2025-10-16
Questa domenica,Olly & Juli,21,0,21,2025-10-16
Platform,Uru,2,0,2,2025-10-16
DEPRESSED,Anne-Marie,28,0,28,2025-10-16
Viva la Vida,Coldplay,1868,0,1868,2025-10-16
GO,CORTIS,21,0,21,2025-10-16
Kumbaya,JERUB,13,0,13,2025-10-16
Love Emotion,NiziU,1,0,1,2025-10-16
Nod-Krai,HOYO-MiX & AURORA,1,0,1,2025-10-16
Better Me For You,Max McNown,205,0,205,2025-10-16
Mr Electric Blue,Benson Boone,39,0,39,2025-10-16
Bouquet final,Vanessa Paradis,10,0,10,2025-10-16
Hard Fought Hallelujah,Brandon Lake & Jelly Roll,154,0,154,2025-10-16
GOOD DAY,Mrs. GREEN APPLE,19,0,19,2025-10-16
Folded,Kehlani,33,0,33,2025-10-16
Why Should I Be Sad,Britney Spears,1,0,1,2025-10-16
革命道中 - On The Way,アイナ・ジ・エンド,22,0,22,2025-10-16
Actor,Lilas Ikuta,1,0,1,2025-10-16
Blessings,Calvin Harris & Clementine Douglas,159,0,159,2025-10-16
Protect the Light,Spitz,11,0,11,2025-10-16
Glide,NEIKED & Portugal. The Man,55,0,55,2025-10-16
Bohemian Rhapsody,Queen,706,0,706,2025-10-16
Gabriela,KATSEYE,54,0,54,2025-10-16
Charger,TRIANGLE DES BERMUDES,69,0,69,2025-10-16
Right On Time,Madonna,7,0,7,2025-10-16
Too Sweet,Hozier,495,0,495,2025-10-16
Unhappy birthday Koubun,Sakurazaka46,1,0,1,2025-10-16
YOUR WAY'S BETTER,Forrest Frank,147,0,147,2025-10-16
Fade Into You,Mazzy Star,38,0,38,2025-10-16
Gratitude,Brandon Lake,36,0,36,2025-10-16
Stargazing,Myles Smith,523,0,523,2025-10-16
Fanfare,Koji Tamaki,4,0,4,2025-10-16
Creep,Radiohead,211,0,211,2025-10-16
The Happy Song,Imogen Heap,5,0,5,2025-10-16
Tattoo,Loreen,556,0,556,2025-10-16
Lose Yourself,Eminem,530,0,530,2025-10-16
Now We Are Free,"Lisa Gerrard, Gavin Greenaway, The Lyndhurst Orchestra, Bruce Fowler, Yvonne S. Moriarty, Walt Fowler, Ladd McIntosh, Elizabeth Finch, Jack Smalley & Hans Zimmer",34,0,34,2025-10-16
I Got Better,Morgan Wallen,18,0,18,2025-10-16
Fire Starter,Sons of Legion,36,0,36,2025-10-16
Blue Valentine,NMIXX,3,0,3,2025-10-16
Juste avant de tomber,Benjamin Biolay,2,0,2,2025-10-16
DtMF,Bad Bunny,154,0,154,2025-10-16
Kiss an Angel Good Mornin’,Darius Rucker,1,0,1,2025-10-16
Demons Banquet,Tomonari Sora,39,0,39,2025-10-16
KICK BACK,Kenshi Yonezu,192,0,192,2025-10-16
Flugzeuge im Bauch,Herbert Grönemeyer & Rundfunkchor Berlin,3,0,3,2025-10-16
NUEVAYoL,Bad Bunny,125,0,125,2025-10-16
All That Really Matters,ILLENIUM & Teddy Swims,16,0,16,2025-10-16
A Little More,Ed Sheeran,64,0,64,2025-10-16
Smiles and Stumbles,Humbert Humbert,16,0,16,2025-10-16
Dancing2,Keli Holiday,62,0,62,2025-10-16
Yokanimitorete,Nightcord at 25:00,2,0,2,2025-10-16
Unshaken,D'Angelo,1,0,1,2025-10-16
THE REVO,Porno Graffitti,9,0,9,2025-10-16
Self Control,Laura Branigan,10,0,10,2025-10-16
