song_name,artist_name,digital_sales,physical_sales,total_sales,collection_date
Sugar Sweet,"Mariah Carey, Shenseea & Kehlani",1,0,1,2025-07-25
Paranoid,Black Sabbath,15,0,15,2025-07-25
"Mama, I'm Coming Home",Ozzy Osbourne,13,0,13,2025-07-25
Golden,"HUNTRX, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",35,0,35,2025-07-25
Dreamer,Ozzy Osbourne,6,0,6,2025-07-25
Ordinary,Alex Warren,169,0,169,2025-07-25
Crazy Train,Ozzy Osbourne,8,0,8,2025-07-25
Changes,"YUNGBLUD, Nuno Bettencourt & Frank Bello",7,0,7,2025-07-25
JUMP,BLACKPINK,15,0,15,2025-07-25
Sapphire,Ed Sheeran,50,0,50,2025-07-25
Changes,Black Sabbath,7,0,7,2025-07-25
Die With A Smile,Lady Gaga & Bruno Mars,344,0,344,2025-07-25
Soda Pop,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, Kevin Woo, samUIL Lee & KPop Demon Hunters Cast",35,0,35,2025-07-25
Iron Man,Black Sabbath,7,0,7,2025-07-25
No More Tears,Ozzy Osbourne,8,0,8,2025-07-25
Azizam,Ed Sheeran,113,0,113,2025-07-25
Messy,Lola Young,248,0,248,2025-07-25
What It Sounds Like,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",1,0,1,2025-07-25
DAISIES,Justin Bieber,15,0,15,2025-07-25
miss sunshine,mgk,1,0,1,2025-07-25
Beautiful Things,Benson Boone,554,0,554,2025-07-25
War Pigs,Black Sabbath,6,0,6,2025-07-25
Ring Ring Ring,"Tyler, The Creator",4,0,4,2025-07-25
APT.,ROSÉ & Bruno Mars,281,0,281,2025-07-25
It Depends,Chris Brown,1,0,1,2025-07-25
Free,"Rumi, JINU, EJAE, Andrew Choi & KPop Demon Hunters Cast",35,0,35,2025-07-25
Your Idol,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, Kevin Woo, samUIL Lee & KPop Demon Hunters Cast",34,0,34,2025-07-25
Survive,Lewis Capaldi,29,0,29,2025-07-25
Mr. Crowley,Ozzy Osbourne,6,0,6,2025-07-25
Changes,Kelly Osbourne & Ozzy Osbourne,3,0,3,2025-07-25
How It’s Done,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",1,0,1,2025-07-25
Bad Dreams,Teddy Swims,316,0,316,2025-07-25
End Of Summer,Tame Impala,1,0,1,2025-07-25
Kill Me Fast,Three Days Grace,1,0,1,2025-07-25
Dolce Vita,Sophie Ellis-Bextor,1,0,1,2025-07-25
Zombie,YUNGBLUD,54,0,54,2025-07-25
Back in the Saddle,Luke Combs,1,0,1,2025-07-25
Which One,Drake & Central Cee,1,0,1,2025-07-25
Pink Pony Club,Chappell Roan,369,0,369,2025-07-25
BIRDS OF A FEATHER,Billie Eilish,435,0,435,2025-07-25
Cigarettes & Alcohol,Oasis,2,0,2,2025-07-25
Type Dangerous,Mariah Carey,17,0,17,2025-07-25
Show Me Love,WizTheMc & bees & honey,125,0,125,2025-07-25
Lose Control,Teddy Swims,747,0,747,2025-07-25
End of the World,Miley Cyrus,113,0,113,2025-07-25
Shake It To The Max,"MOLIY, Silent Addy, Skillibeng & Shenseea",98,0,98,2025-07-25
Love Is Gone,SLANDER & SEVENTEEN,1,0,1,2025-07-25
Take What You Want,Post Malone,136,0,136,2025-07-25
Real American,Rick Derringer,1,0,1,2025-07-25
No Broke Boys,Disco Lines & Tinashe,35,0,35,2025-07-25
