song_name,artist_name,digital_sales,physical_sales,total_sales,collection_date
Golden,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",24,0,24,2025-08-23
Ordinary,Alex Warren,198,0,198,2025-08-23
CEREMONY,Stray Kids,2,0,2,2025-08-23
Soda Pop,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, Kevin Woo, samUIL Lee & KPop Demon Hunters Cast",64,0,64,2025-08-23
Jealous Type,Doja Cat,2,0,2,2025-08-23
Sapphire,Ed Sheeran,79,0,79,2025-08-23
What It Sounds Like,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",30,0,30,2025-08-23
Lonely Night In The Park,Bruce Springsteen,2,0,2,2025-08-23
JUMP,BLACKPINK,44,0,44,2025-08-23
Die With A Smile,Lady Gaga & Bruno Mars,373,0,373,2025-08-23
APT.,ROSÉ & Bruno Mars,310,0,310,2025-08-23
Azizam,Ed Sheeran,142,0,142,2025-08-23
21st Century Girl,BTS,1,0,1,2025-08-23
Messy,Lola Young,277,0,277,2025-08-23
DAISIES,Justin Bieber,44,0,44,2025-08-23
Your Idol,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, Kevin Woo, samUIL Lee & KPop Demon Hunters Cast",63,0,63,2025-08-23
Everybody Scream,Florence + the Machine,3,0,3,2025-08-23
No Broke Boys,Disco Lines & Tinashe,64,0,64,2025-08-23
Pink Pony Club,Chappell Roan,398,0,398,2025-08-23
Il mio giorno preferito,Eros Ramazzotti,2,0,2,2025-08-23
Free,"Rumi, JINU, EJAE, Andrew Choi & KPop Demon Hunters Cast",64,0,64,2025-08-23
Your New Morning Alarm,Marc Rebillet,89,0,89,2025-08-23
How It’s Done,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",30,0,30,2025-08-23
Beautiful Things,Benson Boone,583,0,583,2025-08-23
Takedown,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",29,0,29,2025-08-23
Mystical Magical,Benson Boone,121,0,121,2025-08-23
If He Wanted To He Would,Perrie,2,0,2,2025-08-23
The Subway,Chappell Roan,23,0,23,2025-08-23
Bring It on Down,Oasis,2,0,2,2025-08-23
Manchild,Sabrina Carpenter,79,0,79,2025-08-23
Blessings,Calvin Harris & Clementine Douglas,107,0,107,2025-08-23
Abracadabra,Lady Gaga,202,0,202,2025-08-23
Lose Control,Teddy Swims,776,0,776,2025-08-23
The Sound of Silence,Disturbed,1824,0,1824,2025-08-23
Bad Dreams,Teddy Swims,345,0,345,2025-08-23
Survive,Lewis Capaldi,58,0,58,2025-08-23
BLEEP,Stray Kids,2,0,2,2025-08-23
undressed,sombr,103,0,103,2025-08-23
A Bar Song,Shaboozey,499,0,499,2025-08-23
End of the World,Miley Cyrus,142,0,142,2025-08-23
Ordinary,Alex Warren & Luke Combs,15,0,15,2025-08-23
Better Me For You,Max McNown,151,0,151,2025-08-23
Still Waiting,Electric Callboy & FRANK ZUMMO,2,0,2,2025-08-23
We're Onto Something,Kings of Leon,2,0,2,2025-08-23
Human,Robbie Williams,3,0,3,2025-08-23
Show Me Love,WizTheMc & bees & honey,154,0,154,2025-08-23
For I Am Death,The Pretty Reckless,1,0,1,2025-08-23
Beautiful People,David Guetta & Sia,170,0,170,2025-08-23
Nice To Each Other,Olivia Dean,37,0,37,2025-08-23
BIRDS OF A FEATHER,Billie Eilish,464,0,464,2025-08-23
A Little More,Ed Sheeran,16,0,16,2025-08-23
Eternity,Alex Warren,37,0,37,2025-08-23
Man I Need,Olivia Dean,8,0,8,2025-08-23
Good News,Shaboozey,282,0,282,2025-08-23
Shine in the Cruel Night,LiSA,35,0,35,2025-08-23
back to friends,sombr,32,0,32,2025-08-23
Stargazing,Myles Smith,471,0,471,2025-08-23
Hunting Soul,Toshiro (CV.Kisho Taniyama),11,0,11,2025-08-23
Soleil Bleu,Bleu Soleil & LUIZA,50,0,50,2025-08-23
Sarà perché ti amo,Ricchi & Poveri,551,0,551,2025-08-23
CREED,Stray Kids,2,0,2,2025-08-23
Viva la Vida,Coldplay,1823,0,1823,2025-08-23
Si Antes Te Hubiera Conocido,KAROL G,428,0,428,2025-08-23
Always Remember Us This Way,Lady Gaga,2172,0,2172,2025-08-23
Espresso Macchiato,Tommy Cash,113,0,113,2025-08-23
On The Way,Aina The End,42,0,42,2025-08-23
NOKIA,Drake,190,0,190,2025-08-23
Wackelkontakt,Oimara,218,0,218,2025-08-23
The Door,Teddy Swims,582,0,582,2025-08-23
"Yesterday, All Day, Every Day",Lainey Wilson,2,0,2,2025-08-23
"Peace, Love, and Cowboys",Lainey Wilson,2,0,2,2025-08-23
The Glen,Levi Heron,106,0,106,2025-08-23
"Good Luck, Babe",Chappell Roan,414,0,414,2025-08-23
Box Me Up,BigXthaPlug & Jelly Roll,1,0,1,2025-08-23
Thunderstruck,Ac/Dc,818,0,818,2025-08-23
"King Ranch, King George, King James",Lainey Wilson,2,0,2,2025-08-23
In My Head,Stray Kids,2,0,2,2025-08-23
Half Time,Stray Kids,2,0,2,2025-08-23
Shake It To The Max,"MOLIY, Silent Addy, Skillibeng & Shenseea",127,0,127,2025-08-23
MESS,Stray Kids,2,0,2,2025-08-23
I Adore You,"HUGEL, Topic & Arash",380,0,380,2025-08-23
Charger,TRIANGLE DES BERMUDES,30,0,30,2025-08-23
Phoenix,Stray Kids,2,0,2,2025-08-23
Mille fois,M. Pokora,2,0,2,2025-08-23
0801,Stray Kids,2,0,2,2025-08-23
Be Mine,KAMRAD,100,0,100,2025-08-23
The Devil Is A Democrat,Tom MacDonald,8,0,8,2025-08-23
THE ROCK,Forrest Frank & Crowder,1,0,1,2025-08-23
Nothing's Gonna Stop Us Now,Starship,88,0,88,2025-08-23
Crazy Train,Ozzy Osbourne,36,0,36,2025-08-23
Gloria,Kingfishr,2,0,2,2025-08-23
A World Where the Sun Never Rises,Aimer,31,0,31,2025-08-23
TAKEDOWN,TWICE,58,0,58,2025-08-23
Zombie,YUNGBLUD,83,0,83,2025-08-23
Don't Stop Believin',Journey,577,0,577,2025-08-23
CUT,RAF Camora,2,0,2,2025-08-23
New Heart,Crash Adams,35,0,35,2025-08-23
Gianna,Pietro Basile,117,0,117,2025-08-23
Golden,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast & David Guetta",25,0,25,2025-08-23
Ghost,Stray Kids,2,0,2,2025-08-23
Mr Electric Blue,Benson Boone,18,0,18,2025-08-23
Anxiety,Doechii,172,0,172,2025-08-23
Sweet Nothing,D.O.D & Calvin Harris,1,0,1,2025-08-23
You Go Your Way,Perrie,9,0,9,2025-08-23
Wonderwall,Oasis,62,0,62,2025-08-23
Carry You Home,Alex Warren,385,0,385,2025-08-23
Bloodline,Alex Warren & Jelly Roll,74,0,74,2025-08-23
Too Sweet,Hozier,479,0,479,2025-08-23
Through My Soul,Enlly Blue,6,0,6,2025-08-23
YUKON,Justin Bieber,22,0,22,2025-08-23
Vaitimbora,Trinix & Mariana Froes,61,0,61,2025-08-23
Forget About Us,Perrie,54,0,54,2025-08-23
12 to 12,sombr,13,0,13,2025-08-23
Summer Shadow,Mrs. GREEN APPLE,13,0,13,2025-08-23
Dame Un Grrr,"Fantomel, KATE LINN & Provi",3,0,3,2025-08-23
Baila de Gasolina,Effe Serieus,69,0,69,2025-08-23
Don't Stop The Car,Nickless,31,0,31,2025-08-23
Love Me Not,Ravyn Lenae,87,0,87,2025-08-23
Together,"David Guetta, Hypaton & Bonnie Tyler",47,0,47,2025-08-23
Unwritten,Natasha Bedingfield,300,0,300,2025-08-23
A Thousand Years,Christina Perri,2490,0,2490,2025-08-23
War and the Girl,ZORN,5,0,5,2025-08-23
Shapeshift,Dayseeker,2,0,2,2025-08-23
Lose My Mind,Don Toliver,57,0,57,2025-08-23
Hiraku,JO1,5,0,5,2025-08-23
Lady Lady,Olivia Dean,2,0,2,2025-08-23
What You Want,CORTIS,5,0,5,2025-08-23
The truth,Kazuya Kamenashi,4,0,4,2025-08-23
Hausparty,RIAN,49,0,49,2025-08-23
Drum Show,twenty one pilots,5,0,5,2025-08-23
What I Want,Morgan Wallen & Tate McRae,98,0,98,2025-08-23
Amazing,Alex Lloyd,12,0,12,2025-08-23
Baila Baila,"Mickie Krause, Lorenz Büffel, Kings of Günter & Immer Hansi",4,0,4,2025-08-23
Wonderful Life '25,Hurts & Purple Disco Machine,38,0,38,2025-08-23
