song_name,artist_name,digital_sales,physical_sales,total_sales,collection_date
Golden,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",84,0,84,2025-10-22
The Fate of Ophelia,Taylor Swift,13,0,13,2025-10-22
Ordinary,Alex Warren,258,0,258,2025-10-22
Man I Need,Olivia Dean,68,0,68,2025-10-22
Soda Pop,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, Kevin Woo, samUIL Lee & KPop Demon Hunters Cast",124,0,124,2025-10-22
The Dead Dance,Lady Gaga,50,0,50,2025-10-22
WHERE IS MY HUSBAND,RAYE,34,0,34,2025-10-22
Gone Gone Gone,"David Guetta, Teddy Swims & Tones And I",13,0,13,2025-10-22
Sapphire,Ed Sheeran,139,0,139,2025-10-22
Die With A Smile,Lady Gaga & Bruno Mars,433,0,433,2025-10-22
No Broke Boys,Disco Lines & Tinashe,124,0,124,2025-10-22
Paid to Exist,brux XTN,16,0,16,2025-10-22
It's Raining,Ziggy in tha House,18,0,18,2025-10-22
You Are the Reason,Calum Scott,706,0,706,2025-10-22
Someone You Loved,Lewis Capaldi,1467,0,1467,2025-10-22
APT.,ROSÉ & Bruno Mars,370,0,370,2025-10-22
Pink Pony Club,Chappell Roan,458,0,458,2025-10-22
What It Sounds Like,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",90,0,90,2025-10-22
12 to 12,sombr,73,0,73,2025-10-22
What's Up,4 Non Blondes,88,0,88,2025-10-22
Beautiful Things,Benson Boone,643,0,643,2025-10-22
undressed,sombr,163,0,163,2025-10-22
Thriller,Michael Jackson,123,0,123,2025-10-22
Lose Control,Teddy Swims,836,0,836,2025-10-22
The Door,Teddy Swims,642,0,642,2025-10-22
Abracadabra,Lady Gaga,262,0,262,2025-10-22
Quiero Decirte,Abraham Mateo & Ana Mena,7,0,7,2025-10-22
So Easy,Olivia Dean,14,0,14,2025-10-22
Choosin' Texas,Ella Langley,6,0,6,2025-10-22
Schutzengel,Florian Silbereisen & Marco Schuitmaker,4,0,4,2025-10-22
Takedown,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",89,0,89,2025-10-22
Messy,Lola Young,337,0,337,2025-10-22
Soleil Bleu,Bleu Soleil & LUIZA,110,0,110,2025-10-22
How It’s Done,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",90,0,90,2025-10-22
Your Idol,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, Kevin Woo, samUIL Lee & KPop Demon Hunters Cast",123,0,123,2025-10-22
Livin’ on Borrowed Time,Breaking Rust,5,0,5,2025-10-22
no cell phones in rehab,mgk,1,0,1,2025-10-22
Something In The Heavens,Lewis Capaldi,34,0,34,2025-10-22
BIRDS OF A FEATHER,Billie Eilish,524,0,524,2025-10-22
Walk My Walk,Breaking Rust,2,0,2,2025-10-22
Always Remember Us This Way,Lady Gaga,2232,0,2232,2025-10-22
Der Morgen danach,Maite Kelly,6,0,6,2025-10-22
Church & State,Brandi Carlile,5,0,5,2025-10-22
Golden,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast & David Guetta",84,0,84,2025-10-22
Bad Dreams,Teddy Swims,405,0,405,2025-10-22
Wunderschön,Unheilig,39,0,39,2025-10-22
EYES CLOSED,JISOO & ZAYN,13,0,13,2025-10-22
A War With Time,Brandi Carlile,5,0,5,2025-10-22
JUMP,BLACKPINK,104,0,104,2025-10-22
Returning To Myself,Brandi Carlile,4,0,4,2025-10-22
Woke World,Tom MacDonald,5,0,5,2025-10-22
Think I'm In Love With You,Chris Stapleton,26,0,26,2025-10-22
A Bar Song,Shaboozey,559,0,559,2025-10-22
Eternity,Alex Warren,97,0,97,2025-10-22
Iris,The Goo Goo Dolls,319,0,319,2025-10-22
