song_name,artist_name,digital_sales,physical_sales,total_sales,collection_date
Golden,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",52,0,52,2025-09-20
Ordinary,Alex Warren,226,0,226,2025-09-20
My Only Angel,Aerosmith & YUNGBLUD,2,0,2,2025-09-20
Soda Pop,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, Kevin Woo, samUIL Lee & KPop Demon Hunters Cast",92,0,92,2025-09-20
The Dead Dance,Lady Gaga,18,0,18,2025-09-20
Secrets,Miley Cyrus,2,0,2,2025-09-20
Something In The Heavens,Lewis Capaldi,2,0,2,2025-09-20
Sapphire,Ed Sheeran,107,0,107,2025-09-20
No Broke Boys,Disco Lines & Tinashe,92,0,92,2025-09-20
Die With A Smile,Lady Gaga & Bruno Mars,401,0,401,2025-09-20
Man I Need,Olivia Dean,36,0,36,2025-09-20
WHERE IS MY HUSBAND,RAYE,2,0,2,2025-09-20
What It Sounds Like,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",58,0,58,2025-09-20
yes baby,Madison Beer,2,0,2,2025-09-20
APT.,ROSÉ & Bruno Mars,338,0,338,2025-09-20
Messy,Lola Young,305,0,305,2025-09-20
Your Idol,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, Kevin Woo, samUIL Lee & KPop Demon Hunters Cast",91,0,91,2025-09-20
How It’s Done,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",58,0,58,2025-09-20
DEPRESSED,Anne-Marie,2,0,2,2025-09-20
Living Proof,Bon Jovi & Jelly Roll,2,0,2,2025-09-20
JUMP,BLACKPINK,72,0,72,2025-09-20
Dress,Taylor Swift,3,0,3,2025-09-20
Takedown,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",57,0,57,2025-09-20
DAISIES,Justin Bieber,72,0,72,2025-09-20
Pick It Up,Cardi B,2,0,2,2025-09-20
Free,"Rumi, JINU, EJAE, Andrew Choi & KPop Demon Hunters Cast",92,0,92,2025-09-20
Survive,Lewis Capaldi,86,0,86,2025-09-20
Azizam,Ed Sheeran,170,0,170,2025-09-20
Pink Pony Club,Chappell Roan,426,0,426,2025-09-20
GALA,XG,2,0,2,2025-09-20
How Dare They,DIESEL,5,0,5,2025-09-20
Lose Control,Teddy Swims,804,0,804,2025-09-20
A Bar Song,Shaboozey,527,0,527,2025-09-20
12 to 12,sombr,41,0,41,2025-09-20
Tears,Sabrina Carpenter,23,0,23,2025-09-20
Abracadabra,Lady Gaga,230,0,230,2025-09-20
Bad Dreams,Teddy Swims,373,0,373,2025-09-20
BIRDS OF A FEATHER,Billie Eilish,492,0,492,2025-09-20
The Sound of Silence,Disturbed,1852,0,1852,2025-09-20
Beautiful Things,Benson Boone,611,0,611,2025-09-20
undressed,sombr,131,0,131,2025-09-20
Manchild,Sabrina Carpenter,107,0,107,2025-09-20
Camera,Ed Sheeran,9,0,9,2025-09-20
The Door,Teddy Swims,610,0,610,2025-09-20
NOKIA,Drake,217,0,217,2025-09-20
WHY - FOR GAZA,Annie Lennox,2,0,2,2025-09-20
CHARLIE,Tom MacDonald,9,0,9,2025-09-20
Someone You Loved,Lewis Capaldi,1435,0,1435,2025-09-20
Wunderschön,Unheilig,9,0,9,2025-09-20
Blessings,Calvin Harris & Clementine Douglas,135,0,135,2025-09-20
Mystical Magical,Benson Boone,149,0,149,2025-09-20
Voll unter Strom,Beatrice Egli,2,0,2,2025-09-20
Crazy As Me,Belles & Blake Wood,6,0,6,2025-09-20
Better Me For You,Max McNown,179,0,179,2025-09-20
Beautiful People,David Guetta & Sia,198,0,198,2025-09-20
End of the World,Miley Cyrus,170,0,170,2025-09-20
Shake It To The Max,"MOLIY, Silent Addy, Skillibeng & Shenseea",155,0,155,2025-09-20
I Wanna Dance With Somebody,Calum Scott & Whitney Houston,10,0,10,2025-09-20
IRIS OUT,Kenshi Yonezu,6,0,6,2025-09-20
