song_name,artist_name,digital_sales,physical_sales,total_sales,collection_date
Golden,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",99,0,99,2025-11-06
The Fate of Ophelia,Taylor Swift,28,0,28,2025-11-06
Ordinary,Alex Warren,273,0,273,2025-11-06
Opalite,Taylor Swift,14,0,14,2025-11-06
Man I Need,Olivia Dean,83,0,83,2025-11-06
Kyrie,Yoshihisa Hirano,2,0,2,2025-11-06
Berghain,"ROSALÍA, Björk & Yves Tumor",10,0,10,2025-11-06
WHERE IS MY HUSBAND,RAYE,49,0,49,2025-11-06
Don't You Forget,"Christian Borle, Amir Talai, Joel Perez, Sam Haft & Andrew Underberg",2,0,2,2025-11-06
Piss,"Alex Brightman, Krystina Alabado, Blake Roman, Sam Haft & Andrew Underberg",2,0,2,2025-11-06
Clean It Up,"Kimiko Glenn, Erika Henningsen, Sam Haft & Andrew Underberg",2,0,2,2025-11-06
Gone Gone Gone,"David Guetta, Teddy Swims & Tones And I",28,0,28,2025-11-06
Soda Pop,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, Kevin Woo, samUIL Lee & KPop Demon Hunters Cast",139,0,139,2025-11-06
Sapphire,Ed Sheeran,154,0,154,2025-11-06
The Dead Dance,Lady Gaga,65,0,65,2025-11-06
All I Want for Christmas Is You,Mariah Carey,783,0,783,2025-11-06
Die With A Smile,Lady Gaga & Bruno Mars,448,0,448,2025-11-06
No Broke Boys,Disco Lines & Tinashe,139,0,139,2025-11-06
What It Sounds Like,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",105,0,105,2025-11-06
So Easy,Olivia Dean,29,0,29,2025-11-06
Wondering Why,The Red Clay Strays,67,0,67,2025-11-06
Don't Tread On Me,Cain Walker,12,0,12,2025-11-06
Lose Control,Teddy Swims,851,0,851,2025-11-06
Beautiful Things,Benson Boone,658,0,658,2025-11-06
Kyrie Ⅱ,Yoshihisa Hirano,2,0,2,2025-11-06
What's Up,4 Non Blondes,103,0,103,2025-11-06
12 to 12,sombr,88,0,88,2025-11-06
How It’s Done,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",105,0,105,2025-11-06
Azizam,Ed Sheeran,217,0,217,2025-11-06
Freedom,Cain Walker,9,0,9,2025-11-06
Messy,Lola Young,352,0,352,2025-11-06
Stars,Simply Red,1,0,1,2025-11-06
Pink Pony Club,Chappell Roan,473,0,473,2025-11-06
APT.,ROSÉ & Bruno Mars,385,0,385,2025-11-06
The Door,Teddy Swims,657,0,657,2025-11-06
"Daddy Yankee: Bzrp Music Sessions, Vol. 0/66",Bizarrap & Daddy Yankee,1,0,1,2025-11-06
Mystical Magical,Benson Boone,196,0,196,2025-11-06
Walk My Walk,Breaking Rust,17,0,17,2025-11-06
BIRDS OF A FEATHER,Billie Eilish,539,0,539,2025-11-06
JUMP,BLACKPINK,119,0,119,2025-11-06
Takedown,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",104,0,104,2025-11-06
Soleil Bleu,Bleu Soleil & LUIZA,125,0,125,2025-11-06
Black Veil Bride,趙露思,1,0,1,2025-11-06
Chubina,East Duo,68,0,68,2025-11-06
It's Raining,Ziggy in tha House,33,0,33,2025-11-06
Paid to Exist,brux XTN,31,0,31,2025-11-06
Gabriela,KATSEYE,70,0,70,2025-11-06
Ain't My Problem,Cain Walker,2,0,2,2025-11-06
Bad Dreams,Teddy Swims,420,0,420,2025-11-06
Thunderstruck,Ac/Dc,892,0,892,2025-11-06
Angel,Mariah Carey,9,0,9,2025-11-06
Your Idol,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, Kevin Woo, samUIL Lee & KPop Demon Hunters Cast",138,0,138,2025-11-06
VERLIEBT IN MICH,FAYAN & Dalton,39,0,39,2025-11-06
Livin’ on Borrowed Time,Breaking Rust,20,0,20,2025-11-06
Always Remember Us This Way,Lady Gaga,2247,0,2247,2025-11-06
September,"Earth, Wind & Fire",127,0,127,2025-11-06
Abracadabra,Lady Gaga,277,0,277,2025-11-06
Gute Laune,GroßstadtEngel,26,0,26,2025-11-06
Free,"Rumi, JINU, EJAE, Andrew Choi & KPop Demon Hunters Cast",139,0,139,2025-11-06
Talk of the Town,"Fred again.., Sammy Virji & Reggie",3,0,3,2025-11-06
IRIS OUT,Kenshi Yonezu,45,0,45,2025-11-06
A Bar Song,Shaboozey,574,0,574,2025-11-06
DAISIES,Justin Bieber,119,0,119,2025-11-06
The Sound of Silence,Disturbed,1899,0,1899,2025-11-06
Quiero Decirte,Abraham Mateo & Ana Mena,20,0,20,2025-11-06
Don't Stop Believin',Journey,650,0,650,2025-11-06
Good News,Shaboozey,349,0,349,2025-11-06
Unstoppable,Sia,1884,0,1884,2025-11-06
At Christmas,Kylie Minogue,1,0,1,2025-11-06
TANZNEID,Electric Callboy,7,0,7,2025-11-06
Gravity,"Jessica Vosk, Alex Brightman, Sam Haft & Andrew Underberg",14,0,14,2025-11-06
Choosin' Texas,Ella Langley,21,0,21,2025-11-06
Rubber Band Man,Mumford & Sons & Hozier,14,0,14,2025-11-06
Golden,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast & David Guetta",99,0,99,2025-11-06
Creep,Radiohead,226,0,226,2025-11-06
Something In The Heavens,Lewis Capaldi,49,0,49,2025-11-06
JANE DOE,Kenshi Yonezu & Hikaru Utada,41,0,41,2025-11-06
I Am Not Okay,Jelly Roll,476,0,476,2025-11-06
100 Degrees,Kylie Minogue,1,0,1,2025-11-06
Santa Claus Is Coming to Town,Kylie Minogue,1,0,1,2025-11-06
The One,Michael Patrick Kelly,47,0,47,2025-11-06
Santa Baby,Kylie Minogue,1,0,1,2025-11-06
White December,Kylie Minogue,1,0,1,2025-11-06
Better Me For You,Max McNown,222,0,222,2025-11-06
It's the Most Wonderful Time of the Year,Kylie Minogue,1,0,1,2025-11-06
Angel on the Tree,Sam Clegg,4,0,4,2025-11-06
Don't Look Back In Anger,Oasis,81,0,81,2025-11-06
Go Down Deh,Spice,18,0,18,2025-11-06
You Are the Reason,Calum Scott,721,0,721,2025-11-06
Das schönste Mädchen der Welt,Sarah Connor,7,0,7,2025-11-06
Survive,Lewis Capaldi,131,0,131,2025-11-06
Nothing Else Matters,Metallica,656,0,656,2025-11-06
Nice To Each Other,Olivia Dean,112,0,112,2025-11-06
KISS,IMP.,4,0,4,2025-11-06
Tant pis pour elle,Charlotte Cardin,25,0,25,2025-11-06
How Do I Say Goodbye,Dean Lewis,727,0,727,2025-11-06
Enter Sandman,Metallica,134,0,134,2025-11-06
Still Standing,Cain Walker,2,0,2,2025-11-06
The First Time,Damiano David,79,0,79,2025-11-06
Wonderwall,Oasis,87,0,87,2025-11-06
Fanfare,Koji Tamaki,25,0,25,2025-11-06
Where Love Lives,Alison Limerick,3,0,3,2025-11-06
MAGIC,Ado,7,0,7,2025-11-06
Iris,The Goo Goo Dolls,334,0,334,2025-11-06
What I Want,Morgan Wallen & Tate McRae,152,0,152,2025-11-06
Shintoya,CNBLUE,3,0,3,2025-11-06
Folded,Kehlani,53,0,53,2025-11-06
Be Mine,KAMRAD,175,0,175,2025-11-06
undressed,sombr,178,0,178,2025-11-06
My Only Angel,Aerosmith & YUNGBLUD,49,0,49,2025-11-06
Someone You Loved,Lewis Capaldi,1478,0,1478,2025-11-06
PARISIENNE,GIMS & La Mano 1.9,46,0,46,2025-11-06
In meinem Garten,Reinhard Mey,4,0,4,2025-11-06
Take This Heart,Rea Garvey,4,0,4,2025-11-06
Mr Electric Blue,Benson Boone,47,0,47,2025-11-06
F1,Hans Zimmer,99,0,99,2025-11-06
Manchild,Sabrina Carpenter,154,0,154,2025-11-06
Only You,MAZZEL,4,0,4,2025-11-06
melodrama,disiz & Theodora,6,0,6,2025-11-06
革命道中 - On The Way,アイナ・ジ・エンド,31,0,31,2025-11-06
Dancing2,Keli Holiday,80,0,80,2025-11-06
Secrets,Miley Cyrus,39,0,39,2025-11-06
Lose My Mind,Don Toliver,111,0,111,2025-11-06
I Never Said That,JoshM,2,0,2,2025-11-06
Wunderschön,Unheilig,54,0,54,2025-11-06
Viens on essaie,Vitaa & Julien Doré,25,0,25,2025-11-06
GOOD DAY,Mrs. GREEN APPLE,40,0,40,2025-11-06
Hard Fought Hallelujah,Brandon Lake & Jelly Roll,167,0,167,2025-11-06
Der Morgen danach,Maite Kelly,21,0,21,2025-11-06
Once We Get Up There,"Christian Borle, Joel Perez, Lilli Cooper, Sam Haft & Andrew Underberg",6,0,6,2025-11-06
Pussy Palace,Lily Allen,10,0,10,2025-11-06
Bring Me to Life,Evanescence,163,0,163,2025-11-06
Home,Glockenbach & Tom Walker,44,0,44,2025-11-06
CHARISMAX,Snow Man,56,0,56,2025-11-06
The Wreck of the Edmund Fitzgerald,Gordon Lightfoot,12,0,12,2025-11-06
Same Questions,Max McNown,54,0,54,2025-11-06
Empire State of Mind,Jay-Z,486,0,486,2025-11-06
Lichterkinder,Lichterkinder,15,0,15,2025-11-06
LOVE SONG,"Naoyuki Chikatani, Koji Mukai & THE TOYS",7,0,7,2025-11-06
Stay,Myles Smith,42,0,42,2025-11-06
TAKE ME HIGHER,V6,6,0,6,2025-11-06
The Subway,Chappell Roan,88,0,88,2025-11-06
ยังรักอยู่ไหม,BUS,1,0,1,2025-11-06
Running Up That Hill,Kate Bush,223,0,223,2025-11-06
Eye of the Tiger,Survivor,221,0,221,2025-11-06
1991,Kenshi Yonezu,25,0,25,2025-11-06
NOKIA,Drake,259,0,259,2025-11-06
I Wanna Dance With Somebody,Calum Scott & Whitney Houston,44,0,44,2025-11-06
Bitter Sweet Symphony,The Verve,72,0,72,2025-11-06
Left It In The River,Jamie MacDonald,31,0,31,2025-11-06
Aitakute Ima,MISIA,1,0,1,2025-11-06
Happy Birthday,Stevie Wonder,466,0,466,2025-11-06
I Want You Back,BE:FIRST,11,0,11,2025-11-06
back to friends,sombr,100,0,100,2025-11-06
SPAGHETTI,LE SSERAFIM & j-hope,14,0,14,2025-11-06
Niemand,Suzan & Freek,15,0,15,2025-11-06
Waterfalls,James Hype,28,0,28,2025-11-06
Forever,Stick Figure,1,0,1,2025-11-06
Divine Feelings,Vance Joy,14,0,14,2025-11-06
Smiles and Stumbles,Humbert Humbert,32,0,32,2025-11-06
"Wij zeggen nee, nee, nee, tegen een AZC","JW ""Broken Veteran""",3,0,3,2025-11-06
Feel Good,Charlotte Cardin,93,0,93,2025-11-06
My Body,HANA,23,0,23,2025-11-06
Alamak,Rizky Febian & Adrian Khalif,17,0,17,2025-11-06
Run Free,Michael Patrick Kelly,13,0,13,2025-11-06
Protect the Light,Spitz,30,0,30,2025-11-06
Viva la Vida,Coldplay,1884,0,1884,2025-11-06
Blue Jeans,HANA,104,0,104,2025-11-06
A Thousand Years,Christina Perri,2559,0,2559,2025-11-06
Talk to Me,"Damiano David, Tyla & Nile Rodgers",37,0,37,2025-11-06
I,BUMP OF CHICKEN,24,0,24,2025-11-06
