song_name,artist_name,digital_sales,physical_sales,total_sales,collection_date
Ordinary,Alex Warren,140,0,140,2025-06-26
APT.,ROSÉ & Bruno Mars,252,0,252,2025-06-26
Sapphire,Ed Sheeran,21,0,21,2025-06-26
Die With A Smile,Lady Gaga & Bruno Mars,315,0,315,2025-06-26
Azizam,Ed Sheeran,84,0,84,2025-06-26
Golden,"HUNTRX, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",6,0,6,2025-06-26
Messy,Lola Young,219,0,219,2025-06-26
The Sound of Silence,Disturbed,1766,0,1766,2025-06-26
Beautiful Things,Benson Boone,525,0,525,2025-06-26
BIRDS OF A FEATHER,Billie Eilish,406,0,406,2025-06-26
What It Sounds Like,"HUNTRX, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",6,0,6,2025-06-26
Anxiety,Doechii,114,0,114,2025-06-26
Your Idol,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, Kevin Woo, samUIL Lee & KPop Demon Hunters Cast",5,0,5,2025-06-26
Manchild,Sabrina Carpenter,21,0,21,2025-06-26
Bad Dreams,Teddy Swims,287,0,287,2025-06-26
Shake It To The Max,"MOLIY, Silent Addy, Skillibeng & Shenseea",69,0,69,2025-06-26
Lose Control,Teddy Swims,718,0,718,2025-06-26
How It’s Done,"HUNTRX, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",6,0,6,2025-06-26
Pink Pony Club,Chappell Roan,340,0,340,2025-06-26
Abracadabra,Lady Gaga,144,0,144,2025-06-26
Drive,Ed Sheeran,7,0,7,2025-06-26
Soda Pop,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, Kevin Woo, samUIL Lee & KPop Demon Hunters Cast",6,0,6,2025-06-26
Free,"Rumi, JINU, EJAE, Andrew Choi & KPop Demon Hunters Cast",6,0,6,2025-06-26
Mystical Magical,Benson Boone,63,0,63,2025-06-26
The Door,Teddy Swims,524,0,524,2025-06-26
End of the World,Miley Cyrus,84,0,84,2025-06-26
Thunderstruck,Ac/Dc,760,0,760,2025-06-26
The Glen,Levi Heron,48,0,48,2025-06-26
A Bar Song,Shaboozey,441,0,441,2025-06-26
Remember My Name,Sons of Legion,8,0,8,2025-06-26
Blessings,Calvin Harris & Clementine Douglas,49,0,49,2025-06-26
Unbreakable,Lorna Shore,2,0,2,2025-06-26
Power,Sons of Legion,10,0,10,2025-06-26
NOKIA,Drake,132,0,132,2025-06-26
Espresso Macchiato,Tommy Cash,55,0,55,2025-06-26
Beautiful People,David Guetta & Sia,112,0,112,2025-06-26
Killin' It Girl,j-hope & GloRilla,14,0,14,2025-06-26
Sorry I'm Here For Someone Else,Benson Boone,119,0,119,2025-06-26
Pretty Little Baby,Connie Francis,48,0,48,2025-06-26
Same Questions,Max McNown,21,0,21,2025-06-26
Outside,Cardi B,7,0,7,2025-06-26
Old Phone,Ed Sheeran,56,0,56,2025-06-26
Always Remember Us This Way,Lady Gaga,2114,0,2114,2025-06-26
In the Air Tonight,Sons of Legion,8,0,8,2025-06-26
Victory Lap,"Fred again.., Skepta & PlaqueBoyMax",9,0,9,2025-06-26
Show Me Love,WizTheMc & bees & honey,96,0,96,2025-06-26
Be Mine,KAMRAD,42,0,42,2025-06-26
TAKEDOWN,TWICE,7,0,7,2025-06-26
Walking On The Edge,Sons of Legion,8,0,8,2025-06-26
A Thousand Years,Christina Perri,2437,0,2437,2025-06-26
Si Antes Te Hubiera Conocido,KAROL G,371,0,371,2025-06-26
Just Keep Watching,Tate McRae,28,0,28,2025-06-26
Bloodline,Alex Warren & Jelly Roll,16,0,16,2025-06-26
Espresso,Sabrina Carpenter,439,0,439,2025-06-26
Fire Starter,Sons of Legion,9,0,9,2025-06-26
undressed,sombr,45,0,45,2025-06-26
Takedown,"HUNTRX, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",5,0,5,2025-06-26
Killin' It Girl,j-hope,14,0,14,2025-06-26
I Need Your Love,NuNew,1,0,1,2025-06-26
Mr Electric Blue,Benson Boone,7,0,7,2025-06-26
Feels So Good To Be You,Mama Duke,8,0,8,2025-06-26
ჩუბინა,East Duo,133,0,133,2025-06-26
Viva la Vida,Coldplay,1776,0,1776,2025-06-26
Dame Un Grrr,Fantomel & KATE LINN,6,0,6,2025-06-26
Zombie,YUNGBLUD,28,0,28,2025-06-26
Love Me Not,Ravyn Lenae,32,0,32,2025-06-26
Good News,Shaboozey,224,0,224,2025-06-26
Moonlight,XXXTENTACION,92,0,92,2025-06-26
YOUR WAY'S BETTER,Forrest Frank,78,0,78,2025-06-26
Stargazing,Myles Smith,413,0,413,2025-06-26
Unravelling,Muse,7,0,7,2025-06-26
Tennessee Whiskey,Chris Stapleton,1115,0,1115,2025-06-26
Up From the Bottom,LINKIN PARK,84,0,84,2025-06-26
The First Time,Damiano David,10,0,10,2025-06-26
How to Love,Tokio Hotel,7,0,7,2025-06-26
Next Summer,Damiano David,118,0,118,2025-06-26
Her Nerdeysen,Ati242,59,0,59,2025-06-26
Iris,The Goo Goo Dolls,224,0,224,2025-06-26
Her Nerdeysen,Xaviorthemachine,9,0,9,2025-06-26
Plazma,Kenshi Yonezu,135,0,135,2025-06-26
BEYOND THE TIME,TM NETWORK,9,0,9,2025-06-26
Believer,Imagine Dragons,2356,0,2356,2025-06-26
Rein Me In,Sam Fender & Olivia Dean,7,0,7,2025-06-26
I Adore You,"HUGEL, Topic & Arash",324,0,324,2025-06-26
Starburster,Fontaines D.C.,86,0,86,2025-06-26
Someone You Loved,Lewis Capaldi,1358,0,1358,2025-06-26
Rock That Body,The Black Eyed Peas,3,0,3,2025-06-26
Jumping Machine,LBI,99,0,99,2025-06-26
Lady Killers II,G-Eazy,10,0,10,2025-06-26
FAMOUS,ALLDAY PROJECT,4,0,4,2025-06-26
DIFFERENT,LE SSERAFIM,16,0,16,2025-06-26
夢中 -Piano ver.-,BE:FIRST,1,0,1,2025-06-26
Wackelkontakt,Oimara,161,0,161,2025-06-26
Far Beyond the Stars,照井順政 & Shania Yan,1,0,1,2025-06-26
Messy,ROSÉ,34,0,34,2025-06-26
I'm The Problem,Morgan Wallen,147,0,147,2025-06-26
War Is the Father of All,Heaven Shall Burn,1,0,1,2025-06-26
blue,yung kai,199,0,199,2025-06-26
I don't care,Hoshimachi Suisei,70,0,70,2025-06-26
Blueprint Supreme,SKAI isyourgod & AR,16,0,16,2025-06-26
Demons,Imagine Dragons,768,0,768,2025-06-26
Unwritten,Natasha Bedingfield,298,0,298,2025-06-26
Papasito,KAROL G,7,0,7,2025-06-26
水槽の街から,照井順政 & Maria MIki,6,0,6,2025-06-26
Baila de Gasolina,Effe Serieus,13,0,13,2025-06-26
WAP,Cardi B,197,0,197,2025-06-26
Touch Myself,The Beaches,1,0,1,2025-06-26
Ebibade on Stage,BOON CHAIDOL,1,0,1,2025-06-26
Aan het strand van Porto Rico,Jannes,1,0,1,2025-06-26
Lucky to have you,Mew Suppasit,2,0,2,2025-06-26
Just In Case,Morgan Wallen,97,0,97,2025-06-26
Highway to Hell,AC/DC,157,0,157,2025-06-26
Echte Liefde Is Te Koop,Samuel Welten,76,0,76,2025-06-26
Rejects,Good Charlotte,1,0,1,2025-06-26
"Sincerely, from a Future",back number,6,0,6,2025-06-26
Carry You Home,Alex Warren,337,0,337,2025-06-26
Unstoppable,Sia,1770,0,1770,2025-06-26
Gianna,Die Draufgänger & Pietro Basile,22,0,22,2025-06-26
Dein ist mein ganzes Herz,Heinz Rudolf Kunze & Annett Louisan,18,0,18,2025-06-26
Shujinko,SUPER BEAVER,5,0,5,2025-06-26
Not Like Us,Kendrick Lamar,375,0,375,2025-06-26
No Puedo Vivir Sin Él,KAROL G,1,0,1,2025-06-26
breakfast,Mrs. GREEN APPLE,23,0,23,2025-06-26
All The Way,BigXthaPlug & Bailey Zimmerman,84,0,84,2025-06-26
Take On Me,a-ha,32,0,32,2025-06-26
Blink Twice,Shaboozey & Myles Smith,74,0,74,2025-06-26
No Broke Boys,Disco Lines & Tinashe,6,0,6,2025-06-26
KUSUSHIKI,Mrs. GREEN APPLE,77,0,77,2025-06-26
Worst Way,Riley Green,106,0,106,2025-06-26
Momma Song,Benson Boone,26,0,26,2025-06-26
Eye of the Tiger,Survivor,169,0,169,2025-06-26
Angels,Robbie Williams,76,0,76,2025-06-26
Coleccionando Heridas,KAROL G & Marco Antonio Solís,4,0,4,2025-06-26
Muchu,BE:FIRST,55,0,55,2025-06-26
LATINA FOREVA,KAROL G,15,0,15,2025-06-26
Suzanne,Mark Ronson & RAYE,14,0,14,2025-06-26
Soleil Bleu,Bleu Soleil & LUIZA,2,0,2,2025-06-26
cliché,mgk,32,0,32,2025-06-26
แสร้ง,Offroad Kantapon,1,0,1,2025-06-26
