song_name,artist_name,digital_sales,physical_sales,total_sales,collection_date
Golden,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",50,0,50,2025-09-18
Ordinary,Alex Warren,224,0,224,2025-09-18
The Dead Dance,Lady Gaga,16,0,16,2025-09-18
Soda Pop,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, Kevin Woo, samUIL Lee & KPop Demon Hunters Cast",90,0,90,2025-09-18
Man I Need,Olivia Dean,34,0,34,2025-09-18
Sapphire,Ed Sheeran,105,0,105,2025-09-18
What It Sounds Like,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",56,0,56,2025-09-18
Die With A Smile,Lady Gaga & Bruno Mars,399,0,399,2025-09-18
Dress,Taylor Swift,1,0,1,2025-09-18
No Broke Boys,Disco Lines & Tinashe,90,0,90,2025-09-18
JUMP,BLACKPINK,70,0,70,2025-09-18
Lose Control,Teddy Swims,802,0,802,2025-09-18
Messy,Lola Young,303,0,303,2025-09-18
Azizam,Ed Sheeran,168,0,168,2025-09-18
CHARLIE,Tom MacDonald,7,0,7,2025-09-18
How It’s Done,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",56,0,56,2025-09-18
DAISIES,Justin Bieber,70,0,70,2025-09-18
Abracadabra,Lady Gaga,228,0,228,2025-09-18
Your Idol,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, Kevin Woo, samUIL Lee & KPop Demon Hunters Cast",89,0,89,2025-09-18
APT.,ROSÉ & Bruno Mars,336,0,336,2025-09-18
Camera,Ed Sheeran,7,0,7,2025-09-18
Beautiful Things,Benson Boone,609,0,609,2025-09-18
The Way We Were,Barbra Streisand,3,0,3,2025-09-18
NOKIA,Drake,215,0,215,2025-09-18
How Dare They,DIESEL,3,0,3,2025-09-18
Always Remember Us This Way,Lady Gaga,2198,0,2198,2025-09-18
Free,"Rumi, JINU, EJAE, Andrew Choi & KPop Demon Hunters Cast",90,0,90,2025-09-18
Survive,Lewis Capaldi,84,0,84,2025-09-18
Between Two Points,David Gilmour & Romany Gilmour,2,0,2,2025-09-18
Takedown,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",55,0,55,2025-09-18
BIRDS OF A FEATHER,Billie Eilish,490,0,490,2025-09-18
Bad Dreams,Teddy Swims,371,0,371,2025-09-18
I Wanna Dance With Somebody,Calum Scott & Whitney Houston,8,0,8,2025-09-18
