song_name,artist_name,digital_sales,physical_sales,total_sales,collection_date
Ordinary,Alex Warren,125,0,125,2025-06-11
Sapphire,Ed Sheeran,6,0,6,2025-06-11
Azizam,Ed Sheeran,69,0,69,2025-06-11
Die With A Smile,Lady Gaga & Bruno Mars,300,0,300,2025-06-11
APT.,ROSÉ & Bruno Mars,237,0,237,2025-06-11
Hollow,Stray Kids,1,0,1,2025-06-11
Anxiety,Doechii,99,0,99,2025-06-11
Manchild,Sabrina Carpenter,6,0,6,2025-06-11
Messy,Lola Young,204,0,204,2025-06-11
Banned From NO,Lil Wayne & Nicki Minaj,1,0,1,2025-06-11
Abracadabra,Lady Gaga,129,0,129,2025-06-11
Pink Pony Club,Chappell Roan,325,0,325,2025-06-11
End of the World,Miley Cyrus,69,0,69,2025-06-11
Type Dangerous,Mariah Carey,6,0,6,2025-06-11
BIRDS OF A FEATHER,Billie Eilish,391,0,391,2025-06-11
Beautiful Things,Benson Boone,510,0,510,2025-06-11
ჩუბინა,East Duo,118,0,118,2025-06-11
Same Questions,Max McNown,6,0,6,2025-06-11
Pretty Little Baby,Connie Francis,33,0,33,2025-06-11
Remembering Now,Van Morrison,1,0,1,2025-06-11
Shake It To The Max,"MOLIY, Silent Addy, Skillibeng & Shenseea",54,0,54,2025-06-11
The Sound of Silence,Disturbed,1751,0,1751,2025-06-11
A Bar Song,Shaboozey,426,0,426,2025-06-11
Her Nerdeysen,Ati242,44,0,44,2025-06-11
Bad Dreams,Teddy Swims,272,0,272,2025-06-11
Lose Control,Teddy Swims,703,0,703,2025-06-11
NOKIA,Drake,117,0,117,2025-06-11
The Glen,Levi Heron,33,0,33,2025-06-11
The Door,Teddy Swims,509,0,509,2025-06-11
Espresso Macchiato,Tommy Cash,40,0,40,2025-06-11
Old Phone,Ed Sheeran,41,0,41,2025-06-11
Always Remember Us This Way,Lady Gaga,2099,0,2099,2025-06-11
Mystical Magical,Benson Boone,48,0,48,2025-06-11
Blessings,Calvin Harris & Clementine Douglas,34,0,34,2025-06-11
God Went Crazy,Teddy Swims,6,0,6,2025-06-11
Scornful Woman,Oliver Anthony Music,7,0,7,2025-06-11
Beautiful People,David Guetta & Sia,97,0,97,2025-06-11
Sorry I'm Here For Someone Else,Benson Boone,104,0,104,2025-06-11
How Do I Say Goodbye,Dean Lewis,646,0,646,2025-06-11
Zombie,YUNGBLUD,13,0,13,2025-06-11
0008,"Sidhu Moose Wala, Jenny Johal & The Kidd",1,0,1,2025-06-11
Si Antes Te Hubiera Conocido,KAROL G,356,0,356,2025-06-11
Everyday People,Sly & The Family Stone,2,0,2,2025-06-11
Und die Engel singen,Till Lindemann,1,0,1,2025-06-11
Bloodline,Alex Warren & Jelly Roll,1,0,1,2025-06-11
Flowers,Miley Cyrus,869,0,869,2025-06-11
cliché,mgk,20,0,20,2025-06-11
Good News,Shaboozey,209,0,209,2025-06-11
Stargazing,Myles Smith,398,0,398,2025-06-11
Be Mine,KAMRAD,27,0,27,2025-06-11
Show Me Love,WizTheMc & bees & honey,81,0,81,2025-06-11
Dance to the Music,Sly & The Family Stone,2,0,2,2025-06-11
Carry You Home,Alex Warren,322,0,322,2025-06-11
Memory,DOYOUNG,3,0,3,2025-06-11
Just Keep Watching,Tate McRae,13,0,13,2025-06-11
Espresso,Sabrina Carpenter,424,0,424,2025-06-11
Starburster,Fontaines D.C.,71,0,71,2025-06-11
Fight Like A Girl,Evanescence,6,0,6,2025-06-11
Jumping Machine,LBI,85,0,85,2025-06-11
DIFFERENT,LE SSERAFIM,3,0,3,2025-06-11
Everybody Laughs,David Byrne & Ghost Train Orchestra,1,0,1,2025-06-11
The Emptiness Machine,LINKIN PARK,275,0,275,2025-06-11
"Good Luck, Babe",Chappell Roan,387,0,387,2025-06-11
There She Goes,"CYRIL, MOONLGHT & The La's",27,0,27,2025-06-11
Lady Killers II,G-Eazy,3,0,3,2025-06-11
Family Affair,Sly & The Family Stone,2,0,2,2025-06-11
Power,Sons of Legion,2,0,2,2025-06-11
Thunderstruck,Ac/Dc,745,0,745,2025-06-11
Dein ist mein ganzes Herz,Heinz Rudolf Kunze & Annett Louisan,6,0,6,2025-06-11
With You,Dean Lewis,126,0,126,2025-06-11
underpressure,Gallant,1,0,1,2025-06-11
Don't Stop Believin',Journey,512,0,512,2025-06-11
Blink Twice,Shaboozey & Myles Smith,59,0,59,2025-06-11
Skin,Madonna,6,0,6,2025-06-11
Chubina,East Duo,12,0,12,2025-06-11
I Had Some Help,Post Malone,397,0,397,2025-06-11
undressed,sombr,30,0,30,2025-06-11
Thank You,Sly & The Family Stone,2,0,2,2025-06-11
What I Want,Morgan Wallen & Tate McRae,26,0,26,2025-06-11
Plazma,Kenshi Yonezu,122,0,122,2025-06-11
Bad Desire,ENHYPEN,7,0,7,2025-06-11
The Power Of Love,Blasterjaxx,13,0,13,2025-06-11
Liar,Jelly Roll,265,0,265,2025-06-11
I'm The Problem,Morgan Wallen,132,0,132,2025-06-11
Sarà perché ti amo,Ricchi & Poveri,486,0,486,2025-06-11
Viva la Vida,Coldplay,1765,0,1765,2025-06-11
Wackelkontakt,Oimara,146,0,146,2025-06-11
THUNDER,SEVENTEEN,17,0,17,2025-06-11
