song_name,artist_name,digital_sales,physical_sales,total_sales,collection_date
Sapphire,Ed Sheeran,3,0,3,2025-06-08
Ordinary,Alex Warren,122,0,122,2025-06-08
Type Dangerous,Mariah Carey,3,0,3,2025-06-08
APT.,ROSÉ & Bruno Mars,234,0,234,2025-06-08
Azizam,Ed Sheeran,66,0,66,2025-06-08
Die With A Smile,Lady Gaga & Bruno Mars,297,0,297,2025-06-08
Manchild,Sabrina Carpenter,3,0,3,2025-06-08
Messy,Lola Young,201,0,201,2025-06-08
Anxiety,Doechii,96,0,96,2025-06-08
Bad Dreams,Teddy Swims,269,0,269,2025-06-08
Abracadabra,Lady Gaga,126,0,126,2025-06-08
Beautiful Things,Benson Boone,507,0,507,2025-06-08
The Door,Teddy Swims,506,0,506,2025-06-08
Pink Pony Club,Chappell Roan,322,0,322,2025-06-08
End of the World,Miley Cyrus,66,0,66,2025-06-08
BIRDS OF A FEATHER,Billie Eilish,388,0,388,2025-06-08
Pretty Little Baby,Connie Francis,30,0,30,2025-06-08
Skin,Madonna,3,0,3,2025-06-08
Espresso Macchiato,Tommy Cash,37,0,37,2025-06-08
God Went Crazy,Teddy Swims,3,0,3,2025-06-08
Lose Control,Teddy Swims,700,0,700,2025-06-08
Old Phone,Ed Sheeran,38,0,38,2025-06-08
The Glen,Levi Heron,30,0,30,2025-06-08
The Sound of Silence,Disturbed,1748,0,1748,2025-06-08
Sorry I'm Here For Someone Else,Benson Boone,101,0,101,2025-06-08
A Bar Song,Shaboozey,423,0,423,2025-06-08
Mystical Magical,Benson Boone,45,0,45,2025-06-08
Bad Desire,ENHYPEN,4,0,4,2025-06-08
Shake It To The Max,"MOLIY, Silent Addy, Skillibeng & Shenseea",51,0,51,2025-06-08
How Do I Say Goodbye,Dean Lewis,643,0,643,2025-06-08
NOKIA,Drake,114,0,114,2025-06-08
yellowstone,Matt Hansen,3,0,3,2025-06-08
Blessings,Calvin Harris & Clementine Douglas,31,0,31,2025-06-08
Bloodline,Alex Warren,17,0,17,2025-06-08
Beautiful People,David Guetta & Sia,94,0,94,2025-06-08
Always Remember Us This Way,Lady Gaga,2096,0,2096,2025-06-08
Fight Like A Girl,Evanescence,3,0,3,2025-06-08
The Power Of Love,Blasterjaxx,10,0,10,2025-06-08
Scornful Woman,Oliver Anthony Music,4,0,4,2025-06-08
Her Nerdeysen,DJ Unzensiert,33,0,33,2025-06-08
Zombie,YUNGBLUD,10,0,10,2025-06-08
Same Questions,Max McNown,3,0,3,2025-06-08
Wackelkontakt,Oimara,143,0,143,2025-06-08
Don't Stop Believin',Journey,509,0,509,2025-06-08
Carry You Home,Alex Warren,319,0,319,2025-06-08
Starburster,Fontaines D.C.,68,0,68,2025-06-08
Be Mine,KAMRAD,24,0,24,2025-06-08
Good News,Shaboozey,206,0,206,2025-06-08
Hate to Love,Jackson Wang,3,0,3,2025-06-08
Si Antes Te Hubiera Conocido,KAROL G,353,0,353,2025-06-08
Easy Lover,Miley Cyrus,10,0,10,2025-06-08
ჩუბინა,East Duo,115,0,115,2025-06-08
There She Goes,"CYRIL, MOONLGHT & The La's",24,0,24,2025-06-08
Flowers,Miley Cyrus,866,0,866,2025-06-08
Touch Me Like a Gangster,Jessie Murph,3,0,3,2025-06-08
Stargazing,Myles Smith,395,0,395,2025-06-08
Thunderstruck,Ac/Dc,742,0,742,2025-06-08
Momma Song,Benson Boone,17,0,17,2025-06-08
blue,yung kai,181,0,181,2025-06-08
luther,Kendrick Lamar & SZA,182,0,182,2025-06-08
THUNDER,SEVENTEEN,14,0,14,2025-06-08
Espresso,Sabrina Carpenter,421,0,421,2025-06-08
I'm The Problem,Morgan Wallen,129,0,129,2025-06-08
Gianna,Pietro Basile,70,0,70,2025-06-08
Dein ist mein ganzes Herz,Heinz Rudolf Kunze & Annett Louisan,3,0,3,2025-06-08
That’s So True,Gracie Abrams,228,0,228,2025-06-08
Copperhead Road,Steve Earle,18,0,18,2025-06-08
Not Like Us,Kendrick Lamar,363,0,363,2025-06-08
YOUR WAY'S BETTER,Forrest Frank,60,0,60,2025-06-08
Bara Bada Bastu,KAJ,41,0,41,2025-06-08
Jumping Machine,LBI,82,0,82,2025-06-08
Next Summer,Damiano David,101,0,101,2025-06-08
Nice To Meet You,Myles Smith,213,0,213,2025-06-08
Hordes of Khan,Sabaton,3,0,3,2025-06-08
Show Me Love,WizTheMc & bees & honey,78,0,78,2025-06-08
Her Nerdeysen,Ati242,41,0,41,2025-06-08
Blue Strips,Jessie Murph,51,0,51,2025-06-08
Demons,Imagine Dragons,755,0,755,2025-06-08
Wimpernschlag,Max Giesinger & Johannes Oerding,3,0,3,2025-06-08
I Had Some Help,Post Malone,394,0,394,2025-06-08
One Thing,Lola Young,22,0,22,2025-06-08
Backup Plan,Bailey Zimmerman & Luke Combs,37,0,37,2025-06-08
Liar,Jelly Roll,262,0,262,2025-06-08
Blink Twice,Shaboozey & Myles Smith,56,0,56,2025-06-08
Spike Island,Pulp,21,0,21,2025-06-08
Take On Me,a-ha,30,0,30,2025-06-08
cliché,mgk,17,0,17,2025-06-08
NINAO,GIMS,67,0,67,2025-06-08
What I Want,Morgan Wallen & Tate McRae,23,0,23,2025-06-08
Just Keep Watching,Tate McRae,10,0,10,2025-06-08
BOYZ,SixTONES,5,0,5,2025-06-08
Amen,Shaboozey & Jelly Roll,44,0,44,2025-06-08
breakfast,Mrs. GREEN APPLE,5,0,5,2025-06-08
Just In Case,Morgan Wallen,79,0,79,2025-06-08
