song_name,artist_name,digital_sales,physical_sales,total_sales,collection_date
Golden,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",20,0,20,2025-08-18
Ordinary,Alex Warren,193,0,193,2025-08-18
Soda Pop,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, Kevin Woo, samUIL Lee & KPop Demon Hunters Cast",59,0,59,2025-08-18
JUMP,BLACKPINK,39,0,39,2025-08-18
Sapphire,Ed Sheeran,74,0,74,2025-08-18
APT.,ROSÉ & Bruno Mars,305,0,305,2025-08-18
What It Sounds Like,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",25,0,25,2025-08-18
Azizam,Ed Sheeran,137,0,137,2025-08-18
Messy,Lola Young,272,0,272,2025-08-18
DAISIES,Justin Bieber,39,0,39,2025-08-18
Die With A Smile,Lady Gaga & Bruno Mars,368,0,368,2025-08-18
Your Idol,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, Kevin Woo, samUIL Lee & KPop Demon Hunters Cast",58,0,58,2025-08-18
Free,"Rumi, JINU, EJAE, Andrew Choi & KPop Demon Hunters Cast",59,0,59,2025-08-18
Beautiful Things,Benson Boone,578,0,578,2025-08-18
How It’s Done,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",25,0,25,2025-08-18
No Broke Boys,Disco Lines & Tinashe,59,0,59,2025-08-18
The Subway,Chappell Roan,18,0,18,2025-08-18
Bad Dreams,Teddy Swims,340,0,340,2025-08-18
Pink Pony Club,Chappell Roan,393,0,393,2025-08-18
Your New Morning Alarm,Marc Rebillet,84,0,84,2025-08-18
Takedown,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",24,0,24,2025-08-18
The Door,Teddy Swims,577,0,577,2025-08-18
Lose Control,Teddy Swims,771,0,771,2025-08-18
A Bar Song,Shaboozey,494,0,494,2025-08-18
Abracadabra,Lady Gaga,197,0,197,2025-08-18
Blessings,Calvin Harris & Clementine Douglas,102,0,102,2025-08-18
BIRDS OF A FEATHER,Billie Eilish,459,0,459,2025-08-18
The Devil Is A Democrat,Tom MacDonald,3,0,3,2025-08-18
A Little More,Ed Sheeran,11,0,11,2025-08-18
Survive,Lewis Capaldi,53,0,53,2025-08-18
undressed,sombr,98,0,98,2025-08-18
End of the World,Miley Cyrus,137,0,137,2025-08-18
Manchild,Sabrina Carpenter,74,0,74,2025-08-18
The Sound of Silence,Disturbed,1819,0,1819,2025-08-18
Shake It To The Max,"MOLIY, Silent Addy, Skillibeng & Shenseea",122,0,122,2025-08-18
Always Remember Us This Way,Lady Gaga,2167,0,2167,2025-08-18
Better Me For You,Max McNown,146,0,146,2025-08-18
Stargazing,Myles Smith,466,0,466,2025-08-18
Thunderstruck,Ac/Dc,813,0,813,2025-08-18
Anxiety,Doechii,167,0,167,2025-08-18
Mystical Magical,Benson Boone,116,0,116,2025-08-18
Beautiful People,David Guetta & Sia,165,0,165,2025-08-18
back to friends,sombr,27,0,27,2025-08-18
Dream,LISA,20,0,20,2025-08-18
Coming Around Again,Alanis Morissette & Carly Simon,10,0,10,2025-08-18
Show Me Love,WizTheMc & bees & honey,149,0,149,2025-08-18
Shine in the Cruel Night,LiSA,30,0,30,2025-08-18
Espresso Macchiato,Tommy Cash,108,0,108,2025-08-18
Soleil Bleu,Bleu Soleil & LUIZA,45,0,45,2025-08-18
Vaitimbora,Trinix & Mariana Froes,56,0,56,2025-08-18
Good News,Shaboozey,277,0,277,2025-08-18
The Glen,Levi Heron,101,0,101,2025-08-18
