song_name,artist_name,digital_sales,physical_sales,total_sales,collection_date
Killin' It Girl,j-hope & GloRilla,2,0,2,2025-06-14
Killin' It Girl,j-hope,2,0,2,2025-06-14
Ordinary,Alex Warren,128,0,128,2025-06-14
Lemon Drop,ATEEZ,2,0,2,2025-06-14
APT.,ROSÉ & Bruno Mars,240,0,240,2025-06-14
Die With A Smile,Lady Gaga & Bruno Mars,303,0,303,2025-06-14
Azizam,Ed Sheeran,72,0,72,2025-06-14
Sapphire,Ed Sheeran,9,0,9,2025-06-14
Messy,Lola Young,207,0,207,2025-06-14
God Only Knows,The Beach Boys,3,0,3,2025-06-14
Manchild,Sabrina Carpenter,9,0,9,2025-06-14
Anxiety,Doechii,102,0,102,2025-06-14
Beautiful Things,Benson Boone,513,0,513,2025-06-14
Abracadabra,Lady Gaga,132,0,132,2025-06-14
BIRDS OF A FEATHER,Billie Eilish,394,0,394,2025-06-14
The Contract,twenty one pilots,2,0,2,2025-06-14
Shake It To The Max,"MOLIY, Silent Addy, Skillibeng & Shenseea",57,0,57,2025-06-14
Bad Dreams,Teddy Swims,275,0,275,2025-06-14
Good Vibrations,The Beach Boys,10,0,10,2025-06-14
Pink Pony Club,Chappell Roan,328,0,328,2025-06-14
End of the World,Miley Cyrus,72,0,72,2025-06-14
The Glen,Levi Heron,36,0,36,2025-06-14
The Sound of Silence,Disturbed,1754,0,1754,2025-06-14
Mystical Magical,Benson Boone,51,0,51,2025-06-14
Espresso Macchiato,Tommy Cash,43,0,43,2025-06-14
The Door,Teddy Swims,512,0,512,2025-06-14
Wouldn't It Be Nice,The Beach Boys,3,0,3,2025-06-14
Her Nerdeysen,Ati242,47,0,47,2025-06-14
A Bar Song,Shaboozey,429,0,429,2025-06-14
Lose Control,Teddy Swims,706,0,706,2025-06-14
Same Questions,Max McNown,9,0,9,2025-06-14
Blessings,Calvin Harris & Clementine Douglas,37,0,37,2025-06-14
Sunday Love,Bruce Springsteen,2,0,2,2025-06-14
NOKIA,Drake,120,0,120,2025-06-14
Pretty Little Baby,Connie Francis,36,0,36,2025-06-14
Scornful Woman,Oliver Anthony Music,10,0,10,2025-06-14
Sorry I'm Here For Someone Else,Benson Boone,107,0,107,2025-06-14
Beautiful People,David Guetta & Sia,100,0,100,2025-06-14
Holy Blindfold,Chris Brown,2,0,2,2025-06-14
Always Remember Us This Way,Lady Gaga,2102,0,2102,2025-06-14
Old Phone,Ed Sheeran,44,0,44,2025-06-14
Surfin' U.S.A.,The Beach Boys,3,0,3,2025-06-14
Hollow,Stray Kids,4,0,4,2025-06-14
Sloop John B,The Beach Boys,3,0,3,2025-06-14
ჩუბინა,East Duo,121,0,121,2025-06-14
Suzanne,Mark Ronson & RAYE,2,0,2,2025-06-14
Hachikō,Fujii Kaze,2,0,2,2025-06-14
Stand By Me,Stephen Wilson Jr.,11,0,11,2025-06-14
Si Antes Te Hubiera Conocido,KAROL G,359,0,359,2025-06-14
I Get Around,The Beach Boys,3,0,3,2025-06-14
Be Mine,KAMRAD,30,0,30,2025-06-14
Zombie,YUNGBLUD,16,0,16,2025-06-14
Bloodline,Alex Warren & Jelly Roll,4,0,4,2025-06-14
Regen,SOPHIA,2,0,2,2025-06-14
Carry You Home,Alex Warren,325,0,325,2025-06-14
undressed,sombr,33,0,33,2025-06-14
Next Summer,Damiano David,106,0,106,2025-06-14
Banned From NO,Lil Wayne & Nicki Minaj,4,0,4,2025-06-14
I Adore You,"HUGEL, Topic & Arash",312,0,312,2025-06-14
God Went Crazy,Teddy Swims,9,0,9,2025-06-14
Good News,Shaboozey,212,0,212,2025-06-14
Worst Way,Riley Green,94,0,94,2025-06-14
