song_name,artist_name,digital_sales,physical_sales,total_sales,collection_date
The Fate of Ophelia,Taylor Swift,39,0,39,2025-11-17
Golden,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",110,0,110,2025-11-17
Ordinary,Alex Warren,284,0,284,2025-11-17
Man I Need,Olivia Dean,94,0,94,2025-11-17
WHERE IS MY HUSBAND,RAYE,60,0,60,2025-11-17
Opalite,Taylor Swift,25,0,25,2025-11-17
Berghain,"ROSALÍA, Björk & Yves Tumor",21,0,21,2025-11-17
All I Want for Christmas Is You,Mariah Carey,794,0,794,2025-11-17
Soda Pop,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, Kevin Woo, samUIL Lee & KPop Demon Hunters Cast",150,0,150,2025-11-17
Beautiful Things,Benson Boone,669,0,669,2025-11-17
Gone Gone Gone,"David Guetta, Teddy Swims & Tones And I",39,0,39,2025-11-17
Don't Tread On Me,Cain Walker,23,0,23,2025-11-17
Sapphire,Ed Sheeran,165,0,165,2025-11-17
No Broke Boys,Disco Lines & Tinashe,150,0,150,2025-11-17
So Easy,Olivia Dean,40,0,40,2025-11-17
Choose,ATEEZ,1,0,1,2025-11-17
12 to 12,sombr,99,0,99,2025-11-17
Messy,Lola Young,363,0,363,2025-11-17
Start Over,5 Seconds of Summer,4,0,4,2025-11-17
The Dead Dance,Lady Gaga,76,0,76,2025-11-17
I Don't Care,Cain Walker,4,0,4,2025-11-17
Die With A Smile,Lady Gaga & Bruno Mars,459,0,459,2025-11-17
The Door,Teddy Swims,668,0,668,2025-11-17
What's Up,4 Non Blondes,114,0,114,2025-11-17
Wishful Dreaming,5 Seconds of Summer,4,0,4,2025-11-17
Walk My Walk,Breaking Rust,28,0,28,2025-11-17
Chest,5 Seconds of Summer,4,0,4,2025-11-17
What It Sounds Like,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",116,0,116,2025-11-17
Lose Control,Teddy Swims,862,0,862,2025-11-17
Pink Pony Club,Chappell Roan,484,0,484,2025-11-17
I'll Find You,5 Seconds of Summer,4,0,4,2025-11-17
Mystical Magical,Benson Boone,207,0,207,2025-11-17
Always Remember Us This Way,Lady Gaga,2258,0,2258,2025-11-17
APT.,ROSÉ & Bruno Mars,396,0,396,2025-11-17
GOOD STUFF,aespa,1,0,1,2025-11-17
A Bar Song,Shaboozey,585,0,585,2025-11-17
FEAR,NF,4,0,4,2025-11-17
Home,Robert Grace,3,0,3,2025-11-17
The Day That I Die,Lewis Capaldi,4,0,4,2025-11-17
Takedown,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",115,0,115,2025-11-17
Soleil Bleu,Bleu Soleil & LUIZA,136,0,136,2025-11-17
La Perla,ROSALÍA & Yahritza Y Su Esencia,11,0,11,2025-11-17
Ketchup And Lemonade,aespa,1,0,1,2025-11-17
Dopamine,Robyn,5,0,5,2025-11-17
Someone You Loved,Lewis Capaldi,1486,0,1486,2025-11-17
Insomnia,Faithless & Disclosure,4,0,4,2025-11-17
Survive,Lewis Capaldi,138,0,138,2025-11-17
In My Life,The Beatles,7,0,7,2025-11-17
BLUE,aespa,1,0,1,2025-11-17
BIRDS OF A FEATHER,Billie Eilish,550,0,550,2025-11-17
Last Christmas,Wham!,601,0,601,2025-11-17
A Thousand Years,Christina Perri,2567,0,2567,2025-11-17
Beat It Up,NCT DREAM,1,0,1,2025-11-17
DAISIES,Justin Bieber,130,0,130,2025-11-17
How It’s Done,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",116,0,116,2025-11-17
Something In The Heavens,Lewis Capaldi,60,0,60,2025-11-17
Choosin' Texas,Ella Langley,32,0,32,2025-11-17
My Only Angel,Aerosmith & YUNGBLUD,60,0,60,2025-11-17
The Sound of Silence,Disturbed,1910,0,1910,2025-11-17
You Are the Reason,Calum Scott,732,0,732,2025-11-17
Ain't My Problem,Cain Walker,13,0,13,2025-11-17
undressed,sombr,188,0,188,2025-11-17
If You Love Her,Forest Blakk,41,0,41,2025-11-17
End of the World,Miley Cyrus,227,0,227,2025-11-17
Chains of Love,Charli xcx,4,0,4,2025-11-17
The Wreck of the Edmund Fitzgerald,Gordon Lightfoot,23,0,23,2025-11-17
Tornado,aespa,1,0,1,2025-11-17
Thunderstruck,Ac/Dc,903,0,903,2025-11-17
I Don't Care,Megadeth,4,0,4,2025-11-17
Paid to Exist,brux XTN,42,0,42,2025-11-17
"Daddy Yankee: Bzrp Music Sessions, Vol. 0/66",Bizarrap & Daddy Yankee,12,0,12,2025-11-17
Home,Glockenbach & Tom Walker,55,0,55,2025-11-17
IRIS OUT,Kenshi Yonezu,54,0,54,2025-11-17
Don't Stop Believin',Journey,661,0,661,2025-11-17
"O Come, O Come Emmanuel",Skillet,4,0,4,2025-11-17
Jamaican,HUGEL & SOLTO (FR),11,0,11,2025-11-17
Nice To Each Other,Olivia Dean,122,0,122,2025-11-17
Stay,Myles Smith,53,0,53,2025-11-17
Bad Dreams,Teddy Swims,430,0,430,2025-11-17
Der Morgen danach,Maite Kelly,32,0,32,2025-11-17
JANE DOE,Kenshi Yonezu & Hikaru Utada,51,0,51,2025-11-17
Creep,Radiohead,232,0,232,2025-11-17
Dass es gut war,Ina Müller,3,0,3,2025-11-17
Everlasting Love,Love Affair,4,0,4,2025-11-17
Your Idol,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, Kevin Woo, samUIL Lee & KPop Demon Hunters Cast",148,0,148,2025-11-17
Eye of the Tiger,Survivor,225,0,225,2025-11-17
Iris,The Goo Goo Dolls,341,0,341,2025-11-17
The Door,Teddy Swims & Tiago PZK,3,0,3,2025-11-17
Unstoppable,Sia,1893,0,1893,2025-11-17
VOX POPULI,"Jeremy Jordan, Christian Borle, Sam Haft & Andrew Underberg",6,0,6,2025-11-17
Enter Sandman,Metallica,145,0,145,2025-11-17
Nothing Else Matters,Metallica,662,0,662,2025-11-17
Tant pis pour elle,Charlotte Cardin,31,0,31,2025-11-17
Changes,Tokio Hotel,4,0,4,2025-11-17
Wackelkontakt,Oimara,288,0,288,2025-11-17
Wondering Why,The Red Clay Strays,78,0,78,2025-11-17
Think About Us,"Sonny Fodera, D.O.D & Poppy Baskcomb",11,0,11,2025-11-17
Reliquia,ROSALÍA,11,0,11,2025-11-17
Better Me For You,Max McNown,232,0,232,2025-11-17
Azizam,Ed Sheeran,228,0,228,2025-11-17
COUNTDOWN LOVE,I'm a Cutie Finder,1,0,1,2025-11-17
Travelin' Soldier,Cody Johnson,11,0,11,2025-11-17
Love In A Bottle,"Keith David, Lilli Cooper, Kimiko Glenn, Krystina Alabado, Sam Haft & Andrew Underberg",6,0,6,2025-11-17
Freedom,Cain Walker,20,0,20,2025-11-17
Fanfare,Koji Tamaki,36,0,36,2025-11-17
Die On This Hill,SIENNA SPIRO,5,0,5,2025-11-17
On The Way,Aina The End,108,0,108,2025-11-17
Dead End,Gen Hoshino,4,0,4,2025-11-17
The One,Michael Patrick Kelly,55,0,55,2025-11-17
Song To My Awful You,Yuuri,4,0,4,2025-11-17
Somewhere Only We Know,Keane,63,0,63,2025-11-17
enjoy,Kis-My-Ft2,6,0,6,2025-11-17
NOKIA,Drake,267,0,267,2025-11-17
Baila de Gasolina,Effe Serieus,135,0,135,2025-11-17
Waterfalls,James Hype,39,0,39,2025-11-17
Restes d'averses,Marine,2,0,2,2025-11-17
"les filles, les meufs",marguerite,23,0,23,2025-11-17
Golden,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast & David Guetta",107,0,107,2025-11-17
Rironbuso Site,Hatsuboshi Gakuen & Tsubame Amaya,2,0,2,2025-11-17
