song_name,artist_name,digital_sales,physical_sales,total_sales,collection_date
Ordinary,Alex Warren,114,0,114,2025-05-31
Die With A Smile,Lady Gaga & Bruno Mars,289,0,289,2025-05-31
APT.,ROSÉ & Bruno Mars,226,0,226,2025-05-31
Azizam,Ed Sheeran,58,0,58,2025-05-31
Anxiety,Doechii,88,0,88,2025-05-31
Abracadabra,Lady Gaga,118,0,118,2025-05-31
End of the World,Miley Cyrus,58,0,58,2025-05-31
Messy,Lola Young,193,0,193,2025-05-31
Easy Lover,Miley Cyrus,2,0,2,2025-05-31
Beautiful Things,Benson Boone,499,0,499,2025-05-31
Bad Dreams,Teddy Swims,261,0,261,2025-05-31
Just Keep Watching,Tate McRae,2,0,2,2025-05-31
Pink Pony Club,Chappell Roan,314,0,314,2025-05-31
BIRDS OF A FEATHER,Billie Eilish,380,0,380,2025-05-31
The Power Of Love,Blasterjaxx,2,0,2,2025-05-31
Pretty Little Baby,Connie Francis,22,0,22,2025-05-31
Espresso Macchiato,Tommy Cash,29,0,29,2025-05-31
Zombie,YUNGBLUD,2,0,2,2025-05-31
Lose Control,Teddy Swims,692,0,692,2025-05-31
cliché,mgk,9,0,9,2025-05-31
A Bar Song,Shaboozey,415,0,415,2025-05-31
I Got A New One,Elizabeth Nichols,3,0,3,2025-05-31
NOKIA,Drake,106,0,106,2025-05-31
Blessings,Calvin Harris & Clementine Douglas,23,0,23,2025-05-31
Mystical Magical,Benson Boone,37,0,37,2025-05-31
The Sound of Silence,Disturbed,1740,0,1740,2025-05-31
The Door,Teddy Swims,498,0,498,2025-05-31
Bloodline,Alex Warren,9,0,9,2025-05-31
Shake It To The Max,"MOLIY, Silent Addy, Skillibeng & Shenseea",43,0,43,2025-05-31
Always Remember Us This Way,Lady Gaga,2088,0,2088,2025-05-31
Sorry I'm Here For Someone Else,Benson Boone,93,0,93,2025-05-31
The Glen,Levi Heron,22,0,22,2025-05-31
Adelita,Bruce Springsteen,2,0,2,2025-05-31
Man Of The Year,Lorde,3,0,3,2025-05-31
THUNDER,SEVENTEEN,6,0,6,2025-05-31
High As You,Mark Tuan,2,0,2,2025-05-31
Beautiful People,David Guetta & Sia,86,0,86,2025-05-31
Old Phone,Ed Sheeran,30,0,30,2025-05-31
Better Me For You,Max McNown,100,0,100,2025-05-31
Homesick For Heaven,Phil Wickham,2,0,2,2025-05-31
I'm The Problem,Morgan Wallen,121,0,121,2025-05-31
Show Me Love,WizTheMc & bees & honey,70,0,70,2025-05-31
Starburster,Fontaines D.C.,60,0,60,2025-05-31
Good News,Shaboozey,198,0,198,2025-05-31
Wenn das Liebe ist,Nina Chuba,2,0,2,2025-05-31
Carry You Home,Alex Warren,311,0,311,2025-05-31
What I Want,Morgan Wallen & Tate McRae,15,0,15,2025-05-31
Desire,Bono,2,0,2,2025-05-31
luther,Kendrick Lamar & SZA,174,0,174,2025-05-31
Bara Bada Bastu,KAJ,33,0,33,2025-05-31
Stumblin' In,Cyril,559,0,559,2025-05-31
FICKA,Sarah Connor,49,0,49,2025-05-31
More to Lose,Miley Cyrus,18,0,18,2025-05-31
Everest,Halestorm,2,0,2,2025-05-31
YOUR WAY'S BETTER,Forrest Frank,52,0,52,2025-05-31
Thunderstruck,Ac/Dc,734,0,734,2025-05-31
Si Antes Te Hubiera Conocido,KAROL G,345,0,345,2025-05-31
Hand That Feeds,Halsey & Amy Lee,1,0,1,2025-05-31
"Good Luck, Babe",Chappell Roan,383,0,383,2025-05-31
Wackelkontakt,Oimara,135,0,135,2025-05-31
Take me back,HAIM,2,0,2,2025-05-31
Her Nerdeysen,DJ Unzensiert,25,0,25,2025-05-31
Just In Case,Morgan Wallen,72,0,72,2025-05-31
Jumping Machine,LBI,74,0,74,2025-05-31
Her Nerdeysen,Ati242,33,0,33,2025-05-31
Don't Stop Believin',Journey,502,0,502,2025-05-31
Nice To Meet You,Myles Smith,205,0,205,2025-05-31
There She Goes,"CYRIL, MOONLGHT & The La's",16,0,16,2025-05-31
That’s So True,Gracie Abrams,220,0,220,2025-05-31
blue,yung kai,173,0,173,2025-05-31
tulipanes,Chiara Oliver & Pablo López,2,0,2,2025-05-31
Momma Song,Benson Boone,9,0,9,2025-05-31
Stargazing,Myles Smith,387,0,387,2025-05-31
Up From the Bottom,LINKIN PARK,65,0,65,2025-05-31
Liar,Jelly Roll,254,0,254,2025-05-31
Don’t Say You Love Me,Jin,16,0,16,2025-05-31
Blue Strips,Jessie Murph,43,0,43,2025-05-31
Lovin Myself,Ava Max,2,0,2,2025-05-31
I Had Some Help,Post Malone,386,0,386,2025-05-31
ჩუბინა,East Duo,107,0,107,2025-05-31
Flowers,Miley Cyrus,858,0,858,2025-05-31
Hard Fought Hallelujah,Brandon Lake & Jelly Roll,75,0,75,2025-05-31
Plazma,Kenshi Yonezu,113,0,113,2025-05-31
Walk of Fame,Miley Cyrus,2,0,2,2025-05-31
Watch me,YOASOBI,14,0,14,2025-05-31
All The Way,BigXthaPlug & Bailey Zimmerman,58,0,58,2025-05-31
Song 3,BABYMETAL & Slaughter to Prevail,3,0,3,2025-05-31
El vino de tu boca,Alejandro Sanz,9,0,9,2025-05-31
Espresso,Sabrina Carpenter,413,0,413,2025-05-31
Baller,Abor & Tynna,32,0,32,2025-05-31
undressed,sombr,19,0,19,2025-05-31
気まぐれロマンティック,NAYEON,1,0,1,2025-05-31
EX EX EX,Aitana & Kenia Os,2,0,2,2025-05-31
Love Me Not,Ravyn Lenae,8,0,8,2025-05-31
The Emptiness Machine,LINKIN PARK,264,0,264,2025-05-31
GRIT,BE:FIRST,6,0,6,2025-05-31
Lichtje Branden,Suzan & Freek,4,0,4,2025-05-31
KUSUSHIKI,Mrs. GREEN APPLE,55,0,55,2025-05-31
Freed from Desire,Gala,149,0,149,2025-05-31
Where Our Blue Is,Tatsuya Kitani,137,0,137,2025-05-31
Next Summer,Damiano David,93,0,93,2025-05-31
Messy,ROSÉ,23,0,23,2025-05-31
Zombie Lady,Damiano David,11,0,11,2025-05-31
What An Awesome God,Phil Wickham,31,0,31,2025-05-31
Dreams,The Cranberries,55,0,55,2025-05-31
Volevo essere un duro,Lucio Corsi,42,0,42,2025-05-31
Still Into You,CYRIL & maryjo,185,0,185,2025-05-31
tau mich auf,Zartmann,99,0,99,2025-05-31
Kokoro ga kaze wo hikuhiniwa,syudou,1,0,1,2025-05-31
Sarà perché ti amo,Ricchi & Poveri,477,0,477,2025-05-31
A Thousand Years,Christina Perri,2412,0,2412,2025-05-31
Wonderful Life '25,Hurts & Purple Disco Machine,8,0,8,2025-05-31
Kaiga,Motoki Ohmori,3,0,3,2025-05-31
Worst Way,Riley Green,80,0,80,2025-05-31
Muchu,BE:FIRST,31,0,31,2025-05-31
supernatural,Ariana Grande,41,0,41,2025-05-31
Not Like Us,Kendrick Lamar,355,0,355,2025-05-31
My minority,syudou,1,0,1,2025-05-31
WHY,Jon Bellion & Luke Combs,9,0,9,2025-05-31
Bésame,Alejandro Sanz & Shakira,9,0,9,2025-05-31
Location,ZERB & Wiz Khalifa,97,0,97,2025-05-31
La Plena,"W Sound, Beéle & Ovy On the Drums",34,0,34,2025-05-31
Enter Sandman,Metallica,97,0,97,2025-05-31
NINAO,GIMS,64,0,64,2025-05-31
Blue Amber,back number,33,0,33,2025-05-31
Ace Trumpets,"Clipse, Pusha T & No Malice",2,0,2,2025-05-31
Kaiju,sakanaction,77,0,77,2025-05-31
Perfect,Ed Sheeran,2890,0,2890,2025-05-31
I don't care,Hoshimachi Suisei,46,0,46,2025-05-31
Head Above Water,"twocolors, Safri Duo & Chris de Sarandy",1,0,1,2025-05-31
Geboren Um Zu Leben,"Kontra K, Unheilig & NESS",9,0,9,2025-05-31
Hawaiian Roller Coaster Ride,"Iam Tongi, Kamehameha Schools Children's Chorus & Disney",8,0,8,2025-05-31
Gianna,Pietro Basile,66,0,66,2025-05-31
Als du gingst,Contec & Lina Maly,26,0,26,2025-05-31
Lilac,Mrs. Green Apple,396,0,396,2025-05-31
Als Het Avond Is,Suzan & Freek,132,0,132,2025-05-31
Fame is a Gun,Addison Rae,2,0,2,2025-05-31
encore,Hey! Say! JUMP,4,0,4,2025-05-31
Backup Plan,Bailey Zimmerman & Luke Combs,29,0,29,2025-05-31
Too Sweet,Hozier,433,0,433,2025-05-31
Creep,Radiohead,171,0,171,2025-05-31
CIEL,GIMS,87,0,87,2025-05-31
烽月,Liu Yu Ning,3,0,3,2025-05-31
Born With a Broken Heart,Damiano David,217,0,217,2025-05-31
WOW,Mia Julia & Marc Eggers,3,0,3,2025-05-31
ROSE,HANA,52,0,52,2025-05-31
Lose Yourself,Eminem,458,0,458,2025-05-31
I hate this love song,Chanmina,2,0,2,2025-05-31
When I'm With You,LISA,12,0,12,2025-05-31
The Truth,Megan Woods,79,0,79,2025-05-31
Goud,Suzan & Freek,36,0,36,2025-05-31
I'm With You,Avril Lavigne,16,0,16,2025-05-31
Seimei,tuki.,1,0,1,2025-05-31
Somebody That I Used to Know,Gotye,1663,0,1663,2025-05-31
I Adore You,"HUGEL, Topic & Arash",303,0,303,2025-05-31
like JENNIE,JENNIE,86,0,86,2025-05-31
Amen,Shaboozey & Jelly Roll,36,0,36,2025-05-31
Don't Stop The Car,Nickless,21,0,21,2025-05-31
How do I know,VAUNDY,16,0,16,2025-05-31
我想你了,Zhou Shen,1,0,1,2025-05-31
I Ain't Comin' Back,Morgan Wallen & Post Malone,44,0,44,2025-05-31
Me Retiro,Santana & Grupo Frontera,2,0,2,2025-05-31
Blink Twice,Shaboozey & Myles Smith,49,0,49,2025-05-31
Somewhere Over Laredo,Lainey Wilson,9,0,9,2025-05-31
La Isla Bonita,Madonna,1,0,1,2025-05-31
Demons,Imagine Dragons,749,0,749,2025-05-31
Gianna,"Pietro Basile, Harris & Ford & BIG TIM",24,0,24,2025-05-31
Wasted Love,JJ,19,0,19,2025-05-31
Tamamono,RADWIMPS,26,0,26,2025-05-31
You'll Be in My Heart,NIKI,38,0,38,2025-05-31
Batterij,Suzan & Freek,5,0,5,2025-05-31
I Am Not Okay,Jelly Roll,346,0,346,2025-05-31
Vidrado Em Você,DJ Guuga & MC Livinho,44,0,44,2025-05-31
Priceless,Maroon 5 & LISA,29,0,29,2025-05-31
Love Somebody,Morgan Wallen,225,0,225,2025-05-31
Espresso Macchiato,Tommy Cash & Tony Effe,9,0,9,2025-05-31
Believer,Imagine Dragons,2341,0,2341,2025-05-31
AMOR,Achille Lauro,12,0,12,2025-05-31
Morgen,Apache 207,9,0,9,2025-05-31
mimosa,Ayumi Hamasaki,34,0,34,2025-05-31
Sweet Child o' Mine,Guns N' Roses,150,0,150,2025-05-31
L'horloge brûle,Julien Lieb,2,0,2,2025-05-31
Ken Je Dat Gevoel,Suzan & Freek,9,0,9,2025-05-31
