song_name,artist_name,digital_sales,physical_sales,total_sales,collection_date
Ordinary,Alex Warren,134,0,134,2025-06-20
Unravelling,Muse,1,0,1,2025-06-20
Sapphire,Ed Sheeran,15,0,15,2025-06-20
APT.,ROSÉ & Bruno Mars,246,0,246,2025-06-20
Azizam,Ed Sheeran,78,0,78,2025-06-20
Messy,Lola Young,213,0,213,2025-06-20
Drive,Ed Sheeran,1,0,1,2025-06-20
Die With A Smile,Lady Gaga & Bruno Mars,309,0,309,2025-06-20
Hammer,Lorde,1,0,1,2025-06-20
Killin' It Girl,j-hope & GloRilla,8,0,8,2025-06-20
Plastic Box,JADE,1,0,1,2025-06-20
Outside,Cardi B,1,0,1,2025-06-20
Anxiety,Doechii,108,0,108,2025-06-20
Same Questions,Max McNown,15,0,15,2025-06-20
Pink Pony Club,Chappell Roan,334,0,334,2025-06-20
Abracadabra,Lady Gaga,138,0,138,2025-06-20
End of the World,Miley Cyrus,78,0,78,2025-06-20
Beautiful Things,Benson Boone,519,0,519,2025-06-20
Shake It To The Max,"MOLIY, Silent Addy, Skillibeng & Shenseea",63,0,63,2025-06-20
The Glen,Levi Heron,42,0,42,2025-06-20
Manchild,Sabrina Carpenter,15,0,15,2025-06-20
All Gas No Brakes,Teddy Swims & BigXthaPlug,1,0,1,2025-06-20
Remember My Name,Sons of Legion,2,0,2,2025-06-20
Bad Dreams,Teddy Swims,281,0,281,2025-06-20
Killin' It Girl,j-hope,8,0,8,2025-06-20
The Door,Teddy Swims,518,0,518,2025-06-20
Sorry I'm Here For Someone Else,Benson Boone,113,0,113,2025-06-20
Gabriela,KATSEYE,1,0,1,2025-06-20
Espresso Macchiato,Tommy Cash,49,0,49,2025-06-20
BIRDS OF A FEATHER,Billie Eilish,400,0,400,2025-06-20
The Sound of Silence,Disturbed,1760,0,1760,2025-06-20
Mystical Magical,Benson Boone,57,0,57,2025-06-20
Lose Control,Teddy Swims,712,0,712,2025-06-20
A Bar Song,Shaboozey,435,0,435,2025-06-20
No Time To Talk,Jonas Brothers,1,0,1,2025-06-20
Fire Starter,Sons of Legion,3,0,3,2025-06-20
Blessings,Calvin Harris & Clementine Douglas,43,0,43,2025-06-20
Pretty Little Baby,Connie Francis,42,0,42,2025-06-20
Man On A Mission,The Black Keys,1,0,1,2025-06-20
NOKIA,Drake,126,0,126,2025-06-20
Power,Sons of Legion,4,0,4,2025-06-20
Can You Hear Me,Amy Macdonald,3,0,3,2025-06-20
Dominate,Three Days Grace,1,0,1,2025-06-20
This Side Of Heaven,Max McNown,1,0,1,2025-06-20
Victory Lap,"Fred again.., Skepta & PlaqueBoyMax",3,0,3,2025-06-20
Beautiful People,David Guetta & Sia,106,0,106,2025-06-20
Feels So Good To Be You,Mama Duke,2,0,2,2025-06-20
Show Me Love,WizTheMc & bees & honey,90,0,90,2025-06-20
How to Love,Tokio Hotel,1,0,1,2025-06-20
Wait So Long,Swedish House Mafia,1,0,1,2025-06-20
TAKEDOWN,TWICE,1,0,1,2025-06-20
Walking On The Edge,Sons of Legion,2,0,2,2025-06-20
Always Remember Us This Way,Lady Gaga,2108,0,2108,2025-06-20
In the Air Tonight,Sons of Legion,2,0,2,2025-06-20
Deja Vu,Clueso,1,0,1,2025-06-20
Si Antes Te Hubiera Conocido,KAROL G,365,0,365,2025-06-20
Trigger Finger,Joe Bonamassa,1,0,1,2025-06-20
Espresso,Sabrina Carpenter,433,0,433,2025-06-20
Rein Me In,Sam Fender & Olivia Dean,1,0,1,2025-06-20
Wackelkontakt,Oimara,155,0,155,2025-06-20
BEYOND THE TIME,TM NETWORK,3,0,3,2025-06-20
Zombie,YUNGBLUD,22,0,22,2025-06-20
Thunderstruck,Ac/Dc,754,0,754,2025-06-20
Be Mine,KAMRAD,36,0,36,2025-06-20
ჩუბინა,East Duo,127,0,127,2025-06-20
Next Summer,Damiano David,112,0,112,2025-06-20
Billyeoon Goyangi,ILLIT,5,0,5,2025-06-20
Old Phone,Ed Sheeran,50,0,50,2025-06-20
Bloodline,Alex Warren & Jelly Roll,10,0,10,2025-06-20
D-Day,Agust D,16,0,16,2025-06-20
There She Goes,"CYRIL, MOONLGHT & The La's",36,0,36,2025-06-20
Scornful Woman,Oliver Anthony Music,16,0,16,2025-06-20
STYLE,Hearts2Hearts,3,0,3,2025-06-20
Regalo,Alvaro Soler,1,0,1,2025-06-20
A Thousand Years,Christina Perri,2431,0,2431,2025-06-20
YOUR WAY'S BETTER,Forrest Frank,72,0,72,2025-06-20
LATINA FOREVA,KAROL G,11,0,11,2025-06-20
The Power Of Love,Blasterjaxx,19,0,19,2025-06-20
How Do I Say Goodbye,Dean Lewis,655,0,655,2025-06-20
Mr Electric Blue,Benson Boone,1,0,1,2025-06-20
Wondering Why,The Red Clay Strays,63,0,63,2025-06-20
Hachikō,Fujii Kaze,6,0,6,2025-06-20
Stargazing,Myles Smith,407,0,407,2025-06-20
Jumping Machine,LBI,93,0,93,2025-06-20
Alles oder Nix,SSIO,1,0,1,2025-06-20
Good News,Shaboozey,218,0,218,2025-06-20
Starburster,Fontaines D.C.,80,0,80,2025-06-20
Holy Blindfold,Chris Brown,8,0,8,2025-06-20
Plazma,Kenshi Yonezu,129,0,129,2025-06-20
Strange,Sons of Legion,1,0,1,2025-06-20
Viva la Vida,Coldplay,1772,0,1772,2025-06-20
Brand New Day,Sons of Legion,1,0,1,2025-06-20
manatsubiyo,Nogizaka46,1,0,1,2025-06-20
I Know A Name,Brandon Lake & CeCe Winans,1,0,1,2025-06-20
Carry You Home,Alex Warren,331,0,331,2025-06-20
undressed,sombr,39,0,39,2025-06-20
ATTENTION,"Kesha, Slayyyter & Rose Gray",1,0,1,2025-06-20
Her Nerdeysen,Ati242,53,0,53,2025-06-20
