song_name,artist_name,digital_sales,physical_sales,total_sales,collection_date
Golden,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",125,0,125,2025-12-02
The Fate of Ophelia,Taylor Swift,54,0,54,2025-12-02
All I Want for Christmas Is You,Mariah Carey,809,0,809,2025-12-02
Ordinary,Alex Warren,299,0,299,2025-12-02
Last Christmas,Wham!,616,0,616,2025-12-02
WHERE IS MY HUSBAND,RAYE,75,0,75,2025-12-02
Running Up That Hill,Kate Bush,236,0,236,2025-12-02
Man I Need,Olivia Dean,109,0,109,2025-12-02
Good Goodbye,HWASA,19,0,19,2025-12-02
Opalite,Taylor Swift,40,0,40,2025-12-02
It's Beginning to Look a Lot Like Christmas,Michael Bublé,331,0,331,2025-12-02
So Easy,Olivia Dean,55,0,55,2025-12-02
Opal,Karnivool,1,0,1,2025-12-02
Merry Christmas,Ed Sheeran & Elton John,178,0,178,2025-12-02
Zoo,Shakira,6,0,6,2025-12-02
A Thousand Years,Christina Perri,2580,0,2580,2025-12-02
Feliz Navidad,José Feliciano,257,0,257,2025-12-02
Gone Gone Gone,"David Guetta, Teddy Swims & Tones And I",54,0,54,2025-12-02
Jingle Bell Rock,Bobby Helms,224,0,224,2025-12-02
Stranger Things,Kyle Dixon & Michael Stein,9,0,9,2025-12-02
End of Beginning,Djo,178,0,178,2025-12-02
For Good,Cynthia Erivo & Ariana Grande,12,0,12,2025-12-02
Soda Pop,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, Kevin Woo, samUIL Lee & KPop Demon Hunters Cast",165,0,165,2025-12-02
Driving Home for Christmas,Chris Rea,397,0,397,2025-12-02
Snowman,Sia,288,0,288,2025-12-02
Do They Know It's Christmas,Band Aid,295,0,295,2025-12-02
Underneath the Tree,Kelly Clarkson,212,0,212,2025-12-02
Berghain,"ROSALÍA, Björk & Yves Tumor",36,0,36,2025-12-02
Pink Pony Club,Chappell Roan,499,0,499,2025-12-02
Merry Christmas Everyone,Shakin' Stevens,222,0,222,2025-12-02
Beautiful Things,Benson Boone,684,0,684,2025-12-02
12 to 12,sombr,114,0,114,2025-12-02
Zoo,Disney & Shakira,7,0,7,2025-12-02
The Dead Dance,Lady Gaga,91,0,91,2025-12-02
undressed,sombr,201,0,201,2025-12-02
Lose Control,Teddy Swims,877,0,877,2025-12-02
Mystical Magical,Benson Boone,222,0,222,2025-12-02
CHANEL,Tyla,23,0,23,2025-12-02
Don't Stop Believin',Journey,676,0,676,2025-12-02
Sapphire,Ed Sheeran,180,0,180,2025-12-02
Choosin' Texas,Ella Langley,47,0,47,2025-12-02
Rockin' Around the Christmas Tree,Brenda Lee,242,0,242,2025-12-02
Stand By Me,Stephen Wilson Jr.,29,0,29,2025-12-02
No Broke Boys,Disco Lines & Tinashe,165,0,165,2025-12-02
Die With A Smile,Lady Gaga & Bruno Mars,474,0,474,2025-12-02
APT.,ROSÉ & Bruno Mars,411,0,411,2025-12-02
Messy,Lola Young,378,0,378,2025-12-02
I Don't Care,Cain Walker,19,0,19,2025-12-02
Panorama,TAEYEON,2,0,2,2025-12-02
BIRDS OF A FEATHER,Billie Eilish,565,0,565,2025-12-02
Don't Tread On Me,Cain Walker,38,0,38,2025-12-02
What's Up,4 Non Blondes,129,0,129,2025-12-02
La Perla,ROSALÍA & Yahritza Y Su Esencia,26,0,26,2025-12-02
Fairytale of New York,The Pogues,229,0,229,2025-12-02
I Run,HAVEN. & Kaitlin Aragon,8,0,8,2025-12-02
Silver Springs,Fleetwood Mac,6,0,6,2025-12-02
Stay,Myles Smith,67,0,67,2025-12-02
NOT CUTE ANYMORE,ILLIT,9,0,9,2025-12-02
Something In The Heavens,Lewis Capaldi,74,0,74,2025-12-02
Your Nonsense Makes Sense,The 502s,8,0,8,2025-12-02
Changing,Kevin Jonas,6,0,6,2025-12-02
Santa Tell Me,Ariana Grande,279,0,279,2025-12-02
Thunderstruck,Ac/Dc,918,0,918,2025-12-02
33 Max Verstappen,Carte Blanq & Maxx Power,25,0,25,2025-12-02
Home,Glockenbach & Tom Walker,70,0,70,2025-12-02
