song_name,artist_name,digital_sales,physical_sales,total_sales,collection_date
Ordinary,Alex Warren,150,0,150,2025-07-06
APT.,ROSÉ & Bruno Mars,262,0,262,2025-07-06
Azizam,Ed Sheeran,94,0,94,2025-07-06
Die With A Smile,Lady Gaga & Bruno Mars,325,0,325,2025-07-06
Sapphire,Ed Sheeran,31,0,31,2025-07-06
Golden,"HUNTRX, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",16,0,16,2025-07-06
Messy,Lola Young,229,0,229,2025-07-06
Survive,Lewis Capaldi,10,0,10,2025-07-06
Wonderwall,Oasis,36,0,36,2025-07-06
What It Sounds Like,"HUNTRX, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",16,0,16,2025-07-06
Soda Pop,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, Kevin Woo, samUIL Lee & KPop Demon Hunters Cast",16,0,16,2025-07-06
Don't Look Back In Anger,Oasis,30,0,30,2025-07-06
BIRDS OF A FEATHER,Billie Eilish,416,0,416,2025-07-06
Pink Pony Club,Chappell Roan,350,0,350,2025-07-06
End of the World,Miley Cyrus,94,0,94,2025-07-06
A Bar Song,Shaboozey,451,0,451,2025-07-06
F1,Hans Zimmer,8,0,8,2025-07-06
Anxiety,Doechii,124,0,124,2025-07-06
Your Idol,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, Kevin Woo, samUIL Lee & KPop Demon Hunters Cast",15,0,15,2025-07-06
Beautiful Things,Benson Boone,535,0,535,2025-07-06
Lose Control,Teddy Swims,728,0,728,2025-07-06
Mystical Magical,Benson Boone,73,0,73,2025-07-06
Shake It To The Max,"MOLIY, Silent Addy, Skillibeng & Shenseea",79,0,79,2025-07-06
What Did I Miss,Drake,2,0,2,2025-07-06
Bad Dreams,Teddy Swims,297,0,297,2025-07-06
Abracadabra,Lady Gaga,154,0,154,2025-07-06
Lose My Mind,Don Toliver,12,0,12,2025-07-06
Manchild,Sabrina Carpenter,31,0,31,2025-07-06
How It’s Done,"HUNTRX, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",16,0,16,2025-07-06
Free,"Rumi, JINU, EJAE, Andrew Choi & KPop Demon Hunters Cast",16,0,16,2025-07-06
Blessings,Calvin Harris & Clementine Douglas,59,0,59,2025-07-06
Together,"David Guetta, Hypaton & Bonnie Tyler",3,0,3,2025-07-06
The Sound of Silence,Disturbed,1776,0,1776,2025-07-06
Beautiful People,David Guetta & Sia,122,0,122,2025-07-06
Someone You Loved,Lewis Capaldi,1368,0,1368,2025-07-06
Espresso Macchiato,Tommy Cash,65,0,65,2025-07-06
Paranoid,Black Sabbath,5,0,5,2025-07-06
The Glen,Levi Heron,58,0,58,2025-07-06
Dame Un Grrr,Fantomel & KATE LINN,16,0,16,2025-07-06
