song_name,artist_name,digital_sales,physical_sales,total_sales,collection_date
The Fate of Ophelia,Taylor Swift,21,0,21,2025-10-30
Golden,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",92,0,92,2025-10-30
Opalite,Taylor Swift,7,0,7,2025-10-30
Ordinary,Alex Warren,266,0,266,2025-10-30
Berghain,"ROSALÍA, Björk & Yves Tumor",3,0,3,2025-10-30
Man I Need,Olivia Dean,76,0,76,2025-10-30
The Dead Dance,Lady Gaga,58,0,58,2025-10-30
Thriller,Michael Jackson,131,0,131,2025-10-30
Soda Pop,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, Kevin Woo, samUIL Lee & KPop Demon Hunters Cast",132,0,132,2025-10-30
WHERE IS MY HUSBAND,RAYE,42,0,42,2025-10-30
Once We Get Up There,"Christian Borle, Joel Perez, Lilli Cooper, Sam Haft & Andrew Underberg",2,0,2,2025-10-30
Die With A Smile,Lady Gaga & Bruno Mars,441,0,441,2025-10-30
Ghostbusters,Ray Parker Jr.,75,0,75,2025-10-30
The Door,Teddy Swims,650,0,650,2025-10-30
Gone Gone Gone,"David Guetta, Teddy Swims & Tones And I",21,0,21,2025-10-30
Sapphire,Ed Sheeran,147,0,147,2025-10-30
Lose Control,Teddy Swims,844,0,844,2025-10-30
Sympathy Magic,Florence + the Machine,4,0,4,2025-10-30
What It Sounds Like,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",98,0,98,2025-10-30
No Broke Boys,Disco Lines & Tinashe,132,0,132,2025-10-30
So Easy,Olivia Dean,22,0,22,2025-10-30
APT.,ROSÉ & Bruno Mars,378,0,378,2025-10-30
Rubber Band Man,Mumford & Sons & Hozier,7,0,7,2025-10-30
What's Up,4 Non Blondes,96,0,96,2025-10-30
Monster Mash,"Bobby ""Boris"" Pickett & The Crypt-Kickers",51,0,51,2025-10-30
Bad Dreams,Teddy Swims,413,0,413,2025-10-30
Messy,Lola Young,345,0,345,2025-10-30
Beautiful Things,Benson Boone,651,0,651,2025-10-30
Abracadabra,Lady Gaga,270,0,270,2025-10-30
Nice To Meet You,Myles Smith,305,0,305,2025-10-30
SPAGHETTI,LE SSERAFIM & j-hope,7,0,7,2025-10-30
How It’s Done,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",98,0,98,2025-10-30
End of the World,Miley Cyrus,210,0,210,2025-10-30
Golden,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast & David Guetta",92,0,92,2025-10-30
12 to 12,sombr,81,0,81,2025-10-30
Pink Pony Club,Chappell Roan,466,0,466,2025-10-30
Takedown,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",97,0,97,2025-10-30
Your Idol,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, Kevin Woo, samUIL Lee & KPop Demon Hunters Cast",131,0,131,2025-10-30
The Sound of Silence,Disturbed,1892,0,1892,2025-10-30
Gravity,"Jessica Vosk, Alex Brightman, Sam Haft & Andrew Underberg",7,0,7,2025-10-30
Thneedville,"Fletcher Sheridan, Antonio Sol, Beth Anderson, Oliver Powell, Edie Lehmann Boddicker, MIssi Hale & Rob Riggle",6,0,6,2025-10-30
A Bar Song,Shaboozey,567,0,567,2025-10-30
Walk My Walk,Breaking Rust,10,0,10,2025-10-30
Livin’ on Borrowed Time,Breaking Rust,13,0,13,2025-10-30
In The End,Depeche Mode,7,0,7,2025-10-30
Elizabeth Taylor,Taylor Swift,6,0,6,2025-10-30
BIRDS OF A FEATHER,Billie Eilish,532,0,532,2025-10-30
IRIS OUT,米津玄師,6,0,6,2025-10-30
Soleil Bleu,Bleu Soleil & LUIZA,118,0,118,2025-10-30
Freedom,Cain Walker,3,0,3,2025-10-30
Free,"Rumi, JINU, EJAE, Andrew Choi & KPop Demon Hunters Cast",132,0,132,2025-10-30
Choosin' Texas,Ella Langley,14,0,14,2025-10-30
undressed,sombr,171,0,171,2025-10-30
Halloween Theme,"John Carpenter, Cody Carpenter & Daniel Davies",13,0,13,2025-10-30
Don't Tread On Me,Cain Walker,5,0,5,2025-10-30
This Is Halloween,The Citizens of Halloween,48,0,48,2025-10-30
An meinem Grab,Der Skyper,1,0,1,2025-10-30
It's Raining,Ziggy in tha House,26,0,26,2025-10-30
Gute Laune,GroßstadtEngel,19,0,19,2025-10-30
Something In The Heavens,Lewis Capaldi,42,0,42,2025-10-30
Angel,Mariah Carey,2,0,2,2025-10-30
Paid to Exist,brux XTN,24,0,24,2025-10-30
Quiero Decirte,Abraham Mateo & Ana Mena,15,0,15,2025-10-30
Always Remember Us This Way,Lady Gaga,2240,0,2240,2025-10-30
JUMP,BLACKPINK,112,0,112,2025-10-30
You Are the Reason,Calum Scott,714,0,714,2025-10-30
Eternity,Alex Warren,105,0,105,2025-10-30
The Life of a Showgirl,Taylor Swift,6,0,6,2025-10-30
The One,Michael Patrick Kelly,40,0,40,2025-10-30
Zombie,YUNGBLUD,128,0,128,2025-10-30
Bohemian Rhapsody,Queen,714,0,714,2025-10-30
Chariot,Westlife,7,0,7,2025-10-30
I Am Not Okay,Jelly Roll,469,0,469,2025-10-30
Der Morgen danach,Maite Kelly,14,0,14,2025-10-30
Iris,The Goo Goo Dolls,327,0,327,2025-10-30
JANE DOE,Kenshi Yonezu & Hikaru Utada,34,0,34,2025-10-30
DAISIES,Justin Bieber,112,0,112,2025-10-30
Manchild,Sabrina Carpenter,147,0,147,2025-10-30
Hazbin Guarantee,"Erika Henningsen, Christian Borle, Lilli Cooper, Joel Perez, Stephanie Beatriz, Kevin Del Aguila, Krystina Alabado, Keith David, Kimiko Glenn, Amir Talai, Sam Haft & Andrew Underberg",1,0,1,2025-10-30
Gabriela,KATSEYE,63,0,63,2025-10-30
Camera,Ed Sheeran,48,0,48,2025-10-30
Almost,Lewis Capaldi,7,0,7,2025-10-30
Everybody Scream,Florence + the Machine,22,0,22,2025-10-30
Love The Way You Lie,IAXMUSIC,2,0,2,2025-10-30
DEPRESSED,Anne-Marie,42,0,42,2025-10-30
My Only Angel,Aerosmith & YUNGBLUD,42,0,42,2025-10-30
Weightless,Marconi Union,22,0,22,2025-10-30
In Another World,EJAE,7,0,7,2025-10-30
Mystical Magical,Benson Boone,189,0,189,2025-10-30
Tant pis pour elle,Charlotte Cardin,18,0,18,2025-10-30
I'm Gonna Love You Through It,Martina McBride,3,0,3,2025-10-30
NOKIA,Drake,253,0,253,2025-10-30
Azizam,Ed Sheeran,210,0,210,2025-10-30
Formula 1 Theme,Brian Tyler,6,0,6,2025-10-30
Wunderschön,Unheilig,47,0,47,2025-10-30
Eye of the Tiger,Survivor,218,0,218,2025-10-30
Sarà perché ti amo,Ricchi & Poveri,597,0,597,2025-10-30
Thunderstruck,Ac/Dc,885,0,885,2025-10-30
Left It In The River,Jamie MacDonald,24,0,24,2025-10-30
Someone You Loved,Lewis Capaldi,1475,0,1475,2025-10-30
SPAGHETTI,LE SSERAFIM,7,0,7,2025-10-30
Niemand,Suzan & Freek,8,0,8,2025-10-30
Disco Baby,Travis Japan,4,0,4,2025-10-30
Dancing In the Dark,Bruce Springsteen,11,0,11,2025-10-30
QUE CE SOIT CLAIR,Paul Kalkbrenner & Stromae,54,0,54,2025-10-30
Survive,Lewis Capaldi,126,0,126,2025-10-30
I Want You Back,BE:FIRST,4,0,4,2025-10-30
Back to Life,&TEAM,4,0,4,2025-10-30
On The Way,Aina The End,94,0,94,2025-10-30
Home,Glockenbach & Tom Walker,37,0,37,2025-10-30
