song_name,artist_name,digital_sales,physical_sales,total_sales,collection_date
Golden,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",43,0,43,2025-09-11
The Dead Dance,Lady Gaga,9,0,9,2025-09-11
Ordinary,Alex Warren,217,0,217,2025-09-11
I Wanna Dance With Somebody,Calum Scott & Whitney Houston,1,0,1,2025-09-11
Soda Pop,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, Kevin Woo, samUIL Lee & KPop Demon Hunters Cast",83,0,83,2025-09-11
Sapphire,Ed Sheeran,98,0,98,2025-09-11
Lights,BTS,30,0,30,2025-09-11
Unconditional,JADE,1,0,1,2025-09-11
Die With A Smile,Lady Gaga & Bruno Mars,392,0,392,2025-09-11
What It Sounds Like,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",49,0,49,2025-09-11
No Broke Boys,Disco Lines & Tinashe,83,0,83,2025-09-11
Impose,Bad Omens,1,0,1,2025-09-11
Azizam,Ed Sheeran,161,0,161,2025-09-11
Bohemian Rhapsody,Queen,685,0,685,2025-09-11
Messy,Lola Young,296,0,296,2025-09-11
Man I Need,Olivia Dean,27,0,27,2025-09-11
APT.,ROSÉ & Bruno Mars,329,0,329,2025-09-11
JUMP,BLACKPINK,63,0,63,2025-09-11
Stay On Me,Sophie Ellis-Bextor,1,0,1,2025-09-11
Free,"Rumi, JINU, EJAE, Andrew Choi & KPop Demon Hunters Cast",83,0,83,2025-09-11
How It’s Done,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",49,0,49,2025-09-11
Jealous Type,Doja Cat,19,0,19,2025-09-11
Your Idol,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, Kevin Woo, samUIL Lee & KPop Demon Hunters Cast",82,0,82,2025-09-11
Beautiful Things,Benson Boone,602,0,602,2025-09-11
Tears,Sabrina Carpenter,14,0,14,2025-09-11
Lose Control,Teddy Swims,795,0,795,2025-09-11
A Little More,Ed Sheeran,35,0,35,2025-09-11
Bad Dreams,Teddy Swims,364,0,364,2025-09-11
DAISIES,Justin Bieber,63,0,63,2025-09-11
The Door,Teddy Swims,601,0,601,2025-09-11
Abracadabra,Lady Gaga,221,0,221,2025-09-11
Pink Pony Club,Chappell Roan,417,0,417,2025-09-11
Takedown,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",48,0,48,2025-09-11
The Sound of Silence,Disturbed,1843,0,1843,2025-09-11
Frozen Love,Buckingham Nicks,2,0,2,2025-09-11
End of You,"Poppy, Amy Lee & Courtney LaPlante",7,0,7,2025-09-11
Manchild,Sabrina Carpenter,98,0,98,2025-09-11
12 to 12,sombr,32,0,32,2025-09-11
Old Phone,Ed Sheeran,131,0,131,2025-09-11
Mystical Magical,Benson Boone,140,0,140,2025-09-11
SPEED DEMON,Justin Bieber,6,0,6,2025-09-11
undressed,sombr,122,0,122,2025-09-11
Survive,Lewis Capaldi,77,0,77,2025-09-11
Always Remember Us This Way,Lady Gaga,2191,0,2191,2025-09-11
Blessings,Calvin Harris & Clementine Douglas,126,0,126,2025-09-11
The Logical Song,Supertramp,22,0,22,2025-09-11
"Bye, Summer",IU,2,0,2,2025-09-11
Show Me Love,WizTheMc & bees & honey,173,0,173,2025-09-11
BIRDS OF A FEATHER,Billie Eilish,483,0,483,2025-09-11
Be Mine,KAMRAD,119,0,119,2025-09-11
Goodbye Stranger,Supertramp,4,0,4,2025-09-11
A Bar Song,Shaboozey,518,0,518,2025-09-11
Eternity,Alex Warren,56,0,56,2025-09-11
How Was I supposed to Know,Xania Monet,6,0,6,2025-09-11
Just Keep Watching,Tate McRae,104,0,104,2025-09-11
Better Me For You,Max McNown,170,0,170,2025-09-11
End of the World,Miley Cyrus,161,0,161,2025-09-11
Sunkiss,WENDY,2,0,2,2025-09-11
September,"Earth, Wind & Fire",105,0,105,2025-09-11
Soleil Bleu,Bleu Soleil & LUIZA,69,0,69,2025-09-11
The Subway,Chappell Roan,42,0,42,2025-09-11
Stargazing,Myles Smith,490,0,490,2025-09-11
I Really Wanna,Mammoth,2,0,2,2025-09-11
Nice To Each Other,Olivia Dean,56,0,56,2025-09-11
Good News,Shaboozey,301,0,301,2025-09-11
Overture,The Phantom of the Opera Motion Picture Orchestra,5,0,5,2025-09-11
Thunderstruck,Ac/Dc,837,0,837,2025-09-11
Shake It To The Max,"MOLIY, Silent Addy, Skillibeng & Shenseea",146,0,146,2025-09-11
CRZY,HAECHAN,4,0,4,2025-09-11
(M)EiNE GESCHiCHTE,Whorensohn,23,0,23,2025-09-11
Ocean,Calvin Harris & Jessie Reyez,7,0,7,2025-09-11
The First Time,Damiano David,42,0,42,2025-09-11
Iris,The Goo Goo Dolls,280,0,280,2025-09-11
Simple Man,Lynyrd Skynyrd,11,0,11,2025-09-11
On The Way,Aina The End,57,0,57,2025-09-11
back to friends,sombr,50,0,50,2025-09-11
Rich Man,aespa,7,0,7,2025-09-11
Unstoppable,Sia,1837,0,1837,2025-09-11
Simple Man,River Crombie,2,0,2,2025-09-11
I Am Not Okay,Jelly Roll,429,0,429,2025-09-11
Beautiful People,David Guetta & Sia,189,0,189,2025-09-11
Don't Stop Believin',Journey,595,0,595,2025-09-11
Nice To Meet You,Myles Smith,300,0,300,2025-09-11
Civil Eye,Hoshirube Sho,1,0,1,2025-09-11
Breakfast In America,Supertramp,4,0,4,2025-09-11
Mr Electric Blue,Benson Boone,29,0,29,2025-09-11
Zombie,YUNGBLUD,92,0,92,2025-09-11
残酷な夜に輝け - Shine in the Cruel Night,LiSA,4,0,4,2025-09-11
Wonderful Life '25,Hurts & Purple Disco Machine,53,0,53,2025-09-11
QUE CE SOIT CLAIR,Paul Kalkbrenner & Stromae,14,0,14,2025-09-11
Next Summer,Damiano David,175,0,175,2025-09-11
when you run out of tears,Ruxley,2,0,2,2025-09-11
Bloodline,Alex Warren & Jelly Roll,93,0,93,2025-09-11
A Thousand Years,Christina Perri,2509,0,2509,2025-09-11
Sculati presedintele,Florin Salam,2,0,2,2025-09-11
Prema,Fujii Kaze,2,0,2,2025-09-11
Sports car,Tate McRae,128,0,128,2025-09-11
Still Bad,Lizzo,13,0,13,2025-09-11
Lose Yourself,Eminem,511,0,511,2025-09-11
It's Raining Again,Supertramp,3,0,3,2025-09-11
Come Jesus Come,CeCe Winans,10,0,10,2025-09-11
BAD LOVE,HANA,5,0,5,2025-09-11
Losers,Post Malone,11,0,11,2025-09-11
Give a Little Bit,Supertramp,4,0,4,2025-09-11
Carry You Home,Alex Warren,395,0,395,2025-09-11
Blessed,Pastor Mike Jr.,1,0,1,2025-09-11
CHARISMAX,Snow Man,17,0,17,2025-09-11
Butterfly,Zac Brown Band & Dolly Parton,7,0,7,2025-09-11
The Devil Is A Democrat,Tom MacDonald,22,0,22,2025-09-11
What I Want,Morgan Wallen & Tate McRae,117,0,117,2025-09-11
NOKIA,Drake,209,0,209,2025-09-11
満ちてゆく,藤井 風,7,0,7,2025-09-11
Vaitimbora,Trinix & Mariana Froes,79,0,79,2025-09-11
Grandeur Nature,Florent Pagny,2,0,2,2025-09-11
Love Me Not,Ravyn Lenae,105,0,105,2025-09-11
Wish You Were Here,Pink Floyd,10,0,10,2025-09-11
Naiwa,Hatsuboshi Gakuen & Sannen Ichikumi,1,0,1,2025-09-11
アシンメトリー,Naniwa Danshi,2,0,2,2025-09-11
Sign of the Times,Harry Styles,656,0,656,2025-09-11
Moonlight,XXXTENTACION,149,0,149,2025-09-11
Holy Water,Marshmello & Jelly Roll,22,0,22,2025-09-11
Viva la Vida,Coldplay,1842,0,1842,2025-09-11
SO BAD,King Gnu,7,0,7,2025-09-11
How Do I Say Goodbye,Dean Lewis,692,0,692,2025-09-11
Stumblin' In,Cyril,602,0,602,2025-09-11
Flieg,Herbert Grönemeyer & Suena,14,0,14,2025-09-11
Eye of the Tiger,Survivor,195,0,195,2025-09-11
Dancing2,Keli Holiday,27,0,27,2025-09-11
Together,"David Guetta, Hypaton & Bonnie Tyler",56,0,56,2025-09-11
yellowstone,Matt Hansen,18,0,18,2025-09-11
GO,CORTIS,4,0,4,2025-09-11
Earth,Mogli,10,0,10,2025-09-11
T’Aimer Encore,Florent Pagny,14,0,14,2025-09-11
Take the Long Way Home,Supertramp,4,0,4,2025-09-11
I Adore You,"HUGEL, Topic & Arash",395,0,395,2025-09-11
Ordinary,Alex Warren & Luke Combs,34,0,34,2025-09-11
A World Where the Sun Never Rises,Aimer,48,0,48,2025-09-11
I find you,DOYOUNG,4,0,4,2025-09-11
Kirari,Fujii Kaze,67,0,67,2025-09-11
Cuore Rotto,Tiziano Ferro,7,0,7,2025-09-11
Oorum Blood,"Sai Abhyankkar, Paal Dabba, bebhumika & Deepthi Suresh",8,0,8,2025-09-11
Your New Morning Alarm,Marc Rebillet,104,0,104,2025-09-11
MY・感謝論,"REIJI KOTOBUKI(CV.Showtaro Morikubo), RANMARU KUROSAKI(CV.Tatsuhisa Suzuki), AI MIKAZE(CV.Shouta Aoi) & CAMUS(CV.Tomoaki Maeno)",1,0,1,2025-09-11
Golden,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast & David Guetta",44,0,44,2025-09-11
Tant pis pour elle,Charlotte Cardin,5,0,5,2025-09-11
Espresso Macchiato,Tommy Cash,132,0,132,2025-09-11
Sweet Caroline,Neil Diamond,167,0,167,2025-09-11
Blue Jeans,HANA,61,0,61,2025-09-11
Baila de Gasolina,Effe Serieus,88,0,88,2025-09-11
Fade Into You,Mazzy Star,11,0,11,2025-09-11
Piazza San Marco,Annalisa,7,0,7,2025-09-11
If He Wanted To He Would,Perrie,21,0,21,2025-09-11
Lose My Mind,Don Toliver,76,0,76,2025-09-11
A Sky Full of Stars,Coldplay,2596,0,2596,2025-09-11
Sweet Gratitude,"OTOYA ITTOKI(CV.Takuma Terashima), MASATO HIJIRIKAWA(CV.Kenichi Suzumura), Natsuki Shinomiya, Ichinose Tokiya, Jinguji Ren, Syo Kurusu & Aijima Cecil",1,0,1,2025-09-11
Someone You Loved,Lewis Capaldi,1427,0,1427,2025-09-11
Hard Fought Hallelujah,Brandon Lake & Jelly Roll,119,0,119,2025-09-11
Overture,"Rosemary Ashe & ""The Phantom of the Opera"" 1986 London Orchestra",2,0,2,2025-09-11
TABOLA BALE,"Silet Open Up, Jacson Seran, Juan Reza & Diva Aurel",32,0,32,2025-09-11
Lilac,Mrs. Green Apple,489,0,489,2025-09-11
Anxiety,Doechii,189,0,189,2025-09-11
The Glen,Levi Heron,125,0,125,2025-09-11
La Morocha,Luck Ra & BM,3,0,3,2025-09-11
That’s So True,Gracie Abrams,293,0,293,2025-09-11
Glide,NEIKED & Portugal. The Man,48,0,48,2025-09-11
Genkai,Masaharu Fukuyama,5,0,5,2025-09-11
Wenn das Liebe ist,Nina Chuba,36,0,36,2025-09-11
Hana,Fujii Kaze,70,0,70,2025-09-11
Folded,Kehlani,10,0,10,2025-09-11
Make Me Feel,oskar med k,32,0,32,2025-09-11
Two Pretenders,Callum Beattie,1,0,1,2025-09-11
Action,Tokyo Ska Paradise Orchestra & Kohshi Inaba,9,0,9,2025-09-11
33 Max Verstappen,Carte Blanq & Maxx Power,11,0,11,2025-09-11
Vielleicht Vielleicht,MilleniumKid & JBS,5,0,5,2025-09-11
Bottle Rockets,Scotty McCreery,77,0,77,2025-09-11
Inhaltsangabe: und das Fantasmofon,Die drei ???,1,0,1,2025-09-11
Flowers,Miley Cyrus,923,0,923,2025-09-11
Super Suki Shuki Rush,"Curren Chan (CV: Yu Sasahara), Still in Love (CV: Saki Miyashita), Fusaichi Pandora (CV: Moe Kahara), Admire Groove (CV: Hina Suzuki), Lucky Lilac (CV: Yuki Nakashima), Loves Only You (CV: Miyu Kubota) & Stay Gold (CV: Satsumi Matsuda)",10,0,10,2025-09-11
Charger,TRIANGLE DES BERMUDES,48,0,48,2025-09-11
Toveren,K3,1,0,1,2025-09-11
Bella Napoli,Roy Bianco & Die Abbrunzati Boys,73,0,73,2025-09-11
Sparkle,illumination STARS & noctchill,2,0,2,2025-09-11
Dior,MK,84,0,84,2025-09-11
Succession,Nicholas Britell,49,0,49,2025-09-11
Priceless,Maroon 5 & LISA,39,0,39,2025-09-11
All The Way,BigXthaPlug & Bailey Zimmerman,128,0,128,2025-09-11
The Truth,Megan Woods,86,0,86,2025-09-11
ENTERPRISE,"EIICHI OTORI(CV.Hikaru Midorikawa), KIRA SUMERAGI(CV.Daisuke Ono), NAGI MIKADO(CV.Tsubasa Yonaga), EIJI OTORI(CV.Yuma Uchida), VAN KIRYUIN(CV.Hidenori Takahashi), YAMATO HYUGA(CV.Ryohei Kimura) & SHION AMAKUSA(CV.Daiki Yamashita)",1,0,1,2025-09-11
Too Sweet,Hozier,484,0,484,2025-09-11
Love Me Like You Do,Ellie Goulding,2022,0,2022,2025-09-11
Self Control,Laura Branigan,3,0,3,2025-09-11
REWRITING,illumination STARS,2,0,2,2025-09-11
Her Nerdeysen,Xaviorthemachine,68,0,68,2025-09-11
Happy Birthday,Stevie Wonder,460,0,460,2025-09-11
Save Me,Olly Murs,19,0,19,2025-09-11
Wackelkontakt,Oimara,235,0,235,2025-09-11
