song_name,artist_name,digital_sales,physical_sales,total_sales,collection_date
The Fate of Ophelia,Taylor Swift,6,0,6,2025-10-15
Golden,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",77,0,77,2025-10-15
Ordinary,Alex Warren,251,0,251,2025-10-15
Soda Pop,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, Kevin Woo, samUIL Lee & KPop Demon Hunters Cast",117,0,117,2025-10-15
Man I Need,Olivia Dean,61,0,61,2025-10-15
Gone Gone Gone,"David Guetta, Teddy Swims & Tones And I",6,0,6,2025-10-15
Sapphire,Ed Sheeran,132,0,132,2025-10-15
The Dead Dance,Lady Gaga,43,0,43,2025-10-15
What It Sounds Like,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",83,0,83,2025-10-15
EYES CLOSED,JISOO & ZAYN,6,0,6,2025-10-15
WHERE IS MY HUSBAND,RAYE,27,0,27,2025-10-15
No Broke Boys,Disco Lines & Tinashe,117,0,117,2025-10-15
Untitled,D'Angelo,1,0,1,2025-10-15
Die With A Smile,Lady Gaga & Bruno Mars,426,0,426,2025-10-15
Brown Sugar,D'Angelo,1,0,1,2025-10-15
Something In The Heavens,Lewis Capaldi,27,0,27,2025-10-15
How It’s Done,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",83,0,83,2025-10-15
Lose Control,Teddy Swims,829,0,829,2025-10-15
APT.,ROSÉ & Bruno Mars,363,0,363,2025-10-15
Beautiful Things,Benson Boone,636,0,636,2025-10-15
Pink Pony Club,Chappell Roan,451,0,451,2025-10-15
JUMP,BLACKPINK,97,0,97,2025-10-15
Free,"Rumi, JINU, EJAE, Andrew Choi & KPop Demon Hunters Cast",117,0,117,2025-10-15
12 to 12,sombr,66,0,66,2025-10-15
Takedown,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",82,0,82,2025-10-15
The Door,Teddy Swims,635,0,635,2025-10-15
Messy,Lola Young,330,0,330,2025-10-15
A Bar Song,Shaboozey,552,0,552,2025-10-15
Bad Dreams,Teddy Swims,398,0,398,2025-10-15
Lady,D'Angelo,1,0,1,2025-10-15
Your Idol,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, Kevin Woo, samUIL Lee & KPop Demon Hunters Cast",116,0,116,2025-10-15
Abracadabra,Lady Gaga,255,0,255,2025-10-15
Survive,Lewis Capaldi,111,0,111,2025-10-15
Sugar on My Tongue,"Tyler, The Creator",20,0,20,2025-10-15
BURNING UP,MEOVV,2,0,2,2025-10-15
Someone You Loved,Lewis Capaldi,1460,0,1460,2025-10-15
