song_name,artist_name,digital_sales,physical_sales,total_sales,collection_date
Ordinary,Alex Warren,171,0,171,2025-07-27
Golden,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",2,0,2,2025-07-27
Paranoid,Black Sabbath,17,0,17,2025-07-27
Dreamer,Ozzy Osbourne,8,0,8,2025-07-27
"Mama, I'm Coming Home",Ozzy Osbourne,15,0,15,2025-07-27
Sapphire,Ed Sheeran,52,0,52,2025-07-27
JUMP,BLACKPINK,17,0,17,2025-07-27
Sugar Sweet,"Mariah Carey, Shenseea & Kehlani",3,0,3,2025-07-27
Crazy Train,Ozzy Osbourne,10,0,10,2025-07-27
APT.,ROSÉ & Bruno Mars,283,0,283,2025-07-27
Messy,Lola Young,250,0,250,2025-07-27
Changes,"YUNGBLUD, Nuno Bettencourt & Frank Bello",9,0,9,2025-07-27
Soda Pop,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, Kevin Woo, samUIL Lee & KPop Demon Hunters Cast",37,0,37,2025-07-27
DAISIES,Justin Bieber,17,0,17,2025-07-27
Azizam,Ed Sheeran,115,0,115,2025-07-27
Die With A Smile,Lady Gaga & Bruno Mars,346,0,346,2025-07-27
Changes,Black Sabbath,9,0,9,2025-07-27
No More Tears,Ozzy Osbourne,10,0,10,2025-07-27
New Day,Sebastian Ingrosso,2,0,2,2025-07-27
Beautiful Things,Benson Boone,556,0,556,2025-07-27
What It Sounds Like,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",3,0,3,2025-07-27
Iron Man,Black Sabbath,9,0,9,2025-07-27
Survive,Lewis Capaldi,31,0,31,2025-07-27
War Pigs,Black Sabbath,8,0,8,2025-07-27
Free,"Rumi, JINU, EJAE, Andrew Choi & KPop Demon Hunters Cast",37,0,37,2025-07-27
End of the World,Miley Cyrus,115,0,115,2025-07-27
Your Idol,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, Kevin Woo, samUIL Lee & KPop Demon Hunters Cast",36,0,36,2025-07-27
Changes,Kelly Osbourne & Ozzy Osbourne,5,0,5,2025-07-27
Zombie,YUNGBLUD,56,0,56,2025-07-27
Bad Dreams,Teddy Swims,318,0,318,2025-07-27
BIRDS OF A FEATHER,Billie Eilish,437,0,437,2025-07-27
Ring Ring Ring,"Tyler, The Creator",6,0,6,2025-07-27
Pink Pony Club,Chappell Roan,371,0,371,2025-07-27
Which One,Drake & Central Cee,3,0,3,2025-07-27
Back in the Saddle,Luke Combs,3,0,3,2025-07-27
How It’s Done,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",3,0,3,2025-07-27
Lose Control,Teddy Swims,749,0,749,2025-07-27
Blessings,Calvin Harris & Clementine Douglas,80,0,80,2025-07-27
Show Me Love,WizTheMc & bees & honey,127,0,127,2025-07-27
It Depends,Chris Brown,3,0,3,2025-07-27
No Broke Boys,Disco Lines & Tinashe,37,0,37,2025-07-27
Espresso Macchiato,Tommy Cash,86,0,86,2025-07-27
The Glen,Levi Heron,79,0,79,2025-07-27
Shake It To The Max,"MOLIY, Silent Addy, Skillibeng & Shenseea",100,0,100,2025-07-27
Manchild,Sabrina Carpenter,52,0,52,2025-07-27
Mystical Magical,Benson Boone,94,0,94,2025-07-27
Abracadabra,Lady Gaga,175,0,175,2025-07-27
Beautiful People,David Guetta & Sia,143,0,143,2025-07-27
The Sound of Silence,Disturbed,1797,0,1797,2025-07-27
Always Remember Us This Way,Lady Gaga,2145,0,2145,2025-07-27
Takedown,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",2,0,2,2025-07-27
A Bar Song,Shaboozey,472,0,472,2025-07-27
Eternity,Alex Warren,10,0,10,2025-07-27
Fire Starter,Sons of Legion,17,0,17,2025-07-27
Pretty Little Baby,Connie Francis,76,0,76,2025-07-27
Thunderstruck,Ac/Dc,791,0,791,2025-07-27
Mr. Crowley,Ozzy Osbourne,8,0,8,2025-07-27
Punkrocker,Teddybears,16,0,16,2025-07-27
I Adore You,"HUGEL, Topic & Arash",354,0,354,2025-07-27
Anxiety,Doechii,145,0,145,2025-07-27
The Door,Teddy Swims,555,0,555,2025-07-27
Take What You Want,Post Malone,138,0,138,2025-07-27
Better Me For You,Max McNown,124,0,124,2025-07-27
Stargazing,Myles Smith,444,0,444,2025-07-27
Real American,Rick Derringer,3,0,3,2025-07-27
Unstoppable,Sia,1797,0,1797,2025-07-27
New Heart,Crash Adams,9,0,9,2025-07-27
Don't Look Back In Anger,Oasis,47,0,47,2025-07-27
Dame Un Grrr,Fantomel & KATE LINN,37,0,37,2025-07-27
Dior,MK,42,0,42,2025-07-27
Her Nerdeysen,Xaviorthemachine,40,0,40,2025-07-27
NOKIA,Drake,163,0,163,2025-07-27
Ninety - Two,Paul Kalkbrenner,3,0,3,2025-07-27
Close My Eyes Forever,Lita Ford & Ozzy Osbourne,5,0,5,2025-07-27
Gianna,Pietro Basile,96,0,96,2025-07-27
Be Mine,KAMRAD,73,0,73,2025-07-27
Shine in the Cruel Night,LiSA,9,0,9,2025-07-27
Don't Stop Believin',Journey,553,0,553,2025-07-27
Feels So Good,Chuck Mangione,3,0,3,2025-07-27
Bark at the Moon,Ozzy Osbourne,5,0,5,2025-07-27
Lose My Mind,Don Toliver,33,0,33,2025-07-27
See You On the Other Side,Ozzy Osbourne,5,0,5,2025-07-27
Soleil Bleu,Bleu Soleil & LUIZA,23,0,23,2025-07-27
Viva la Vida,Coldplay,1803,0,1803,2025-07-27
Lightning at the Gates,Sabaton,3,0,3,2025-07-27
yellowstone,Matt Hansen,12,0,12,2025-07-27
Chubina,East Duo,37,0,37,2025-07-27
F1,Hans Zimmer,29,0,29,2025-07-27
Never Tear Us Apart,INXS,15,0,15,2025-07-27
Si Antes Te Hubiera Conocido,KAROL G,402,0,402,2025-07-27
Road to Nowhere,Ozzy Osbourne,5,0,5,2025-07-27
Shot In the Dark,Ozzy Osbourne,5,0,5,2025-07-27
A Sky Full of Stars,Coldplay,2562,0,2562,2025-07-27
A World Where the Sun Never Rises,Aimer,5,0,5,2025-07-27
Sorry I'm Here For Someone Else,Benson Boone,150,0,150,2025-07-27
Love Is Gone,SLANDER & SEVENTEEN,3,0,3,2025-07-27
I Was Made For Lovin’ You,YUNGBLUD,33,0,33,2025-07-27
Moonlight,XXXTENTACION,121,0,121,2025-07-27
Saiyaara,"Tanishk Bagchi, Faheem Abdullah, Arslan Nizami & Irshad Kamil",7,0,7,2025-07-27
Kill Me Fast,Three Days Grace,3,0,3,2025-07-27
Zusammen,SDP,3,0,3,2025-07-27
Small Town Ghost,Chris Kläfford,2,0,2,2025-07-27
The First Time,Damiano David,19,0,19,2025-07-27
So Bist Du,Oli.P & Felix Harrer,9,0,9,2025-07-27
Someone You Loved,Lewis Capaldi,1389,0,1389,2025-07-27
Beautiful Strangers,TOMORROW X TOGETHER,7,0,7,2025-07-27
The Duelist,Sabaton,3,0,3,2025-07-27
Innerbloom,RÜFÜS DU SOL,4,0,4,2025-07-27
Carry You Home,Alex Warren,365,0,365,2025-07-27
Song That I Sing,Billy Reekie,5,0,5,2025-07-27
Miami,"Morgan Wallen, Lil Wayne & Rick Ross",3,0,3,2025-07-27
NINAO,GIMS,95,0,95,2025-07-27
Carrying Happiness,Mrs. GREEN APPLE,23,0,23,2025-07-27
Together,"David Guetta, Hypaton & Bonnie Tyler",22,0,22,2025-07-27
革命道中 - On The Way,アイナ・ジ・エンド,3,0,3,2025-07-27
Baila Baila,"Mickie Krause, Lorenz Büffel, Kings of Günter & Immer Hansi",1,0,1,2025-07-27
Charger,TRIANGLE DES BERMUDES,7,0,7,2025-07-27
Good News,Shaboozey,255,0,255,2025-07-27
undressed,sombr,76,0,76,2025-07-27
Blue Jeans,HANA,15,0,15,2025-07-27
Moechakkafire,Ellen Joe (CV:Shion Wakayama),4,0,4,2025-07-27
Jumping Machine,LBI,127,0,127,2025-07-27
That’s So True,Gracie Abrams,265,0,265,2025-07-27
Lilac,Mrs. Green Apple,445,0,445,2025-07-27
What I Want,Morgan Wallen & Tate McRae,71,0,71,2025-07-27
Demons,Imagine Dragons,789,0,789,2025-07-27
miss sunshine,mgk,3,0,3,2025-07-27
Mann muss,Apache 207,3,0,3,2025-07-27
The Nosebleed Section,Hilltop Hoods,2,0,2,2025-07-27
Tranquilo,Jan Smit,7,0,7,2025-07-27
Love Me Not,Ravyn Lenae,61,0,61,2025-07-27
Baila de Gasolina,Effe Serieus,42,0,42,2025-07-27
Wackelkontakt,Oimara,192,0,192,2025-07-27
Succession,Nicholas Britell,8,0,8,2025-07-27
Ao To Natsu,Mrs. Green Apple,216,0,216,2025-07-27
Perfect,Ed Sheeran,2926,0,2926,2025-07-27
Remember My Name,Sons of Legion,38,0,38,2025-07-27
Save Me,Olly Murs,3,0,3,2025-07-27
On Your Marks,Aimyon,5,0,5,2025-07-27
Next Summer,Damiano David,144,0,144,2025-07-27
Wonderwall,Oasis,52,0,52,2025-07-27
NUEVAYoL,Bad Bunny,92,0,92,2025-07-27
Untouched,The Veronicas,15,0,15,2025-07-27
saikai,VAUNDY,10,0,10,2025-07-27
