song_name,artist_name,digital_sales,physical_sales,total_sales,collection_date
Golden,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",44,0,44,2025-09-12
The Dead Dance,Lady Gaga,10,0,10,2025-09-12
Ordinary,Alex Warren,218,0,218,2025-09-12
I Wanna Dance With Somebody,Calum Scott & Whitney Houston,2,0,2,2025-09-12
Sapphire,Ed Sheeran,99,0,99,2025-09-12
Here All Night,Demi Lovato,1,0,1,2025-09-12
Soda Pop,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, Kevin Woo, samUIL Lee & KPop Demon Hunters Cast",84,0,84,2025-09-12
CHARLIE,Tom MacDonald,1,0,1,2025-09-12
Azizam,Ed Sheeran,162,0,162,2025-09-12
What It Sounds Like,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",50,0,50,2025-09-12
Camera,Ed Sheeran,1,0,1,2025-09-12
No Broke Boys,Disco Lines & Tinashe,84,0,84,2025-09-12
Die With A Smile,Lady Gaga & Bruno Mars,393,0,393,2025-09-12
Man I Need,Olivia Dean,28,0,28,2025-09-12
The Happy Dictator,Gorillaz,1,0,1,2025-09-12
How It’s Done,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",50,0,50,2025-09-12
APT.,ROSÉ & Bruno Mars,330,0,330,2025-09-12
JUMP,BLACKPINK,64,0,64,2025-09-12
Messy,Lola Young,297,0,297,2025-09-12
Free,"Rumi, JINU, EJAE, Andrew Choi & KPop Demon Hunters Cast",84,0,84,2025-09-12
Pink Pony Club,Chappell Roan,418,0,418,2025-09-12
DAISIES,Justin Bieber,64,0,64,2025-09-12
Freedom,Ed Sheeran,1,0,1,2025-09-12
Making Love to Morgan Wallen,Limp Bizkit,1,0,1,2025-09-12
Talk to Me,"Damiano David, Tyla & Nile Rodgers",1,0,1,2025-09-12
SHOOT,CHAEYOUNG,1,0,1,2025-09-12
Your Idol,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, Kevin Woo, samUIL Lee & KPop Demon Hunters Cast",83,0,83,2025-09-12
Abracadabra,Lady Gaga,222,0,222,2025-09-12
Lose Control,Teddy Swims,796,0,796,2025-09-12
Bad Dreams,Teddy Swims,365,0,365,2025-09-12
Regrets,Ed Sheeran,1,0,1,2025-09-12
The Door,Teddy Swims,602,0,602,2025-09-12
Takedown,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",49,0,49,2025-09-12
Impose,Bad Omens,2,0,2,2025-09-12
Survive,Lewis Capaldi,78,0,78,2025-09-12
Unconditional,JADE,2,0,2,2025-09-12
War Game,Ed Sheeran,1,0,1,2025-09-12
Bohemian Rhapsody,Queen,686,0,686,2025-09-12
Problems,Ed Sheeran,1,0,1,2025-09-12
A Little More,Ed Sheeran,36,0,36,2025-09-12
Shadow People,Testament,1,0,1,2025-09-12
Tears,Sabrina Carpenter,15,0,15,2025-09-12
Mystical Magical,Benson Boone,141,0,141,2025-09-12
BIRDS OF A FEATHER,Billie Eilish,484,0,484,2025-09-12
