song_name,artist_name,digital_sales,physical_sales,total_sales,collection_date
Golden,"HUNTRX, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",37,0,37,2025-08-07
Ordinary,Alex Warren,182,0,182,2025-08-07
Soda Pop,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, Kevin Woo, samUIL Lee & KPop Demon Hunters Cast",48,0,48,2025-08-07
Sapphire,Ed Sheeran,63,0,63,2025-08-07
Your New Morning Alarm,Marc Rebillet,73,0,73,2025-08-07
JUMP,BLACKPINK,28,0,28,2025-08-07
What It Sounds Like,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",14,0,14,2025-08-07
Azizam,Ed Sheeran,126,0,126,2025-08-07
APT.,ROSÉ & Bruno Mars,294,0,294,2025-08-07
Die With A Smile,Lady Gaga & Bruno Mars,357,0,357,2025-08-07
The Subway,Chappell Roan,7,0,7,2025-08-07
Your Idol,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, Kevin Woo, samUIL Lee & KPop Demon Hunters Cast",47,0,47,2025-08-07
How It’s Done,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",14,0,14,2025-08-07
Messy,Lola Young,261,0,261,2025-08-07
DAISIES,Justin Bieber,28,0,28,2025-08-07
Takedown,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",13,0,13,2025-08-07
Pink Pony Club,Chappell Roan,382,0,382,2025-08-07
Free,"Rumi, JINU, EJAE, Andrew Choi & KPop Demon Hunters Cast",48,0,48,2025-08-07
Beautiful Things,Benson Boone,567,0,567,2025-08-07
"Mama, I'm Coming Home",Ozzy Osbourne,26,0,26,2025-08-07
Survive,Lewis Capaldi,42,0,42,2025-08-07
Abracadabra,Lady Gaga,186,0,186,2025-08-07
Always Remember Us This Way,Lady Gaga,2156,0,2156,2025-08-07
A Bar Song,Shaboozey,483,0,483,2025-08-07
Lose Control,Teddy Swims,760,0,760,2025-08-07
Anxiety,Doechii,156,0,156,2025-08-07
Dreamer,Ozzy Osbourne,19,0,19,2025-08-07
BIRDS OF A FEATHER,Billie Eilish,448,0,448,2025-08-07
No Broke Boys,Disco Lines & Tinashe,48,0,48,2025-08-07
Better Me For You,Max McNown,135,0,135,2025-08-07
Crazy Train,Ozzy Osbourne,21,0,21,2025-08-07
White Horses,Wolf Alice,1,0,1,2025-08-07
Mystical Magical,Benson Boone,105,0,105,2025-08-07
Same Questions,Max McNown,42,0,42,2025-08-07
Bad Dreams,Teddy Swims,329,0,329,2025-08-07
Not Your Man,Teddy Swims,3,0,3,2025-08-07
Show Me Love,WizTheMc & bees & honey,138,0,138,2025-08-07
Manchild,Sabrina Carpenter,63,0,63,2025-08-07
Dame Un Grrr,Fantomel & KATE LINN,48,0,48,2025-08-07
Blessings,Calvin Harris & Clementine Douglas,91,0,91,2025-08-07
The Door,Teddy Swims,566,0,566,2025-08-07
Paranoid,Black Sabbath,28,0,28,2025-08-07
End of the World,Miley Cyrus,126,0,126,2025-08-07
YUKON,Justin Bieber,6,0,6,2025-08-07
Shake It To The Max,"MOLIY, Silent Addy, Skillibeng & Shenseea",111,0,111,2025-08-07
Stargazing,Myles Smith,455,0,455,2025-08-07
NOKIA,Drake,174,0,174,2025-08-07
Just Keep Watching,Tate McRae,70,0,70,2025-08-07
Ring Ring Ring,"Tyler, The Creator",17,0,17,2025-08-07
The Sound of Silence,Disturbed,1808,0,1808,2025-08-07
I Adore You,"HUGEL, Topic & Arash",365,0,365,2025-08-07
undressed,sombr,87,0,87,2025-08-07
Eternity,Alex Warren,21,0,21,2025-08-07
Thunderstruck,Ac/Dc,802,0,802,2025-08-07
Good News,Shaboozey,266,0,266,2025-08-07
Vaitimbora,Trinix & Mariana Froes,45,0,45,2025-08-07
Love Me Not,Ravyn Lenae,72,0,72,2025-08-07
Bazaar Bizarre,Lord of the Lost,1,0,1,2025-08-07
Beautiful People,David Guetta & Sia,154,0,154,2025-08-07
The Glen,Levi Heron,90,0,90,2025-08-07
No More Tears,Ozzy Osbourne,21,0,21,2025-08-07
LEMONADE,Forrest Frank & The Figs,7,0,7,2025-08-07
Bloodline,Alex Warren & Jelly Roll,58,0,58,2025-08-07
Lose My Mind,Don Toliver,44,0,44,2025-08-07
Golden,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast & David Guetta",9,0,9,2025-08-07
Be Mine,KAMRAD,84,0,84,2025-08-07
Soleil Bleu,Bleu Soleil & LUIZA,34,0,34,2025-08-07
On The Way,Aina The End,30,0,30,2025-08-07
Unstoppable,Sia,1806,0,1806,2025-08-07
It Depends,Chris Brown,14,0,14,2025-08-07
Espresso Macchiato,Tommy Cash,97,0,97,2025-08-07
Si Antes Te Hubiera Conocido,KAROL G,412,0,412,2025-08-07
That’s So True,Gracie Abrams,274,0,274,2025-08-07
TAKEDOWN,TWICE,42,0,42,2025-08-07
Changes,Black Sabbath,20,0,20,2025-08-07
Hausparty,RIAN,33,0,33,2025-08-07
