song_name,artist_name,digital_sales,physical_sales,total_sales,collection_date
Golden,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",8,0,8,2025-08-02
Ordinary,Alex Warren,177,0,177,2025-08-02
The Subway,Chappell Roan,2,0,2,2025-08-02
Fast,Demi Lovato,2,0,2,2025-08-02
Dreamer,Ozzy Osbourne,14,0,14,2025-08-02
Paranoid,Black Sabbath,23,0,23,2025-08-02
Soda Pop,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, Kevin Woo, samUIL Lee & KPop Demon Hunters Cast",43,0,43,2025-08-02
"Mama, I'm Coming Home",Ozzy Osbourne,21,0,21,2025-08-02
Azizam,Ed Sheeran,121,0,121,2025-08-02
Sapphire,Ed Sheeran,58,0,58,2025-08-02
JUMP,BLACKPINK,23,0,23,2025-08-02
Messy,Lola Young,256,0,256,2025-08-02
APT.,ROSÉ & Bruno Mars,289,0,289,2025-08-02
Die With A Smile,Lady Gaga & Bruno Mars,352,0,352,2025-08-02
DAISIES,Justin Bieber,23,0,23,2025-08-02
What It Sounds Like,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",9,0,9,2025-08-02
Beautiful Things,Benson Boone,562,0,562,2025-08-02
Survive,Lewis Capaldi,37,0,37,2025-08-02
Crazy Train,Ozzy Osbourne,16,0,16,2025-08-02
Your Idol,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, Kevin Woo, samUIL Lee & KPop Demon Hunters Cast",42,0,42,2025-08-02
Pink Pony Club,Chappell Roan,377,0,377,2025-08-02
Free,"Rumi, JINU, EJAE, Andrew Choi & KPop Demon Hunters Cast",43,0,43,2025-08-02
No More Tears,Ozzy Osbourne,16,0,16,2025-08-02
Bad Dreams,Teddy Swims,324,0,324,2025-08-02
Changes,Black Sabbath,15,0,15,2025-08-02
Lose Control,Teddy Swims,755,0,755,2025-08-02
End of the World,Miley Cyrus,121,0,121,2025-08-02
How It’s Done,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",9,0,9,2025-08-02
Zombie,YUNGBLUD,62,0,62,2025-08-02
Changes,"YUNGBLUD, Nuno Bettencourt & Frank Bello",15,0,15,2025-08-02
Abracadabra,Lady Gaga,181,0,181,2025-08-02
Blessings,Calvin Harris & Clementine Douglas,86,0,86,2025-08-02
Takedown,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",8,0,8,2025-08-02
Anxiety,Doechii,151,0,151,2025-08-02
Shake It To The Max,"MOLIY, Silent Addy, Skillibeng & Shenseea",106,0,106,2025-08-02
Better Me For You,Max McNown,130,0,130,2025-08-02
Mystical Magical,Benson Boone,100,0,100,2025-08-02
Always Remember Us This Way,Lady Gaga,2151,0,2151,2025-08-02
Iron Man,Black Sabbath,15,0,15,2025-08-02
Waste No Time,XngHan&Xoul,3,0,3,2025-08-02
No Broke Boys,Disco Lines & Tinashe,43,0,43,2025-08-02
Beautiful People,David Guetta & Sia,149,0,149,2025-08-02
Manchild,Sabrina Carpenter,58,0,58,2025-08-02
A Bar Song,Shaboozey,478,0,478,2025-08-02
Show Me Love,WizTheMc & bees & honey,133,0,133,2025-08-02
The Door,Teddy Swims,561,0,561,2025-08-02
NOKIA,Drake,169,0,169,2025-08-02
The Sound of Silence,Disturbed,1803,0,1803,2025-08-02
Dress You Up,Madonna,2,0,2,2025-08-02
BIRDS OF A FEATHER,Billie Eilish,443,0,443,2025-08-02
Espresso Macchiato,Tommy Cash,92,0,92,2025-08-02
The Glen,Levi Heron,85,0,85,2025-08-02
Dame Un Grrr,Fantomel & KATE LINN,43,0,43,2025-08-02
Love Like This,Fujii Kaze,2,0,2,2025-08-02
A New Day,Sebastian Ingrosso,3,0,3,2025-08-02
Changes,Kelly Osbourne & Ozzy Osbourne,11,0,11,2025-08-02
Don't Stop Believin',Journey,556,0,556,2025-08-02
Eternity,Alex Warren,16,0,16,2025-08-02
New Heart,Crash Adams,15,0,15,2025-08-02
LEMONADE,Forrest Frank & The Figs,2,0,2,2025-08-02
Be Mine,KAMRAD,79,0,79,2025-08-02
Sorry I'm Here For Someone Else,Benson Boone,156,0,156,2025-08-02
Old Phone,Ed Sheeran,93,0,93,2025-08-02
War Pigs,Black Sabbath,14,0,14,2025-08-02
