song_name,artist_name,digital_sales,physical_sales,total_sales,collection_date
Ordinary,Alex Warren,115,0,115,2025-06-01
00:00,BTS,24,0,24,2025-06-01
APT.,ROSÉ & Bruno Mars,227,0,227,2025-06-01
Die With A Smile,Lady Gaga & Bruno Mars,290,0,290,2025-06-01
Azizam,Ed Sheeran,59,0,59,2025-06-01
Messy,Lola Young,194,0,194,2025-06-01
Anxiety,Doechii,89,0,89,2025-06-01
Abracadabra,Lady Gaga,119,0,119,2025-06-01
End of the World,Miley Cyrus,59,0,59,2025-06-01
Easy Lover,Miley Cyrus,3,0,3,2025-06-01
BIRDS OF A FEATHER,Billie Eilish,381,0,381,2025-06-01
Beautiful Things,Benson Boone,500,0,500,2025-06-01
Bad Dreams,Teddy Swims,262,0,262,2025-06-01
Pretty Little Baby,Connie Francis,23,0,23,2025-06-01
Espresso Macchiato,Tommy Cash,30,0,30,2025-06-01
Pink Pony Club,Chappell Roan,315,0,315,2025-06-01
The Power Of Love,Blasterjaxx,3,0,3,2025-06-01
Lose Control,Teddy Swims,693,0,693,2025-06-01
The Sound of Silence,Disturbed,1741,0,1741,2025-06-01
Shake It To The Max,"MOLIY, Silent Addy, Skillibeng & Shenseea",44,0,44,2025-06-01
A Bar Song,Shaboozey,416,0,416,2025-06-01
cliché,mgk,10,0,10,2025-06-01
Just Keep Watching,Tate McRae,3,0,3,2025-06-01
NOKIA,Drake,107,0,107,2025-06-01
Zombie,YUNGBLUD,3,0,3,2025-06-01
Mystical Magical,Benson Boone,38,0,38,2025-06-01
Blessings,Calvin Harris & Clementine Douglas,24,0,24,2025-06-01
Beautiful People,David Guetta & Sia,87,0,87,2025-06-01
I Got A New One,Elizabeth Nichols,4,0,4,2025-06-01
Always Remember Us This Way,Lady Gaga,2089,0,2089,2025-06-01
Bloodline,Alex Warren,10,0,10,2025-06-01
The Door,Teddy Swims,499,0,499,2025-06-01
The Glen,Levi Heron,23,0,23,2025-06-01
Sorry I'm Here For Someone Else,Benson Boone,94,0,94,2025-06-01
Old Phone,Ed Sheeran,31,0,31,2025-06-01
Starburster,Fontaines D.C.,61,0,61,2025-06-01
THUNDER,SEVENTEEN,7,0,7,2025-06-01
Homesick For Heaven,Phil Wickham,3,0,3,2025-06-01
Carry You Home,Alex Warren,312,0,312,2025-06-01
The Emptiness Machine,LINKIN PARK,265,0,265,2025-06-01
Her Nerdeysen,DJ Unzensiert,26,0,26,2025-06-01
Ferris wheel,B.I,1,0,1,2025-06-01
Good News,Shaboozey,199,0,199,2025-06-01
Thunderstruck,Ac/Dc,735,0,735,2025-06-01
YOUR WAY'S BETTER,Forrest Frank,53,0,53,2025-06-01
Bara Bada Bastu,KAJ,34,0,34,2025-06-01
Better Me For You,Max McNown,101,0,101,2025-06-01
I'm The Problem,Morgan Wallen,122,0,122,2025-06-01
What I Want,Morgan Wallen & Tate McRae,16,0,16,2025-06-01
Espresso,Sabrina Carpenter,414,0,414,2025-06-01
High As You,Mark Tuan,3,0,3,2025-06-01
I Had Some Help,Post Malone,387,0,387,2025-06-01
Nice To Meet You,Myles Smith,206,0,206,2025-06-01
Lose Yourself,Eminem,459,0,459,2025-06-01
Liar,Jelly Roll,255,0,255,2025-06-01
Flowers,Miley Cyrus,859,0,859,2025-06-01
Si Antes Te Hubiera Conocido,KAROL G,346,0,346,2025-06-01
Wackelkontakt,Oimara,136,0,136,2025-06-01
Jumping Machine,LBI,75,0,75,2025-06-01
luther,Kendrick Lamar & SZA,175,0,175,2025-06-01
Hand That Feeds,Halsey & Amy Lee,2,0,2,2025-06-01
Show Me Love,WizTheMc & bees & honey,71,0,71,2025-06-01
undressed,sombr,20,0,20,2025-06-01
Don't Stop Believin',Journey,503,0,503,2025-06-01
Wenn das Liebe ist,Nina Chuba,3,0,3,2025-06-01
Just In Case,Morgan Wallen,73,0,73,2025-06-01
There She Goes,"CYRIL, MOONLGHT & The La's",17,0,17,2025-06-01
That’s So True,Gracie Abrams,221,0,221,2025-06-01
Stargazing,Myles Smith,388,0,388,2025-06-01
Stumblin' In,Cyril,560,0,560,2025-06-01
More to Lose,Miley Cyrus,19,0,19,2025-06-01
Watch me,YOASOBI,15,0,15,2025-06-01
Sarà perché ti amo,Ricchi & Poveri,478,0,478,2025-06-01
Perfect,Ed Sheeran,2891,0,2891,2025-06-01
Too Sweet,Hozier,434,0,434,2025-06-01
ギラギラサマー,Naniwa Danshi,1,0,1,2025-06-01
Still Into You,CYRIL & maryjo,186,0,186,2025-06-01
FICKA,Sarah Connor,50,0,50,2025-06-01
Her Nerdeysen,Ati242,34,0,34,2025-06-01
Hard Fought Hallelujah,Brandon Lake & Jelly Roll,76,0,76,2025-06-01
Baller,Abor & Tynna,33,0,33,2025-06-01
Plazma,Kenshi Yonezu,114,0,114,2025-06-01
Hawaiian Roller Coaster Ride,"Iam Tongi, Kamehameha Schools Children's Chorus & Disney",9,0,9,2025-06-01
blue,yung kai,174,0,174,2025-06-01
AI SCREAM,AiScReam,11,0,11,2025-06-01
Verwandtschaftstreffen,RIAN,108,0,108,2025-06-01
Next Summer,Damiano David,94,0,94,2025-06-01
Unstoppable,Sia,1751,0,1751,2025-06-01
All The Way,BigXthaPlug & Bailey Zimmerman,59,0,59,2025-06-01
"Good Luck, Babe",Chappell Roan,384,0,384,2025-06-01
Blue Strips,Jessie Murph,44,0,44,2025-06-01
How Do I Say Goodbye,Dean Lewis,636,0,636,2025-06-01
Messy,ROSÉ,24,0,24,2025-06-01
Lichtje Branden,Suzan & Freek,5,0,5,2025-06-01
Not Like Us,Kendrick Lamar,356,0,356,2025-06-01
Penso A Te,Pupo,24,0,24,2025-06-01
KUSUSHIKI,Mrs. GREEN APPLE,56,0,56,2025-06-01
GRIT,BE:FIRST,7,0,7,2025-06-01
Up From the Bottom,LINKIN PARK,66,0,66,2025-06-01
青のすみか,キタニタツヤ,14,0,14,2025-06-01
Worst Way,Riley Green,81,0,81,2025-06-01
Priceless,Maroon 5 & LISA,30,0,30,2025-06-01
Amen,Shaboozey & Jelly Roll,37,0,37,2025-06-01
Viva la Vida,Coldplay,1755,0,1755,2025-06-01
NINAO,GIMS,65,0,65,2025-06-01
Backup Plan,Bailey Zimmerman & Luke Combs,30,0,30,2025-06-01
Kaiga,Motoki Ohmori,4,0,4,2025-06-01
WHY,Jon Bellion & Luke Combs,10,0,10,2025-06-01
What An Awesome God,Phil Wickham,32,0,32,2025-06-01
like JENNIE,JENNIE,87,0,87,2025-06-01
Wonderful Life '25,Hurts & Purple Disco Machine,9,0,9,2025-06-01
Muchu,BE:FIRST,32,0,32,2025-06-01
Gianna,Pietro Basile,67,0,67,2025-06-01
6 DE FEBRERO,Aitana,10,0,10,2025-06-01
La Plena,"W Sound, Beéle & Ovy On the Drums",35,0,35,2025-06-01
Als Het Avond Is,Suzan & Freek,133,0,133,2025-06-01
Time Will Heal,Volbeat,8,0,8,2025-06-01
The Truth,Megan Woods,80,0,80,2025-06-01
Everest,Halestorm,3,0,3,2025-06-01
Blue Amber,back number,34,0,34,2025-06-01
Unwritten,Natasha Bedingfield,291,0,291,2025-06-01
Momma Song,Benson Boone,10,0,10,2025-06-01
Milagros,KAROL G,23,0,23,2025-06-01
Lilac,Mrs. Green Apple,397,0,397,2025-06-01
Song 3,BABYMETAL & Slaughter to Prevail,4,0,4,2025-06-01
Somebody That I Used to Know,Gotye,1664,0,1664,2025-06-01
I Am Not Okay,Jelly Roll,347,0,347,2025-06-01
In the End,Linkin Park,99,0,99,2025-06-01
I don't care,Hoshimachi Suisei,47,0,47,2025-06-01
The Glen,Beluga Lagoon,42,0,42,2025-06-01
Sweet Child o' Mine,Guns N' Roses,151,0,151,2025-06-01
Enter Sandman,Metallica,98,0,98,2025-06-01
Dreams,The Cranberries,56,0,56,2025-06-01
Freed from Desire,Gala,150,0,150,2025-06-01
Kaiju,sakanaction,78,0,78,2025-06-01
Baila de Gasolina,Effe Serieus,4,0,4,2025-06-01
Adelita,Bruce Springsteen,3,0,3,2025-06-01
I hate this love song,Chanmina,3,0,3,2025-06-01
Location,ZERB & Wiz Khalifa,98,0,98,2025-06-01
A Thousand Years,Christina Perri,2413,0,2413,2025-06-01
Vivir Sin Aire,Maná & Carín León,1,0,1,2025-06-01
Heavy Is the Crown,LINKIN PARK,87,0,87,2025-06-01
Seimei,tuki.,2,0,2,2025-06-01
Zombie Lady,Damiano David,12,0,12,2025-06-01
Forever Young,"David Guetta, Alphaville & Ava Max",199,0,199,2025-06-01
Wasted Love,JJ,20,0,20,2025-06-01
WE PRAY,"Coldplay, Little Simz, Burna Boy, Elyanna & TINI",278,0,278,2025-06-01
Gianna,"Pietro Basile, Harris & Ford & BIG TIM",25,0,25,2025-06-01
Bella Napoli,Roy Bianco & Die Abbrunzati Boys,1,0,1,2025-06-01
ROSE,HANA,53,0,53,2025-06-01
encore,Hey! Say! JUMP,5,0,5,2025-06-01
Bésame,Alejandro Sanz & Shakira,10,0,10,2025-06-01
Money Loves Me,Alchemist Harmony,1,0,1,2025-06-01
Be Mine,KAMRAD,17,0,17,2025-06-01
Als du gingst,Contec & Lina Maly,27,0,27,2025-06-01
TWILIGHT,King Gnu,37,0,37,2025-06-01
ჩუბინა,East Duo,108,0,108,2025-06-01
Somewhere Over Laredo,Lainey Wilson,10,0,10,2025-06-01
Champions League Theme,Champions League Orchestra,2,0,2,2025-06-01
Blink Twice,Shaboozey & Myles Smith,50,0,50,2025-06-01
Look What You Made Me Do,Taylor Swift,182,0,182,2025-06-01
Nothing's Gonna Stop Us Now,Starship,76,0,76,2025-06-01
How do I know,VAUNDY,17,0,17,2025-06-01
Echte Liefde Is Te Koop,Samuel Welten,61,0,61,2025-06-01
烽月,Liu Yu Ning,4,0,4,2025-06-01
Bailar,Deorro,138,0,138,2025-06-01
Head Above Water,"twocolors, Safri Duo & Chris de Sarandy",2,0,2,2025-06-01
mimosa,Ayumi Hamasaki,35,0,35,2025-06-01
DtMF,Bad Bunny,115,0,115,2025-06-01
Believer,Imagine Dragons,2342,0,2342,2025-06-01
tv off,Kendrick Lamar,166,0,166,2025-06-01
Demons,Imagine Dragons,750,0,750,2025-06-01
Kokoro ga kaze wo hikuhiniwa,syudou,2,0,2,2025-06-01
Me Retiro,Santana & Grupo Frontera,3,0,3,2025-06-01
Mangu,Fourtwnty,9,0,9,2025-06-01
One Thing,Lola Young,15,0,15,2025-06-01
supernatural,Ariana Grande,42,0,42,2025-06-01
Vaitimbora,Trinix & Mariana Froes,3,0,3,2025-06-01
HEROES,Takanori Nishikawa,8,0,8,2025-06-01
Morgen,Apache 207,10,0,10,2025-06-01
Desire,Bono,3,0,3,2025-06-01
I'll Be Back,The BossHoss,1,0,1,2025-06-01
You'll Be in My Heart,NIKI,39,0,39,2025-06-01
you look like you love me,Ella Langley & Riley Green,287,0,287,2025-06-01
Family Matters,Skye Newman,9,0,9,2025-06-01
Geboren Um Zu Leben,"Kontra K, Unheilig & NESS",10,0,10,2025-06-01
Don't Stop The Car,Nickless,22,0,22,2025-06-01
Man Of The Year,Lorde,4,0,4,2025-06-01
When I'm With You,LISA,13,0,13,2025-06-01
C'est La Vie,Claude,28,0,28,2025-06-01
El vino de tu boca,Alejandro Sanz,10,0,10,2025-06-01
Goud,Suzan & Freek,37,0,37,2025-06-01
Don’t Say You Love Me,Jin,17,0,17,2025-06-01
劇場版 うたの☆プリンスさまっ♪ TABOO NIGHT XXXX挿入歌 「God Love警報発令」,AI MIKAZE(CV.Shouta Aoi) & CAMUS(CV.Tomoaki Maeno),22,0,22,2025-06-01
我想你了,Zhou Shen,2,0,2,2025-06-01
Love Somebody,Morgan Wallen,226,0,226,2025-06-01
Homay,AY YOLA,46,0,46,2025-06-01
Sad Song,Chanmina,16,0,16,2025-06-01
tau mich auf,Zartmann,100,0,100,2025-06-01
I'm With You,Avril Lavigne,17,0,17,2025-06-01
