song_name,artist_name,digital_sales,physical_sales,total_sales,collection_date
Golden,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",30,0,30,2025-08-29
Ordinary,Alex Warren,204,0,204,2025-08-29
Soda Pop,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, Kevin Woo, samUIL Lee & KPop Demon Hunters Cast",70,0,70,2025-08-29
Sapphire,Ed Sheeran,85,0,85,2025-08-29
What It Sounds Like,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",36,0,36,2025-08-29
Beautiful Things,Benson Boone,589,0,589,2025-08-29
Tears,Sabrina Carpenter,1,0,1,2025-08-29
Die With A Smile,Lady Gaga & Bruno Mars,379,0,379,2025-08-29
Azizam,Ed Sheeran,148,0,148,2025-08-29
Manchild,Sabrina Carpenter,85,0,85,2025-08-29
"Red, White and Jersey",Bon Jovi,1,0,1,2025-08-29
JUMP,BLACKPINK,50,0,50,2025-08-29
No Broke Boys,Disco Lines & Tinashe,70,0,70,2025-08-29
Everybody’s Looking At Me,Eminem,4,0,4,2025-08-29
Free,"Rumi, JINU, EJAE, Andrew Choi & KPop Demon Hunters Cast",70,0,70,2025-08-29
Messy,Lola Young,283,0,283,2025-08-29
Une passerelle vers la mer,ZAZ & Raphaël,1,0,1,2025-08-29
Your Idol,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, Kevin Woo, samUIL Lee & KPop Demon Hunters Cast",69,0,69,2025-08-29
DAISIES,Justin Bieber,50,0,50,2025-08-29
How It’s Done,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",36,0,36,2025-08-29
CEREMONY,Stray Kids,8,0,8,2025-08-29
The Door,Teddy Swims,588,0,588,2025-08-29
APT.,ROSÉ & Bruno Mars,316,0,316,2025-08-29
Pink Pony Club,Chappell Roan,404,0,404,2025-08-29
Lose Control,Teddy Swims,782,0,782,2025-08-29
Bad Dreams,Teddy Swims,351,0,351,2025-08-29
Hollow Man,Bon Jovi & Bruce Springsteen,1,0,1,2025-08-29
Kashmir,Led Zeppelin,1,0,1,2025-08-29
Takedown,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",35,0,35,2025-08-29
QUE CE SOIT CLAIR,Paul Kalkbrenner & Stromae,1,0,1,2025-08-29
Oh Very Young,Cat Stevens,1,0,1,2025-08-29
Jealous Type,Doja Cat,8,0,8,2025-08-29
Man I Need,Olivia Dean,14,0,14,2025-08-29
BIRDS OF A FEATHER,Billie Eilish,470,0,470,2025-08-29
The Subway,Chappell Roan,29,0,29,2025-08-29
Survive,Lewis Capaldi,64,0,64,2025-08-29
Mystical Magical,Benson Boone,127,0,127,2025-08-29
A Bar Song,Shaboozey,505,0,505,2025-08-29
undressed,sombr,109,0,109,2025-08-29
How Do I Say Goodbye,Dean Lewis,679,0,679,2025-08-29
Summer's Ending Soon,The Midnight,1,0,1,2025-08-29
In the Air Tonight,Sons of Legion,25,0,25,2025-08-29
Blessings,Calvin Harris & Clementine Douglas,113,0,113,2025-08-29
Il mio giorno preferito,Eros Ramazzotti,8,0,8,2025-08-29
Monster,Kool Savas & Enny-Mae,1,0,1,2025-08-29
A Little More,Ed Sheeran,22,0,22,2025-08-29
The People's House,Bon Jovi & The War And Treaty,1,0,1,2025-08-29
Tension,Kylie Minogue,49,0,49,2025-08-29
Abracadabra,Lady Gaga,208,0,208,2025-08-29
End of the World,Miley Cyrus,148,0,148,2025-08-29
Better Me For You,Max McNown,157,0,157,2025-08-29
Eternity,Alex Warren,43,0,43,2025-08-29
Hurt People Hurt People,Mudvayne,2,0,2,2025-08-29
Lovin' You,Richard Ashcroft,2,0,2,2025-08-29
Shine in the Cruel Night,LiSA,41,0,41,2025-08-29
"Lo Que Pasó, Pasó",Alvaro Soler & Marta Santos,1,0,1,2025-08-29
Everybody Scream,Florence + the Machine,9,0,9,2025-08-29
Love Me Not,Ravyn Lenae,93,0,93,2025-08-29
Unstoppable,Sia,1828,0,1828,2025-08-29
yellowstone,Matt Hansen,14,0,14,2025-08-29
Anxiety,Doechii,178,0,178,2025-08-29
Be Mine,KAMRAD,106,0,106,2025-08-29
Thunderstruck,Ac/Dc,824,0,824,2025-08-29
Nice To Each Other,Olivia Dean,43,0,43,2025-08-29
Flieg,Herbert Grönemeyer & Suena,1,0,1,2025-08-29
If He Wanted To He Would,Perrie,8,0,8,2025-08-29
Soleil Bleu,Bleu Soleil & LUIZA,56,0,56,2025-08-29
Bro Country,HARDY & ERNEST,1,0,1,2025-08-29
The Glen,Levi Heron,112,0,112,2025-08-29
Lose My Mind,Don Toliver,63,0,63,2025-08-29
I Am Not Okay,Jelly Roll,416,0,416,2025-08-29
back to friends,sombr,38,0,38,2025-08-29
Viva la Vida,Coldplay,1829,0,1829,2025-08-29
Beautiful People,David Guetta & Sia,176,0,176,2025-08-29
Your New Morning Alarm,Marc Rebillet,95,0,95,2025-08-29
What I Want,Morgan Wallen & Tate McRae,104,0,104,2025-08-29
CHARISMAX,Snow Man,4,0,4,2025-08-29
Perfect,Ed Sheeran,2948,0,2948,2025-08-29
Show Me Love,WizTheMc & bees & honey,160,0,160,2025-08-29
The Sound of Silence,Disturbed,1830,0,1830,2025-08-29
Always Remember Us This Way,Lady Gaga,2178,0,2178,2025-08-29
XOXZ,IVE,5,0,5,2025-08-29
Body,"Topic, Fireboy DML & Nico Santos",1,0,1,2025-08-29
Good News,Shaboozey,288,0,288,2025-08-29
"Good Luck, Babe",Chappell Roan,420,0,420,2025-08-29
Ride it like a Cowboy,The BossHoss,1,0,1,2025-08-29
Mr Electric Blue,Benson Boone,24,0,24,2025-08-29
She Came in Through the Bathroom Window,Tedeschi Trucks Band & Leon Russell,1,0,1,2025-08-29
On The Way,Aina The End,48,0,48,2025-08-29
Lose Yourself,Eminem,500,0,500,2025-08-29
Just Keep Watching,Tate McRae,92,0,92,2025-08-29
12 to 12,sombr,19,0,19,2025-08-29
Shake It To The Max,"MOLIY, Silent Addy, Skillibeng & Shenseea",133,0,133,2025-08-29
Never Not Remember You,Cooper Alan,36,0,36,2025-08-29
Ex,Irama,1,0,1,2025-08-29
Espresso Macchiato,Tommy Cash,119,0,119,2025-08-29
Espresso,Sabrina Carpenter,469,0,469,2025-08-29
Don't Stop Believin',Journey,583,0,583,2025-08-29
Silver Lining,Laufey,1,0,1,2025-08-29
Golden,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast & David Guetta",31,0,31,2025-08-29
Against the Kings and Gods,MAN WITH A MISSION,1,0,1,2025-08-29
Wonderwall,Oasis,67,0,67,2025-08-29
A Thousand Years,Christina Perri,2496,0,2496,2025-08-29
TAKEDOWN,TWICE,64,0,64,2025-08-29
Remember My Name,Sons of Legion,50,0,50,2025-08-29
善后,马师傅,4,0,4,2025-08-29
Ordinary,Alex Warren & Luke Combs,21,0,21,2025-08-29
Questa domenica,Olly & Juli,1,0,1,2025-08-29
Box Me Up,BigXthaPlug & Jelly Roll,6,0,6,2025-08-29
Sarà perché ti amo,Ricchi & Poveri,557,0,557,2025-08-29
Iris,The Goo Goo Dolls,270,0,270,2025-08-29
Secret Garden,BE:FIRST,5,0,5,2025-08-29
