song_name,artist_name,digital_sales,physical_sales,total_sales,collection_date
The Fate of Ophelia,Taylor Swift,4,0,4,2025-10-13
Golden,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",75,0,75,2025-10-13
Ordinary,Alex Warren,249,0,249,2025-10-13
EYES CLOSED,JISOO & ZAYN,4,0,4,2025-10-13
Soda Pop,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, Kevin Woo, samUIL Lee & KPop Demon Hunters Cast",115,0,115,2025-10-13
Man I Need,Olivia Dean,59,0,59,2025-10-13
The Dead Dance,Lady Gaga,41,0,41,2025-10-13
WHERE IS MY HUSBAND,RAYE,25,0,25,2025-10-13
Gone Gone Gone,"David Guetta, Teddy Swims & Tones And I",4,0,4,2025-10-13
What It Sounds Like,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",81,0,81,2025-10-13
Sapphire,Ed Sheeran,130,0,130,2025-10-13
No Broke Boys,Disco Lines & Tinashe,115,0,115,2025-10-13
APT.,ROSÉ & Bruno Mars,361,0,361,2025-10-13
Die With A Smile,Lady Gaga & Bruno Mars,424,0,424,2025-10-13
Messy,Lola Young,328,0,328,2025-10-13
Beautiful Things,Benson Boone,634,0,634,2025-10-13
Your Idol,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, Kevin Woo, samUIL Lee & KPop Demon Hunters Cast",114,0,114,2025-10-13
Lose Control,Teddy Swims,827,0,827,2025-10-13
Lady Killers II,G-Eazy,36,0,36,2025-10-13
How It’s Done,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",81,0,81,2025-10-13
Bad Dreams,Teddy Swims,396,0,396,2025-10-13
Free,"Rumi, JINU, EJAE, Andrew Choi & KPop Demon Hunters Cast",115,0,115,2025-10-13
12 to 12,sombr,64,0,64,2025-10-13
Something In The Heavens,Lewis Capaldi,25,0,25,2025-10-13
Gravity,"Jessica Vosk, Alex Brightman, Sam Haft & Andrew Underberg",3,0,3,2025-10-13
Through My Soul,Enlly Blue,38,0,38,2025-10-13
Pink Pony Club,Chappell Roan,449,0,449,2025-10-13
Takedown,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",80,0,80,2025-10-13
First Christmas,Diane Keaton,2,0,2,2025-10-13
Right On Time,Madonna,4,0,4,2025-10-13
Survive,Lewis Capaldi,109,0,109,2025-10-13
The Door,Teddy Swims,633,0,633,2025-10-13
JUMP,BLACKPINK,95,0,95,2025-10-13
undressed,sombr,154,0,154,2025-10-13
Abracadabra,Lady Gaga,253,0,253,2025-10-13
Soleil Bleu,Bleu Soleil & LUIZA,101,0,101,2025-10-13
Oh Lord,Foxy Shazam,6,0,6,2025-10-13
DAISIES,Justin Bieber,95,0,95,2025-10-13
BOOST,Snow Man,1,0,1,2025-10-13
A Bar Song,Shaboozey,550,0,550,2025-10-13
Mystical Magical,Benson Boone,172,0,172,2025-10-13
Tears,Sabrina Carpenter,46,0,46,2025-10-13
WE GO UP,BABYMONSTER,4,0,4,2025-10-13
Someone You Loved,Lewis Capaldi,1458,0,1458,2025-10-13
The Sound of Silence,Disturbed,1875,0,1875,2025-10-13
My Kinda Saturday Night,Luke Combs,11,0,11,2025-10-13
IRIS OUT,Kenshi Yonezu,29,0,29,2025-10-13
