song_name,artist_name,digital_sales,physical_sales,total_sales,collection_date
Golden,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",22,0,22,2025-08-21
Ordinary,Alex Warren,196,0,196,2025-08-21
Soda Pop,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, Kevin Woo, samUIL Lee & KPop Demon Hunters Cast",62,0,62,2025-08-21
Everybody Scream,Florence + the Machine,1,0,1,2025-08-21
Sapphire,Ed Sheeran,77,0,77,2025-08-21
Die With A Smile,Lady Gaga & Bruno Mars,371,0,371,2025-08-21
What It Sounds Like,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",28,0,28,2025-08-21
Azizam,Ed Sheeran,140,0,140,2025-08-21
Your Idol,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, Kevin Woo, samUIL Lee & KPop Demon Hunters Cast",61,0,61,2025-08-21
JUMP,BLACKPINK,42,0,42,2025-08-21
Beautiful Things,Benson Boone,581,0,581,2025-08-21
DAISIES,Justin Bieber,42,0,42,2025-08-21
APT.,ROSÉ & Bruno Mars,308,0,308,2025-08-21
Messy,Lola Young,275,0,275,2025-08-21
Pink Pony Club,Chappell Roan,396,0,396,2025-08-21
How It’s Done,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",28,0,28,2025-08-21
Your New Morning Alarm,Marc Rebillet,87,0,87,2025-08-21
Luck and Strange,David Gilmour,6,0,6,2025-08-21
Human,Robbie Williams,1,0,1,2025-08-21
Free,"Rumi, JINU, EJAE, Andrew Choi & KPop Demon Hunters Cast",62,0,62,2025-08-21
No Broke Boys,Disco Lines & Tinashe,62,0,62,2025-08-21
Takedown,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",27,0,27,2025-08-21
Bad Dreams,Teddy Swims,343,0,343,2025-08-21
BIRDS OF A FEATHER,Billie Eilish,462,0,462,2025-08-21
Drum Show,twenty one pilots,3,0,3,2025-08-21
Survive,Lewis Capaldi,56,0,56,2025-08-21
Lose Control,Teddy Swims,774,0,774,2025-08-21
The Subway,Chappell Roan,21,0,21,2025-08-21
Mystical Magical,Benson Boone,119,0,119,2025-08-21
A Bar Song,Shaboozey,497,0,497,2025-08-21
Show Me Love,WizTheMc & bees & honey,152,0,152,2025-08-21
The Devil Is A Democrat,Tom MacDonald,6,0,6,2025-08-21
Blessings,Calvin Harris & Clementine Douglas,105,0,105,2025-08-21
The Sound of Silence,Disturbed,1822,0,1822,2025-08-21
Manchild,Sabrina Carpenter,77,0,77,2025-08-21
End of the World,Miley Cyrus,140,0,140,2025-08-21
Abracadabra,Lady Gaga,200,0,200,2025-08-21
undressed,sombr,101,0,101,2025-08-21
Anxiety,Doechii,170,0,170,2025-08-21
A Little More,Ed Sheeran,14,0,14,2025-08-21
back to friends,sombr,30,0,30,2025-08-21
The Door,Teddy Swims,580,0,580,2025-08-21
Espresso Macchiato,Tommy Cash,111,0,111,2025-08-21
Beautiful People,David Guetta & Sia,168,0,168,2025-08-21
Ordinary,Alex Warren & Luke Combs,13,0,13,2025-08-21
Always Remember Us This Way,Lady Gaga,2170,0,2170,2025-08-21
Thunderstruck,Ac/Dc,816,0,816,2025-08-21
Better Me For You,Max McNown,149,0,149,2025-08-21
Unstoppable,Sia,1820,0,1820,2025-08-21
Eternity,Alex Warren,35,0,35,2025-08-21
The truth,Kazuya Kamenashi,2,0,2,2025-08-21
YUKON,Justin Bieber,20,0,20,2025-08-21
Soleil Bleu,Bleu Soleil & LUIZA,48,0,48,2025-08-21
I Adore You,"HUGEL, Topic & Arash",378,0,378,2025-08-21
Shine in the Cruel Night,LiSA,33,0,33,2025-08-21
Don't Stop Believin',Journey,575,0,575,2025-08-21
Stargazing,Myles Smith,469,0,469,2025-08-21
"Mama, I'm Coming Home",Ozzy Osbourne,40,0,40,2025-08-21
NOKIA,Drake,188,0,188,2025-08-21
A Thousand Years,Christina Perri,2488,0,2488,2025-08-21
Shake It To The Max,"MOLIY, Silent Addy, Skillibeng & Shenseea",125,0,125,2025-08-21
Golden,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast & David Guetta",23,0,23,2025-08-21
Have You Ever Seen The Rain,John Fogerty,1,0,1,2025-08-21
Boots Like Mine,Steve Ray Ladson,2,0,2,2025-08-21
Back Of My Truck,Steve Ray Ladson,7,0,7,2025-08-21
Viva la Vida,Coldplay,1822,0,1822,2025-08-21
Iris,The Goo Goo Dolls,262,0,262,2025-08-21
Up Around The Bend,John Fogerty,1,0,1,2025-08-21
Be Mine,KAMRAD,98,0,98,2025-08-21
Dame Un Grrr,Fantomel & KATE LINN,62,0,62,2025-08-21
Lodi,John Fogerty,2,0,2,2025-08-21
Travelin' Band,John Fogerty,2,0,2,2025-08-21
Long As I Can See The Light,John Fogerty,2,0,2,2025-08-21
Good News,Shaboozey,280,0,280,2025-08-21
Have You Ever Seen the Rain,Creedence Clearwater Revival,138,0,138,2025-08-21
TAKEDOWN,TWICE,56,0,56,2025-08-21
Old Phone,Ed Sheeran,111,0,111,2025-08-21
Paranoid,Black Sabbath,42,0,42,2025-08-21
Punkrocker,Teddybears,32,0,32,2025-08-21
Vaitimbora,Trinix & Mariana Froes,59,0,59,2025-08-21
Porterville,John Fogerty,1,0,1,2025-08-21
The Glen,Levi Heron,104,0,104,2025-08-21
loml,Taylor Swift,6,0,6,2025-08-21
Hunting Soul,Toshiro (CV.Kisho Taniyama),9,0,9,2025-08-21
Born On The Bayou,John Fogerty,2,0,2,2025-08-21
we can't be friends,Ariana Grande,150,0,150,2025-08-21
milk of the madonna,Deftones,6,0,6,2025-08-21
Yellow,Coldplay,300,0,300,2025-08-21
A World Where the Sun Never Rises,Aimer,29,0,29,2025-08-21
Just Keep Watching,Tate McRae,84,0,84,2025-08-21
Zombie,YUNGBLUD,81,0,81,2025-08-21
Love Me To Heaven,Jonas Brothers,34,0,34,2025-08-21
New Heart,Crash Adams,33,0,33,2025-08-21
Hausparty,RIAN,47,0,47,2025-08-21
Si Antes Te Hubiera Conocido,KAROL G,426,0,426,2025-08-21
On The Way,Aina The End,40,0,40,2025-08-21
Specter,Bad Omens,13,0,13,2025-08-21
Crazy Train,Ozzy Osbourne,35,0,35,2025-08-21
Don't Stop The Car,Nickless,29,0,29,2025-08-21
What I Want,Morgan Wallen & Tate McRae,96,0,96,2025-08-21
I Had Some Help,Post Malone,453,0,453,2025-08-21
Wackelkontakt,Oimara,216,0,216,2025-08-21
That’s So True,Gracie Abrams,285,0,285,2025-08-21
War and the Girl,ZORN,3,0,3,2025-08-21
Glide,NEIKED & Portugal. The Man,40,0,40,2025-08-21
12 to 12,sombr,11,0,11,2025-08-21
Love Me Not,Ravyn Lenae,85,0,85,2025-08-21
Dior,MK,67,0,67,2025-08-21
While I Got Time,Jessica Mauboy,21,0,21,2025-08-21
Summer Shadow,Mrs. GREEN APPLE,11,0,11,2025-08-21
Sarà perché ti amo,Ricchi & Poveri,549,0,549,2025-08-21
Wonderful Life '25,Hurts & Purple Disco Machine,36,0,36,2025-08-21
STARDOM GENIUS,"IDOLiSH7, TRIGGER, Re:vale & ŹOOĻ",1,0,1,2025-08-21
Get Wild,Hijiri Himuro(CV.Toshihiko Seki),2,0,2,2025-08-21
Man I Need,Olivia Dean,6,0,6,2025-08-21
Eye of the Tiger,Survivor,185,0,185,2025-08-21
Liar,Jelly Roll,314,0,314,2025-08-21
Amazing,Alex Lloyd,10,0,10,2025-08-21
Nothing's Gonna Stop Us Now,Starship,87,0,87,2025-08-21
Nice To Each Other,Olivia Dean,35,0,35,2025-08-21
Too Sweet,Hozier,477,0,477,2025-08-21
Itoshisa to Setsunasa to Kokoroduyosa to,Jin Noriduki(CV.Shin-ichiro Miki),2,0,2,2025-08-21
I Am Not Okay,Jelly Roll,408,0,408,2025-08-21
Dream,LISA,23,0,23,2025-08-21
