song_name,artist_name,digital_sales,physical_sales,total_sales,collection_date
Golden,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",67,0,67,2025-10-05
Ordinary,Alex Warren,241,0,241,2025-10-05
Soda Pop,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, Kevin Woo, samUIL Lee & KPop Demon Hunters Cast",107,0,107,2025-10-05
The Dead Dance,Lady Gaga,33,0,33,2025-10-05
Man I Need,Olivia Dean,51,0,51,2025-10-05
WHERE IS MY HUSBAND,RAYE,17,0,17,2025-10-05
Sapphire,Ed Sheeran,122,0,122,2025-10-05
No Broke Boys,Disco Lines & Tinashe,107,0,107,2025-10-05
Die With A Smile,Lady Gaga & Bruno Mars,416,0,416,2025-10-05
What It Sounds Like,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",73,0,73,2025-10-05
APT.,ROSÉ & Bruno Mars,353,0,353,2025-10-05
Messy,Lola Young,320,0,320,2025-10-05
How It’s Done,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",73,0,73,2025-10-05
Lose Control,Teddy Swims,819,0,819,2025-10-05
Your Idol,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, Kevin Woo, samUIL Lee & KPop Demon Hunters Cast",106,0,106,2025-10-05
Takedown,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",72,0,72,2025-10-05
Beautiful Things,Benson Boone,626,0,626,2025-10-05
Pink Pony Club,Chappell Roan,441,0,441,2025-10-05
Tipping Point,Megadeth,3,0,3,2025-10-05
Free,"Rumi, JINU, EJAE, Andrew Choi & KPop Demon Hunters Cast",107,0,107,2025-10-05
My Kinda Saturday Night,Luke Combs,3,0,3,2025-10-05
DAISIES,Justin Bieber,87,0,87,2025-10-05
Something In The Heavens,Lewis Capaldi,17,0,17,2025-10-05
Mystical Magical,Benson Boone,164,0,164,2025-10-05
Through My Soul,Enlly Blue,30,0,30,2025-10-05
Bad Dreams,Teddy Swims,388,0,388,2025-10-05
12 to 12,sombr,56,0,56,2025-10-05
Survive,Lewis Capaldi,101,0,101,2025-10-05
Manchild,Sabrina Carpenter,122,0,122,2025-10-05
The Door,Teddy Swims,625,0,625,2025-10-05
Fire Starter,Sons of Legion,30,0,30,2025-10-05
End of the World,Miley Cyrus,185,0,185,2025-10-05
Abracadabra,Lady Gaga,245,0,245,2025-10-05
The Sound of Silence,Disturbed,1867,0,1867,2025-10-05
JUMP,BLACKPINK,87,0,87,2025-10-05
Azizam,Ed Sheeran,185,0,185,2025-10-05
A Bar Song,Shaboozey,542,0,542,2025-10-05
Tears,Sabrina Carpenter,38,0,38,2025-10-05
It's Raining,Ziggy in tha House,1,0,1,2025-10-05
Someone You Loved,Lewis Capaldi,1450,0,1450,2025-10-05
Camera,Ed Sheeran,24,0,24,2025-10-05
IRIS OUT,Kenshi Yonezu,21,0,21,2025-10-05
Golden,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast & David Guetta",67,0,67,2025-10-05
BIRDS OF A FEATHER,Billie Eilish,507,0,507,2025-10-05
Sugar on My Tongue,"Tyler, The Creator",10,0,10,2025-10-05
JANE DOE,Kenshi Yonezu & Hikaru Utada,14,0,14,2025-10-05
undressed,sombr,146,0,146,2025-10-05
The Subway,Chappell Roan,66,0,66,2025-10-05
Nice To Each Other,Olivia Dean,80,0,80,2025-10-05
Be Mine,KAMRAD,143,0,143,2025-10-05
The First Time,Damiano David,60,0,60,2025-10-05
Eternity,Alex Warren,80,0,80,2025-10-05
My Only Angel,Aerosmith & YUNGBLUD,17,0,17,2025-10-05
QUE CE SOIT CLAIR,Paul Kalkbrenner & Stromae,35,0,35,2025-10-05
