song_name,artist_name,digital_sales,physical_sales,total_sales,collection_date
The Fate of Ophelia,Taylor Swift,19,0,19,2025-10-28
Golden,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",90,0,90,2025-10-28
Sympathy Magic,Florence + the Machine,2,0,2,2025-10-28
Opalite,Taylor Swift,5,0,5,2025-10-28
Ordinary,Alex Warren,264,0,264,2025-10-28
Berghain,"ROSALÍA, Björk & Yves Tumor",1,0,1,2025-10-28
Man I Need,Olivia Dean,74,0,74,2025-10-28
WHERE IS MY HUSBAND,RAYE,40,0,40,2025-10-28
Soda Pop,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, Kevin Woo, samUIL Lee & KPop Demon Hunters Cast",130,0,130,2025-10-28
Sapphire,Ed Sheeran,145,0,145,2025-10-28
The Dead Dance,Lady Gaga,56,0,56,2025-10-28
Thneedville,"Fletcher Sheridan, Antonio Sol, Beth Anderson, Oliver Powell, Edie Lehmann Boddicker, MIssi Hale & Rob Riggle",4,0,4,2025-10-28
No Broke Boys,Disco Lines & Tinashe,130,0,130,2025-10-28
Die With A Smile,Lady Gaga & Bruno Mars,439,0,439,2025-10-28
Thriller,Michael Jackson,129,0,129,2025-10-28
Lose Control,Teddy Swims,842,0,842,2025-10-28
SPAGHETTI,LE SSERAFIM & j-hope,5,0,5,2025-10-28
What It Sounds Like,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",96,0,96,2025-10-28
Gone Gone Gone,"David Guetta, Teddy Swims & Tones And I",19,0,19,2025-10-28
How It’s Done,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",96,0,96,2025-10-28
In Another World,EJAE,5,0,5,2025-10-28
Back to Life,&TEAM,2,0,2,2025-10-28
APT.,ROSÉ & Bruno Mars,376,0,376,2025-10-28
Beautiful Things,Benson Boone,649,0,649,2025-10-28
Messy,Lola Young,343,0,343,2025-10-28
So Easy,Olivia Dean,20,0,20,2025-10-28
What's Up,4 Non Blondes,94,0,94,2025-10-28
IRIS OUT,Kenshi Yonezu,39,0,39,2025-10-28
12 to 12,sombr,79,0,79,2025-10-28
Your Idol,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, Kevin Woo, samUIL Lee & KPop Demon Hunters Cast",129,0,129,2025-10-28
Takedown,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",95,0,95,2025-10-28
Rubber Band Man,Mumford & Sons & Hozier,5,0,5,2025-10-28
Pink Pony Club,Chappell Roan,464,0,464,2025-10-28
Abracadabra,Lady Gaga,268,0,268,2025-10-28
Almost,Lewis Capaldi,5,0,5,2025-10-28
Free,"Rumi, JINU, EJAE, Andrew Choi & KPop Demon Hunters Cast",130,0,130,2025-10-28
JUMP,BLACKPINK,110,0,110,2025-10-28
Livin’ on Borrowed Time,Breaking Rust,11,0,11,2025-10-28
The Door,Teddy Swims,648,0,648,2025-10-28
Paid to Exist,brux XTN,22,0,22,2025-10-28
Gute Laune,GroßstadtEngel,17,0,17,2025-10-28
Monster Mash,"Bobby ""Boris"" Pickett & The Crypt-Kickers",49,0,49,2025-10-28
Walk My Walk,Breaking Rust,8,0,8,2025-10-28
Mystical Magical,Benson Boone,187,0,187,2025-10-28
Azizam,Ed Sheeran,208,0,208,2025-10-28
Soleil Bleu,Bleu Soleil & LUIZA,116,0,116,2025-10-28
Unstoppable,Sia,1876,0,1876,2025-10-28
JANE DOE,米津玄師 & 宇多田光,5,0,5,2025-10-28
Bad Dreams,Teddy Swims,411,0,411,2025-10-28
The Life of a Showgirl,Taylor Swift,4,0,4,2025-10-28
Elizabeth Taylor,Taylor Swift,4,0,4,2025-10-28
Choosin' Texas,Ella Langley,12,0,12,2025-10-28
Don't Tread On Me,Cain Walker,3,0,3,2025-10-28
undressed,sombr,169,0,169,2025-10-28
Dying To Love,Bad Omens,6,0,6,2025-10-28
Ghostbusters,Ray Parker Jr.,73,0,73,2025-10-28
Wi$h Li$t,Taylor Swift,4,0,4,2025-10-28
