song_name,artist_name,digital_sales,physical_sales,total_sales,collection_date
Golden,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",102,0,102,2025-11-09
The Fate of Ophelia,Taylor Swift,31,0,31,2025-11-09
bandaids,Katy Perry,3,0,3,2025-11-09
Ordinary,Alex Warren,276,0,276,2025-11-09
Ma City,BTS,5,0,5,2025-11-09
Opalite,Taylor Swift,17,0,17,2025-11-09
Berghain,"ROSALÍA, Björk & Yves Tumor",13,0,13,2025-11-09
Man I Need,Olivia Dean,86,0,86,2025-11-09
WHERE IS MY HUSBAND,RAYE,52,0,52,2025-11-09
Soda Pop,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, Kevin Woo, samUIL Lee & KPop Demon Hunters Cast",142,0,142,2025-11-09
Mature,Hilary Duff,3,0,3,2025-11-09
Gone Gone Gone,"David Guetta, Teddy Swims & Tones And I",31,0,31,2025-11-09
Sapphire,Ed Sheeran,157,0,157,2025-11-09
Don't Tread On Me,Cain Walker,15,0,15,2025-11-09
APT.,ROSÉ & Bruno Mars,388,0,388,2025-11-09
Beautiful Things,Benson Boone,661,0,661,2025-11-09
Die With A Smile,Lady Gaga & Bruno Mars,451,0,451,2025-11-09
In The Dark,DJ Snake & Stray Kids,3,0,3,2025-11-09
The Dead Dance,Lady Gaga,68,0,68,2025-11-09
What's Up,4 Non Blondes,106,0,106,2025-11-09
All I Want for Christmas Is You,Mariah Carey,786,0,786,2025-11-09
No Broke Boys,Disco Lines & Tinashe,142,0,142,2025-11-09
So Easy,Olivia Dean,32,0,32,2025-11-09
Talk to You,YEONJUN,3,0,3,2025-11-09
12 to 12,sombr,91,0,91,2025-11-09
What It Sounds Like,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",108,0,108,2025-11-09
"Daddy Yankee: Bzrp Music Sessions, Vol. 0/66",Bizarrap & Daddy Yankee,4,0,4,2025-11-09
Go Down Deh,Spice,21,0,21,2025-11-09
Abracadabra,Lady Gaga,280,0,280,2025-11-09
Messy,Lola Young,355,0,355,2025-11-09
Through My Soul,Enlly Blue,45,0,45,2025-11-09
Travelin' Soldier,Cody Johnson,3,0,3,2025-11-09
