song_name,artist_name,digital_sales,physical_sales,total_sales,collection_date
Ordinary,Alex Warren,164,0,164,2025-07-20
Changes,"YUNGBLUD, Nuno Bettencourt & Frank Bello",2,0,2,2025-07-20
Golden,"HUNTRX, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",30,0,30,2025-07-20
JUMP,BLACKPINK,10,0,10,2025-07-20
APT.,ROSÉ & Bruno Mars,276,0,276,2025-07-20
DAISIES,Justin Bieber,10,0,10,2025-07-20
Sapphire,Ed Sheeran,45,0,45,2025-07-20
Die With A Smile,Lady Gaga & Bruno Mars,339,0,339,2025-07-20
Permission to Dance,BTS,276,0,276,2025-07-20
Azizam,Ed Sheeran,108,0,108,2025-07-20
Soda Pop,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, Kevin Woo, samUIL Lee & KPop Demon Hunters Cast",30,0,30,2025-07-20
Messy,Lola Young,243,0,243,2025-07-20
Beautiful Things,Benson Boone,549,0,549,2025-07-20
What It Sounds Like,"HUNTRX, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",30,0,30,2025-07-20
Survive,Lewis Capaldi,24,0,24,2025-07-20
Your Idol,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, Kevin Woo, samUIL Lee & KPop Demon Hunters Cast",29,0,29,2025-07-20
Eternity,Alex Warren,3,0,3,2025-07-20
Punkrocker,Teddybears,9,0,9,2025-07-20
Free,"Rumi, JINU, EJAE, Andrew Choi & KPop Demon Hunters Cast",30,0,30,2025-07-20
BIRDS OF A FEATHER,Billie Eilish,430,0,430,2025-07-20
Pink Pony Club,Chappell Roan,364,0,364,2025-07-20
How It’s Done,"HUNTRX, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",30,0,30,2025-07-20
Viva la Vida,Coldplay,1796,0,1796,2025-07-20
Anxiety,Doechii,138,0,138,2025-07-20
A Bar Song,Shaboozey,465,0,465,2025-07-20
The Glen,Levi Heron,72,0,72,2025-07-20
Lose Control,Teddy Swims,742,0,742,2025-07-20
Shake It To The Max,"MOLIY, Silent Addy, Skillibeng & Shenseea",93,0,93,2025-07-20
Pretty Little Baby,Connie Francis,69,0,69,2025-07-20
Abracadabra,Lady Gaga,168,0,168,2025-07-20
End of the World,Miley Cyrus,108,0,108,2025-07-20
As Alive As You Need Me To Be,Nine Inch Nails,3,0,3,2025-07-20
Stargazing,Myles Smith,437,0,437,2025-07-20
Bad Dreams,Teddy Swims,311,0,311,2025-07-20
Blessings,Calvin Harris & Clementine Douglas,73,0,73,2025-07-20
ON,BTS,55,0,55,2025-07-20
Espresso Macchiato,Tommy Cash,79,0,79,2025-07-20
Manchild,Sabrina Carpenter,45,0,45,2025-07-20
NOKIA,Drake,156,0,156,2025-07-20
Mystical Magical,Benson Boone,87,0,87,2025-07-20
The Door,Teddy Swims,548,0,548,2025-07-20
Always Remember Us This Way,Lady Gaga,2138,0,2138,2025-07-20
Crazy As Me,Belles,3,0,3,2025-07-20
Beautiful People,David Guetta & Sia,136,0,136,2025-07-20
Burning Up,BTS,5,0,5,2025-07-20
Takedown,"HUNTRX, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",29,0,29,2025-07-20
A Sky Full of Stars,Coldplay,2557,0,2557,2025-07-20
Bloodline,Alex Warren & Jelly Roll,40,0,40,2025-07-20
Gianna,Pietro Basile,89,0,89,2025-07-20
Spring Day,BTS,51,0,51,2025-07-20
The Sound of Silence,Disturbed,1790,0,1790,2025-07-20
Someone You Loved,Lewis Capaldi,1382,0,1382,2025-07-20
No Broke Boys,Disco Lines & Tinashe,30,0,30,2025-07-20
Yellow,Coldplay,280,0,280,2025-07-20
Black Swan,BTS,71,0,71,2025-07-20
Zombie,YUNGBLUD,49,0,49,2025-07-20
Blue & Grey,BTS,32,0,32,2025-07-20
Lose My Mind,Don Toliver,26,0,26,2025-07-20
Dame Un Grrr,Fantomel & KATE LINN,30,0,30,2025-07-20
Life Goes On,BTS,227,0,227,2025-07-20
Made Me a Man,Jackson Wang,3,0,3,2025-07-20
Show Me Love,WizTheMc & bees & honey,120,0,120,2025-07-20
Thunderstruck,Ac/Dc,784,0,784,2025-07-20
FAKE LOVE,BTS,86,0,86,2025-07-20
Sarà perché ti amo,Ricchi & Poveri,518,0,518,2025-07-20
Blood Sweat & Tears,BTS,8,0,8,2025-07-20
Dope,BTS,3,0,3,2025-07-20
Be Mine,KAMRAD,66,0,66,2025-07-20
IDOL,BTS,58,0,58,2025-07-20
DNA,BTS,37,0,37,2025-07-20
Good News,Shaboozey,248,0,248,2025-07-20
Mercy,DJ Drama & Lil Wayne,2,0,2,2025-07-20
Wackelkontakt,Oimara,185,0,185,2025-07-20
BRONCEADOR,Maluma,3,0,3,2025-07-20
undressed,sombr,69,0,69,2025-07-20
Outro : Wings,BTS,3,0,3,2025-07-20
A Thousand Years,Christina Perri,2461,0,2461,2025-07-20
Lady Killers II,G-Eazy,18,0,18,2025-07-20
Dynamite,BTS,551,0,551,2025-07-20
